date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,expected_funding_daily,daily_return,log_return
2021-03-03,11291.007014928979,6,2,0.5,0.5,0.0,1.0,0.06335316371334465,0.002986386759888271,0.0029819363651468647
2021-03-04,11166.86429784876,6,2,0.5,0.5,0.0,1.0,0.03423236050223259,-0.010994831277323258,-0.011055721162083814
2021-03-05,11216.947838895785,6,2,0.5,0.5,0.0,1.0,0.03590687022693606,0.004485013850904718,0.004474986148028086
2021-03-06,11083.723989336726,6,2,0.5,0.5,0.0,1.0,0.02802063272597604,-0.011877014270949338,-0.011948109498352379
2021-03-07,11161.266921853561,5,3,0.5,0.5,0.0,1.0,0.0672322127755994,0.006996108220615804,0.0069717490026570735
2021-03-08,11105.24661975019,5,3,0.5,0.5,0.0,1.0,0.025557610570928736,-0.005019170538219431,-0.005031808881735198
2021-03-09,11080.5633487641,5,3,0.5,0.5,0.0,1.0,0.03629810912658228,-0.002222667522051469,-0.0022251413137990683
2021-03-10,10994.913948542264,5,3,0.5,0.5,0.0,1.0,0.034116355343986965,-0.007729697265923763,-0.007759726219069314
2021-03-11,10732.901958730487,5,3,0.5,0.5,0.0,1.0,0.03858109123344162,-0.023830290172167756,-0.024118824664624783
2021-03-12,10944.070588112203,5,3,0.5,0.5,0.0,1.0,0.015967947557572013,0.019674886642372158,0.019483837902330402
2021-03-13,11029.48239317112,5,3,0.5,0.5,0.0,1.0,0.08759150765105442,0.007804390913897619,0.007774094184714102
2021-03-14,10898.709605620532,4,4,0.5,0.5,1.3877787807814457e-17,1.0,0.10441719506586847,-0.011856656812069044,-0.011927507559652984
2021-03-15,10593.410152522962,4,4,0.5,0.5,1.3877787807814457e-17,1.0,0.07674291085510637,-0.02801244038469708,-0.028412273353291027
2021-03-16,10161.371988765204,4,4,0.5,0.5,1.3877787807814457e-17,1.0,0.051467491260752486,-0.04078367188066079,-0.04163865277053511
2021-03-17,10261.41227836635,4,4,0.5,0.5,1.3877787807814457e-17,1.0,0.07654516609152752,0.00984515572422251,0.009797007935674134
2021-03-18,10264.610543783865,4,4,0.5,0.5,1.3877787807814457e-17,1.0,0.10996867626688928,0.0003116788733124043,0.0003116303115425594
2021-03-19,10214.21616675466,4,4,0.5,0.5,1.3877787807814457e-17,1.0,0.08186933719208783,-0.004909526456385871,-0.004921617772724262
2021-03-20,10268.80223991016,4,4,0.5,0.5,1.3877787807814457e-17,1.0,0.08435983280762827,0.0053441274655186,0.005329898288844733
2021-03-21,10312.515945604073,7,2,0.5,0.5,2.0816681711721685e-17,1.0,0.12436950755101295,0.004256942988347667,0.004247907838879857
2021-03-22,10384.000677006434,7,2,0.5,0.5,2.0816681711721685e-17,1.0,0.13220012609865067,0.006931842023752965,0.006907927258808834
2021-03-23,10401.473008304289,7,2,0.5,0.5,2.0816681711721685e-17,1.0,0.05361637753609186,0.0016826203927879924,0.0016812063730449718
2021-03-24,10529.10608121905,7,2,0.5,0.5,2.0816681711721685e-17,1.0,0.0480434706047175,0.01227067289535455,0.012195998438663043
2021-03-25,10459.88694905344,7,2,0.5,0.5,2.0816681711721685e-17,1.0,-0.013645562738977261,-0.006574074914970973,-0.006595779322026443
2021-03-26,10692.39926495449,7,2,0.5,0.5,2.0816681711721685e-17,1.0,-0.0026169911024335035,0.022228951138147046,0.021985489332253645
2021-03-27,10065.529422547877,7,2,0.5,0.5,2.0816681711721685e-17,1.0,0.030073589956098278,-0.05862761265016059,-0.06041648191984167
2021-03-28,10049.64131314519,3,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.06450138069665798,-0.0015784673349715783,-0.0015797144270375256
2021-03-29,10230.444647427665,3,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.04338264169510961,0.017991023624492897,0.01783110043178617
2021-03-30,10343.236228243086,3,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.03518867112236285,0.011025090766096923,0.010964757500998693
2021-03-31,10202.426488759096,3,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.0033166468001215033,-0.013613702363240665,-0.013707218513200057
2021-04-01,10042.636929704948,3,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.05855576594331242,-0.015661917214517818,-0.01578586087345168
2021-04-02,10389.14743177832,3,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.07020454080480418,0.034503936017883374,0.03392202295009731
2021-04-03,10241.616348067582,3,6,0.5,0.5,-2.7755575615628914e-17,1.0,0.10014793257404343,-0.014200499577036396,-0.01430229148420413
2021-04-04,10153.90862186613,6,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.13608114350332712,-0.008563855862263492,-0.00860073638649778
2021-04-05,10449.065230917973,6,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.13480712660778577,0.029068275089282558,0.02865380556359914
2021-04-06,10616.066743741754,6,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.13868659353339174,0.015982435666076267,0.015856061276615725
2021-04-07,10490.230985189883,6,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.07109598095723983,-0.011853331519986243,-0.011924142373305665
2021-04-08,10041.859938179574,6,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.05083342743444688,-0.04274177066675833,-0.04368209181317013
2021-04-09,10287.406109990477,6,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.05019265455031801,0.02445226017117874,0.02415808943751995
2021-04-10,10352.473490298278,6,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.017851435787183623,0.0063249549606689826,0.0063050363783454045
2021-04-11,10247.364856600821,5,3,0.49999999999999994,0.5,-1.0408340855860843e-16,1.0,0.1276882383856745,-0.01015299713599449,-0.01020489035804419
2021-04-12,10475.699604884498,5,3,0.49999999999999994,0.5,-1.0408340855860843e-16,1.0,0.13057163714033232,0.02228228929865761,0.022037666262825342
2021-04-13,10288.073748796376,5,3,0.49999999999999994,0.5,-1.0408340855860843e-16,1.0,0.18344710463995412,-0.017910580024711464,-0.018072915735321667
2021-04-14,10252.83085044508,5,3,0.49999999999999994,0.5,-1.0408340855860843e-16,1.0,0.04699848363491122,-0.0034256070875677835,-0.0034314879136342047
2021-04-15,10521.312392893064,5,3,0.49999999999999994,0.5,-1.0408340855860843e-16,1.0,0.20076035150058824,0.026186089126431833,0.025849103719982943
2021-04-16,10474.93525584336,5,3,0.49999999999999994,0.5,-1.0408340855860843e-16,1.0,0.16293389201807237,-0.004407923205571818,-0.004417666742114435
2021-04-17,10612.263783125034,5,3,0.49999999999999994,0.5,-1.0408340855860843e-16,1.0,0.07845708901646406,0.013110202968086737,0.01302500806427764
2021-04-18,10722.635187862155,4,3,0.49999999999999994,0.5,-1.3877787807814457e-17,1.0,0.1162423353460601,0.01040036386134946,0.010346652170221047
2021-04-19,10854.133090993815,4,3,0.49999999999999994,0.5,-1.3877787807814457e-17,1.0,0.00033536112158044293,0.012263580810854435,0.012188992299362449
2021-04-20,10949.239127231798,4,3,0.49999999999999994,0.5,-1.3877787807814457e-17,1.0,-0.003719460778724558,0.008762195510288784,0.008724030254134705
2021-04-21,10895.369367237066,4,3,0.49999999999999994,0.5,-1.3877787807814457e-17,1.0,0.0009514464753415507,-0.00491995465335604,-0.0049320974747108825
2021-04-22,10977.013055974703,4,3,0.49999999999999994,0.5,-1.3877787807814457e-17,1.0,-0.010504677704545103,0.007493430097298415,0.007465493822201907
2021-04-23,10921.651867138175,4,3,0.49999999999999994,0.5,-1.3877787807814457e-17,1.0,0.00027710613731006875,-0.005043374600560924,-0.0050561353371054996
2021-04-24,10964.935551591083,4,3,0.49999999999999994,0.5,-1.3877787807814457e-17,1.0,-0.003695410793637414,0.003963107868613092,0.003955275443634088
2021-04-25,10802.173543046565,6,3,0.49999999999999994,0.49999999999999994,1.3877787807814457e-17,0.9999999999999999,0.0005906429467581161,-0.014843863676052393,-0.01495513633760567
2021-04-26,10772.302983996413,6,3,0.49999999999999994,0.49999999999999994,1.3877787807814457e-17,0.9999999999999999,0.003380366272763574,-0.0027652359898791,-0.0027690663177221196
2021-04-27,10891.362750609727,6,3,0.49999999999999994,0.49999999999999994,1.3877787807814457e-17,0.9999999999999999,-0.0035115965560204377,0.011052396761416006,0.010991765363446268
2021-04-28,10894.71895494658,6,3,0.49999999999999994,0.49999999999999994,1.3877787807814457e-17,0.9999999999999999,-0.0003727968862707919,0.0003081528375927789,0.0003081053682587436
2021-04-29,10715.957137051593,6,3,0.49999999999999994,0.49999999999999994,1.3877787807814457e-17,0.9999999999999999,0.02449935962019184,-0.016408116504356696,-0.016544220508587663
2021-04-30,10776.153773513117,6,3,0.49999999999999994,0.49999999999999994,1.3877787807814457e-17,0.9999999999999999,0.024161852427526893,0.005617476413132261,0.005601757233112965
2021-05-01,10766.209715646184,6,3,0.49999999999999994,0.49999999999999994,1.3877787807814457e-17,0.9999999999999999,0.02996071283412303,-0.0009227835901316483,-0.0009232096170159991
2021-05-02,10841.858679092396,6,4,0.5,0.5,2.7755575615628914e-17,1.0,0.06342863303403166,0.007026517729473047,0.00700194678541059
2021-05-03,10586.471511941736,6,4,0.5,0.5,2.7755575615628914e-17,1.0,0.04127657317983725,-0.02355566279822041,-0.02383753264362765
2021-05-04,10381.47798604094,6,4,0.5,0.5,2.7755575615628914e-17,1.0,7.125327896148961e-05,-0.019363725266682064,-0.019553658063607048
2021-05-05,9868.948068468457,6,4,0.5,0.5,2.7755575615628914e-17,1.0,0.044392446462610244,-0.049369648354659845,-0.0506299863772305
2021-05-06,10101.742436559784,6,4,0.5,0.5,2.7755575615628914e-17,1.0,0.04311361636175125,0.023588569569548135,0.02331465834934123
2021-05-07,10234.507339050715,6,4,0.5,0.5,2.7755575615628914e-17,1.0,0.06387699683070627,0.013142772479570963,0.01305715559164138
2021-05-08,10491.052297420089,6,4,0.5,0.5,2.7755575615628914e-17,1.0,0.04780674598441597,0.025066664165699803,0.024757648685917625
2021-05-09,10855.397706078978,6,4,0.5,0.5,-4.163336342344337e-17,1.0,0.05743065699479484,0.03472915760304507,0.034139708996918615
2021-05-10,10712.598083663277,6,4,0.5,0.5,-4.163336342344337e-17,1.0,0.01384537398578397,-0.013154711258136054,-0.013242000830135124
2021-05-11,10592.188004393076,6,4,0.5,0.5,-4.163336342344337e-17,1.0,0.0012624373033443626,-0.011240044509261193,-0.011303691186625485
2021-05-12,10110.667193073567,6,4,0.5,0.5,-4.163336342344337e-17,1.0,0.01324170713146786,-0.04545999477348783,-0.046525724461508766
2021-05-13,9921.353833495428,6,4,0.5,0.5,-4.163336342344337e-17,1.0,0.003975891957333978,-0.018724121362419077,-0.018901637099443414
2021-05-14,9783.507848991094,6,4,0.5,0.5,-4.163336342344337e-17,1.0,0.010466759137994441,-0.013893868399184939,-0.013991291631733268
2021-05-15,9682.347312283508,6,4,0.5,0.5,-4.163336342344337e-17,1.0,0.0018442961511280203,-0.010339904487122964,-0.010393732673221719
2021-05-16,9733.541041420262,7,3,0.49999999999999994,0.5,-6.938893903907228e-17,1.0,0.023215201890390544,0.005287326253191393,0.005273397419690158
2021-05-17,9369.021358402526,7,3,0.49999999999999994,0.5,-6.938893903907228e-17,1.0,0.003377189177698172,-0.03744985318976446,-0.03816911359532305
2021-05-18,9796.596387401645,7,3,0.49999999999999994,0.5,-6.938893903907228e-17,1.0,0.0018039155933384553,0.04563710686982825,0.044626371288288856
2021-05-19,10049.380656509436,7,3,0.49999999999999994,0.5,-6.938893903907228e-17,1.0,-0.24843772131280406,0.025803274842767898,0.025475988444799865
2021-05-20,10267.007270816117,7,3,0.49999999999999994,0.5,-6.938893903907228e-17,1.0,0.0843108082158695,0.021655724043621927,0.021424570101814484
2021-05-21,10397.612112523557,7,3,0.49999999999999994,0.5,-6.938893903907228e-17,1.0,0.04010196708698468,0.012720828792893046,0.012640598729161416
2021-05-22,10488.502203140832,7,3,0.49999999999999994,0.5,-6.938893903907228e-17,1.0,0.009468441583044005,0.008741438864390938,0.008703453690558886
2021-05-23,10551.377725756593,3,4,0.5,0.5,0.0,1.0,0.10875600442192641,0.0059947093872880775,0.005976812605356816
2021-05-24,10650.83370646713,3,4,0.5,0.5,0.0,1.0,0.10589036761575397,0.00942587625005209,0.009381729873881622
2021-05-25,10953.72944668672,3,4,0.5,0.5,0.0,1.0,0.05435841058043854,0.028438688328752404,0.02804181562492669
2021-05-26,10749.356840522865,3,4,0.5,0.5,0.0,1.0,0.04080345388452268,-0.01865781030639513,-0.018834063018557095
2021-05-27,10811.229435924652,3,4,0.5,0.5,0.0,1.0,0.026212015212477135,0.005755934640530258,0.005739432541790896
2021-05-28,10914.63691959851,3,4,0.5,0.5,0.0,1.0,0.0530819574011173,0.00956482186292762,0.00951936855961182
2021-05-29,11029.854768988826,3,4,0.5,0.5,0.0,1.0,0.0629935122771444,0.010556269552441933,0.01050094117259157
2021-05-30,11175.567032543102,5,3,0.5,0.5,2.7755575615628914e-17,1.0,0.06536068161846222,0.01321071461103518,0.013124214110229099
