date,symbol,open,high,low,close,volume
2025-03-31,BTC/USDC:USDC,82330.0,83904.0,81240.0,82520.0,41546.5052
2025-03-31,DOGE/USDC:USDC,0.16644,0.16823,0.15995,0.16656,140512073.0
2025-03-31,ETH/USDC:USDC,1807.1,1853.7,1775.8,1821.2,529397.9119
2025-03-31,HYPE/USDC,12.484,13.725,12.2,12.987,3838583.65
2025-03-31,HYPE/USDC:USDC,12.487,13.48,12.198,13.006,7403939.29
2025-03-31,SOL/USDC:USDC,124.75,127.8,122.53,124.51,4147380.08
2025-03-31,UBTC/USDC,82358.0,83885.0,81290.0,82555.0,453.17868
2025-03-31,XRP/USDC:USDC,2.1356,2.139,2.022,2.0875,121482685.0
2025-04-01,BTC/USDC:USDC,82520.0,85547.0,82386.0,85124.0,34759.1275
2025-04-01,DOGE/USDC:USDC,0.16656,0.17568,0.16599,0.17394,122990198.0
2025-04-01,ETH/USDC:USDC,1821.4,1927.7,1816.9,1904.3,422040.6822
2025-04-01,HYPE/USDC,12.989,14.003,12.934,13.324,3450285.67
2025-04-01,HYPE/USDC:USDC,13.006,13.969,12.954,13.327,7625121.54
2025-04-01,SOL/USDC:USDC,124.51,130.45,123.77,126.65,3722747.22
2025-04-01,UBTC/USDC,82553.0,85601.0,82453.0,85142.0,187.64368
2025-04-01,XRP/USDC:USDC,2.0878,2.1983,2.0634,2.1374,86195575.0
2025-04-02,BTC/USDC:USDC,85123.0,88566.0,82272.0,82484.0,56567.21188
2025-04-02,DOGE/USDC:USDC,0.17394,0.17979,0.16198,0.16373,166161261.0
2025-04-02,ETH/USDC:USDC,1904.3,1954.7,1780.0,1794.0,611013.8282
2025-04-02,HYPE/USDC,13.323,14.439,11.682,11.769,7620356.95
2025-04-02,HYPE/USDC:USDC,13.327,14.461,11.68,11.772,14075948.67
2025-04-02,SOL/USDC:USDC,126.65,136.19,117.1,117.32,7086692.66
2025-04-02,UBTC/USDC,85141.0,88449.0,82266.0,82467.0,247.48572
2025-04-02,XRP/USDC:USDC,2.1373,2.2326,1.9805,2.02,128549225.0
2025-04-03,BTC/USDC:USDC,82484.0,83880.0,81210.0,83154.0,38492.49045
2025-04-03,DOGE/USDC:USDC,0.16375,0.16726,0.15523,0.16208,164893212.0
2025-04-03,ETH/USDC:USDC,1794.0,1844.2,1749.9,1815.8,522547.5536
2025-04-03,HYPE/USDC,11.759,12.617,11.01,11.697,8402816.33
2025-04-03,HYPE/USDC:USDC,11.771,12.622,11.041,11.707,14583450.27
2025-04-03,SOL/USDC:USDC,117.32,120.81,112.16,117.02,6555254.64
2025-04-03,UBTC/USDC,82468.0,83885.0,81200.0,83175.0,229.67511
2025-04-03,XRP/USDC:USDC,2.0195,2.0784,1.9558,2.0617,157171704.0
2025-04-04,BTC/USDC:USDC,83153.0,84697.0,81622.0,83872.0,56340.71561
2025-04-04,DOGE/USDC:USDC,0.16218,0.17276,0.1599,0.1712,272657772.0
2025-04-04,ETH/USDC:USDC,1816.1,1834.4,1757.7,1816.1,600603.3928
2025-04-04,HYPE/USDC,11.699,12.367,11.01,11.867,7828728.61
2025-04-04,HYPE/USDC:USDC,11.708,12.4,11.057,11.886,13089390.74
2025-04-04,SOL/USDC:USDC,117.07,123.91,113.23,122.71,6801113.14
2025-04-04,UBTC/USDC,83173.0,84685.0,81667.0,83872.0,370.04926
2025-04-04,XRP/USDC:USDC,2.0619,2.159,2.0127,2.1285,168458322.0
2025-04-05,BTC/USDC:USDC,83873.0,84265.0,82346.0,83503.0,16221.48363
2025-04-05,DOGE/USDC:USDC,0.17122,0.17161,0.16605,0.16891,55755318.0
2025-04-05,ETH/USDC:USDC,1815.7,1826.4,1766.2,1805.2,188340.7574
2025-04-05,HYPE/USDC,11.869,12.197,11.403,12.029,2479292.98
2025-04-05,HYPE/USDC:USDC,11.889,12.198,11.42,12.046,4220068.33
2025-04-05,SOL/USDC:USDC,122.66,122.73,117.05,120.23,2253408.45
2025-04-05,UBTC/USDC,83869.0,84273.0,82356.0,83543.0,137.81195
2025-04-05,XRP/USDC:USDC,2.1291,2.176,2.113,2.143,57118246.0
2025-04-06,BTC/USDC:USDC,83503.0,83747.0,77073.0,78376.0,51210.34457
2025-04-06,DOGE/USDC:USDC,0.16898,0.16986,0.14564,0.14915,193912073.0
2025-04-06,ETH/USDC:USDC,1805.3,1816.2,1536.0,1579.3,1091863.7646
2025-04-06,HYPE/USDC,12.03,12.081,10.011,10.254,7302727.65
2025-04-06,HYPE/USDC:USDC,12.047,12.092,10.001,10.261,12435825.15
2025-04-06,SOL/USDC:USDC,120.24,121.08,103.72,105.84,5827842.61
2025-04-06,UBTC/USDC,83539.0,83760.0,77071.0,78255.0,398.21764
2025-04-06,XRP/USDC:USDC,2.1431,2.1579,1.8587,1.9194,150672276.0
2025-04-07,BTC/USDC:USDC,78376.0,81356.0,74442.0,79180.0,95493.82151
2025-04-07,DOGE/USDC:USDC,0.14909,0.15383,0.13006,0.14948,486077744.0
2025-04-07,ETH/USDC:USDC,1579.4,1640.0,1415.0,1552.1,1725192.13
2025-04-07,HYPE/USDC,10.253,11.925,9.3067,11.489,15376667.91
2025-04-07,HYPE/USDC:USDC,10.26,11.932,9.3061,11.494,23502342.31
2025-04-07,SOL/USDC:USDC,105.84,112.83,95.333,106.94,12798150.7
2025-04-07,UBTC/USDC,78254.0,81169.0,74444.0,79127.0,986.39459
2025-04-07,XRP/USDC:USDC,1.9195,2.0077,1.6139,1.897,398366248.0
2025-04-08,BTC/USDC:USDC,79181.0,80888.0,76160.0,76288.0,50715.17541
2025-04-08,DOGE/USDC:USDC,0.1495,0.15691,0.14108,0.14214,137404735.0
2025-04-08,ETH/USDC:USDC,1552.1,1618.2,1446.3,1472.1,1135211.0459
2025-04-08,HYPE/USDC,11.488,12.617,10.702,11.216,8291615.49
2025-04-08,HYPE/USDC:USDC,11.493,12.703,10.7,11.22,14081710.95
2025-04-08,SOL/USDC:USDC,106.92,112.52,102.91,105.24,7532238.21
2025-04-08,UBTC/USDC,79133.0,80811.0,76170.0,76281.0,475.40428
2025-04-08,XRP/USDC:USDC,1.8971,1.9727,1.7754,1.7942,225641554.0
2025-04-09,BTC/USDC:USDC,76289.0,83606.0,74600.0,82629.0,87814.65317
2025-04-09,DOGE/USDC:USDC,0.14229,0.16422,0.13647,0.16046,386053439.0
2025-04-09,ETH/USDC:USDC,1472.1,1687.7,1382.3,1668.5,1756684.8241
2025-04-09,HYPE/USDC,11.218,14.46,11.08,13.577,14774555.68
2025-04-09,HYPE/USDC:USDC,11.221,14.419,11.078,13.57,21249842.74
2025-04-09,SOL/USDC:USDC,105.27,120.67,101.24,118.97,9692633.53
2025-04-09,UBTC/USDC,76275.0,83569.0,74588.0,82595.0,705.3546
2025-04-09,XRP/USDC:USDC,1.7945,2.0889,1.7197,2.0518,347716911.0
2025-04-10,BTC/USDC:USDC,82629.0,82756.0,78500.0,79607.0,51510.21176
2025-04-10,DOGE/USDC:USDC,0.16034,0.16042,0.14881,0.15353,115933865.0
2025-04-10,ETH/USDC:USDC,1668.4,1668.7,1472.3,1521.4,896548.311
2025-04-10,HYPE/USDC,13.57,14.487,13.108,14.172,7068221.13
2025-04-10,HYPE/USDC:USDC,13.57,14.5,13.1,14.16,11878570.57
2025-04-10,SOL/USDC:USDC,118.97,119.25,108.37,112.75,5499240.22
2025-04-10,UBTC/USDC,82588.0,82716.0,78425.0,79556.0,576.61174
2025-04-10,XRP/USDC:USDC,2.0519,2.0566,1.92,1.9638,168511672.0
2025-04-11,BTC/USDC:USDC,79607.0,84300.0,78954.0,83397.0,37994.91641
2025-04-11,DOGE/USDC:USDC,0.15369,0.16233,0.15323,0.15997,81785883.0
2025-04-11,ETH/USDC:USDC,1521.3,1589.7,1503.2,1565.8,563746.5153
2025-04-11,HYPE/USDC,14.173,15.989,13.776,15.694,6977793.69
2025-04-11,HYPE/USDC:USDC,14.157,16.009,13.744,15.673,12471437.97
2025-04-11,SOL/USDC:USDC,112.75,122.6,112.09,121.36,4249172.36
2025-04-11,UBTC/USDC,79556.0,84282.0,78922.0,83400.0,760.65976
2025-04-11,XRP/USDC:USDC,1.9633,2.0643,1.9463,2.0215,83810609.0
2025-04-12,BTC/USDC:USDC,83397.0,86004.0,82777.0,85327.0,24582.08513
2025-04-12,DOGE/USDC:USDC,0.15995,0.1694,0.15775,0.16762,103725804.0
2025-04-12,ETH/USDC:USDC,1565.8,1668.0,1545.5,1643.6,700517.9452
2025-04-12,HYPE/USDC,15.682,16.8,15.136,16.332,4999939.5
2025-04-12,HYPE/USDC:USDC,15.671,16.778,15.12,16.352,8575584.61
2025-04-12,SOL/USDC:USDC,121.35,133.97,119.37,132.21,6222123.14
2025-04-12,UBTC/USDC,83394.0,85906.0,82761.0,85277.0,335.41316
2025-04-12,XRP/USDC:USDC,2.0211,2.1847,2.0022,2.1589,58235238.0
2025-04-13,BTC/USDC:USDC,85326.0,86193.0,82983.0,83731.0,37489.3475
2025-04-13,DOGE/USDC:USDC,0.16762,0.16854,0.16097,0.16244,43233871.0
2025-04-13,ETH/USDC:USDC,1643.6,1661.4,1551.8,1597.0,830584.1006
2025-04-13,HYPE/USDC,16.331,16.82,15.0,15.407,5189546.95
2025-04-13,HYPE/USDC:USDC,16.347,16.832,14.977,15.404,8260945.14
2025-04-13,SOL/USDC:USDC,132.15,133.88,125.26,128.32,5548593.87
2025-04-13,UBTC/USDC,85259.0,86088.0,82976.0,83749.0,410.19879
2025-04-13,XRP/USDC:USDC,2.1588,2.2462,2.0796,2.1182,89274495.0
2025-04-14,BTC/USDC:USDC,83732.0,85787.0,83664.0,84546.0,36544.38414
2025-04-14,DOGE/USDC:USDC,0.16261,0.16951,0.15725,0.15844,64325405.0
2025-04-14,ETH/USDC:USDC,1597.0,1691.1,1594.8,1623.1,751516.7402
2025-04-14,HYPE/USDC,15.409,16.308,15.309,15.719,4995090.59
2025-04-14,HYPE/USDC:USDC,15.405,16.359,15.3,15.733,7990106.51
2025-04-14,SOL/USDC:USDC,128.33,136.0,127.96,129.32,6926633.21
2025-04-14,UBTC/USDC,83729.0,85799.0,83650.0,84577.0,385.35879
2025-04-14,XRP/USDC:USDC,2.1182,2.1791,2.103,2.1259,66821237.0
