Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1925179261907.5369,97279.79292236,19790125.0,36590695296.24,-0.35044393,0.86132218,-0.74890253,20241201
2,Ethereum,ETH,446981207035.34546,3711.16509555,120442285.78545202,28018113529.8,-0.35970881,0.14733752,10.33116349,20241201
3,Tether USDt,USDT,134224471267.45157,1.00076245,134122209730.45778,130353277727.42,0.02601048,0.01320515,-0.01000316,20241201
4,XRP,XRP,132372168326.12387,2.32022276,57051491087.0,18321198112.71,6.78670415,19.34559956,61.98025613,20241201
5,Solana,SOL,112645022056.85208,237.06992473,475155261.40458834,3726118865.97,-0.57466604,-0.28342428,-6.26665767,20241201
6,BNB,BNB,94460619842.69048,655.93249079,144009667.41,2055110341.85,-0.28734165,0.24503654,-0.66408265,20241201
7,Dogecoin,DOGE,64695111962.91419,0.44002301,147026656383.7052,8333397828.63,-0.72716064,4.27801314,2.35901,20241201
8,Cardano,ADA,40533033272.34751,1.15525187,35085884197.24636,2300394616.05,2.57489496,7.07262009,12.91612709,20241201
9,USDC,USDC,40007700375.01693,0.99999205,40008018266.921005,7199615705.28,0.01332559,-0.00660426,0.01805706,20241201
10,Avalanche,AVAX,18455707589.913074,45.0918238,409291663.88055456,737035870.78,0.34141342,0.44318136,7.25151683,20241201
11,Shiba Inu,SHIB,18153722977.0891,3.081e-05,589258087434437.2,7612039738.58,-2.07503914,15.14982414,19.66359863,20241201
12,TRON,TRX,17894642851.337746,0.2073402,86305708014.77322,646018228.51,-0.05584649,1.05929648,-0.71468202,20241201
13,Toncoin,TON,17414552367.87871,6.83608769,2547444263.5752587,355058119.47,-0.34831414,0.10714912,11.24290165,20241201
14,Stellar,XLM,17124377391.375223,0.56938826,30075044876.66469,2809650252.65,5.52845916,8.63418428,5.94828245,20241201
15,Polkadot,DOT,14190117507.49466,9.3077551,1524547794.082693,791968764.52,0.61106107,3.79699472,5.6075163,20241201
16,Chainlink,LINK,11840838653.249245,18.88943003,626849970.4527867,638179233.8,0.01114547,-0.7003782,5.26374465,20241201
17,Bitcoin Cash,BCH,10543985869.688126,532.62945073,19796100.0,639650950.44,0.16834617,1.4020079,3.48237593,20241201
18,Sui,SUI,10164876988.614214,3.47201414,2927660018.558888,882987142.48,-0.21031098,-0.31515613,2.39775484,20241201
19,Pepe,PEPE,9379777171.687017,2.23e-05,420689899999994.8,4605872591.43,-0.53610636,10.30554132,10.39901521,20241201
20,Litecoin,LTC,9020924231.815779,119.86519584,75258912.05410936,1939653658.34,0.71002776,16.75051701,23.63672533,20241201
21,NEAR Protocol,NEAR,8426076800.603301,6.91849431,1217906155.0,537937793.77,-0.49004838,-1.24625548,0.54232426,20241201
22,Hedera,HBAR,7996967525.994607,0.20935092,38198864519.99094,2383957647.25,-1.85062715,23.66186244,42.24442669,20241201
23,UNUS SED LEO,LEO,7983254101.80326,8.6335926,924673478.9,1921154.99,0.35434481,-1.71759541,0.90914232,20241201
24,Uniswap,UNI,7827322246.079954,13.03504227,600483073.71,483837153.47,-0.78084122,1.93912363,19.54868297,20241201
25,Aptos,APT,7184798460.379869,13.43607312,534739458.3256557,383754226.82,-0.20843886,0.3336993,7.78586824,20241201
26,Internet Computer,ICP,6083405644.749586,12.79735035,475364468.3579867,284333879.34,-0.42986088,2.73679331,9.87117764,20241201
27,Dai,DAI,5366154030.123433,1.00014376,5365382702.664872,81123294.05,0.01259866,0.02748966,-0.00130664,20241201
28,Cronos,CRO,5092939350.899932,0.19166881,26571560696.0,74151247.3,0.87087699,2.46327407,-0.0617391,20241201
29,Ethereum Classic,ETC,4974585680.111751,33.21341967,149776377.4292307,483205962.11,-0.00058682,1.44013525,15.08909356,20241201
30,POL (ex-MATIC),POL,4865930503.964382,0.60334532,8064917968.788169,373832333.13,0.47748705,0.82550057,5.23235212,20241201
31,Bittensor,TAO,4694230396.711114,635.99391686,7380936.0,264963931.23,-0.9640394,-6.19854252,20.84782181,20241201
32,Render,RENDER,4513898956.647485,8.71929608,517690753.1254916,568456512.39,-0.58527536,-1.83882607,8.34639167,20241201
33,Artificial Superintelligence Alliance,FET,4475556280.107969,1.83736773,2435852234.042914,529574540.56,-0.06372495,-3.89086438,20.33136788,20241201
34,Kaspa,KAS,4271628994.970735,0.1691302,25256453990.56017,225490758.79,0.10875949,4.86774525,10.98287597,20241201
35,Filecoin,FIL,4175450844.842764,6.88783998,606206134.0,685775658.48,0.5682102,-2.9367489,20.48922522,20241201
36,Algorand,ALGO,4042110498.0328755,0.48757696,8290199969.118016,1717511872.62,-1.65277542,10.15551608,71.62290937,20241201
37,Arbitrum,ARB,3967962940.806835,0.96841945,4097359817.0,598368964.67,-0.19134292,-0.51795343,12.4007582,20241201
38,VeChain,VET,3735276730.4220915,0.04612305,80985041177.0,132342223.56,0.17625001,0.40744806,1.94396074,20241201
39,Stacks,STX,3591035080.919527,2.38922474,1503012678.25847,271700289.04,-0.40158474,3.18793356,16.06619753,20241201
40,Celestia,TIA,3497529993.0011773,8.00297753,437028590.804452,315304636.73,-0.51493679,-4.45480381,1.0123555,20241201
41,Cosmos,ATOM,3486710258.9100933,8.91891838,390934204.0,350117502.06,1.1078365,3.85302586,1.92241983,20241201
42,Bonk,BONK,3469354565.235431,4.609e-05,75269690231526.56,730351861.4,-1.28367418,2.57200761,-3.52866763,20241201
43,dogwifhat,WIF,3429285225.0604997,3.43325113,998844854.171694,772528570.67,2.15488125,7.86514194,8.41934427,20241201
44,Immutable,IMX,3422350414.630848,2.01936471,1694765880.3898141,181636469.88,0.21178316,2.06089862,14.74044783,20241201
45,OKB,OKB,3302397186.0938573,55.0399531,60000000.0,6613431.73,-0.70469313,1.96627673,1.75679372,20241201
46,MANTRA,OM,3178438584.2448335,3.51216664,904979434.7499996,72694229.18,-0.47725144,-1.22526952,-3.31938157,20241201
47,Aave,AAVE,3135031220.8755465,208.94372485,15004189.39626701,370910704.36,-0.27955268,-1.38835882,22.08932448,20241201
48,Mantle,MNT,3130507588.924863,0.9298054,3366841707.8368406,129555234.51,-0.45987178,2.68877572,8.77768416,20241201
49,Optimism,OP,3094492770.743633,2.4655928,1255070491.0,434777168.65,-0.77252034,0.51362469,12.06687203,20241201
50,Fantom,FTM,3069189036.0817523,1.09471783,2803634835.5265927,453736933.24,-0.68672148,4.47360477,9.31298648,20241201
51,Monero,XMR,3010485128.4877815,163.19872583,18446744.07370955,75180500.21,0.44630034,0.54129477,0.76667521,20241201
52,Injective,INJ,2962003279.2499123,29.96522622,98848019.96,197087535.1,-0.36885429,-3.94873524,5.38922669,20241201
53,Theta Network,THETA,2880472405.9233546,2.88047241,1000000000.0,272147161.29,-1.04694705,-6.78351711,46.98525831,20241201
54,The Graph,GRT,2763727708.6007986,0.28944008,9548531509.165474,143012023.76,0.76935316,-0.02726329,11.98266073,20241201
55,Sei,SEI,2602511275.6627426,0.65341846,3982916666.0,402459379.38,-0.48303514,-1.87066781,-0.36060187,20241201
56,Worldcoin,WLD,2441893547.9635315,3.38721676,720914462.7685455,961045708.0,-1.41073154,-7.1762558,32.99120252,20241201
57,Ethena,ENA,2410650943.2323155,0.82064713,2937500000.0,413092740.89,-0.1793371,-2.53352305,20.49368811,20241201
