date,portfolio_value,return,n_coins
2021-02-02,1.047933353932451,0.047933353932450795,2
2021-02-03,1.113009000438565,0.062099031643484515,2
2021-02-04,1.0722798244136649,-0.03659375261911768,2
2021-02-05,1.1560131242206924,0.07808903786174826,2
2021-02-06,1.1224549919884355,-0.029029196580168226,2
2021-02-07,1.1127401426095442,-0.00865500126796287,2
2021-02-08,1.1651102968722795,0.04706413677133947,2
2021-02-09,1.2668960336552033,0.08736146016060964,2
2021-02-10,1.257976892807708,-0.007040152159733359,2
2021-02-11,1.3969557457111186,0.1104780649771877,2
2021-02-12,1.4894344025613946,0.06620013349327669,2
2021-02-13,2.0019911035067466,0.34412841550047657,2
2021-02-14,1.833045470928845,-0.08438880286829015,2
2021-02-15,1.9344618266075668,0.05532669935750789,2
2021-02-16,1.874022426608445,-0.03124352166985539,2
2021-02-17,1.9450183049757384,0.037884220252251466,2
2021-02-18,2.0075909588986383,0.03217072752622774,2
2021-02-19,2.230847994681783,0.11120643614853853,2
2021-02-20,2.116577839259533,-0.05122274386003173,2
2021-02-21,2.135586900870994,0.008981035924533254,2
2021-02-22,1.9457619794742933,-0.08888653574306954,2
2021-02-23,1.6301161200661785,-0.1622222361922172,2
2021-02-24,1.7199799580499051,0.055127261719293164,2
2021-02-25,1.5450435481749158,-0.10170840018004068,2
2021-02-26,1.519953879386895,-0.016238810108399893,2
2021-02-27,1.5672648582245052,0.031126588430889668,2
2021-02-28,1.4709600730220425,-0.06144767726851408,2
2021-03-01,1.6636780553592285,0.13101510086623425,2
2021-03-02,1.664711501123513,0.0006211813403171895,2
2021-03-03,1.7064764138451045,0.025088378793204913,2
2021-03-04,1.6258761096024406,-0.047232006014693184,2
2021-03-05,1.6163715395931697,-0.005845814421613638,2
2021-03-06,1.6202120814122052,0.0023760266281364073,2
2021-03-07,1.6540319229230787,0.020873712706422798,2
2021-03-08,1.7597987667504178,0.06394486246699727,2
2021-03-09,1.779816059275971,0.011374762219271528,2
2021-03-10,1.6865843130237155,-0.05238279864166545,2
