date,portfolio_value,return,n_coins
2024-01-02,0.9418927105883912,-0.05810728941160878,3
2024-01-03,0.846132289143605,-0.10166807786946941,3
2024-01-04,0.899364510804924,0.06291241020384282,3
2024-01-05,0.843129231290754,-0.06252779472456599,3
2024-01-06,0.8138883047347504,-0.03468142898003726,3
2024-01-07,0.7939407822422664,-0.02450891894678959,3
2024-01-08,0.8205614317562925,0.03352976709275894,3
2024-01-09,0.8856046035506627,0.07926666947428278,3
2024-01-10,0.9724812277163466,0.09809865917291823,3
2024-01-11,0.990153366039973,0.01817221538057399,3
2024-01-12,0.9799081877856392,-0.010347061986274364,3
2024-01-13,0.9727186027612683,-0.007336998622919642,3
2024-01-14,0.9161154525506974,-0.05819067307841236,3
2024-01-15,0.923037404281275,0.007555763535376648,3
2024-01-16,0.9476158486185031,0.026627788021619997,3
2024-01-17,0.9323997703032135,-0.016057222277859353,3
2024-01-18,0.861160014885608,-0.07640473291240574,3
2024-01-19,0.8762981620427668,0.017578785470165764,3
2024-01-20,0.8535195735392599,-0.02599410735999603,3
2024-01-21,0.8449329660347621,-0.010060235020612377,3
2024-01-22,0.8073489219606389,-0.04448168740592953,3
2024-01-23,0.782502434392652,-0.030775401926155334,3
2024-01-24,0.8334858039277632,0.06515426316172751,3
2024-01-25,0.8166299459011461,-0.02022332947626064,3
2024-01-26,0.8640093390990261,0.0580181922493635,3
2024-01-27,0.8827576228205192,0.021699167906036168,3
2024-01-28,0.8647992826536999,-0.020343455216438842,3
2024-01-29,0.8900701485200614,0.02922165451943482,3
2024-01-30,0.8691960171662378,-0.023452231701660147,3
2024-01-31,0.8321848565664484,-0.042580913705119905,3
2024-02-01,0.8404513802646575,0.00993351853615344,3
2024-02-02,0.8549160654919363,0.017210615113421552,3
2024-02-03,0.849163442391291,-0.0067288747198066675,3
2024-02-04,0.8399559678143047,-0.010842994548914527,3
2024-02-05,0.8520670171846706,0.014418671733329893,3
2024-02-06,0.8873442918743516,0.041401995357409,3
2024-02-07,0.9160383085913641,0.03233695982469402,3
2024-02-08,0.9101553567081402,-0.006422167968357615,3
2024-02-09,0.9500302960938016,0.04381113519990874,3
2024-02-10,0.936320020237317,-0.014431409095958948,3
2024-02-11,0.9493267296052743,0.013891307551728642,3
2024-02-12,1.00275956734311,0.05628498184187107,3
2024-02-13,0.9912451447462771,-0.011482735215722,3
2024-02-14,1.0120362154859701,0.020974701212801112,3
2024-02-15,1.0300903615536128,0.017839426881550012,3
2024-02-16,1.0028665478300969,-0.026428568540779428,3
2024-02-17,0.9956278323912975,-0.00721802462597021,3
2024-02-18,1.0273289046583023,0.031840283322398986,3
2024-02-19,1.0588407693803352,0.03067358912919347,3
2024-02-20,1.048392021973529,-0.00986810076544491,3
2024-02-21,0.9999315953243633,-0.04622357442013168,3
2024-02-22,0.9882445378902661,-0.011687856938159883,3
2024-02-23,1.0199839886590427,0.032117000956600375,3
2024-02-24,1.085133530625857,0.06387310260866466,3
2024-02-25,1.0865274809296217,0.0012845887297951476,3
2024-02-26,1.1063664187096247,0.018259029917061066,3
2024-02-27,1.06498848934648,-0.037399842098790895,3
2024-02-28,1.0865762398393235,0.02027040734129484,3
2024-02-29,1.1072937643245733,0.01906679322227172,3
2024-03-01,1.184533653899065,0.06975555364172631,3
2024-03-02,1.2356087551386217,0.04311832008439399,3
2024-03-03,1.2014859894223202,-0.027616157278258537,3
2024-03-04,1.2666695979609217,0.05425249159163482,3
2024-03-05,1.2101701725182232,-0.04460470633672032,3
2024-03-06,1.3421124303614722,0.10902785479226658,3
2024-03-07,1.3598165645001465,0.013191245187935702,3
2024-03-08,1.305277235032514,-0.04010785784748893,3
2024-03-09,1.338456656413415,0.025419443847172297,3
2024-03-10,1.3549385129884575,0.012314075690136907,3
2024-03-11,1.422232669737806,0.049665838046720166,3
2024-03-12,1.4258013513314003,0.0025092108130606427,3
2024-03-13,1.441236073954771,0.010825296671908671,3
2024-03-14,1.380114624123066,-0.04240904799446703,3
2024-03-15,1.2595500996429005,-0.08735834138180573,3
2024-03-16,1.1573123685472742,-0.08117003930579036,3
2024-03-17,1.1692295087737712,0.010297254700091308,3
2024-03-18,1.1042655788672004,-0.055561315737490846,3
2024-03-19,1.046149440143142,-0.05262876959696257,3
2024-03-20,1.1482204109274345,0.09756825064144418,3
2024-03-21,1.1765907093750387,0.024708059687502868,3
2024-03-22,1.1652476881587044,-0.00964058370166749,3
2024-03-23,1.1769609914664927,0.01005220042641509,3
2024-03-24,1.2278626889811162,0.04324841509929722,3
2024-03-25,1.308119942401462,0.06536337828372629,3
2024-03-26,1.2979663888805275,-0.0077619438339076256,3
2024-03-27,1.2522603862722048,-0.03521354867112038,3
2024-03-28,1.2888270736754939,0.02920054631141267,3
2024-03-29,1.2566098694864642,-0.024997305571143942,3
2024-03-30,1.2241992474027443,-0.025792111673422616,3
2024-03-31,1.2425461062577252,0.01498682415783655,3
2024-04-01,1.176697959465169,-0.05299452990994145,3
2024-04-02,1.0737398007906973,-0.08749752461648543,3
2024-04-03,1.0494782023788545,-0.02259541687285572,3
2024-04-04,1.0776491988890455,0.02684286004829429,3
2024-04-05,1.0253571901704193,-0.048524147535705,3
2024-04-06,1.0553342193050492,0.02923569408007727,3
2024-04-07,1.1022688919362127,0.044473752269750755,3
2024-04-08,1.1470769292514214,0.04065073199743507,3
2024-04-09,1.0566092628403714,-0.07886800275033767,3
2024-04-10,1.057817662079853,0.0011436576244211938,3
