date,portfolio_value,return,n_coins
2024-01-02,0.9737910807377816,-0.026208919262218352,3
2024-01-03,0.9053403084353708,-0.07029307790594042,3
2024-01-04,0.9173248328645907,0.01323759068005227,3
2024-01-05,0.8947965769552572,-0.02455864607849223,3
2024-01-06,0.8838454695567541,-0.01223865589178563,3
2024-01-07,0.8513283278979896,-0.03679052818483276,3
2024-01-08,0.8964339022560078,0.05298258366356522,3
2024-01-09,0.871229524687903,-0.02811626992762575,3
2024-01-10,0.9239437212508531,0.06050552129972138,3
2024-01-11,0.9366775616185959,0.013782051952800174,3
2024-01-12,0.8921652650338413,-0.04752147207181578,3
2024-01-13,0.9035303914895209,0.012738812976818123,3
2024-01-14,0.8984106941560456,-0.0056663255400133125,3
2024-01-15,0.9078194838208794,0.010472704439112293,3
2024-01-16,0.9123701686359965,0.005012763986915095,3
2024-01-17,0.9177244912304328,0.005868585776364321,3
2024-01-18,0.8734542897188303,-0.04823909782798486,3
2024-01-19,0.8971473954304214,0.027125753448664164,3
2024-01-20,0.9054379162970677,0.009240979697286713,3
2024-01-21,0.8980054172262706,-0.008208734068917256,3
2024-01-22,0.8637625557029361,-0.03813213246430367,3
2024-01-23,0.8535748367542778,-0.011794582760498964,3
2024-01-24,0.8600126834438747,0.0075422170527856556,3
2024-01-25,0.8462946178607217,-0.015951003801734382,3
2024-01-26,0.8783296113981577,0.03785324030349465,3
2024-01-27,0.8842273705378286,0.006714744741763372,3
2024-01-28,0.871765962686766,-0.01409299040752716,3
2024-01-29,0.8956706091617795,0.027420944953322136,3
2024-01-30,0.8846692275205796,-0.012282843188854574,3
2024-01-31,0.8662422548224598,-0.02082922308687538,3
2024-02-01,0.8959199613217748,0.03426028496543096,3
2024-02-02,0.9148952599056192,0.021179680555224616,3
2024-02-03,0.9211187007103653,0.006802353315709734,3
2024-02-04,0.9136604272737173,-0.008096973203232318,3
2024-02-05,0.9449229983755106,0.03421683830072187,3
2024-02-06,0.9393966812286719,-0.005848431201631734,3
2024-02-07,0.9630685213867191,0.025198982103157738,3
2024-02-08,0.9491601882739162,-0.01444168592778452,3
2024-02-09,0.951701693391159,0.0026776356073936196,3
2024-02-10,0.9622698893652007,0.011104525764144176,3
