date,symbol,base,open,high,low,close,volume
2020-03-07,LINK/USD,LINK,4.70102,4.70914,4.3333,4.3622,2162076.92
2020-03-07,LTC/USD,LTC,63.36,63.98,59.98,60.57,123692.29551015
2020-03-07,OXT/USD,OXT,0.2454,0.255,0.2325,0.2354,4523456.0
2020-03-07,XLM/USD,XLM,0.061497,0.061779,0.05796,0.058462,23865800.0
2020-03-07,XRP/USD,XRP,0.2454,0.2458,0.2349,0.2368,25639585.0
2020-03-07,XTZ/USD,XTZ,3.1765,3.2728,2.9572,3.0001,3393473.49
2020-03-07,ZRX/USD,ZRX,0.284,0.284389,0.25252,0.263241,3287530.46425
2020-03-08,ALGO/USD,ALGO,0.3372,0.3416,0.2855,0.2877,10107767.0
2020-03-08,ATOM/USD,ATOM,3.603,3.603,3.06,3.073,299178.3
2020-03-08,BCH/USD,BCH,331.23,331.23,269.0,274.19,77651.34489589
2020-03-08,BTC/USD,BTC,8901.36,8901.37,8002.2,8037.76,16591.91410216
2020-03-08,DASH/USD,DASH,88.166,88.166,73.024,73.711,19055.32077533
2020-03-08,EOS/USD,EOS,3.624,3.627,2.995,3.045,1328708.5
2020-03-08,ETC/USD,ETC,7.8,7.801,6.21,6.582,635406.02827604
2020-03-08,ETH/USD,ETH,237.75,237.75,196.0,199.46,293962.39516435
2020-03-08,KNC/USD,KNC,0.8086,0.8434,0.6889,0.6979,14376382.0
2020-03-08,LINK/USD,LINK,4.358,4.45778,3.85,4.04972,5562904.34
2020-03-08,LTC/USD,LTC,60.54,60.55,50.5,51.15,338369.64860501
2020-03-08,OXT/USD,OXT,0.2357,0.239,0.2155,0.2178,4856119.0
2020-03-08,XLM/USD,XLM,0.058422,0.058422,0.04855,0.049797,58828816.0
2020-03-08,XRP/USD,XRP,0.2367,0.2367,0.2007,0.2039,77930038.0
2020-03-08,XTZ/USD,XTZ,3.0003,3.0003,2.565,2.596,5968242.32
2020-03-08,ZRX/USD,ZRX,0.263109,0.263109,0.225,0.225131,4330519.08245
2020-03-09,ALGO/USD,ALGO,0.2893,0.3014,0.24,0.2793,9058163.0
2020-03-09,ATOM/USD,ATOM,3.091,3.17,2.824,3.046,361328.3
2020-03-09,BCH/USD,BCH,274.19,286.0,252.33,273.05,94491.02036902
2020-03-09,BTC/USD,BTC,8037.73,8187.03,7630.0,7934.52,25563.61417462
2020-03-09,DASH/USD,DASH,73.7,75.72,67.104,73.768,22645.78025837
2020-03-09,EOS/USD,EOS,3.045,3.167,2.843,3.057,1283665.0
2020-03-09,ETC/USD,ETC,6.589,7.35,6.334,6.942,510630.80411712
2020-03-09,ETH/USD,ETH,199.51,208.65,189.85,202.77,461839.12853606
2020-03-09,KNC/USD,KNC,0.6981,0.757,0.621,0.738,11889280.0
2020-03-09,LINK/USD,LINK,4.04973,4.38081,3.615,4.14276,7717121.07
2020-03-09,LTC/USD,LTC,51.11,52.51,46.61,50.53,404484.46920914
2020-03-09,OXT/USD,OXT,0.2178,0.2345,0.21,0.2144,3941006.0
2020-03-09,XLM/USD,XLM,0.049702,0.0525,0.046999,0.052493,65799868.0
2020-03-09,XRP/USD,XRP,0.2039,0.2117,0.198,0.2095,78578432.0
2020-03-09,XTZ/USD,XTZ,2.5939,2.66,2.2577,2.5501,8264651.08
2020-03-09,ZRX/USD,ZRX,0.225346,0.241953,0.205465,0.223861,7449897.30822
2020-03-10,ALGO/USD,ALGO,0.2791,0.32,0.2671,0.2818,6879100.0
2020-03-10,ATOM/USD,ATOM,3.04,3.21,2.892,3.069,235114.1
2020-03-10,BCH/USD,BCH,273.05,278.51,262.48,271.58,39351.73118245
2020-03-10,BTC/USD,BTC,7934.56,8158.25,7733.56,7894.68,17172.47130109
2020-03-10,DASH/USD,DASH,73.569,76.446,71.403,74.728,10081.22572492
2020-03-10,EOS/USD,EOS,3.058,3.153,2.997,3.069,741485.4
2020-03-10,ETC/USD,ETC,6.951,7.011,6.629,6.815,234150.75572727
2020-03-10,ETH/USD,ETH,202.76,206.28,195.17,200.5,184956.93858031
2020-03-10,KNC/USD,KNC,0.7338,0.8,0.7043,0.7847,10045554.0
2020-03-10,LINK/USD,LINK,4.14276,4.24498,3.91,4.07643,3962113.09
2020-03-10,LTC/USD,LTC,50.49,51.5,48.84,50.14,217031.84981885
2020-03-10,OXT/USD,OXT,0.2144,0.262,0.21,0.2185,10883099.0
2020-03-10,XLM/USD,XLM,0.052499,0.053366,0.050707,0.051948,36855493.0
2020-03-10,XRP/USD,XRP,0.2096,0.2163,0.205,0.2117,45872227.0
2020-03-10,XTZ/USD,XTZ,2.5501,2.7685,2.477,2.5878,4265387.51
2020-03-10,ZRX/USD,ZRX,0.223041,0.243499,0.221088,0.238611,4733596.03041
2020-03-11,ALGO/USD,ALGO,0.2814,0.2886,0.2491,0.27,4555674.0
2020-03-11,ATOM/USD,ATOM,3.061,3.1,2.701,2.99,217435.2
2020-03-11,BCH/USD,BCH,271.51,274.97,250.2,267.28,41811.89405207
2020-03-11,BTC/USD,BTC,7894.68,7987.97,7583.27,7938.05,13647.86513876
2020-03-11,DASH/USD,DASH,74.607,75.211,67.156,72.15,6818.97569256
2020-03-11,EOS/USD,EOS,3.064,3.114,2.847,3.071,798488.5
2020-03-11,ETC/USD,ETC,6.825,6.898,6.12,6.547,301552.71191959
2020-03-11,ETH/USD,ETH,200.63,202.98,181.0,194.61,240340.20653555
2020-03-11,KNC/USD,KNC,0.7821,0.8401,0.71,0.7934,12048722.0
2020-03-11,LINK/USD,LINK,4.07642,4.11249,3.55,3.82519,4459905.8
2020-03-11,LTC/USD,LTC,50.22,50.72,45.44,48.54,190363.77196425
2020-03-11,OXT/USD,OXT,0.2185,0.225,0.2,0.2059,5727015.0
2020-03-11,XLM/USD,XLM,0.052038,0.052622,0.047302,0.050375,26151409.0
2020-03-11,XRP/USD,XRP,0.2117,0.2138,0.1992,0.2083,41775392.0
2020-03-11,XTZ/USD,XTZ,2.5823,2.6868,2.2578,2.501,4703995.02
2020-03-11,ZRX/USD,ZRX,0.239258,0.248,0.211804,0.227093,5224032.98304
2020-03-12,ALGO/USD,ALGO,0.27,0.2714,0.1308,0.1393,15370205.0
2020-03-12,ATOM/USD,ATOM,3.011,3.03,1.466,1.67,961894.8
2020-03-12,BCH/USD,BCH,267.53,267.95,141.13,146.77,237545.27205845
2020-03-12,BTC/USD,BTC,7938.05,7969.45,4644.0,4857.1,113902.20332904
2020-03-12,DASH/USD,DASH,72.15,72.587,42.101,44.686,52759.05994349
2020-03-12,EOS/USD,EOS,3.078,3.08,1.693,1.786,2274391.2
2020-03-12,ETC/USD,ETC,6.541,6.543,4.0,4.1,1114986.35488799
2020-03-12,ETH/USD,ETH,194.62,195.64,101.22,110.3,1290935.34805301
2020-03-12,KNC/USD,KNC,0.7934,0.8023,0.38,0.4178,27349574.0
2020-03-12,LINK/USD,LINK,3.8255,3.85809,1.86,2.13985,23787442.87
2020-03-12,LTC/USD,LTC,48.54,48.79,28.29,30.09,1295443.47412016
2020-03-12,OXT/USD,OXT,0.2058,0.2198,0.12,0.1352,17119207.0
2020-03-12,XLM/USD,XLM,0.050375,0.050606,0.031349,0.033426,181820925.0
2020-03-12,XRP/USD,XRP,0.2084,0.21,0.1287,0.1388,262046734.0
2020-03-12,XTZ/USD,XTZ,2.5029,2.5238,1.291,1.3573,17425498.47
2020-03-12,ZRX/USD,ZRX,0.226672,0.230631,0.1515,0.156576,16529461.70843
2020-03-13,ALGO/USD,ALGO,0.1394,0.195,0.102,0.1539,22763098.0
2020-03-13,ATOM/USD,ATOM,1.593,2.1,1.081,1.834,1492763.5
2020-03-13,BCH/USD,BCH,146.5,200.0,133.67,180.12,286032.23012862
2020-03-13,BTC/USD,BTC,4857.1,5995.0,3858.0,5637.6,130316.64684438
2020-03-13,DASH/USD,DASH,44.652,54.794,33.55,51.678,68661.79125292
2020-03-13,EOS/USD,EOS,1.793,2.25,1.426,2.126,4629122.0
2020-03-13,ETC/USD,ETC,4.148,7.17,3.5,5.611,2003188.47492013
2020-03-13,ETH/USD,ETH,110.3,148.0,90.0,135.51,1322282.9798003
2020-03-13,KNC/USD,KNC,0.4207,0.6056,0.2702,0.542,32240909.2
2020-03-13,LINK/USD,LINK,2.1201,2.8888,1.515,2.46196,24820702.08
2020-03-13,LTC/USD,LTC,29.99,41.31,25.0,38.01,1759677.99431087
2020-03-13,OXT/USD,OXT,0.1352,0.1555,0.0966,0.1467,11521277.0
2020-03-13,XLM/USD,XLM,0.033126,0.0492,0.026139,0.040242,210292675.0
2020-03-13,XRP/USD,XRP,0.1393,0.1708,0.1105,0.1605,249510593.0
2020-03-13,XTZ/USD,XTZ,1.3517,2.05,0.9892,1.7862,22127049.6
2020-03-13,ZRX/USD,ZRX,0.156408,0.2,0.128856,0.169941,15385439.56978
2020-03-14,ALGO/USD,ALGO,0.1538,0.1684,0.1438,0.1475,6288094.0
2020-03-14,ATOM/USD,ATOM,1.821,2.01,1.68,1.833,522328.0
2020-03-14,BCH/USD,BCH,180.44,185.23,163.4,166.89,76343.6471099
2020-03-14,BTC/USD,BTC,5630.93,5669.0,5050.0,5165.25,32760.12278053
2020-03-14,DASH/USD,DASH,51.698,52.779,45.121,46.105,16041.26785221
2020-03-14,EOS/USD,EOS,2.138,2.144,1.927,1.959,1118774.3
2020-03-14,ETC/USD,ETC,5.62,5.62,4.6,4.809,680063.88066521
2020-03-14,ETH/USD,ETH,135.44,135.9,120.71,122.17,284672.85934781
2020-03-14,KNC/USD,KNC,0.5393,0.566,0.46,0.4697,8384985.1
2020-03-14,LINK/USD,LINK,2.45391,2.5203,2.07,2.14352,6516263.86
2020-03-14,LTC/USD,LTC,38.01,38.25,33.81,34.43,389165.97780001
2020-03-14,OXT/USD,OXT,0.1466,0.1722,0.1365,0.1451,6436332.0
2020-03-14,XLM/USD,XLM,0.040168,0.040703,0.03621,0.036698,48963350.0
2020-03-14,XRP/USD,XRP,0.1601,0.1619,0.1431,0.1456,66156500.0
2020-03-14,XTZ/USD,XTZ,1.788,1.8467,1.52,1.5861,5907900.45
2020-03-14,ZRX/USD,ZRX,0.16927,0.17625,0.152018,0.158316,5406412.39965
2020-03-15,ALGO/USD,ALGO,0.1475,0.1615,0.1403,0.1431,5336352.0
2020-03-15,ATOM/USD,ATOM,1.828,2.097,1.815,1.913,415904.3
2020-03-15,BCH/USD,BCH,166.85,192.0,164.63,177.47,91135.838067
2020-03-15,BTC/USD,BTC,5161.16,5985.0,5085.91,5345.35,43763.76236813
2020-03-15,DASH/USD,DASH,46.002,51.987,45.47,47.706,13636.62462016
2020-03-15,EOS/USD,EOS,1.962,2.155,1.937,2.038,780803.3
2020-03-15,ETC/USD,ETC,4.795,5.299,4.585,5.028,474034.12495009
2020-03-15,ETH/USD,ETH,122.11,134.1,119.84,123.3,438391.83520594
2020-03-15,KNC/USD,KNC,0.4691,0.53,0.452,0.4722,5732515.0
2020-03-15,LINK/USD,LINK,2.13547,2.47,2.02,2.08094,8844392.69
2020-03-15,LTC/USD,LTC,34.41,39.0,33.95,36.24,372347.37199192
2020-03-15,OXT/USD,OXT,0.1452,0.1675,0.1428,0.1497,5931517.0
2020-03-15,XLM/USD,XLM,0.036699,0.040963,0.036206,0.037792,51259841.0
2020-03-15,XRP/USD,XRP,0.1455,0.1654,0.1438,0.1528,74650723.0
2020-03-15,XTZ/USD,XTZ,1.5862,1.7898,1.3901,1.5418,7293593.56
2020-03-15,ZRX/USD,ZRX,0.157089,0.173691,0.154,0.157653,4138531.74228
2020-03-16,ALGO/USD,ALGO,0.1431,0.1472,0.115,0.1262,6486638.0
2020-03-16,ATOM/USD,ATOM,1.912,1.913,1.5,1.682,332678.2
2020-03-16,BCH/USD,BCH,177.6,184.14,147.0,173.26,145316.62383602
2020-03-16,BTC/USD,BTC,5346.86,5350.3,4432.3,5037.61,80184.03685247
2020-03-16,DASH/USD,DASH,47.708,47.71,38.078,43.52,22986.8236687
2020-03-16,EOS/USD,EOS,2.034,2.041,1.704,1.9,1383675.4
2020-03-16,ETC/USD,ETC,5.032,5.032,4.04,4.521,902576.7459801
2020-03-16,ETH/USD,ETH,123.33,123.75,100.5,111.38,891238.58022214
2020-03-16,KNC/USD,KNC,0.4712,0.478,0.3434,0.3943,13790553.5
2020-03-16,LINK/USD,LINK,2.07562,2.08379,1.56,1.79,16930573.92
2020-03-16,LTC/USD,LTC,36.23,36.28,29.17,33.33,805533.64122317
2020-03-16,OXT/USD,OXT,0.1493,0.1517,0.12,0.1293,6355922.0
2020-03-16,XLM/USD,XLM,0.037807,0.037984,0.031267,0.035382,77493406.0
2020-03-16,XRP/USD,XRP,0.1528,0.1529,0.127,0.1414,160402744.0
2020-03-16,XTZ/USD,XTZ,1.5388,1.5388,1.12,1.3331,12009573.42
2020-03-16,ZRX/USD,ZRX,0.157735,0.159391,0.126001,0.138385,8733065.90442
2020-03-17,ALGO/USD,ALGO,0.1264,0.1465,0.1244,0.1392,5119666.0
2020-03-17,ATOM/USD,ATOM,1.684,1.875,1.638,1.77,225952.3
2020-03-17,BCH/USD,BCH,173.39,189.78,169.38,182.79,107136.17327721
2020-03-17,BTC/USD,BTC,5039.95,5569.44,4935.6,5331.71,44347.15487325
2020-03-17,DASH/USD,DASH,42.998,47.184,42.582,45.933,13842.70035313
2020-03-17,EOS/USD,EOS,1.902,2.041,1.869,1.977,869175.2
2020-03-17,ETC/USD,ETC,4.54,5.0,4.391,4.646,470352.91590361
2020-03-17,ETH/USD,ETH,111.36,121.49,109.66,116.09,418552.55664492
2020-03-17,KNC/USD,KNC,0.3956,0.4984,0.3898,0.4617,11006378.6
2020-03-17,LINK/USD,LINK,1.79,2.1,1.745,1.85287,10885589.01
2020-03-17,LTC/USD,LTC,33.37,36.05,32.58,34.17,468722.4901525
2020-03-17,OXT/USD,OXT,0.1287,0.145,0.1287,0.1351,3915110.0
2020-03-17,XLM/USD,XLM,0.035393,0.0385,0.03497,0.037462,45500920.0
2020-03-17,XRP/USD,XRP,0.1415,0.1527,0.1399,0.1477,91937253.0
2020-03-17,XTZ/USD,XTZ,1.333,1.4969,1.2861,1.3656,7483134.47
2020-03-17,ZRX/USD,ZRX,0.1385,0.1508,0.13726,0.143481,8676455.31964
2020-03-18,ALGO/USD,ALGO,0.1397,0.1446,0.128,0.1416,5857799.0
2020-03-18,ATOM/USD,ATOM,1.777,1.853,1.651,1.815,250720.6
2020-03-18,BCH/USD,BCH,183.22,186.58,169.45,185.38,64121.33895999
2020-03-18,BTC/USD,BTC,5331.71,5452.82,5001.0,5413.64,37513.03523454
2020-03-18,DASH/USD,DASH,45.995,65.5,45.189,63.127,78731.96428473
2020-03-18,EOS/USD,EOS,1.976,2.01,1.876,2.01,755393.6
2020-03-18,ETC/USD,ETC,4.657,4.702,4.322,4.638,341105.77632567
2020-03-18,ETH/USD,ETH,116.06,118.88,110.18,118.6,306306.60980115
2020-03-18,KNC/USD,KNC,0.4613,0.4799,0.4184,0.4623,7682559.3
2020-03-18,LINK/USD,LINK,1.88066,1.96392,1.76,1.95934,8194009.18
2020-03-18,LTC/USD,LTC,34.18,34.95,32.37,34.85,355432.93843312
2020-03-18,OXT/USD,OXT,0.1352,0.1385,0.127,0.1349,4305910.0
2020-03-18,XLM/USD,XLM,0.037408,0.038028,0.034243,0.037087,48956271.0
2020-03-18,XRP/USD,XRP,0.1475,0.1498,0.1403,0.1482,66484435.0
2020-03-18,XTZ/USD,XTZ,1.3689,1.4266,1.2812,1.4059,5451000.59
2020-03-18,ZRX/USD,ZRX,0.1435,0.148028,0.132615,0.146205,4495130.3942
2020-03-19,ALGO/USD,ALGO,0.1418,0.17,0.1393,0.158,9021268.0
2020-03-19,ATOM/USD,ATOM,1.819,2.162,1.776,2.078,407747.9
2020-03-19,BCH/USD,BCH,185.37,235.22,177.57,221.78,143023.48322156
2020-03-19,BTC/USD,BTC,5413.88,6441.37,5261.69,6186.26,54666.67461085
2020-03-19,DASH/USD,DASH,62.789,71.229,56.603,65.668,79243.09370979
2020-03-19,EOS/USD,EOS,2.011,2.406,1.979,2.29,1318269.5
2020-03-19,ETC/USD,ETC,4.64,5.459,4.479,5.068,787604.31585026
2020-03-19,ETH/USD,ETH,118.59,144.44,115.72,136.68,486951.21183315
2020-03-19,KNC/USD,KNC,0.4623,0.548,0.4392,0.5111,13023781.0
2020-03-19,LINK/USD,LINK,1.95385,2.37899,1.8874,2.2486,13797129.99
2020-03-19,LTC/USD,LTC,34.86,40.97,34.08,39.08,596063.5401322
2020-03-19,OXT/USD,OXT,0.1342,0.1576,0.1331,0.1467,10547297.0
2020-03-19,XLM/USD,XLM,0.037021,0.043298,0.036727,0.041514,78637832.0
2020-03-19,XRP/USD,XRP,0.1481,0.1734,0.1447,0.1652,130264027.0
2020-03-19,XTZ/USD,XTZ,1.4041,1.7626,1.3605,1.6384,11419102.57
2020-03-19,ZRX/USD,ZRX,0.146232,0.169047,0.146232,0.162991,10510714.17189
2020-03-20,ALGO/USD,ALGO,0.1583,0.185,0.1449,0.158,8713853.0
2020-03-20,ATOM/USD,ATOM,2.08,2.486,1.8,2.162,1074760.2
2020-03-20,BCH/USD,BCH,221.77,246.0,189.41,214.51,132874.96205562
2020-03-20,BTC/USD,BTC,6183.82,6990.0,5657.0,6206.1,53024.40103701
2020-03-20,DASH/USD,DASH,65.618,78.088,61.126,71.887,62027.69383992
2020-03-20,EOS/USD,EOS,2.292,2.53,1.908,2.203,1165460.6
2020-03-20,ETC/USD,ETC,5.063,5.539,4.423,4.894,755978.49233383
2020-03-20,ETH/USD,ETH,136.65,154.0,115.51,133.27,626525.45202553
2020-03-20,KNC/USD,KNC,0.5111,0.56,0.4291,0.4881,10644702.4
2020-03-20,LINK/USD,LINK,2.25527,2.66237,2.01,2.26316,12731023.34
2020-03-20,LTC/USD,LTC,39.08,43.97,34.13,38.09,683270.81544971
2020-03-20,OXT/USD,OXT,0.1464,0.1595,0.12,0.136,9805852.0
2020-03-20,XLM/USD,XLM,0.041506,0.04518,0.03542,0.039897,89596556.0
2020-03-20,XRP/USD,XRP,0.1651,0.176,0.145,0.157,138627032.0
2020-03-20,XTZ/USD,XTZ,1.6381,1.88,1.49,1.6877,11041012.03
2020-03-20,ZRX/USD,ZRX,0.16292,0.178,0.139001,0.151364,11543861.43667
2020-03-21,ALGO/USD,ALGO,0.1566,0.1655,0.1441,0.1527,2574654.0
2020-03-21,ATOM/USD,ATOM,2.168,2.241,1.993,2.169,228366.5
2020-03-21,BCH/USD,BCH,214.96,228.93,206.42,220.35,67540.29601324
2020-03-21,BTC/USD,BTC,6210.47,6470.0,5851.0,6198.78,23514.96653599
2020-03-21,DASH/USD,DASH,71.731,75.5,67.484,71.586,40832.82841842
2020-03-21,EOS/USD,EOS,2.2,2.36,2.106,2.27,593456.6
2020-03-21,ETC/USD,ETC,4.9,5.15,4.678,5.004,318299.29446819
2020-03-21,ETH/USD,ETH,133.35,137.64,125.84,132.79,259380.31056445
2020-03-21,KNC/USD,KNC,0.4868,0.5002,0.4528,0.4783,4390877.9
2020-03-21,LINK/USD,LINK,2.26307,2.37554,2.10457,2.27988,4423969.32
2020-03-21,LTC/USD,LTC,38.07,39.86,36.29,38.39,280210.6641734
2020-03-21,OXT/USD,OXT,0.136,0.1476,0.133,0.1383,4162725.0
2020-03-21,XLM/USD,XLM,0.039897,0.04098,0.038001,0.039687,26719687.0
2020-03-21,XRP/USD,XRP,0.1571,0.1622,0.1516,0.1581,51106300.0
2020-03-21,XTZ/USD,XTZ,1.6846,1.7558,1.58,1.6626,4124201.47
2020-03-21,ZRX/USD,ZRX,0.151364,0.1578,0.146462,0.155115,3469062.50203
2020-03-22,ALGO/USD,ALGO,0.1527,0.1696,0.1437,0.146,4787605.0
2020-03-22,ATOM/USD,ATOM,2.167,2.231,1.911,1.937,251188.2
2020-03-22,BCH/USD,BCH,220.14,233.19,200.16,202.75,73943.92856301
2020-03-22,BTC/USD,BTC,6198.64,6420.0,5738.0,5818.25,28089.48698286
2020-03-22,DASH/USD,DASH,71.487,73.588,61.053,62.229,30519.01727481
2020-03-22,EOS/USD,EOS,2.266,2.394,2.115,2.129,648351.1
2020-03-22,ETC/USD,ETC,5.005,5.231,4.536,4.599,391552.27000965
2020-03-22,ETH/USD,ETH,132.79,137.38,120.9,122.42,261957.09352208
2020-03-22,KNC/USD,KNC,0.4779,0.4888,0.4193,0.4239,4260423.1
2020-03-22,LINK/USD,LINK,2.27972,2.33468,1.94363,2.0,6972046.03
2020-03-22,LTC/USD,LTC,38.39,39.71,34.85,35.45,331013.48690719
2020-03-22,OXT/USD,OXT,0.1386,0.1438,0.1283,0.1302,3826559.0
2020-03-22,XLM/USD,XLM,0.039641,0.04058,0.036502,0.036759,37424517.0
2020-03-22,XRP/USD,XRP,0.1581,0.1618,0.1463,0.1479,53831493.0
2020-03-22,XTZ/USD,XTZ,1.665,1.718,1.45,1.478,5125652.99
2020-03-22,ZRX/USD,ZRX,0.154599,0.1589,0.139001,0.139797,3904422.98756
2020-03-23,ALGO/USD,ALGO,0.1453,0.1637,0.1419,0.1611,4387548.0
2020-03-23,ATOM/USD,ATOM,1.924,2.173,1.892,2.111,280321.4
2020-03-23,BCH/USD,BCH,202.64,228.98,198.27,222.44,83348.19325769
2020-03-23,BTC/USD,BTC,5815.24,6641.03,5678.2,6490.63,42437.97070062
2020-03-23,DASH/USD,DASH,62.248,72.258,60.496,71.525,21513.04288365
2020-03-23,EOS/USD,EOS,2.117,2.35,2.062,2.296,523631.3
2020-03-23,ETC/USD,ETC,4.58,5.097,4.529,5.0,303776.14037441
2020-03-23,ETH/USD,ETH,122.31,138.0,119.2,137.0,392334.34456747
2020-03-23,KNC/USD,KNC,0.4239,0.4915,0.41,0.4712,5554463.4
2020-03-23,LINK/USD,LINK,2.0,2.36,1.94205,2.25837,7833179.41
2020-03-23,LTC/USD,LTC,35.44,40.14,34.51,39.12,401153.33829773
2020-03-23,OXT/USD,OXT,0.1302,0.1405,0.1211,0.137,4669040.0
2020-03-23,XLM/USD,XLM,0.036685,0.040474,0.036193,0.039529,44961046.0
2020-03-23,XRP/USD,XRP,0.1479,0.1625,0.1449,0.1592,64552629.0
2020-03-23,XTZ/USD,XTZ,1.4765,1.7045,1.45,1.6822,4864881.74
2020-03-23,ZRX/USD,ZRX,0.139798,0.1547,0.138977,0.151578,5632762.48841
2020-03-24,ALGO/USD,ALGO,0.1608,0.173,0.154,0.1586,6398819.0
2020-03-24,ATOM/USD,ATOM,2.123,2.355,2.074,2.157,353990.1
2020-03-24,BCH/USD,BCH,222.01,231.0,218.29,228.03,59400.62840544
2020-03-24,BTC/USD,BTC,6493.58,6866.1,6403.16,6766.64,40618.19870698
2020-03-24,DASH/USD,DASH,71.662,75.0,67.901,70.014,24383.36260144
2020-03-24,EOS/USD,EOS,2.305,2.386,2.281,2.332,306352.5
2020-03-24,ETC/USD,ETC,4.991,5.2,4.906,5.076,397948.48902662
2020-03-24,ETH/USD,ETH,137.0,144.16,133.04,139.0,328276.63196021
2020-03-24,KNC/USD,KNC,0.4712,0.4875,0.4533,0.4774,4235347.9
2020-03-24,LINK/USD,LINK,2.25914,2.372,2.201,2.318,6248508.19
2020-03-24,LTC/USD,LTC,39.11,41.05,38.39,40.7,269331.93957383
2020-03-24,OXT/USD,OXT,0.1371,0.143,0.131,0.1371,5527981.0
2020-03-24,XLM/USD,XLM,0.03953,0.040745,0.039092,0.040578,45441799.0
2020-03-24,XRP/USD,XRP,0.1591,0.1644,0.1577,0.1628,76988035.0
2020-03-24,XTZ/USD,XTZ,1.6815,1.79,1.6288,1.7693,6118372.46
2020-03-24,ZRX/USD,ZRX,0.151577,0.158502,0.1468,0.151081,7141420.06141
2020-03-25,ALGO/USD,ALGO,0.1587,0.1633,0.1512,0.1547,2348800.0
2020-03-25,ATOM/USD,ATOM,2.154,2.197,2.043,2.1,193176.2
2020-03-25,BCH/USD,BCH,228.01,231.24,213.34,220.94,49084.78599333
2020-03-25,BTC/USD,BTC,6766.0,6983.31,6470.0,6690.96,31266.36827545
2020-03-25,DASH/USD,DASH,69.91,70.65,66.66,68.01,11931.69950135
2020-03-25,EOS/USD,EOS,2.332,2.377,2.237,2.313,300552.4
2020-03-25,ETC/USD,ETC,5.061,5.29,4.905,5.07,304821.81142292
2020-03-25,ETH/USD,ETH,138.95,142.79,132.5,136.26,228043.63383605
2020-03-25,KNC/USD,KNC,0.4756,0.4789,0.4279,0.4566,3093236.0
2020-03-25,LINK/USD,LINK,2.31601,2.3515,2.1775,2.26353,3849470.62
2020-03-25,LTC/USD,LTC,40.71,41.21,38.24,39.25,246537.26984675
2020-03-25,OXT/USD,OXT,0.1378,0.15,0.1345,0.1366,3807455.0
2020-03-25,XLM/USD,XLM,0.04057,0.041123,0.0392,0.040607,29250326.0
2020-03-25,XRP/USD,XRP,0.1628,0.1659,0.1573,0.1621,62521508.0
2020-03-25,XTZ/USD,XTZ,1.769,1.7966,1.6501,1.7184,3998957.35
2020-03-25,ZRX/USD,ZRX,0.150902,0.1572,0.146333,0.1572,5073645.17715
2020-03-26,ALGO/USD,ALGO,0.1548,0.1606,0.1506,0.1591,2192743.0
2020-03-26,ATOM/USD,ATOM,2.1,2.193,2.051,2.193,277623.4
2020-03-26,BCH/USD,BCH,221.0,229.49,218.05,228.81,44532.82661475
2020-03-26,BTC/USD,BTC,6691.71,6795.0,6520.13,6758.18,17456.11705058
2020-03-26,DASH/USD,DASH,68.251,68.91,66.661,68.569,6740.49381676
2020-03-26,EOS/USD,EOS,2.313,2.347,2.267,2.333,161906.2
2020-03-26,ETC/USD,ETC,5.078,5.131,4.941,5.12,201952.33958985
2020-03-26,ETH/USD,ETH,136.35,140.36,133.52,139.0,168611.79605607
2020-03-26,KNC/USD,KNC,0.459,0.4649,0.4427,0.4572,2668378.9
2020-03-26,LINK/USD,LINK,2.26995,2.32637,2.21,2.32637,3182222.56
2020-03-26,LTC/USD,LTC,39.29,40.66,38.54,40.59,195149.94395814
2020-03-26,OXT/USD,OXT,0.1369,0.1439,0.135,0.141,3318065.0
2020-03-26,XLM/USD,XLM,0.040678,0.0431,0.039916,0.043018,39628591.0
2020-03-26,XRP/USD,XRP,0.162,0.179,0.16,0.1767,83230731.0
2020-03-26,XTZ/USD,XTZ,1.714,1.7688,1.6921,1.7645,2804632.56
2020-03-26,ZRX/USD,ZRX,0.1572,0.15965,0.150581,0.15965,4508716.09412
2020-03-27,ALGO/USD,ALGO,0.1591,0.1694,0.1537,0.1537,5019185.0
2020-03-27,ATOM/USD,ATOM,2.184,2.217,1.964,1.991,213378.9
2020-03-27,BCH/USD,BCH,228.81,236.09,204.33,213.88,65357.06221141
2020-03-27,BTC/USD,BTC,6760.0,6880.0,6260.0,6372.36,20458.24402051
2020-03-27,DASH/USD,DASH,68.512,73.0,60.0,67.791,41342.71826877
2020-03-27,EOS/USD,EOS,2.333,2.378,2.14,2.192,422252.6
2020-03-27,ETC/USD,ETC,5.117,5.228,4.865,4.923,344505.97140862
2020-03-27,ETH/USD,ETH,139.0,142.5,130.0,131.56,173786.92012003
2020-03-27,KNC/USD,KNC,0.4558,0.4887,0.4435,0.4481,3267276.3
2020-03-27,LINK/USD,LINK,2.32637,2.37736,2.1,2.14539,4940026.27
2020-03-27,LTC/USD,LTC,40.6,41.43,37.94,38.15,249311.2201489
2020-03-27,OXT/USD,OXT,0.141,0.15,0.1381,0.1382,5143730.0
2020-03-27,XLM/USD,XLM,0.043018,0.043717,0.040201,0.040501,45652350.0
2020-03-27,XRP/USD,XRP,0.1767,0.1879,0.1699,0.1728,110388563.0
2020-03-27,XTZ/USD,XTZ,1.7645,1.7897,1.5713,1.5897,3969087.96
