category,count,mean_return_zscore,mean_volume_zscore,mean_forward_return,median_forward_return,std_forward_return,positive_days_pct,sharpe_ratio
low_return_low_volume,308,0.009467618369785187,-0.22991605630431278,0.00020896317593909117,-0.0012831114997911564,0.04531715445194622,46.75324675324675,0.08809546669610345
high_return_low_volume,124,0.12212064980410639,-0.0172025587698016,0.012876332743723417,0.005707347965067999,0.07015052132724228,56.451612903225815,3.50677353497857
low_return_high_volume,88,-0.16572075788134297,-0.13115493983756693,0.005984858009513483,0.006506265020180257,0.031715734467888335,60.22727272727273,3.60516802286167
high_return_high_volume,48,-0.14769735357603234,1.687552516713468,-0.004162443735779471,-0.008864693090101183,0.04223565601333295,35.41666666666667,-1.8828493130900246
