category,count,mean_return_zscore,mean_volume_zscore,mean_forward_return,median_forward_return,std_forward_return,positive_days_pct,sharpe_ratio
down_move_low_volume,57,-1.5233442052989525,0.0244040478748741,0.01640049320280788,0.01259439146311192,0.05572032647110116,63.1578947368421,5.623279735294127
up_move_low_volume,67,1.5219937354887985,-0.05259922412422722,0.009878166383009772,0.0005591185660251963,0.08072759186535167,50.74626865671642,2.337764565996819
down_move_high_volume,28,-1.6221270645554242,1.7519953671638786,-0.0021896391803499504,-0.007060314799652578,0.04994970806886564,39.285714285714285,-0.8375023482587436
up_move_high_volume,20,1.9165042417951164,1.5973325260828934,-0.006924370113380801,-0.009544108342178337,0.029213515604624915,30.0,-4.5283801873473495
