rebalance_date,symbol,decile,dilution_velocity,rank,period_return,n_days
2023-06-01,ETC,3,2.9288539932439313,25,0.17106001121705017,30
2023-06-01,LTC,4,3.1432174264103314,11,0.13679295341186415,30
2023-06-01,ALGO,4,3.77343043906934,42,-0.13688469318948038,30
2023-06-01,XLM,5,3.8307450469956197,26,0.176969710257731,30
2023-06-01,LINK,5,5.012472943971081,20,0.024732199117832643,30
2023-06-01,ZEN,6,6.201149217221134,198,0.018610421836227964,30
2023-06-01,ZEC,7,8.65068297455969,77,0.07960672375515365,30
2023-06-01,XCN,7,8.881273805654063,164,-0.3218390804597703,30
2023-06-01,IMX,10,33.96722652647176,64,-0.005231388329979603,30
2023-06-01,SNX,10,42.827592267114326,68,-0.013333333333333086,30
2023-07-01,QNT,1,0.0,39,-0.031132581857219455,31
2023-07-01,CRO,1,0.0,37,0.033043478260869286,31
2023-07-01,BCH,2,1.5792059075342608,14,-0.15924616388040203,31
2023-07-01,BTC,3,1.594605733855178,1,-0.029095167555327595,31
2023-07-01,DASH,3,2.9041530759042513,87,-0.16535433070866123,31
2023-07-01,ETC,4,2.906605513120173,27,-0.11350574712643602,31
2023-07-01,LTC,4,3.1502162644729657,9,-0.12350634802091087,31
2023-07-01,XLM,5,3.9649861975141616,28,0.43046888098209646,31
2023-07-01,ALGO,5,4.803329902016016,45,-0.13281250000000044,31
2023-07-01,ZEN,5,6.20064291829746,188,0.17052375152253285,31
2023-07-01,SUI,6,6.613992035012839,92,-0.06097560975609784,31
2023-07-01,LINK,7,7.104863005915597,22,0.17401998462721036,31
2023-07-01,ZEC,7,7.627035897749511,74,-0.10487661574618101,31
2023-07-01,XCN,8,8.881273805654063,164,-0.12711864406779672,31
2023-07-01,HNT,8,10.33046305422388,139,0.013289036544850363,21
2023-07-01,IMX,10,40.28264759010429,56,0.07955771305285819,31
2023-07-01,SNX,10,44.03039925929208,70,0.08674803836094225,31
2023-08-01,QNT,1,0.0,40,-0.08485687903970407,31
2023-08-01,CRO,1,0.0,36,-0.1565656565656569,31
2023-08-01,BCH,2,1.5771509295499122,16,-0.18495835374816227,31
2023-08-01,BTC,3,1.5996043933463955,1,-0.1314056813976503,31
2023-08-01,DASH,3,2.888906322287936,94,-0.2056603773584904,31
2023-08-01,ETC,4,2.9226299207030544,28,-0.16855753646677463,31
2023-08-01,LTC,4,3.1475358589945324,11,-0.3294280541058686,31
2023-08-01,XLM,4,4.300211485299799,19,-0.25736108036307304,31
2023-08-01,ZEN,5,6.2001068370841494,169,-0.23829344432882393,31
2023-08-01,ZEC,6,6.569109405577305,77,-0.2047915982934032,31
2023-08-01,LINK,6,6.904726027397266,21,-0.2223386146392562,31
2023-08-01,ALGO,7,8.58378940361551,46,-0.1711711711711713,31
2023-08-01,XCN,8,8.881273805654063,164,-0.2621359223300972,31
2023-08-01,HNT,8,9.445476741015456,117,-0.1732240437158472,31
2023-08-01,SUI,9,11.669346650258516,82,-0.24427952999381608,31
2023-08-01,IMX,10,42.35920324198578,47,-0.3076442667999,31
2023-08-01,SNX,10,45.1202071269071,61,-0.22503008423586024,31
2023-09-01,CRO,1,0.0,35,0.03393213572854181,30
2023-09-01,QNT,1,0.0,37,-0.07093128846735963,30
2023-09-01,VET,2,0.23469441570857213,38,0.054885404101326474,19
2023-09-01,BCH,2,1.5760489848336827,18,0.21345556557459178,30
2023-09-01,BTC,3,1.5961496477495114,1,0.08531072833058384,30
2023-09-01,DASH,3,2.8707468630847974,98,0.11520190023752952,30
2023-09-01,ETC,4,2.909969677257581,29,0.08382066276803068,30
2023-09-01,LTC,4,3.0173053539650265,16,0.08259212198221189,30
2023-09-01,XLM,5,4.344579833768729,23,0.002472534698779727,30
2023-09-01,LINK,5,4.653184931506848,22,0.3551102879272605,30
2023-09-01,ZEC,5,5.549929672211347,78,0.15930664465538613,30
2023-09-01,ZEN,6,6.198319899706456,182,0.14207650273224082,30
2023-09-01,HNT,8,8.36906722640004,116,0.003965631196298336,30
2023-09-01,XCN,8,8.881273805654063,164,-2.220446049250313e-16,30
2023-09-01,ALGO,8,9.297288442203078,47,0.15434782608695596,30
2023-09-01,SNX,9,9.702528279548366,61,0.12318840579710066,30
2023-09-01,SUI,9,10.4613895431898,80,0.03477905073649756,30
2023-09-01,IMX,10,44.43575891688305,54,0.10842504059173752,30
2023-10-01,CRO,1,0.0,36,0.21042471042471034,31
2023-10-01,QNT,1,0.0,42,0.13271068635968675,31
2023-10-01,VET,2,0.23469441570857213,38,0.11377930245854806,31
2023-10-01,BCH,2,1.5772998409980508,16,0.012384923419889615,31
2023-10-01,BTC,3,1.5959733365949211,1,0.2659231175340566,31
2023-10-01,DASH,3,2.853615056573281,94,0.061767838125665886,31
2023-10-01,LTC,4,2.8867845234299856,15,0.026555164319249647,31
2023-10-01,ETC,4,2.9130566718443247,28,0.0641486810551557,31
2023-10-01,ZEC,5,4.48601693982387,73,0.019935920256319406,31
2023-10-01,XLM,5,4.54314329966882,23,0.07223509861372257,31
2023-10-01,ZEN,6,6.197813600782782,179,0.1100478468899524,31
2023-10-01,LINK,6,6.5294691780821905,18,0.4466948310139167,31
2023-10-01,HNT,7,7.460223808090451,126,-0.02106649111257497,31
2023-10-01,XCN,8,8.881273805654063,164,0.026315789473684736,31
2023-10-01,ALGO,8,9.01741562300261,45,0.07815442561205233,31
2023-10-01,SNX,9,9.439466259763568,62,0.08433179723502326,31
2023-10-01,SUI,9,9.94316008427175,80,-0.07631474891261392,27
2023-10-01,IMX,10,46.632396760545376,48,0.10416666666666674,31
2023-11-01,SNX,1,-8.968318138324792,64,0.4560135996600081,30
2023-11-01,FET,1,-0.2878027996368819,108,-0.2503045891430892,18
2023-11-01,QNT,1,0.0,42,-0.03940556088207103,30
2023-11-01,CRO,2,0.0,35,0.46730462519936133,30
2023-11-01,VET,2,0.23469441570857213,37,0.1581108829568787,30
2023-11-01,BCH,2,1.5745300880626163,18,-0.08135219997553311,30
2023-11-01,BTC,3,1.5953443346379672,1,0.09208326161607783,30
2023-11-01,ADA,3,2.0409152538051964,8,-0.806825500654121,18
2023-11-01,LTC,3,2.75128999325012,17,0.023724453337144125,30
2023-11-01,DASH,4,2.836923139518203,103,0.026412571046471545,30
2023-11-01,ETC,4,2.9056324622233727,28,0.06929577464788772,30
2023-11-01,ZEC,4,3.42776284246575,79,0.04048865619546249,30
2023-11-01,XRP,5,3.5328487031506945,5,1.0272907707575256,18
2023-11-01,XLM,5,4.541259457104425,22,-0.02263569179568281,30
2023-11-01,APE,5,6.176102311643835,73,-0.6780080482897384,18
2023-11-01,ZEN,6,6.198170988258303,185,0.0948275862068968,30
2023-11-01,HNT,6,6.4459567568347165,142,0.9784801613987897,30
2023-11-01,LINK,6,6.5294691780821905,12,0.2881559735463368,30
2023-11-01,SHIB,7,6.837595282898234,19,-0.8785195936139333,18
2023-11-01,JASMY,7,6.872466809698961,155,-0.9497323022010707,18
2023-11-01,AVAX,7,7.90051037018172,20,-0.6609275632076936,18
2023-11-01,ALGO,8,8.633229087280457,49,0.21746724890829783,30
2023-11-01,XCN,8,8.881273805654063,164,0.29487179487179516,30
2023-11-01,SUI,9,10.439561016827504,83,0.3107876712328763,18
2023-11-01,CRV,9,12.048604597703484,80,-0.8806993919245902,18
2023-11-01,OP,10,15.044083485303268,41,0.4468586387434561,18
2023-11-01,IMX,10,48.71395586010018,52,1.1280955188679238,30
2023-12-01,CRO,1,0.0,29,0.09565217391304359,31
2023-12-01,QNT,1,0.0,49,0.4048308214392655,31
2023-12-01,FET,1,0.19501869071270683,102,0.32267966775009116,31
2023-12-01,VET,2,0.23469441570857213,40,0.6241134751773059,31
2023-12-01,APE,2,0.7348779965753425,77,0.062238330313066026,31
2023-12-01,BCH,2,1.5712540362035217,19,0.18976384943181857,31
2023-12-01,BTC,3,1.6030353131115478,1,0.1425513015088542,31
2023-12-01,ADA,3,1.9154795320061049,8,0.6221116653425884,31
2023-12-01,ZEC,3,2.402954256360085,93,-0.0677624958067764,31
2023-12-01,LTC,4,2.620084117906192,17,0.04355716878402838,31
2023-12-01,DASH,4,2.819527247628065,121,0.08469055374592771,31
2023-12-01,ETC,4,2.967864221754948,28,0.18493150684931536,31
2023-12-01,XRP,5,3.6010076774260273,5,0.02746185852981986,31
2023-12-01,HNT,5,4.463871272763157,107,1.355880353501019,31
2023-12-01,XLM,5,4.659195608681473,24,0.10162828933641532,31
2023-12-01,LINK,6,4.888345890410964,11,0.03747166288838599,31
2023-12-01,ZEN,6,6.198290117416841,195,-0.08759842519685024,31
2023-12-01,JASMY,6,6.561376976492469,151,0.35305719921104584,31
2023-12-01,SHIB,7,6.837595282898234,18,0.2771804062126648,31
2023-12-01,AVAX,7,7.697249250289042,13,0.9199451052150043,31
2023-12-01,ALGO,7,8.855695750088097,51,0.7144906743185073,31
2023-12-01,SUI,8,10.079078638623296,75,0.3768778576094056,31
2023-12-01,XCN,8,11.84169840753875,164,0.5346534653465345,31
2023-12-01,CRV,9,13.044294751472616,89,0.11111111111111094,31
2023-12-01,SNX,9,14.932157030050224,55,0.1938120256859306,31
2023-12-01,OP,10,15.762866755743344,41,1.4106507448284185,31
2023-12-01,IMX,10,29.883019668730483,37,0.5805222691694949,31
2024-01-01,CRO,1,0.0,38,-0.19246031746031778,31
2024-01-01,QNT,1,0.0,53,-0.2652220248667857,31
2024-01-01,VET,1,0.23469441570857213,35,-0.22352620087336272,31
2024-01-01,FET,2,0.3753571430066656,99,-0.2610238907849832,31
2024-01-01,APE,2,0.7348779965753425,96,-0.11347726336843333,31
2024-01-01,ZEC,2,1.3446108121330704,121,-0.21986326016552737,31
2024-01-01,BCH,3,1.5724155454990378,20,-0.11715106517927099,31
2024-01-01,BTC,3,1.60791484344422,1,-0.025824284420130073,31
2024-01-01,ADA,3,1.8854069049435702,8,-0.18515205868137075,31
2024-01-01,LTC,4,2.4844332887531637,18,-0.09672240802675636,31
2024-01-01,DASH,4,2.814953636864051,137,-0.18108108108108034,31
2024-01-01,ETC,4,2.886868702238703,30,0.08492663405958223,31
2024-01-01,XRP,5,3.784238837319855,6,-0.19675073052979286,31
2024-01-01,XLM,5,4.32588331635083,24,-0.16770205157732077,31
2024-01-01,JASMY,5,6.00410894516931,152,-0.28279883381924165,31
2024-01-01,LINK,6,6.01411643835617,14,0.1043701799485861,31
2024-01-01,ZEN,6,6.198548706159117,195,-0.13700107874865153,31
2024-01-01,SHIB,6,6.829651615966334,16,-0.15434985968194537,31
2024-01-01,AVAX,7,7.535602083258017,9,-0.19394805813676463,31
2024-01-01,ALGO,7,8.645459774045582,46,-0.3359832635983262,31
2024-01-01,SUI,7,9.774252084866903,77,0.8148719165085396,31
2024-01-01,HNT,8,10.547146841824638,65,0.03130861347568881,31
2024-01-01,OP,9,15.762866755743344,27,-0.2557854444472244,31
2024-01-01,SNX,9,16.116093351663267,62,-0.23007334963325177,31
2024-01-01,CRV,10,17.315422173872136,94,-0.2968253968253972,31
2024-01-01,XCN,10,18.063607740313348,164,-0.16774193548387084,31
2024-01-01,IMX,10,27.795078233705134,34,-0.10518012095713991,31
2024-02-01,QNT,1,0.0,55,0.20257203635660392,29
2024-02-01,CRO,1,0.0,42,0.5515970515970514,29
2024-02-01,APE,2,0.0,103,0.41333775713337695,29
2024-02-01,VET,2,0.23469441570857213,41,0.7156414762741647,29
2024-02-01,ZEC,2,0.2865354085127115,135,0.3630073800738005,29
2024-02-01,FET,3,0.472707608063332,114,2.187696286717162,29
2024-02-01,BCH,3,1.5715518590998132,20,0.337488906732029,29
2024-02-01,BTC,3,1.6025826223091986,1,0.44936036998236695,29
2024-02-01,ADA,4,1.8452441834033202,8,0.41850314021704627,29
2024-02-01,LTC,4,2.3500127290100936,19,0.2579976303317528,29
2024-02-01,DASH,4,2.816132225753227,148,0.24569123579024632,29
2024-02-01,ETC,4,2.903919303164494,23,0.24385245901639396,29
2024-02-01,XRP,5,3.6350677062452084,6,0.18966369441863362,29
2024-02-01,XLM,5,4.185332470006818,26,0.15723648279628621,29
2024-02-01,JASMY,5,5.80397195886798,177,3.2215447154471537,29
2024-02-01,LINK,6,6.01411643835617,12,0.16753957169459976,29
2024-02-01,ZEN,6,6.198214433050454,195,0.47250000000000014,29
2024-02-01,SHIB,6,6.827946288479105,18,0.8683628318584069,29
2024-02-01,AVAX,7,7.288177307118335,9,0.2666272539166423,29
2024-02-01,ALGO,7,8.456330128747037,53,0.4404536862003785,29
2024-02-01,SUI,7,9.506313271244785,45,0.10507743579690243,29
2024-02-01,HNT,8,10.437066076769627,58,0.26916620033575844,29
2024-02-01,CRV,8,12.4060961688327,111,0.4785553047404063,29
2024-02-01,SNX,9,16.119258392025912,66,0.4429977770720859,29
2024-02-01,OP,9,16.836569555907523,31,0.2631862036507884,29
2024-02-01,IMX,10,28.120958825313693,32,0.5718483690861011,29
2024-02-01,BONK,10,33.08922839721713,91,1.3125581395348829,29
2024-02-01,XCN,10,38.0626020242317,164,0.7906976744186061,29
2024-03-01,CRO,1,0.0,38,0.21140142517814664,31
2024-03-01,QNT,1,0.0,64,0.020664147302403624,31
2024-03-01,ZEC,2,0.0,150,-0.015566835871404838,31
2024-03-01,VET,2,0.2340531741355979,36,-0.09137471829543131,31
2024-03-01,FET,2,0.47440025711458766,66,0.6730802665893951,31
2024-03-01,BCH,3,1.5710597189695625,19,1.048026793895541,31
2024-03-01,BTC,3,1.5998719847775313,1,0.11603908725506384,31
2024-03-01,ADA,3,1.7937260915418358,8,-0.13572597517705864,31
2024-03-01,LTC,4,2.227016379041007,18,0.16906051330350902,31
2024-03-01,ETC,4,2.9015872981059783,23,0.0774299835255352,31
2024-03-01,DASH,4,3.0256688118472446,167,0.11274654106564697,31
2024-03-01,JASMY,4,3.4529091939530234,93,-0.00818488204140555,31
2024-03-01,XRP,5,3.70550948295901,6,0.015887788340091857,31
2024-03-01,XLM,5,4.214812058430496,35,0.06652036433998765,31
2024-03-01,ZEN,5,6.196086769480522,195,0.20033955857385433,31
2024-03-01,SHIB,6,6.809204114687013,14,0.6968620485494375,31
2024-03-01,AVAX,6,7.313394872179639,10,0.19953325554258994,31
2024-03-01,LINK,6,7.893790983606562,12,-0.08433434680755691,31
2024-03-01,ALGO,7,9.326133863030186,52,0.09930008748906394,31
2024-03-01,SUI,8,9.366436338497913,48,0.14623617763585806,31
2024-03-01,HNT,8,10.006535427824971,65,-0.36816578483245155,31
2024-03-01,CRV,9,13.335425129912377,113,0.0015267175572524216,31
2024-03-01,SNX,9,15.270936133263914,69,-0.029709507042253946,31
2024-03-01,OP,10,16.06254060394856,34,-0.06975196934213235,31
2024-03-01,APE,10,23.581785742008204,74,-0.11413681393492625,31
2024-03-01,IMX,10,26.93828092326717,24,-0.09783760204399583,31
2024-03-01,BONK,10,29.821616745785228,60,0.03660498793242173,31
2024-04-01,SHIB,1,-0.04230556826521017,12,-0.21039776692253986,30
2024-04-01,QNT,2,0.0,68,-0.20119741610209585,30
2024-04-01,STRK,2,0.0,73,-0.3780607247796278,30
2024-04-01,VET,2,0.0,44,-0.20653889515219837,30
2024-04-01,ZEC,3,0.0,175,-0.2358198693709177,30
2024-04-01,FET,3,0.7183041000581912,53,-0.30309328345283915,30
2024-04-01,CRO,3,1.305865555221309,33,-0.16666666666666696,30
2024-04-01,BCH,4,1.4290596335870362,14,-0.3455058779968524,30
2024-04-01,BTC,4,1.4407035811865645,1,-0.1638336943552856,30
2024-04-01,ADA,4,1.6721978010594722,9,-0.2766395550697617,30
2024-04-01,LTC,5,1.7831145240884627,20,-0.1938569989929504,30
2024-04-01,DASH,5,2.476351491020933,183,-0.24391534391534397,30
2024-04-01,ETC,5,2.6072264538561973,27,-0.2195718654434251,30
2024-04-01,XRP,5,3.0982177775143436,6,-0.15467543515246673,30
2024-04-01,JASMY,6,3.4529091939530234,100,-0.19126213592233032,30
2024-04-01,XLM,6,4.079927218350624,34,-0.181472221607629,30
2024-04-01,ZEN,7,5.265616217798598,195,-0.40311173974540304,30
2024-04-01,AVAX,7,6.513755985262961,10,-0.3527237354085605,30
2024-04-01,LINK,7,6.985655737704918,15,-0.2745087365957217,30
2024-04-01,HNT,7,7.581124038844411,106,-0.12229588276343328,30
2024-04-01,ALGO,8,8.541814501486009,60,-0.2825308396339037,30
2024-04-01,SUI,8,9.192656924727483,52,-0.40801692117210053,30
2024-04-01,CRV,9,11.815799822382512,119,-0.36280487804878025,30
2024-04-01,OP,9,16.06254060394856,40,-0.20223144042340113,30
2024-04-01,BONK,10,19.66260444777048,66,-0.1102056655025222,30
2024-04-01,SNX,10,20.198289529923965,77,-0.3991834883193466,30
2024-04-01,APE,10,23.581785742008204,93,-0.3780474878100487,30
2024-04-01,IMX,10,25.390683515353228,31,-0.3013055190992614,30
2024-05-01,SHIB,1,-0.04329109774342839,11,0.11533362792752944,31
2024-05-01,QNT,2,0.0,67,-0.10374753451676555,31
2024-05-01,STRK,2,0.0,84,-0.07795275590551154,31
2024-05-01,ZEC,3,0.0,172,0.21592442645074206,31
2024-05-01,VET,3,0.2340531741355979,43,-0.04319408922989465,31
2024-05-01,FET,3,0.9882519012101565,55,0.04756697648988539,31
2024-05-01,CRO,4,1.305865555221309,29,-0.122352941176471,31
2024-05-01,BCH,4,1.5201523467993807,15,0.09207269641468097,31
2024-05-01,BTC,4,1.5733740144418416,1,0.16225185396732478,31
2024-05-01,ADA,4,1.8455686799703992,10,-0.001064404233617644,31
2024-05-01,LTC,5,1.9679655941965806,20,0.042223610243597554,31
2024-05-01,DASH,5,2.7411921963001813,179,0.04898530440867788,31
2024-05-01,ETC,5,2.8967963738275038,26,0.1575235109717874,31
2024-05-01,JASMY,6,3.4529091939530234,93,1.1536614645858347,31
2024-05-01,XRP,6,3.6009718492909837,7,0.0030383372360802685,31
2024-05-01,XLM,6,4.272802201971393,30,-0.04196963553633393,31
2024-05-01,ZEN,6,6.19493543474636,195,0.12085308056872002,31
2024-05-01,LINK,7,6.985655737704918,16,0.38242797118847593,31
2024-05-01,AVAX,7,7.093144391919643,12,0.07394048692515742,31
2024-05-01,HNT,7,7.581124038844411,96,-0.18226992645597306,31
2024-05-01,ALGO,8,8.985216045788242,61,0.04270660011092686,31
2024-05-01,CRV,9,12.819588818015008,128,0.12679425837320646,31
2024-05-01,BONK,9,14.787578551629037,59,0.4426515481901434,31
2024-05-01,OP,9,16.974255595390577,38,-0.11321093021587902,31
2024-05-01,SUI,10,19.744469141337397,40,-0.10701525054466243,31
2024-05-01,SNX,10,20.243691357477683,90,0.0932427331068324,31
2024-05-01,APE,10,23.581785742008204,103,0.09850873455475062,31
2024-05-01,IMX,10,27.076985632668812,34,0.09614434008897699,31
2024-06-01,SHIB,1,-0.013179145104816447,11,-0.32329635499207576,30
2024-06-01,VET,1,0.0,48,-0.20493020493020464,30
2024-06-01,QNT,2,0.0,80,-0.11894806338028174,30
2024-06-01,ZEC,2,0.0,159,-0.2323344432112472,30
2024-06-01,FET,3,1.044671214069357,59,-0.3873600303662935,30
2024-06-01,CRO,3,1.305865555221309,37,-0.1814119749776587,30
2024-06-01,BCH,3,1.452954021516398,16,-0.1707353925187246,30
2024-06-01,BTC,4,1.503384396955491,1,-0.07219744920538873,30
2024-06-01,ADA,4,1.8140601274591035,9,-0.10361971624200894,30
2024-06-01,LTC,4,1.833583905015387,20,-0.10943305765312261,30
2024-06-01,DASH,4,2.7268496887193026,194,-0.19946631087391598,30
2024-06-01,ETC,5,2.8937345594535953,25,-0.21394719025050768,30
2024-06-01,JASMY,5,3.4529091939530234,60,-0.21348940914158276,30
2024-06-01,XRP,5,3.4598684912459,7,-0.08039745321242531,30
2024-06-01,XLM,6,4.329744553206683,36,-0.1397105156733477,30
2024-06-01,ZEN,6,6.200779298399713,195,-0.244186046511628,30
2024-06-01,AVAX,6,6.845761512974243,12,-0.19451441365799027,30
2024-06-01,LINK,7,6.985655737704918,13,-0.2227951153324288,30
2024-06-01,HNT,7,7.581124038844411,121,-0.1438988818667961,30
2024-06-01,ALGO,8,9.262324067204135,64,-0.21808510638297873,30
2024-06-01,OP,8,10.276884735002728,43,-0.29143920093816955,30
2024-06-01,CRV,9,13.269540493603715,128,-0.4012738853503187,30
2024-06-01,STRK,9,16.376031391304352,73,-0.44321093082835183,30
2024-06-01,BONK,9,17.860964770215222,51,-0.2270253929866991,30
2024-06-01,SUI,9,18.939810845066166,47,-0.2088416121791744,30
2024-06-01,SNX,10,19.80712864351459,90,-0.3107734806629835,30
2024-06-01,APE,10,23.581785742008204,105,-0.29516717089442257,30
2024-06-01,IMX,10,28.350878336562246,29,-0.28974069898534394,30
2024-07-01,SHIB,1,-0.01305276045102392,13,-0.07494145199063196,31
2024-07-01,QNT,1,0.0,71,-0.13450730610715633,31
2024-07-01,ZEC,2,0.0,159,0.5628915662650611,31
2024-07-01,CRO,3,1.305865555221309,39,-0.045851528384279194,31
2024-07-01,BCH,3,1.3780780091236968,16,0.07475467867461427,31
2024-07-01,BTC,3,1.4349107142857263,1,0.03912215365462446,31
2024-07-01,JASMY,3,1.6965157513300957,61,0.014528703047483882,31
2024-07-01,LTC,4,1.7040433544201563,18,-0.06446837146702555,31
2024-07-01,ADA,4,1.7966456003150832,10,-0.026052407576987346,31
2024-07-01,DASH,4,2.7153829952012494,182,0.07166666666666655,31
2024-07-01,ETC,4,2.860247894197036,26,-0.07278208440999112,31
2024-07-01,XRP,5,3.4270009690245926,7,0.2500891676982149,31
2024-07-01,XLM,5,4.276353561503567,32,0.08463792198705611,31
2024-07-01,ZEN,6,6.20345238095239,195,0.3552447552447544,31
2024-07-01,AVAX,6,6.809459150167133,11,-0.10597637248088987,31
2024-07-01,LINK,6,6.985655737704904,15,-0.10104748603351965,31
2024-07-01,HNT,7,7.581124038844411,115,0.48779102782509876,31
2024-07-01,ALGO,7,7.980184433334181,63,-0.08367346938775533,31
2024-07-01,VET,8,9.518309065389294,43,-0.01568920433320875,31
2024-07-01,OP,8,11.086371375465399,48,-0.10438306129437269,31
2024-07-01,CRV,8,12.541469361194958,154,0.0177304964539009,31
2024-07-01,BONK,9,16.739871884899078,52,-0.021900664841611572,31
2024-07-01,SNX,9,18.607608009238966,103,-0.18486973947895824,31
2024-07-01,SUI,9,19.256562960819725,46,-0.1420994202541015,31
2024-07-01,STRK,9,21.919206093258197,73,-0.2852760736196315,31
2024-07-01,IMX,10,23.326605225630903,41,-0.1274920634920631,31
2024-07-01,APE,10,23.581785742008204,119,-0.20768214836011467,31
2024-07-01,FET,10,62.34664090287527,27,-0.11493184634448583,31
2024-08-01,SHIB,1,-0.012931286280982713,13,-0.16645569620253142,31
2024-08-01,QNT,2,0.0,78,-0.12467532467532494,31
2024-08-01,ZEC,2,0.0,112,-0.09312365094048725,31
2024-08-01,ZRO,2,0.0,127,-0.09230021860578075,31
2024-08-01,JASMY,3,0.9380731283792708,55,-0.36465246245197325,31
2024-08-01,CRO,3,1.305865555221309,36,-0.10068649885583458,31
2024-08-01,BCH,4,1.313745822355567,14,-0.24264367537720055,31
2024-08-01,BTC,4,1.3734321916471213,1,-0.122367938576324,31
2024-08-01,LTC,4,1.571131749716791,20,-0.08545533016832085,31
2024-08-01,ADA,4,2.0079549083807184,10,-0.15448747512478989,31
2024-08-01,DASH,5,2.6977872562495193,159,-0.1162519440124421,31
2024-08-01,ETC,5,2.7876778083749385,26,-0.18021365536460743,31
2024-08-01,XRP,5,3.2986590298340186,6,-0.08121444036050585,31
2024-08-01,XLM,5,4.111813751212494,28,-0.09271876952849434,31
2024-08-01,ALGO,6,4.189483311809335,67,-0.11952487008166268,31
2024-08-01,ZEN,6,6.206363070843118,195,-0.26934984520123817,31
2024-08-01,AVAX,7,6.802649760388846,12,-0.16867469879518104,31
2024-08-01,LINK,7,6.985655737704904,16,-0.1945933348869726,31
2024-08-01,HNT,7,7.581124038844411,74,0.374618320610687,31
2024-08-01,VET,8,9.518309065389294,41,-0.20796963946869107,31
2024-08-01,CRV,8,9.815062017560184,148,-0.07665505226480929,31
2024-08-01,OP,9,10.94123873574331,47,-0.13413623908749073,31
2024-08-01,BONK,9,15.85936395999153,51,-0.3414634146341461,31
2024-08-01,SNX,9,17.520777758748576,113,-0.22433927473878312,31
2024-08-01,SUI,9,18.690859773117,48,0.09086987778576505,31
2024-08-01,STRK,10,21.2935769470098,82,-0.2339055793991418,31
2024-08-01,IMX,10,22.87612660606331,43,-0.06272740503565699,31
2024-08-01,APE,10,23.581785742008204,133,-0.21016807889984745,31
2024-08-01,FET,10,62.34197578585916,30,-0.0029751487574383173,31
2024-09-01,SHIB,1,-0.013045194483395627,13,0.24677296886864064,30
2024-09-01,QNT,1,0.0,77,0.13204747774480752,30
2024-09-01,ZEC,1,0.0,106,-0.09384563073784413,30
2024-09-01,ZK,2,0.0,132,-0.06419227258898708,7
2024-09-01,ZRO,2,0.0,119,0.17018999197217077,30
2024-09-01,RENDER,2,0.0021034234463175746,40,0.20538860103626844,30
2024-09-01,JASMY,3,0.7983600136251718,64,0.09840571742715798,30
2024-09-01,BCH,3,1.2467405530347118,15,0.016276541314914406,30
2024-09-01,BTC,3,1.3046258587041355,1,0.06092601965130329,30
2024-09-01,CRO,3,1.305865555221309,34,0.016539440203562572,30
2024-09-01,LTC,4,1.568941306077195,19,-0.0026742173981438855,30
2024-09-01,ADA,4,1.9622631266966193,11,0.06013639555313155,30
2024-09-01,DASH,4,2.6725378688094144,153,-0.005719313682358673,30
2024-09-01,ETC,4,2.7452710411401036,31,0.04305949008498611,30
2024-09-01,XRP,5,3.267154831180331,7,0.09042086804033289,30
2024-09-01,ALGO,5,3.984207179036833,59,0.051433389544688124,30
2024-09-01,XLM,5,4.10425372624645,30,0.04268177525967953,30
2024-09-01,ZEN,6,6.208867739403486,195,0.07062146892655274,30
2024-09-01,LINK,6,6.985655737704904,14,0.062403549382716195,30
2024-09-01,AVAX,6,7.1720307988857295,12,0.20710612435717657,30
2024-09-01,HNT,7,7.581124038844411,54,0.052755796196029214,30
2024-09-01,OP,7,9.040393342586524,47,0.22600824256697072,30
2024-09-01,VET,8,9.518309065389294,44,0.08624820316243453,30
2024-09-01,CRV,8,9.834639657068406,147,-0.01886792452830177,30
2024-09-01,BONK,9,15.596192443369974,55,0.4480874316939889,30
2024-09-01,SNX,9,17.101730249730412,118,0.12044374009508729,30
2024-09-01,SUI,9,18.843169405927092,35,1.3184394358771567,30
2024-09-01,STRK,9,20.878757621779894,85,0.08683473389355711,30
2024-09-01,IMX,10,22.425647963542787,36,0.20822981366459548,30
2024-09-01,APE,10,23.581785742008204,138,0.1997889553288783,30
2024-09-01,FET,10,62.43542047471717,28,0.3041074249605056,30
2024-10-01,ADA,1,-0.3985853806109931,11,0.015884747458667636,31
2024-10-01,SHIB,1,-0.01344762126869209,13,0.0712545676004872,31
2024-10-01,QNT,1,0.0,75,-0.15261395077908835,31
2024-10-01,ZEC,2,0.0,129,0.4270168855534715,31
2024-10-01,ZK,2,0.0,125,0.04031209362808896,31
2024-10-01,ZRO,2,0.0,119,-0.25474502629773654,31
2024-10-01,JASMY,2,0.9081346037891057,68,-0.12312312312312323,31
2024-10-01,BCH,3,1.1802401993071672,15,0.09961926937478305,31
2024-10-01,BTC,3,1.2370883489461326,1,0.1427420628392826,31
2024-10-01,CRO,3,1.305865555221309,40,-0.08260325406758473,31
2024-10-01,LTC,4,1.5689262438694267,21,0.10788643533122921,31
2024-10-01,DASH,4,2.610746638518883,175,-0.011946902654867197,31
2024-10-01,ETC,4,2.6879353198187683,33,0.0021727322107552016,31
2024-10-01,XRP,4,3.2450124341147544,7,-0.14101919790933737,31
2024-10-01,XLM,5,3.8147207942759813,32,-0.008342478451261015,31
2024-10-01,ALGO,5,4.388233875325948,65,-0.08019246190858031,31
