date,portfolio_value,returns,cummax,drawdown,strategy
2023-05-18,40976.34497250239,0.002620771899252139,111318.09666228008,-0.6318986202502405,Long Low Volume / Short High Volume
2023-05-19,40830.54881826078,-0.003558056589465175,111318.09666228008,-0.6332083457900504,Long Low Volume / Short High Volume
2023-05-20,40719.16764276986,-0.0027278882776394786,111318.09666228008,-0.6342089124439058,Long Low Volume / Short High Volume
2023-05-21,40404.94619637305,-0.007716794438272556,111318.09666228008,-0.6370316470739282,Long Low Volume / Short High Volume
2023-05-22,40623.3104812555,0.00540439489316924,111318.09666228008,-0.6350700227609924,Long Low Volume / Short High Volume
2023-05-23,40667.11876366801,0.0010784025696950472,111318.09666228008,-0.6346764813357791,Long Low Volume / Short High Volume
2023-05-24,41062.01098261031,0.009710356448834334,111318.09666228008,-0.6311290597504073,Long Low Volume / Short High Volume
2023-05-25,40772.25203411263,-0.007056618552374161,111318.09666228008,-0.6337320412708043,Long Low Volume / Short High Volume
2023-05-26,40873.59355292438,0.0024855511715899947,111318.09666228008,-0.6328216635168689,Long Low Volume / Short High Volume
2023-05-27,40937.05386861519,0.0015525993722240727,111318.09666228008,-0.6322515826621509,Long Low Volume / Short High Volume
2023-05-28,40873.66810102046,-0.0015483715022132083,111318.09666228008,-0.6328209938315409,Long Low Volume / Short High Volume
2023-05-29,40758.92476916147,-0.002807267788528245,111318.09666228008,-0.6338517636281814,Long Low Volume / Short High Volume
2023-05-30,40807.84903110044,0.001200332496896106,111318.09666228008,-0.6334122640013832,Long Low Volume / Short High Volume
2023-05-31,40594.08279600783,-0.005238360760688399,111318.09666228008,-0.6353325828129879,Long Low Volume / Short High Volume
2023-06-01,40269.00177515828,-0.008008088826224724,111318.09666228008,-0.6382528718818514,Long Low Volume / Short High Volume
2023-06-02,40520.231122531026,0.0062387776279007046,111318.09666228008,-0.6359960119919906,Long Low Volume / Short High Volume
2023-06-03,40535.77015440293,0.00038348823393730136,111318.09666228008,-0.6358564207454834,Long Low Volume / Short High Volume
2023-06-04,40788.64230513514,0.006238247102966055,111318.09666228008,-0.6335848031171352,Long Low Volume / Short High Volume
2023-06-05,40418.499438063984,-0.00907465525089457,111318.09666228008,-0.6369098947075358,Long Low Volume / Short High Volume
2023-06-06,40066.14926345066,-0.008717547150736138,111318.09666228008,-0.6400751498203886,Long Low Volume / Short High Volume
2023-06-07,39572.60812713774,-0.012318157481710834,111318.09666228008,-0.6445087608064821,Long Low Volume / Short High Volume
2023-06-08,39488.83738109638,-0.0021168871602352812,111318.09666228008,-0.6452612956463071,Long Low Volume / Short High Volume
2023-06-09,39415.45229130556,-0.0018583755475655162,111318.09666228008,-0.645920533380253,Long Low Volume / Short High Volume
2023-06-10,38779.65039888167,-0.01613077753681247,111318.09666228008,-0.6516321104866494,Long Low Volume / Short High Volume
2023-06-11,38449.56167566367,-0.008511905595402713,111318.09666228008,-0.6545973850746567,Long Low Volume / Short High Volume
2023-06-12,38714.91469754211,0.00690132761764084,111318.09666228008,-0.6522136484690672,Long Low Volume / Short High Volume
2023-06-13,38852.20720415536,0.003546243293723883,111318.09666228008,-0.6509803134523018,Long Low Volume / Short High Volume
2023-06-14,39099.27145594151,0.006359078918937833,111318.09666228008,-0.6487608697212821,Long Low Volume / Short High Volume
2023-06-15,38711.20798461685,-0.009925081897291799,111318.09666228008,-0.6522469468548319,Long Low Volume / Short High Volume
2023-06-16,38414.72974139831,-0.007658718460461178,111318.09666228008,-0.6549102895826364,Long Low Volume / Short High Volume
2023-06-17,38285.0719836396,-0.0033752094217905926,111318.09666228008,-0.6560750396246002,Long Low Volume / Short High Volume
2023-06-18,38291.46687819511,0.0001670336301899944,111318.09666228008,-0.6560175925899558,Long Low Volume / Short High Volume
2023-06-19,38269.673469279136,-0.0005691453133749302,111318.09666228008,-0.6562133685650166,Long Low Volume / Short High Volume
2023-06-20,37967.02000619664,-0.007908441218487328,111318.09666228008,-0.6589321849314219,Long Low Volume / Short High Volume
2023-06-21,38987.35786783887,0.026874320435886334,111318.09666228008,-0.6497662191789013,Long Low Volume / Short High Volume
2023-06-22,38897.75211449204,-0.0022983284389412884,111318.09666228008,-0.6505711714376403,Long Low Volume / Short High Volume
2023-06-23,41673.71672270416,0.07136568200756988,111318.09666228008,-0.6256339447741813,Long Low Volume / Short High Volume
2023-06-24,40295.54957771514,-0.03307041592088622,111318.09666228008,-0.6380143859271606,Long Low Volume / Short High Volume
2023-06-25,42722.12050070632,0.06021932814965658,111318.09666228008,-0.6162158554478534,Long Low Volume / Short High Volume
2023-06-26,40569.32863871795,-0.050390566684366256,111318.09666228008,-0.6355549559763107,Long Low Volume / Short High Volume
2023-06-27,40369.88671183729,-0.004916076592165197,111318.09666228008,-0.6373465957263663,Long Low Volume / Short High Volume
2023-06-28,39409.37428330477,-0.02379279474794449,111318.09666228008,-0.6459751337388923,Long Low Volume / Short High Volume
2023-06-29,39004.05811449208,-0.010284765393608342,111318.09666228008,-0.6496161964318913,Long Low Volume / Short High Volume
2023-06-30,38476.29122151627,-0.013531076469699754,111318.09666228008,-0.6543572664717155,Long Low Volume / Short High Volume
2023-07-01,39166.009702685995,0.017925804677973334,111318.09666228008,-0.6481613423421267,Long Low Volume / Short High Volume
2023-07-02,39298.02339503726,0.0033706188951438953,111318.09666228008,-0.6469754283145831,Long Low Volume / Short High Volume
2023-07-03,41664.81835913891,0.06022681956061282,111318.09666228008,-0.6257138811352229,Long Low Volume / Short High Volume
2023-07-04,41088.97750860189,-0.0138207934947282,111318.09666228008,-0.6308868122919963,Long Low Volume / Short High Volume
2023-07-05,40754.659260789194,-0.008136446027227406,111318.09666228008,-0.6338900818217202,Long Low Volume / Short High Volume
2023-07-06,40590.10987153534,-0.004037560176884503,111318.09666228008,-0.6353682726477192,Long Low Volume / Short High Volume
2023-07-07,40288.274810161936,-0.007436172563431986,111318.09666228008,-0.6380797370944131,Long Low Volume / Short High Volume
2023-07-08,40249.40171195764,-0.0009648737352857539,111318.09666228008,-0.6384289444503585,Long Low Volume / Short High Volume
2023-07-09,40249.61749157114,5.361063874831373e-06,111318.09666228008,-0.6384270060448344,Long Low Volume / Short High Volume
2023-07-10,39950.671943411755,-0.007427289171679341,111318.09666228008,-0.6411125132276093,Long Low Volume / Short High Volume
2023-07-11,39813.850245128095,-0.0034247658832237127,111318.09666228008,-0.6423416188482233,Long Low Volume / Short High Volume
2023-07-12,39377.1532076085,-0.010968470389849605,111318.09666228008,-0.6462645842115681,Long Low Volume / Short High Volume
2023-07-13,41024.23675047283,0.041828405780895306,111318.09666228008,-0.6314683957008959,Long Low Volume / Short High Volume
2023-07-14,40569.098766403804,-0.011094368113107711,111318.09666228008,-0.6355570209803042,Long Low Volume / Short High Volume
2023-07-15,41052.70230495815,0.01192049005916851,111318.09666228008,-0.6312126820717662,Long Low Volume / Short High Volume
2023-07-16,40732.87759916846,-0.00779058838596991,111318.09666228008,-0.6340857522677108,Long Low Volume / Short High Volume
2023-07-17,41271.599172922644,0.013225718522896113,111318.09666228008,-0.6292462734236862,Long Low Volume / Short High Volume
2023-07-18,40604.3365297722,-0.01616759845807536,111318.09666228008,-0.6352404708018072,Long Low Volume / Short High Volume
2023-07-19,39364.4125675421,-0.03053673740786156,111318.09666228008,-0.6463790367619477,Long Low Volume / Short High Volume
2023-07-20,39423.12937328269,0.0014916215411531208,111318.09666228008,-0.6458515681157784,Long Low Volume / Short High Volume
2023-07-21,39728.777217621675,0.007753008175604759,111318.09666228008,-0.6431058524280026,Long Low Volume / Short High Volume
2023-07-22,39612.45511290566,-0.0029279054847027863,111318.09666228008,-0.6441508047601369,Long Low Volume / Short High Volume
2023-07-23,39712.03527835404,0.0025138599757208446,111318.09666228008,-0.643256249710831,Long Low Volume / Short High Volume
2023-07-24,39601.158811324756,-0.0027920116975146403,111318.09666228008,-0.6442522824346535,Long Low Volume / Short High Volume
2023-07-25,39605.13208544823,0.00010033226912398163,111318.09666228008,-0.6442165894589145,Long Low Volume / Short High Volume
2023-07-26,39547.429227955494,-0.0014569540474765885,111318.09666228008,-0.6447349495389274,Long Low Volume / Short High Volume
2023-07-27,39493.9676840528,-0.0013518336070478254,111318.09666228008,-0.6452152087735502,Long Low Volume / Short High Volume
2023-07-28,39666.02695902014,0.00435659633754204,111318.09666228008,-0.6436695546514775,Long Low Volume / Short High Volume
2023-07-29,39558.63284300106,-0.0027074583529637097,111318.09666228008,-0.6446343044921515,Long Low Volume / Short High Volume
2023-07-30,39452.85610223769,-0.0026739230646108947,111318.09666228008,-0.6455845250217414,Long Low Volume / Short High Volume
2023-07-31,39391.76377708333,-0.0015484892905102132,111318.09666228008,-0.6461333335891365,Long Low Volume / Short High Volume
2023-08-01,39260.436712389346,-0.003333871147206291,111318.09666228008,-0.6473130794582417,Long Low Volume / Short High Volume
2023-08-02,39610.20099866416,0.008908823119749831,111318.09666228008,-0.6441710540664859,Long Low Volume / Short High Volume
2023-08-03,39551.43189796236,-0.0014836860005780217,111318.09666228008,-0.6446989924921678,Long Low Volume / Short High Volume
2023-08-04,39509.72676300771,-0.001054453225922125,111318.09666228008,-0.6450736407857078,Long Low Volume / Short High Volume
2023-08-05,39473.8598241917,-0.0009078002242626226,111318.09666228008,-0.6453958430141993,Long Low Volume / Short High Volume
2023-08-06,39790.95748334667,0.008033104960276427,111318.09666228008,-0.642547270601782,Long Low Volume / Short High Volume
2023-08-07,39753.722397350626,-0.0009357675298873325,111318.09666228008,-0.6428817632594225,Long Low Volume / Short High Volume
2023-08-08,39623.59063790553,-0.003273448411808766,111318.09666228008,-0.6440507713843089,Long Low Volume / Short High Volume
2023-08-09,39631.15726062614,0.00019096257049877607,111318.09666228008,-0.6439827984046455,Long Low Volume / Short High Volume
2023-08-10,39638.79566783801,0.00019273742529479776,111318.09666228008,-0.6439141805658493,Long Low Volume / Short High Volume
2023-08-11,39526.66370625964,-0.002828843805397052,111318.09666228008,-0.6449214917303453,Long Low Volume / Short High Volume
2023-08-12,39602.611945989855,0.0019214432134879722,111318.09666228008,-0.6442392285403752,Long Low Volume / Short High Volume
2023-08-13,39676.31631264816,0.0018610986254852246,111318.09666228008,-0.64357712265761,Long Low Volume / Short High Volume
2023-08-14,39775.44774103365,0.0024985038329752296,111318.09666228008,-0.6426865987324101,Long Low Volume / Short High Volume
2023-08-15,39275.404359469,-0.0125716594020584,111318.09666228008,-0.6471786211129372,Long Low Volume / Short High Volume
2023-08-16,39082.94972075679,-0.00490013131248157,111318.09666228008,-0.6489074921993346,Long Low Volume / Short High Volume
2023-08-17,39141.15485005004,0.0014892716570555908,111318.09666228008,-0.6483846200784625,Long Low Volume / Short High Volume
2023-08-18,39844.44631050025,0.01796808150256468,111318.09666228008,-0.642066766274477,Long Low Volume / Short High Volume
2023-08-19,40043.415165938575,0.004993640867482441,111318.09666228008,-0.6402793762507152,Long Low Volume / Short High Volume
2023-08-20,39902.54926461834,-0.0035178293543767225,111318.09666228008,-0.6415448120203151,Long Low Volume / Short High Volume
2023-08-21,39427.61623062963,-0.01190232310319661,111318.09666228008,-0.6458112614856664,Long Low Volume / Short High Volume
2023-08-22,39546.53833882125,0.0030162134960427522,111318.09666228008,-0.6447429526324131,Long Low Volume / Short High Volume
2023-08-23,39863.78089117776,0.008022005608644855,111318.09666228008,-0.6418930786059198,Long Low Volume / Short High Volume
2023-08-24,39752.526415193344,-0.0027908661320441563,111318.09666228008,-0.642892507084489,Long Low Volume / Short High Volume
2023-08-25,39584.081842633044,-0.004237329995104955,111318.09666228008,-0.6444056893756968,Long Low Volume / Short High Volume
2023-08-26,39536.884703053795,-0.001192326242828723,111318.09666228008,-0.6448296738040546,Long Low Volume / Short High Volume
2023-08-27,39686.901076471724,0.0037943397550070923,111318.09666228008,-0.6434820369155705,Long Low Volume / Short High Volume
2023-08-28,39739.08174036682,0.0013148082233618297,111318.09666228008,-0.6430132841659308,Long Low Volume / Short High Volume
2023-08-29,39462.600216931176,-0.006957421040627465,111318.09666228008,-0.6454969910538992,Long Low Volume / Short High Volume
2023-08-30,39210.25910511879,-0.006394437022021693,111318.09666228008,-0.6477638382187223,Long Low Volume / Short High Volume
2023-08-31,39335.751810700014,0.003200506919497581,111318.09666228008,-0.6466365039456442,Long Low Volume / Short High Volume
2023-09-01,39144.9456028971,-0.004850707029095291,111318.09666228008,-0.6483505667397806,Long Low Volume / Short High Volume
2023-09-02,39098.77449542874,-0.001179490908909231,111318.09666228008,-0.6487653340494343,Long Low Volume / Short High Volume
2023-09-03,39111.58641125849,0.00032768075202072033,111318.09666228008,-0.6486502412099598,Long Low Volume / Short High Volume
2023-09-04,39140.60770379925,0.0007420126669268612,111318.09666228008,-0.6483895352384158,Long Low Volume / Short High Volume
2023-09-05,39315.29886587124,0.004463169386484278,111318.09666228008,-0.6468202381761243,Long Low Volume / Short High Volume
2023-09-06,39364.553549741606,0.0012528121441579554,111318.09666228008,-0.6463777702814405,Long Low Volume / Short High Volume
2023-09-07,39272.13143799293,-0.0023478511354609877,111318.09666228008,-0.6472080226350096,Long Low Volume / Short High Volume
2023-09-08,39402.468290157616,0.0033188127914696164,111318.09666228008,-0.6460371721078028,Long Low Volume / Short High Volume
2023-09-09,39145.11662500314,-0.00653135898135504,111318.09666228008,-0.6483490304028223,Long Low Volume / Short High Volume
2023-09-10,38465.32543576712,-0.017365925761524403,111318.09666228008,-0.654455775034815,Long Low Volume / Short High Volume
2023-09-11,38404.35222637803,-0.0015851473683982098,111318.09666228008,-0.6550035135536837,Long Low Volume / Short High Volume
2023-09-12,38705.00410531368,0.007828588727741836,111318.09666228008,-0.6523026779487796,Long Low Volume / Short High Volume
2023-09-13,38969.24153231559,0.006826957730915906,111318.09666228008,-0.6499289630279832,Long Low Volume / Short High Volume
2023-09-14,39046.90847483997,0.0019930319264740426,111318.09666228008,-0.6492312602747641,Long Low Volume / Short High Volume
2023-09-15,39717.79517254418,0.017181557360334887,111318.09666228008,-0.6432045070529626,Long Low Volume / Short High Volume
2023-09-16,39776.127682962506,0.0014686744358520798,111318.09666228008,-0.6426804906336441,Long Low Volume / Short High Volume
2023-09-17,39476.13291706371,-0.007542080724647682,111318.09666228008,-0.6453754232177766,Long Low Volume / Short High Volume
2023-09-18,39540.62108288831,0.0016335988623832343,111318.09666228008,-0.644796108912572,Long Low Volume / Short High Volume
2023-09-19,39701.065580362156,0.004057713133476248,111318.09666228008,-0.6433547934186448,Long Low Volume / Short High Volume
2023-09-20,40122.96071854218,0.010626796334371136,111318.09666228008,-0.6395647974446749,Long Low Volume / Short High Volume
2023-09-21,40010.12983849094,-0.002812127470919523,111318.09666228008,-0.6405783871792673,Long Low Volume / Short High Volume
2023-09-22,40294.129444513936,0.0070981925619690855,111318.09666228008,-0.6380271433605321,Long Low Volume / Short High Volume
2023-09-23,40102.66770804973,-0.004751603747336186,111318.09666228008,-0.6397470949425742,Long Low Volume / Short High Volume
2023-09-24,40189.87634115334,0.0021746342098358795,111318.09666228008,-0.6389636766510437,Long Low Volume / Short High Volume
2023-09-25,39629.32466141727,-0.013947584087539933,111318.09666228008,-0.6439992611296094,Long Low Volume / Short High Volume
2023-09-26,39446.90481567914,-0.004603153026115803,111318.09666228008,-0.6456379870080401,Long Low Volume / Short High Volume
2023-09-27,39179.49917054142,-0.006778875209277002,111318.09666228008,-0.6480401628730208,Long Low Volume / Short High Volume
2023-09-28,39072.15061938723,-0.0027399163702150897,111318.09666228008,-0.6490045033924232,Long Low Volume / Short High Volume
2023-09-29,39214.55311693504,0.0036446035165813573,111318.09666228008,-0.647725263971183,Long Low Volume / Short High Volume
2023-09-30,39348.64849746356,0.003419531012597732,111318.09666228008,-0.6465206495863778,Long Low Volume / Short High Volume
2023-10-01,39613.103753457464,0.006720821834858004,111318.09666228008,-0.6441449778499465,Long Low Volume / Short High Volume
2023-10-02,39576.147735635,-0.0009329240660481686,111318.09666228008,-0.6444769635641344,Long Low Volume / Short High Volume
2023-10-03,39570.514597636815,-0.00014233669319752007,111318.09666228008,-0.6445275675374964,Long Low Volume / Short High Volume
2023-10-04,39068.29935437294,-0.012691653074783815,111318.09666228008,-0.6490391003279599,Long Low Volume / Short High Volume
2023-10-05,39254.627613771365,0.004769295374449589,111318.09666228008,-0.6473652641325413,Long Low Volume / Short High Volume
2023-10-06,39131.95625798883,-0.003125016418178972,111318.09666228008,-0.6484672534717474,Long Low Volume / Short High Volume
2023-10-07,39201.584537709794,0.0017793201868550046,111318.09666228008,-0.6478417641595091,Long Low Volume / Short High Volume
2023-10-08,39072.2586863301,-0.0032989955101251356,111318.09666228008,-0.6490035325984005,Long Low Volume / Short High Volume
2023-10-09,38906.63314729831,-0.004238954813475804,111318.09666228008,-0.6504913907634053,Long Low Volume / Short High Volume
2023-10-10,38920.99033174685,0.0003690163678307101,111318.09666228008,-0.6503624163658993,Long Low Volume / Short High Volume
2023-10-11,38800.62635852735,-0.0030925208272853943,111318.09666228008,-0.6514436778752895,Long Low Volume / Short High Volume
2023-10-12,38925.13595985399,0.003208958540414919,111318.09666228008,-0.6503251750885919,Long Low Volume / Short High Volume
2023-10-13,39014.15208183826,0.0022868544910434885,111318.09666228008,-0.6495255196448383,Long Low Volume / Short High Volume
2023-10-14,39057.25624765532,0.001104834105496888,111318.09666228008,-0.6491383034858356,Long Low Volume / Short High Volume
2023-10-15,38860.005530449926,-0.005050296312538283,111318.09666228008,-0.6509102590179521,Long Low Volume / Short High Volume
2023-10-16,38499.93116625526,-0.0092659370290753,111318.09666228008,-0.654144902575388,Long Low Volume / Short High Volume
2023-10-17,38299.84612836318,-0.005197023262926037,111318.09666228008,-0.6559423195623052,Long Low Volume / Short High Volume
2023-10-18,38111.361026309394,-0.004921301809466039,111318.09666228008,-0.657635531247604,Long Low Volume / Short High Volume
2023-10-19,37856.40611140268,-0.006689735240122063,111318.09666228008,-0.6599258588991824,Long Low Volume / Short High Volume
2023-10-20,37853.292612374724,-8.224497113618057e-05,111318.09666228008,-0.6599538282871016,Long Low Volume / Short High Volume
2023-10-21,37166.97905167207,-0.018130881446183356,111318.09666228008,-0.6661191651126566,Long Low Volume / Short High Volume
2023-10-22,36491.4248441418,-0.018176193620446313,111318.09666228008,-0.6721878478137252,Long Low Volume / Short High Volume
2023-10-23,36744.7752095099,0.0069427369978063425,111318.09666228008,-0.669911934256411,Long Low Volume / Short High Volume
2023-10-24,36551.6202000731,-0.0052566659704809116,111318.09666228008,-0.6716470969588672,Long Low Volume / Short High Volume
2023-10-25,36572.905608644935,0.0005823383055341136,111318.09666228008,-0.671455884485693,Long Low Volume / Short High Volume
2023-10-26,36530.028788134114,-0.0011723657116454733,111318.09666228008,-0.6718410583414848,Long Low Volume / Short High Volume
2023-10-27,35997.48415634017,-0.014578270246721647,111318.09666228008,-0.6766250480768609,Long Low Volume / Short High Volume
2023-10-28,36564.266560993754,0.015745056020915138,111318.09666228008,-0.6715334913430703,Long Low Volume / Short High Volume
2023-10-29,36872.35184899475,0.008425857181821872,111318.09666228008,-0.6687658794521154,Long Low Volume / Short High Volume
2023-10-30,37236.68418678611,0.009880908581134884,111318.09666228008,-0.6654929853880291,Long Low Volume / Short High Volume
2023-10-31,37161.96518011332,-0.0020065966748806785,111318.09666228008,-0.6661642060512738,Long Low Volume / Short High Volume
2023-11-01,37329.54205294355,0.004509365207626459,111318.09666228008,-0.664658818536981,Long Low Volume / Short High Volume
2023-11-02,37813.21093871996,0.012956732367368273,111318.09666228008,-0.6603138925970076,Long Low Volume / Short High Volume
2023-11-03,37229.317877399706,-0.015441509642397433,111318.09666228008,-0.6655591588998594,Long Low Volume / Short High Volume
2023-11-04,37462.96799251315,0.0062759708862483166,111318.09666228008,-0.6634602179179425,Long Low Volume / Short High Volume
2023-11-05,37629.034544714355,0.004432818890227619,111318.09666228008,-0.661968398014616,Long Low Volume / Short High Volume
2023-11-06,38120.01526620543,0.013047922367172227,111318.09666228008,-0.6575577879142599,Long Low Volume / Short High Volume
2023-11-07,37520.93062277733,-0.01571575035436079,111318.09666228008,-0.6629395242301944,Long Low Volume / Short High Volume
2023-11-08,37112.63119391519,-0.010881911031659586,111318.09666228008,-0.6666073863398103,Long Low Volume / Short High Volume
2023-11-09,37016.32799233405,-0.002594890162272545,111318.09666228008,-0.6674725035531716,Long Low Volume / Short High Volume
2023-11-10,37000.688661230095,-0.0004224981772150693,111318.09666228008,-0.6676129958142941,Long Low Volume / Short High Volume
2023-11-11,36673.77865863289,-0.00883524102997979,111318.09666228008,-0.6705497151115077,Long Low Volume / Short High Volume
2023-11-12,37453.17432951681,0.021252123435075987,111318.09666228008,-0.6635481969913366,Long Low Volume / Short High Volume
2023-11-13,37528.518081578964,0.0020116786737292003,111318.09666228008,-0.6628713640744863,Long Low Volume / Short High Volume
2023-11-14,37558.050153901895,0.0007869234873258968,111318.09666228008,-0.6626060696326262,Long Low Volume / Short High Volume
2023-11-15,37470.64453278333,-0.0023272140262980967,111318.09666228008,-0.6633912575197652,Long Low Volume / Short High Volume
2023-11-16,37937.189199790875,0.012450937869493028,111318.09666228008,-0.6592001629808156,Long Low Volume / Short High Volume
2023-11-17,37885.19732075518,-0.0013704726188830119,111318.09666228008,-0.6596672198259701,Long Low Volume / Short High Volume
2023-11-18,37764.46794204264,-0.0031867163760659345,111318.09666228008,-0.6607517638698627,Long Low Volume / Short High Volume
2023-11-19,37855.068358441815,0.002399091562423683,111318.09666228008,-0.6599378762889958,Long Low Volume / Short High Volume
2023-11-20,38055.31296676948,0.005289770089214718,111318.09666228008,-0.6581390258385144,Long Low Volume / Short High Volume
2023-11-21,37237.528483552116,-0.021489364282234802,111318.09666228008,-0.6654854008461503,Long Low Volume / Short High Volume
2023-11-22,37888.12962991244,0.017471652197532217,111318.09666228008,-0.6596408781147374,Long Low Volume / Short High Volume
2023-11-23,37456.44022848361,-0.011393790235768475,111318.09666228008,-0.6635188585543284,Long Low Volume / Short High Volume
2023-11-24,38237.66854331191,0.020856982405771163,111318.09666228008,-0.6565008773073222,Long Low Volume / Short High Volume
2023-11-25,38555.237334512676,0.00830512955676288,111318.09666228008,-0.653648072590725,Long Low Volume / Short High Volume
2023-11-26,38341.20456756042,-0.005551327958255525,111318.09666228008,-0.6555707857287479,Long Low Volume / Short High Volume
2023-11-27,38237.670631795605,-0.002700330804223383,111318.09666228008,-0.656500858545919,Long Low Volume / Short High Volume
2023-11-28,38078.86721144152,-0.004153062091131643,111318.09666228008,-0.6579274318086281,Long Low Volume / Short High Volume
2023-11-29,38150.37632273139,0.0018779211811319474,111318.09666228008,-0.6572850464873374,Long Low Volume / Short High Volume
2023-11-30,38040.05081447621,-0.002891858977271511,111318.09666228008,-0.6582761298022982,Long Low Volume / Short High Volume
2023-12-01,38010.50220462017,-0.0007767762982271442,111318.09666228008,-0.6585415728052062,Long Low Volume / Short High Volume
2023-12-02,37886.216381367085,-0.0032697758788879927,111318.09666228008,-0.6596580653340909,Long Low Volume / Short High Volume
2023-12-03,37949.41711785814,0.0016681722939779764,111318.09666228008,-0.6590903163482023,Long Low Volume / Short High Volume
2023-12-04,37626.572171416876,-0.008507243877781123,111318.09666228008,-0.6619905181673253,Long Low Volume / Short High Volume
2023-12-05,37594.206366087135,-0.0008601847965924447,111318.09666228008,-0.662281268784702,Long Low Volume / Short High Volume
2023-12-06,38193.63027977113,0.015944582200961843,111318.09666228008,-0.6568964847140352,Long Low Volume / Short High Volume
2023-12-07,38790.669672007425,0.015631910029576535,111318.09666228008,-0.6515331214322534,Long Low Volume / Short High Volume
2023-12-08,39374.3478088066,0.015046869304769173,111318.09666228008,-0.6462897858534037,Long Low Volume / Short High Volume
2023-12-09,39376.64579354565,5.836248387436349e-05,111318.09666228008,-0.6462691424467343,Long Low Volume / Short High Volume
2023-12-10,39370.12632158895,-0.00016556697060698955,111318.09666228008,-0.6463277085932296,Long Low Volume / Short High Volume
2023-12-11,39027.391405116985,-0.008705456357248731,111318.09666228008,-0.6494065872908394,Long Low Volume / Short High Volume
2023-12-12,39299.891434158264,0.006982276273928667,111318.09666228008,-0.6469586472234845,Long Low Volume / Short High Volume
2023-12-13,39219.331209169664,-0.002049884161221316,111318.09666228008,-0.6476823411007974,Long Low Volume / Short High Volume
2023-12-14,39433.04076975461,0.005449087324951085,111318.09666228008,-0.6457625314113333,Long Low Volume / Short High Volume
2023-12-15,39517.7950601417,0.0021493217041506085,111318.09666228008,-0.6450011611316723,Long Low Volume / Short High Volume
2023-12-16,38511.79059958454,-0.025456998778047524,111318.09666228008,-0.6540383661389516,Long Low Volume / Short High Volume
2023-12-17,38713.27078450893,0.005231649367312574,111318.09666228008,-0.652228416176048,Long Low Volume / Short High Volume
2023-12-18,38533.264858714014,-0.004649721455903144,111318.09666228008,-0.6538454571711076,Long Low Volume / Short High Volume
2023-12-19,38599.849707485155,0.0017279835751078387,111318.09666228008,-0.6532473078066502,Long Low Volume / Short High Volume
2023-12-20,38541.27292314633,-0.001517539181699612,111318.09666228008,-0.6537735186034135,Long Low Volume / Short High Volume
2023-12-21,38613.369486375595,0.0018706326429080988,111318.09666228008,-0.6531258560454739,Long Low Volume / Short High Volume
2023-12-22,39831.82464590287,0.031555266368483936,111318.09666228008,-0.642180150036649,Long Low Volume / Short High Volume
2023-12-23,39548.83431591412,-0.007104628836476223,111318.09666228008,-0.6447223272609621,Long Low Volume / Short High Volume
2023-12-24,39615.02125761797,0.001673549748019143,111318.09666228008,-0.644127752401273,Long Low Volume / Short High Volume
2023-12-25,39981.82582880412,0.009259229442306838,111318.09666228008,-0.6408326496086069,Long Low Volume / Short High Volume
2023-12-26,39870.81195282026,-0.002776608463535446,111318.09666228008,-0.6418299167135292,Long Low Volume / Short High Volume
2023-12-27,40434.78376996937,0.014144979485656517,111318.09666228008,-0.6367636082330661,Long Low Volume / Short High Volume
2023-12-28,40893.22475261259,0.011337787417171619,111318.09666228008,-0.6326453112410322,Long Low Volume / Short High Volume
2023-12-29,41000.26592107372,0.0026175770951957222,111318.09666228008,-0.631683732021924,Long Low Volume / Short High Volume
2023-12-30,40202.59518894737,-0.01945525752593602,111318.09666228008,-0.6388494198664291,Long Low Volume / Short High Volume
2023-12-31,40627.91112403692,0.010579315417092117,111318.09666228008,-0.6350286939661302,Long Low Volume / Short High Volume
2024-01-01,41766.253073025524,0.02801871712068227,111318.09666228008,-0.6248026661852013,Long Low Volume / Short High Volume
2024-01-02,41095.16109125537,-0.016067804325104018,111318.09666228008,-0.6308312635282383,Long Low Volume / Short High Volume
2024-01-03,40596.9350263517,-0.0121237160695713,111318.09666228008,-0.6353069604709843,Long Low Volume / Short High Volume
2024-01-04,40630.40053064954,0.0008243357355948167,111318.09666228008,-0.6350063309659779,Long Low Volume / Short High Volume
2024-01-05,39695.4148789642,-0.023011972303350392,111318.09666228008,-0.6434055551686869,Long Low Volume / Short High Volume
2024-01-06,39801.31329450847,0.0026677744990741825,111318.09666228008,-0.6424542416022544,Long Low Volume / Short High Volume
2024-01-07,38949.17354955433,-0.021409839887662985,111318.09666228008,-0.6501092390420633,Long Low Volume / Short High Volume
2024-01-08,39492.82776562167,0.013958042405589177,111318.09666228008,-0.6452254489632885,Long Low Volume / Short High Volume
2024-01-09,39057.90931474579,-0.011012593310790297,111318.09666228008,-0.649132436810874,Long Low Volume / Short High Volume
2024-01-10,40511.69934191273,0.03722139901169985,111318.09666228008,-0.6360726552411486,Long Low Volume / Short High Volume
2024-01-11,41698.63285959285,0.0292985368908516,111318.09666228008,-0.6254101165051419,Long Low Volume / Short High Volume
2024-01-12,41215.0036341803,-0.01159820340012152,111318.09666228008,-0.629754686165543,Long Low Volume / Short High Volume
2024-01-13,40450.73306969376,-0.01854350350833689,111318.09666228008,-0.6366203314415776,Long Low Volume / Short High Volume
