date,portfolio_value,return,daily_return
2021-05-23,13336.201894128319,0.03851192541208692,0.03851192541208692
2021-05-24,16396.261639021555,0.22945511542086994,0.22945511542086994
2021-05-25,17521.585485328516,0.06863295250356316,0.06863295250356316
2021-05-26,16980.963894526478,-0.030854604525071272,-0.03085460452507116
2021-05-27,16697.024254875265,-0.016721055495721004,-0.016721055495721115
2021-05-28,16571.458989706072,-0.0075202181689667524,-0.0075202181689668635
2021-05-29,16879.399526993122,0.018582584519464374,0.018582584519464262
2021-05-30,17014.974212162593,0.008031961383025754,0.008031961383025754
2021-05-31,16281.853355598998,-0.0430868038600698,-0.0430868038600698
2021-06-01,16429.781905782922,0.009085485967299634,0.009085485967299523
2021-06-02,14288.04531228145,-0.12959500296239526,-0.13035697039579253
2021-06-03,13423.413586191838,-0.060514346587801575,-0.060514346587801526
2021-06-04,12598.407926044782,-0.06146019824612338,-0.061460198246123365
2021-06-05,12913.717815231466,0.025027756763999025,0.025027756763998932
2021-06-06,12926.19911842202,0.0009665150941918083,0.0009665150941917666
2021-06-07,12839.368683578157,-0.006717398830729374,-0.006717398830729415
2021-06-08,12322.076683755324,-0.040289519879934656,-0.04028951987993468
2021-06-09,12313.35533513354,-0.0007077823686393106,-0.0007077823686393314
2021-06-10,11925.247817996173,-0.03151923310699769,-0.03151923310699767
2021-06-11,12425.568699672034,0.04195475761273784,0.041954757612737925
2021-06-12,12144.10435955889,-0.022652028805777977,-0.02265202880577788
2021-06-13,12325.760491570496,0.01495838034927784,0.014958380349277878
2021-06-14,12111.266755400908,-0.01740206913125399,-0.017402069131253972
2021-06-15,12136.033594717917,0.0020449421036791964,0.002044942103679226
2021-06-16,12043.533253799429,-0.007621958212009979,-0.007621958212009949
2021-06-17,11700.697980463136,-0.0284663367561291,-0.028466336756129085
2021-06-18,11930.287529285313,0.019621867789898308,0.019621867789898273
2021-06-19,12144.724410393625,0.01797415867655602,0.01797415867655605
2021-06-20,11973.113754079583,-0.014130469372131237,-0.014130469372131249
2021-06-21,11870.019150755226,-0.008610508965491828,-0.00861050896549187
2021-06-22,11248.146273466793,-0.05239021684719584,-0.0523902168471958
2021-06-23,11431.74263253703,0.01632236589093103,0.016322365890931056
2021-06-24,11191.733575091484,-0.020994966835802594,-0.020994966835802598
2021-06-25,11501.019618062293,0.027635222094560964,0.02763522209456104
2021-06-26,11516.84663148437,0.0013761400247695836,0.001376140024769601
2021-06-27,11483.528079692853,-0.0028930273066615324,-0.002893027306661522
2021-06-28,11620.086131317297,0.011891646075732582,0.011891646075732565
2021-06-29,14312.49511170616,0.2317030140708294,0.23170301407082938
2021-06-30,14454.58302743604,0.0099275433543147,0.009927543354314672
2021-07-01,14228.382860387215,-0.01564902748280437,-0.01564902748280439
2021-07-02,14400.189608625788,0.012091290961790008,0.0120749314890094
2021-07-03,14572.052375778638,0.01193475723749526,0.011934757237495264
2021-07-04,14131.285680833096,-0.030247399856877792,-0.030247399856877744
2021-07-05,13656.877073675756,-0.033571510609314355,-0.03357151060931429
2021-07-06,12989.328722439692,-0.04888001463546847,-0.04888001463546843
2021-07-07,12673.938027403725,-0.024280753977002256,-0.024280753977002245
2021-07-08,12716.407318316584,0.003350915147370282,0.0033509151473702925
2021-07-09,12518.191628542503,-0.015587397038515144,-0.015587397038515194
2021-07-10,12461.678548233212,-0.004514476370567405,-0.004514476370567455
2021-07-11,12525.803561516926,0.005145776552935285,0.005145776552935244
2021-07-12,12501.544880243877,-0.001936696608238385,-0.001936696608238364
2021-07-13,12116.753980172885,-0.03077946795832206,-0.030779467958322093
2021-07-14,12275.576289443277,0.01310766146859787,0.013107661468597875
2021-07-15,12148.292993180565,-0.010368824506607774,-0.01036882450660781
2021-07-16,12288.5244996157,0.011543309542653712,0.011543309542653812
2021-07-17,12347.870847745755,0.0048294120365640365,0.0048294120365639515
2021-07-18,12411.002355140929,0.0051127443891833685,0.00511274438918341
2021-07-19,13001.704817984282,0.04759506492226799,0.04759506492226806
2021-07-20,13064.627497080755,0.004839571423698029,0.004839571423697953
2021-07-21,12744.072326407355,-0.024536112548561126,-0.02453611254856114
2021-07-22,12285.003453088908,-0.036022149087085606,-0.036022149087085564
2021-07-23,12651.180200026796,0.02980680862941206,0.029806808629412096
2021-07-24,13709.407580978837,0.08364653449089267,0.08364653449089277
2021-07-25,12908.847199834721,-0.05839496538529171,-0.058394965385291764
2021-07-26,13222.516112052292,0.02429875475027596,0.024298754750275986
2021-07-27,13284.906847143347,0.004718522145281142,0.004718522145281234
2021-07-28,13410.056145128368,0.00942041215832315,0.009420412158323233
2021-07-29,13136.78601655941,-0.02037800033135818,-0.02037800033135817
2021-07-30,13231.324044673003,0.0071964351093504525,0.00719643510935053
2021-07-31,13406.099523801504,0.013209220674998499,0.013209220674998523
2021-08-01,13560.047957920528,0.011483461975326978,0.011483461975327014
2021-09-02,13604.82394418051,0.006211594681226895,0.003302052205046202
2021-09-03,13235.634891722308,-0.027136628446862376,-0.027136628446862376
2021-09-04,12809.307505103396,-0.03221057320684639,-0.03221057320684639
2021-09-05,11072.04084096063,-0.13562533832922785,-0.13562533832922785
2021-09-06,12275.75465639514,0.10871652595259707,0.10871652595259707
2021-09-07,15187.686961596117,0.23721004424636205,0.23721004424636205
2021-09-08,7301.251003225524,-0.5192651111596117,-0.5192651111596117
2021-09-09,5893.888829656201,-0.19275630613816497,-0.19275630613816497
2021-09-10,5928.291631586864,0.005837029323925935,0.005837029323926046
2021-09-11,7156.145372308921,0.20711763472968492,0.20711763472968503
2021-09-12,5274.637750279295,-0.2629219396953866,-0.2629219396953866
2021-09-13,5855.463752447454,0.11011675676446298,0.11011675676446298
2021-09-14,6269.052433129673,0.07063295038063355,0.07063295038063355
2021-09-15,6602.4039029660735,0.05317413969530038,0.05317413969530049
2021-09-16,6263.382215664608,-0.051348219873243894,-0.05134821987324378
2021-09-17,6024.554505459457,-0.03813078972058381,-0.03813078972058381
2021-09-18,5666.941884488635,-0.05935918093972803,-0.05935918093972803
2021-09-19,5438.09230426721,-0.04038325871098558,-0.04038325871098558
2021-09-20,5669.384572896166,0.042531876196265195,0.042531876196265195
2021-09-21,5343.082616031439,-0.05755509309153073,-0.05755509309153073
2021-09-22,5685.802194736536,0.06414266881758435,0.06414266881758435
2021-09-23,5969.882678438723,0.04996313166947064,0.04996313166947064
2021-09-24,6391.052549157765,0.07054910345896259,0.07054910345896248
2021-09-25,6763.746093360202,0.05831489278734725,0.05831489278734736
2021-09-26,6394.0479546763945,-0.05465878428623028,-0.05465878428623028
2021-09-27,6172.837377358183,-0.03459632753558328,-0.03459632753558328
2021-09-28,6135.413642670187,-0.006062647110268271,-0.006062647110268271
2021-09-29,6086.6238729592405,-0.007952156537845534,-0.007952156537845534
2021-09-30,6231.995209591947,0.02388373910839814,0.02388373910839814
2021-10-01,6253.7632416192555,0.003492947490364662,0.003492947490364662
2021-10-02,6370.554999130086,0.018675436373026266,0.018675436373026155
2021-10-03,5532.37477119265,-0.13157098997683747,-0.13157098997683747
2021-10-04,5327.251368615321,-0.03707691742891617,-0.03707691742891628
2021-10-05,5244.3850839598845,-0.015555166993551306,-0.015555166993551306
2021-10-06,5308.025896974106,0.012135038139908683,0.012135038139908794
2021-10-07,5196.602871364224,-0.020991424641202405,-0.020991424641202405
2021-10-08,5498.605259900983,0.05811534881777036,0.05811534881777036
2021-10-09,5698.0143961664935,0.03626540310498694,0.03626540310498694
2021-10-10,6029.96086246192,0.058256515904690165,0.058256515904690165
2021-10-11,5965.5461942902775,-0.010682435531653378,-0.01068243553165349
2021-10-12,5705.642665166419,-0.04356743216113501,-0.04356743216113501
2021-10-13,5477.640145327409,-0.03996088315011215,-0.03996088315011215
2021-10-14,5539.024789147658,0.011206403157500544,0.011206403157500544
2021-10-15,5865.165494229641,0.0588805281610173,0.05888052816101741
2021-10-16,5836.5189362621395,-0.004884185790781981,-0.004884185790781981
2021-10-17,5734.755909315905,-0.017435568710997162,-0.01743556871099705
2021-10-18,5729.133470883476,-0.000980414602005375,-0.000980414602005264
2021-10-19,5707.752005305019,-0.0037320592524369145,-0.0037320592524368035
2021-10-20,5648.428411319155,-0.010393512880504607,-0.010393512880504718
2021-10-21,5502.55771230351,-0.02582500624834483,-0.025825006248344717
2021-10-22,5570.012538537356,0.012258813039437877,0.012258813039437877
2021-10-23,5492.689976453378,-0.013881936808760154,-0.013881936808760154
2021-10-24,5513.272029098407,0.00374717173793937,0.00374717173793937
2021-10-25,5075.5132686325,-0.07940089989310661,-0.07940089989310661
2021-10-26,5271.462323764409,0.03860674669947295,0.03860674669947306
2021-10-27,5422.163033685364,0.028588027508339997,0.028588027508340108
2021-10-28,5402.093113469575,-0.0037014601167659755,-0.0037014601167659755
2021-10-29,5311.921604747017,-0.01669195751138086,-0.01669195751138086
2021-10-30,5467.9380655261,0.029371002132196122,0.02937100213219601
2021-10-31,5440.611888143329,-0.004997528694601572,-0.004997528694601572
2021-11-01,5427.530635516099,-0.0024043715846995273,-0.0024043715846995273
2021-11-02,5384.4638306627885,-0.006761576088163217,-0.007934880103945385
2021-11-03,5303.493965247565,-0.015037683966623893,-0.01503768396662375
2021-11-04,5386.5969007652175,0.015669469233340342,0.01566946923334034
2021-11-05,5404.742827360958,0.0033687181220414925,0.0033687181220414253
2021-11-06,5412.422045353994,0.0014208294896402413,0.001420829489640285
2021-11-07,5375.887282912967,-0.006750168803334267,-0.006750168803334233
2021-11-08,5164.282505664423,-0.03936183296125288,-0.03936183296125284
2021-11-09,5268.982003951516,0.020273774366962483,0.020273774366962538
2021-11-10,5282.06072386808,0.00248221001832134,0.0024822100183212736
2021-11-11,5185.0273597236,-0.01837036134514973,-0.01837036134514969
2021-11-12,5054.16880062467,-0.02523777600778272,-0.025237776007782764
2021-11-13,5122.825090113694,0.0135840911131695,0.013584091113169494
2021-11-14,5213.70671193786,0.017740527975384765,0.017740527975384834
2021-11-15,5314.26235724673,0.01928678594034198,0.019286785940342055
2021-11-16,5505.804813721941,0.03604309377274482,0.03604309377274473
2021-11-17,5590.364087774335,0.01535820409790937,0.015358204097909445
2021-11-18,5328.678446192805,-0.04681012497089675,-0.04681012497089676
2021-11-19,5292.47253970066,-0.006794537680916685,-0.006794537680916535
2021-11-20,5338.44563188677,0.00868650556828592,0.008686505568285874
2021-11-21,5351.032214118601,0.0023577241578804204,0.002357724157880492
2021-11-22,5458.412792295529,0.020067264385665053,0.020067264385664974
2021-11-23,5335.526494731116,-0.02251319243166524,-0.022513192431665274
2021-11-24,5447.004928637334,0.020893614532006284,0.02089361453200622
2021-11-25,5343.715095709564,-0.01896268394851824,-0.01896268394851819
2021-11-26,5602.088411086285,0.048350877759962926,0.04835087775996283
2021-11-27,5503.2259166172225,-0.017647435601590686,-0.017647435601590655
2021-11-28,5452.71057735608,-0.009179223245880136,-0.009179223245880164
2021-11-29,5374.2020278865675,-0.014398077498472247,-0.014398077498472217
2021-11-30,5325.237058474848,-0.009111114386404107,-0.009111114386404107
2021-12-01,5144.759557652122,-0.0338909796579864,-0.033890979657986375
2022-04-02,5174.474419727658,0.008985630633119267,0.005775753316078491
2022-04-03,5044.854138500999,-0.025049941445740208,-0.025049941445740243
2022-04-04,5281.398610261763,0.046888267780731,0.04688826778073096
2022-04-05,5268.941999336865,-0.002358581853809494,-0.0023585818538095493
2022-04-06,5257.634041445356,-0.002146153419971597,-0.002146153419971597
2022-04-07,5185.5454828151405,-0.01371121650193774,-0.01371121650193785
2022-04-08,5213.4757910809285,0.005386185186948861,0.005386185186948778
2022-04-09,5157.81049612478,-0.010677194483453747,-0.010677194483453611
2022-04-10,5256.8437039258,0.019200629390208494,0.0192006293902085
2022-04-11,5171.199475025413,-0.016291948881117915,-0.016291948881118068
2022-04-12,5204.375602843328,0.006415557546782115,0.006415557546782136
2022-04-13,5185.467049460639,-0.003633203063275952,-0.0036332030632759693
2022-04-14,5229.725047924924,0.008535007173343809,0.008535007173343878
2022-04-15,5173.992720400436,-0.010656837025610235,-0.010656837025610266
2022-04-16,5102.222333198751,-0.013871373826774717,-0.013871373826774724
2022-04-17,5226.765563667804,0.02440960474393383,0.02440960474393372
2022-04-18,5151.474271726422,-0.014404949107483585,-0.014404949107483467
2022-04-19,5374.324497932386,0.04325950484292734,0.0432595048429274
2022-04-20,5612.775910721513,0.044368629560954886,0.044368629560954886
2022-04-21,5498.692195608903,-0.020325720628662246,-0.020325720628662225
2022-04-22,5347.943241781328,-0.02741541960613094,-0.02741541960613081
2022-04-23,5550.935377898414,0.03795704758629281,0.0379570475862927
2022-04-24,5545.428559581823,-0.000992052319419321,-0.0009920523194193454
2022-04-25,5675.786675296382,0.023507311349150267,0.023507311349150184
2022-04-26,5597.943224364362,-0.013715006462598406,-0.013715006462598378
2022-04-27,5719.132658981664,0.02164892171286035,0.02164892171286037
2022-04-28,5383.256017921927,-0.05872859768906664,-0.058728597689066686
2022-04-29,5503.593562478321,0.022354044495703954,0.022354044495703995
2022-04-30,5690.98060284027,0.0340481247815049,0.034048124781504985
2022-05-01,5128.959159526852,-0.0987565206307193,-0.09875652063071916
2022-05-02,4392.1378769386365,-0.14310246831234963,-0.1436590270405248
2022-05-03,4243.4943473824915,-0.03384309275367081,-0.03384309275367081
2022-05-04,4267.648601302151,0.0056920669482118935,0.0056920669482118935
2022-05-05,4367.200193504962,0.023327035916789196,0.023327035916789196
2022-05-06,3873.1504717261514,-0.11312733556697885,-0.11312733556697885
2022-05-07,3469.8665670575747,-0.10412296336342564,-0.10412296336342564
2022-05-08,3368.429312494527,-0.029233762337168456,-0.029233762337168456
2022-05-09,3443.8299778795626,0.022384517646058866,0.022384517646058866
2022-05-10,3759.5359652355332,0.09167293083102712,0.09167293083102712
2022-05-11,4021.256580608753,0.06961513808974118,0.06961513808974118
2022-05-12,3924.3923238919615,-0.02408805674919856,-0.02408805674919856
2022-05-13,3841.3771154132864,-0.0211536466354989,-0.0211536466354989
2022-05-14,3820.941262109144,-0.005319928944790275,-0.005319928944790275
2022-05-15,3887.7447258673387,0.017483509736373026,0.017483509736373026
2022-05-16,3937.613264201178,0.01282711233637246,0.012827112336372348
2022-05-17,3820.0355602879094,-0.02986014522610092,-0.02986014522610092
2022-05-18,3961.7385851222666,0.03709468736560051,0.03709468736560062
2022-05-19,4042.5297705783473,0.020392861295664533,0.020392861295664533
2022-05-20,4016.7373598894906,-0.006380264871906349,-0.006380264871906349
2022-05-21,4049.1978124111256,0.008081298231191303,0.008081298231191303
2022-05-22,4109.9921139900525,0.0150139124822668,0.0150139124822668
2022-05-23,4134.339640510062,0.005923983755864892,0.005923983755864892
2022-05-24,4219.7709448236155,0.02066383310080777,0.02066383310080777
2022-05-25,4221.4233985120345,0.0003915979587578722,0.0003915979587578722
2022-05-26,4174.849218814557,-0.011032814124708246,-0.011032814124708135
2022-05-27,4321.628698678343,0.035158031385254196,0.035158031385254196
2022-05-28,4315.091865736032,-0.0015125855084012763,-0.0015125855084012763
2022-05-29,4280.0547566750265,-0.008119667008532838,-0.008119667008532838
2022-05-30,4196.228830842506,-0.019585246123729805,-0.019585246123729694
2022-05-31,4271.7008430990045,0.017985676019805052,0.01798567601980494
2022-06-01,4299.084273615462,0.006410427958852827,0.006410427958852827
2022-06-02,4334.529777858591,0.008244896351687458,0.008244896351687458
2022-06-03,4328.673395084345,-0.001351099905729236,-0.001351099905729236
2022-06-04,4288.399691511483,-0.009303936771621002,-0.009303936771620891
2022-06-05,4235.061172738012,-0.012437860882942076,-0.012437860882941965
2022-06-06,4069.623308820272,-0.039063866416546356,-0.039063866416546356
2022-06-07,4126.273788654258,0.013920325183710558,0.013920325183710558
2022-06-08,3898.88887226556,-0.055106599327927164,-0.055106599327927164
2022-06-09,3967.536946740723,0.017607086717317255,0.017607086717317255
2022-06-10,4120.191697126846,0.0384759492943163,0.0384759492943163
2022-06-11,4024.3377225180843,-0.023264445359569952,-0.023264445359569952
2022-06-12,3982.0073599769207,-0.010518590998042976,-0.010518590998042976
2022-06-13,3563.7666782547767,-0.10503262397901947,-0.10503262397901947
2022-06-14,3557.9756414344456,-0.0016249764205009676,-0.0016249764205009676
2022-06-15,3304.6666656830835,-0.07119469082403196,-0.07119469082403196
2022-06-16,3322.667187956512,0.005447000891301013,0.005447000891301013
2022-06-17,3412.405230552413,0.027007833622689992,0.027007833622689992
2022-06-18,3322.329545670404,-0.02639653815892995,-0.02639653815892995
2022-06-19,3377.4956521138015,0.01660464613309931,0.01660464613309931
2022-06-20,3330.483157365823,-0.013919335386429199,-0.013919335386429199
2022-06-21,3308.1756309716493,-0.006697985049057387,-0.006697985049057387
2022-06-22,3360.207614702623,0.015728301497611508,0.015728301497611508
2022-06-23,3319.2037051918805,-0.012202790485721593,-0.012202790485721593
2022-06-24,3350.2515850164123,0.009354014571617553,0.009354014571617553
2022-06-25,3375.9124223019253,0.007659376209320445,0.007659376209320445
2022-06-26,3447.4688008792155,0.021196159623269595,0.021196159623269484
2022-06-27,3459.262634643665,0.0034210124719451507,0.0034210124719451507
2022-06-28,3531.1984279550534,0.020795123385824787,0.020795123385824787
2022-06-29,3578.9632905728477,0.0135265303245663,0.013526530324566188
2022-06-30,3355.0957415418006,-0.06255094865620003,-0.06255094865620003
2022-07-01,3369.9567459583673,0.004429383111951735,0.004429383111951735
2022-07-02,3367.9339645597256,-0.0006002395731243837,-0.0006002395731243837
2022-07-03,3351.6673734220158,-0.004829842659886063,-0.004829842659886063
2022-07-04,3395.558878267556,0.013095423845931098,0.013095423845931098
2022-07-05,3457.844700506257,0.018343319751380815,0.018343319751380704
2022-07-06,3527.3166490517524,0.02009111298009536,0.02009111298009536
2022-07-07,3502.5244027743456,-0.007028642093720672,-0.007028642093720672
2022-07-08,3558.163138966945,0.01588532435306622,0.01588532435306611
2022-07-09,3551.7954126099403,-0.001789610568236455,-0.001789610568236455
2022-07-10,3517.2162091784157,-0.009735696855950104,-0.009735696855950104
2022-07-11,3494.627226007219,-0.006422403920534947,-0.006422403920534947
2022-07-12,3456.8460029835746,-0.010811231235902552,-0.010811231235902552
2022-07-13,3426.732776559278,-0.00871118539799176,-0.00871118539799165
2022-07-14,3279.4186378485115,-0.042989678015886046,-0.042989678015886046
2022-07-15,3334.566768992729,0.016816435238777072,0.01681643523877696
2022-07-16,3292.5143130513356,-0.012611070299274996,-0.012611070299274996
2022-07-17,3279.2526801364984,-0.00402781329219104,-0.00402781329219104
2022-07-18,3367.085138045274,0.026784290957755585,0.026784290957755585
2022-07-19,3326.665290264732,-0.012004403251890228,-0.012004403251890228
2022-07-20,3488.7671551824315,0.04872803566745343,0.04872803566745354
2022-07-21,3510.94141875752,0.006355902411586678,0.006355902411586678
2022-07-22,3530.992107355718,0.005710915166819652,0.005710915166819763
2022-07-23,3429.7362550573084,-0.028676317935538487,-0.028676317935538487
2022-07-24,3438.720458905517,0.0026195028363946715,0.0026195028363946715
2022-07-25,3501.3663589241096,0.018217793730907594,0.018217793730907594
2022-07-26,3522.709593567157,0.006095687356065693,0.006095687356065582
2022-07-27,3641.137376909238,0.03361837818205138,0.03361837818205138
2022-07-28,3662.328681349381,0.0058199683907920186,0.0058199683907920186
2022-07-29,3724.6543501014694,0.017018043484050338,0.017018043484050338
2022-07-30,3719.504222818644,-0.001382712810031661,-0.001382712810031661
2022-07-31,3718.834698971301,-0.0001800035185430815,-0.0001800035185430815
2022-08-01,3681.677270100223,-0.009991686073424155,-0.009991686073424155
2022-09-02,3498.721139035109,-0.04905457701367692,-0.049693690577103045
2022-09-03,3522.051490268465,0.006668251142698919,0.006668251142698978
2022-09-04,3450.4981186029954,-0.02031582214603432,-0.020315822146034446
2022-09-05,3504.5507268371207,0.015665160906104106,0.015665160906104036
2022-09-06,3500.68127080043,-0.0011041232780736286,-0.001104123278073632
2022-09-07,3338.974704991851,-0.046192884555755376,-0.04619288455575532
2022-09-08,3364.307231696398,0.007586917824407118,0.0075869178244070135
2022-09-09,3343.0625768082136,-0.006314719026856541,-0.006314719026856541
2022-09-10,3459.8100586936735,0.03492231425620642,0.03492231425620651
2022-09-11,3438.6693896625493,-0.006110355387285625,-0.00611035538728566
2022-09-12,3418.021465715579,-0.006004626094338358,-0.006004626094338383
2022-09-13,3373.500451151367,-0.013025375940666155,-0.013025375940665995
2022-09-14,3372.5148763400503,-0.0002921519725840057,-0.0002921519725840316
2022-09-15,3305.195492278873,-0.01996118224220679,-0.019961182242206776
2022-09-16,3290.2144543701443,-0.004532572413258374,-0.004532572413258329
2022-09-17,3287.261313996953,-0.0008975525498858827,-0.0008975525498858827
2022-09-18,3267.003757406856,-0.0061624418186170885,-0.006162441818617137
2022-09-19,3121.670398610208,-0.04448521323771128,-0.044485213237711374
2022-09-20,3100.696715726101,-0.006718737152213324,-0.006718737152213272
2022-09-21,3037.2966340622233,-0.020447043834479334,-0.020447043834479373
2022-09-22,2930.7787444085934,-0.03506996598852709,-0.035069965988527074
2022-09-23,3176.0737642075405,0.08369619176027081,0.08369619176027077
2022-09-24,3164.9036814411033,-0.0035169468959812544,-0.0035169468959812544
2022-09-25,3089.9758427064476,-0.023674603171663644,-0.0236746031716637
2022-09-26,3197.6154078145487,0.03483508305159483,0.034835083051594884
2022-09-27,3203.6512157959705,0.001887596602978289,0.0018875966029783253
2022-09-28,3156.2449592482203,-0.014797571069537278,-0.014797571069537274
2022-09-29,3136.0079874017174,-0.0064117240923287,-0.006411724092328708
2022-09-30,3102.9504563305195,-0.010541277702097705,-0.010541277702097673
2022-10-01,3154.856725861905,0.016728036835228256,0.016728036835228277
2022-10-02,3253.767082680819,0.03272314592418135,0.03135177455384808
2022-10-03,3122.9444496802544,-0.040206514380487945,-0.040206514380487945
2022-10-04,3121.60037260562,-0.00043038776266790535,-0.00043038776266801637
2022-10-05,3105.7151118357947,-0.005088819475173922,-0.005088819475173811
2022-10-06,3168.9753304301216,0.020368970210192128,0.020368970210192128
2022-10-07,3143.9711810400986,-0.007890294742884385,-0.007890294742884385
2022-10-08,3165.0002758254577,0.006688704690480773,0.006688704690480662
2022-10-09,3118.02873969203,-0.014840926394920295,-0.014840926394920295
2022-10-10,3190.241490722473,0.02315974516565089,0.02315974516565089
2022-10-11,3228.226889035299,0.011906747004354123,0.011906747004354123
2022-10-12,3236.1755062393445,0.0024622238390501483,0.0024622238390501483
2022-10-13,3082.9253019681637,-0.04735534397801189,-0.04735534397801189
2022-10-14,3258.458361473229,0.05693717567305445,0.05693717567305434
2022-10-15,3289.910691564082,0.009652518645852148,0.009652518645852037
2022-10-16,2954.3475256904635,-0.10199765201349154,-0.10199765201349154
2022-10-17,3026.7582226611826,0.02450987784647851,0.02450987784647851
2022-10-18,2938.9949228596097,-0.02899580783971889,-0.02899580783971889
2022-10-19,2965.1739661042166,0.008907481615903712,0.008907481615903823
2022-10-20,2969.0131977426377,0.0012947744996780752,0.0012947744996780752
2022-10-21,3095.0235597726078,0.042441832904540955,0.042441832904541066
2022-10-22,3059.224092213255,-0.01156678353750007,-0.01156678353750007
2022-10-23,3042.6586634730807,-0.005414911834127789,-0.005414911834127789
2022-10-24,3089.448387976401,0.015377907836008231,0.01537790783600812
2022-10-25,3025.041231168866,-0.020847461656325672,-0.020847461656325672
2022-10-26,2947.031088461412,-0.02578812543236353,-0.02578812543236353
2022-10-27,2951.867833276442,0.0016412262612253148,0.0016412262612253148
2022-10-28,2976.699633063702,0.008412232928361796,0.008412232928361796
2022-10-29,2792.8134733877414,-0.0617751813563735,-0.0617751813563735
2022-10-30,2979.1242494301246,0.06671078388073826,0.06671078388073814
2022-10-31,2919.048945472135,-0.020165424107262853,-0.020165424107262853
2022-11-01,2849.230066290982,-0.023918365359872573,-0.023918365359872462
2022-12-02,2734.088242323001,-0.0394958223559955,-0.040411557258999586
2022-12-03,2769.4104891659367,0.012919205128845609,0.01291920512884559
2022-12-04,2692.645166656853,-0.027719011973628787,-0.027719011973628804
2022-12-05,2758.6512574392227,0.02451347529920614,0.024513475299206222
2022-12-06,2707.9687093689968,-0.018372220096161466,-0.018372220096161462
2022-12-07,2653.3550835503465,-0.020167746262982428,-0.020167746262982567
2022-12-08,2708.7962004602314,0.02089472202706515,0.020894722027065216
2022-12-09,2728.60250833787,0.007311848663355788,0.00731184866335588
2022-12-10,2703.6635544102483,-0.009139826651707306,-0.009139826651707206
2022-12-11,2702.412507480212,-0.00046272285913524997,-0.0004627228591351784
2022-12-12,2669.983163725622,-0.012000145671627164,-0.012000145671627216
