rebalance_date,symbol,decile,dilution_velocity,rank,volatility,period_return,n_days
2024-10-01,APE,10,23.581785742008204,136,0.9732998441917253,0.4910583406625626,31
2024-10-01,FET,10,62.66511293508904,27,1.139486605087133,-0.17168046301904605,31
2024-10-01,RENDER,10,116.40548498320285,29,1.0568158271733115,-0.1925722145804678,31
2024-11-01,ADA,1,-0.5624652049230492,10,0.6207028553690142,2.2167125572232855,30
2024-11-01,SHIB,1,-0.014500170575615725,12,0.8248474333152002,0.7555429221148378,30
2024-11-01,ZRO,1,0.0,146,1.0389532673997464,0.9349493709726915,30
2024-11-01,QNT,2,0.0,90,0.6941447399540844,0.9013576215844643,30
2024-11-01,ZEC,2,0.0,106,0.8173793425391268,0.5790165658690509,30
2024-11-01,ZK,2,0.0,128,0.9176926942550927,0.6945312499999998,30
2024-11-01,JASMY,3,0.46903648862927094,74,0.8555702490877185,0.6940639269406386,30
2024-11-01,BCH,3,1.1157298070355326,15,0.7082723900033576,0.522906114974103,30
2024-11-01,BTC,3,1.1686289227166067,1,0.5093266357208164,0.40012918310186096,30
2024-11-01,CRO,4,1.305865555221309,41,0.5362717245801887,1.613915416098226,30
2024-11-01,LTC,4,1.5704334369196158,20,0.541617428004288,0.7028758542141229,30
2024-11-01,DASH,4,2.5761630447337147,174,0.47944717553388655,1.063143752798927,30
2024-11-01,ETC,5,2.638789397332474,31,0.5241533984205817,0.8059620596205959,30
2024-11-01,XRP,5,3.246159371008198,7,0.6367713721302942,3.473691395584682,30
2024-11-01,XLM,5,3.768398100449064,30,0.4271414974204406,5.011431763972754,30
2024-11-01,ALGO,6,4.094770581689802,69,0.6349925392025236,3.2414995640802076,30
2024-11-01,ZEN,6,6.212873511904945,195,0.6899273712939249,1.426442439157781,30
2024-11-01,LINK,6,6.985655737704918,14,0.7646907039717443,0.68436499466382,30
2024-11-01,AVAX,7,7.248744550584502,13,0.790250630177893,0.821226795803067,30
2024-11-01,OP,7,8.704565533820434,44,0.9342840080196326,0.6230997038499511,30
2024-11-01,VET,7,9.518309065389294,50,0.6369146946877261,1.2305461575640404,30
2024-11-01,CRV,8,10.474235455673771,162,0.9774234772656439,1.705645161290322,30
2024-11-01,HNT,8,11.875754053217713,65,1.1460231163229897,0.2854415274463007,30
2024-11-01,SNX,8,15.979953734611508,131,0.9070345234990389,0.8261183261183254,30
2024-11-01,BONK,9,18.066919952599118,54,1.0159765015024893,1.4008328995314931,30
2024-11-01,SUI,9,18.76320170778837,17,1.3990627562068598,0.7487927565392356,30
2024-11-01,STRK,9,20.44587616913265,85,0.9854007691049367,0.9515256378566925,30
2024-11-01,IMX,10,23.020350231987454,46,1.0039249492728475,0.813449608918458,30
2024-11-01,APE,10,38.327076138319676,86,1.7842392641130236,0.49302005505308566,30
