date,symbol,side,weight,capital,price,shares
2022-01-02,DOT,LONG,0.013157894736842105,-319.476362030638,29.73116568,-10.745504077075191
2022-01-02,AVAX,LONG,0.013157894736842105,-319.476362030638,113.18633585,-2.8225700534561295
2022-01-02,DOGE,LONG,0.013157894736842105,-319.476362030638,0.17440302,-1831.828153151465
2022-01-02,SHIB,LONG,0.013157894736842105,-319.476362030638,3.404e-05,-9385322.033802526
2022-01-02,MATIC,LONG,0.013157894736842105,-319.476362030638,2.54919042,-125.32463621553936
2022-01-02,CRO,LONG,0.013157894736842105,-319.476362030638,0.587698,-543.6063454880533
2022-01-02,UNI,LONG,0.013157894736842105,-319.476362030638,18.36928104,-17.39188166020013
2022-01-02,ALGO,LONG,0.013157894736842105,-319.476362030638,1.67404097,-190.84142369026844
2022-01-02,LTC,LONG,0.013157894736842105,-319.476362030638,151.25549943,-2.112163612130278
2022-01-02,LINK,LONG,0.013157894736842105,-319.476362030638,21.83189024,-14.633472343374972
2022-01-02,NEAR,LONG,0.013157894736842105,-319.476362030638,14.41052129,-22.169660319806376
2022-01-02,BCH,LONG,0.013157894736842105,-319.476362030638,447.83264224,-0.7133833756125039
2022-01-02,ATOM,LONG,0.013157894736842105,-319.476362030638,35.60345388,-8.973184542921597
2022-01-02,TRX,LONG,0.013157894736842105,-319.476362030638,0.07778155,-4107.3540194382595
2022-01-02,XLM,LONG,0.013157894736842105,-319.476362030638,0.29170252,-1095.212897134512
2022-01-02,FTM,LONG,0.013157894736842105,-319.476362030638,2.4841884,-128.60391829807998
2022-01-02,MANA,LONG,0.013157894736842105,-319.476362030638,3.33987288,-95.65524602560261
2022-01-02,AXS,LONG,0.013157894736842105,-319.476362030638,96.51107359,-3.310256016712061
2022-01-02,HBAR,LONG,0.013157894736842105,-319.476362030638,0.3121525,-1023.4624487410415
2022-01-02,VET,LONG,0.013157894736842105,-319.476362030638,0.08710934,-3667.5328045263345
2022-01-02,FTT,LONG,0.013157894736842105,-319.476362030638,40.18291835,-7.950551506686123
2022-01-02,SAND,LONG,0.013157894736842105,-319.476362030638,5.93091093,-53.86632269499248
2022-01-02,ICP,LONG,0.013157894736842105,-319.476362030638,27.28641193,-11.708258412656676
2022-01-02,FIL,LONG,0.013157894736842105,-319.476362030638,35.79261966,-8.92576081508972
2022-01-02,BTCB,LONG,0.013157894736842105,-319.476362030638,47355.564253,-0.006746332074596683
2022-01-02,THETA,LONG,0.013157894736842105,-319.476362030638,4.88548252,-65.39300073693396
2022-01-02,EGLD,LONG,0.013157894736842105,-319.476362030638,239.77165267,-1.3324192350224833
2022-01-02,ETC,LONG,0.013157894736842105,-319.476362030638,35.3963959,-9.025674900156655
2022-01-02,HNT,LONG,0.013157894736842105,-319.476362030638,41.15592531,-7.7625848434760405
2022-01-02,XMR,LONG,0.013157894736842105,-319.476362030638,239.37170261,-1.3346454846049607
2022-01-02,XTZ,LONG,0.013157894736842105,-319.476362030638,4.66766821,-68.4445311143137
2022-01-02,WRX,SHORT,-0.013157894736842105,-319.476362030638,1.20989974,-264.05193047701454
2022-01-02,DENT,SHORT,-0.013157894736842105,-319.476362030638,0.00393657,-81156.02212856317
2022-01-02,CSPR,SHORT,-0.013157894736842105,-319.476362030638,0.12865964,-2483.112513222002
2022-01-02,REQ,SHORT,-0.013157894736842105,-319.476362030638,0.37813004,-844.8849026399436
2022-01-02,INJ,SHORT,-0.013157894736842105,-319.476362030638,8.57240242,-37.268008007332675
2022-01-02,FX,SHORT,-0.013157894736842105,-319.476362030638,0.91382379,-349.60390124078293
2022-01-02,DUSK,SHORT,-0.013157894736842105,-319.476362030638,0.94287824,-338.8309841901092
2022-01-02,POWR,SHORT,-0.013157894736842105,-319.476362030638,0.76232184,-419.0833126736051
2022-01-02,CTSI,SHORT,-0.013157894736842105,-319.476362030638,0.71410699,-447.37884729378993
2022-01-02,DVI,SHORT,-0.013157894736842105,-319.476362030638,1.15077474,-277.61850423536237
2022-01-02,COTI,SHORT,-0.013157894736842105,-319.476362030638,0.38388151,-832.2264910092648
2022-01-02,SOUL,SHORT,-0.013157894736842105,-319.476362030638,3.2024482,-99.76004046861334
2022-01-02,MDX,SHORT,-0.013157894736842105,-319.476362030638,0.39489924,-809.0072850751448
2022-01-02,ALPHA,SHORT,-0.013157894736842105,-319.476362030638,0.69746707,-458.0522518871579
2022-01-02,LSK,SHORT,-0.013157894736842105,-319.476362030638,2.41339422,-132.3763682630507
2022-01-02,MED,SHORT,-0.013157894736842105,-319.476362030638,0.05758987,-5547.440236115101
2022-01-02,EWT,SHORT,-0.013157894736842105,-319.476362030638,10.03571731,-31.83393395430724
2022-01-02,REEF,SHORT,-0.013157894736842105,-319.476362030638,0.0184976,-17271.2331346033
2022-01-02,XVG,SHORT,-0.013157894736842105,-319.476362030638,0.01762509,-18126.225853634674
2022-01-02,VTHO,SHORT,-0.013157894736842105,-319.476362030638,0.00636226,-50214.28895245369
2022-01-02,ARDR,SHORT,-0.013157894736842105,-319.476362030638,0.27625308,-1156.4626248896047
2022-01-02,BICO,SHORT,-0.013157894736842105,-319.476362030638,4.21401432,-75.81283255597431
2022-01-02,NKN,SHORT,-0.013157894736842105,-319.476362030638,0.3833541,-833.3714496092202
2022-01-02,CVC,SHORT,-0.013157894736842105,-319.476362030638,0.39667565,-805.3843537677142
2022-01-02,POLS,SHORT,-0.013157894736842105,-319.476362030638,3.00702409,-106.24336635448704
2022-01-02,CFX,SHORT,-0.013157894736842105,-319.476362030638,0.22693079,-1407.814083010234
2022-01-02,DAG,SHORT,-0.013157894736842105,-319.476362030638,0.20876863,-1530.2891149433608
2022-01-02,BCD,SHORT,-0.013157894736842105,-319.476362030638,1.4162945,-225.57198522668693
2022-01-02,OXT,SHORT,-0.013157894736842105,-319.476362030638,0.38177995,-836.8075956598507
2022-01-02,UBT,SHORT,-0.013157894736842105,-319.476362030638,1.75087124,-182.46707966408653
2022-01-02,ELF,SHORT,-0.013157894736842105,-319.476362030638,0.48082457,-664.4343529088748
2022-01-02,BTCST,SHORT,-0.013157894736842105,-319.476362030638,22.70804287,-14.06886378802393
2022-01-02,RLC,SHORT,-0.013157894736842105,-319.476362030638,3.2127492,-99.44018102335468
2022-01-02,SNT,SHORT,-0.013157894736842105,-319.476362030638,0.07366024,-4337.161568176237
2022-01-02,OGN,SHORT,-0.013157894736842105,-319.476362030638,0.64172013,-497.8437594448501
2022-01-02,KP3R,SHORT,-0.013157894736842105,-319.476362030638,1180.81555296,-0.27055568605087654
2022-01-02,SUN,SHORT,-0.013157894736842105,-319.476362030638,0.02233234,-14305.548009328086
2022-01-02,STMX,SHORT,-0.013157894736842105,-319.476362030638,0.0231092,-13824.639625371627
2023-01-01,BTC,LONG,0.013513513513513514,-239.79585731599548,16625.08055071,-0.014423741081107399
2023-01-01,ETH,LONG,0.013513513513513514,-239.79585731599548,1200.96483157,-0.19966934169297418
2023-01-01,BNB,LONG,0.013513513513513514,-239.79585731599548,244.13698456,-0.9822184776639705
2023-01-01,XRP,LONG,0.013513513513513514,-239.79585731599548,0.33876339,-707.8564697206374
2023-01-01,DOGE,LONG,0.013513513513513514,-239.79585731599548,0.07022467,-3414.695395734796
