rank,coin_name,coin_symbol,oi_to_mcap_ratio,leverage_score,latest_oi,market_cap,volume_24h,avg_funding_7d,avg_funding_30d,oi_growth_30d,oi_volatility_30d,oi_to_volume_ratio,funding_volatility_30d,positive_funding_pct
46,Filecoin,FIL,0.14,,2924540.0,2100295233.563528,3455717673.7346387,0.5994,-0.1633,,7.65,0.09,2.25,66.7
31,Uniswap,UNI,0.14,,5106190.0,3693985734.75861,355217863.38948095,0.432,0.4424,,3.53,1.41,0.92,80.0
14,Bitcoin Cash,BCH,0.12,,12156170.0,10149431707.45702,808744444.5653207,-1.1454,0.3823,,5.52,1.48,1.24,80.0
1,Bitcoin,BTC,0.12,,2437380500.0,2048975315071.6548,92219202137.44884,0.7648,0.5818,,1.73,2.64,0.48,90.0
38,Ethereum Classic,ETC,0.12,,3307240.0,2802112625.218281,646949694.0617286,1.0,0.6113,,3.59,0.49,1.81,90.0
33,Aave,AAVE,0.08,,2433500.0,3165893810.1193647,437721979.86552846,-0.4747,0.2227,,1.74,0.59,1.89,80.0
25,Polkadot,DOT,0.08,,4035340.0,5283989802.654447,756764187.054672,-0.3284,-0.1423,,1.43,0.54,1.71,56.7
43,Aptos,APT,0.08,,1709580.0,2258145010.747692,376515869.24988246,-1.82,-3.1032,,2.86,0.43,6.44,43.3
5,BNB,BNB,0.07,,101390470.0,135569492078.23846,3597306614.256254,0.0,0.0896,,6.9,2.5,0.31,16.7
20,Avalanche,AVAX,0.07,,5604960.0,7606409019.105431,835386319.8498417,-0.8623,-0.8227,,1.35,0.7,3.26,56.7
12,Chainlink,LINK,0.07,,7978870.0,10964183225.03386,1067098266.7105564,0.6474,0.6382,,3.75,0.75,0.48,93.3
32,NEAR Protocol,NEAR,0.07,,2463380.0,3460070801.559718,1549306743.4379869,0.6149,0.3936,,5.37,0.16,0.94,66.7
10,Cardano,ADA,0.07,,14463360.0,20742779879.602848,1287924649.5750446,0.3988,0.5385,,2.69,1.1,0.61,76.7
56,Cosmos,ATOM,0.06,,918920.0,1455665708.4642818,184280259.04343164,-1.0299,-1.7624,,3.36,0.51,5.18,53.3
4,XRP,XRP,0.05,,72370880.0,138842603661.5142,5996010575.973297,0.5763,0.4896,,2.97,1.1,0.64,76.7
52,Algorand,ALGO,0.05,,757750.0,1596297851.7332642,104813043.15205687,0.7729,0.5033,,1.39,0.72,1.17,86.7
40,OKB,OKB,0.04,,1087271.3292,2605485977.039024,96500539.06587376,0.5,0.536,,10.21,0.97,0.2,100.0
8,TRON,TRX,0.03,,8067550.0,27660025791.44827,927565184.4259748,-1.4605,0.1309,,3.39,0.87,1.2,73.3
15,Stellar,XLM,0.02,,1652660.0,9376320082.42626,338600004.7968889,0.6132,0.693,,7.24,0.44,0.67,83.3
7,USDC,USDC,0.01,,5403221.924120001,75777669041.6042,21000167914.990677,-0.1283,-0.1442,,2.19,0.03,0.73,40.0
3,Tether USDt,USDT,0.0,,6136008.0708,183418509409.7242,170776036115.57288,-0.1237,-3.2817,,9.31,0.0,5.9,46.7
