date,symbol,rank,signal,position_side,score_value,ret,d_oi,z_ret,z_doi
2021-10-17,BAT,18,SHORT,SHORT,-1.167379729935557,-0.036936016831950524,-0.14117738883954267,-0.705537029748343,-1.167379729935557
2021-10-17,NKN,19,SHORT,SHORT,-1.2349418059222907,-0.048570144366762324,-0.24230274385040573,-0.7370513765536324,-1.2349418059222907
2021-10-17,1INCH,20,SHORT,SHORT,-1.2784498547144776,0.08203280579717176,0.12475388484671868,1.1843716720514545,1.2784498547144776
2021-10-17,ANKR,21,SHORT,SHORT,-1.2887885093117604,-0.026799832325664408,-0.1465574338831903,-0.4643915246014136,-1.2887885093117604
2021-10-17,SOL,22,SHORT,SHORT,-1.8998313736770556,0.01596084993934266,0.2037578518875307,0.1954125415364003,1.8998313736770556
2021-10-18,ETH,1,LONG,LONG,0.6524899463258796,-0.026790632731296782,0.03640893754996455,-0.6343891867939426,0.6524899463258796
2021-10-18,ETC,2,LONG,LONG,0.6321658677776049,-0.012473149541612827,0.060655347679606564,-0.21710672187877653,0.6321658677776049
2021-10-18,TRB,3,LONG,LONG,0.5784759588291909,0.011834679258782899,-0.07436013411281017,0.24881601481266236,-0.5784759588291909
2021-10-18,ZEC,4,LONG,LONG,0.5648773136367758,0.020668119988189737,-0.031096113891354804,0.41513716494268427,-0.5648773136367758
2021-10-18,IOTX,5,LONG,LONG,0.4656721216612211,0.013992555086125513,-0.1331030261560251,0.16547164279327914,-0.4656721216612211
2021-10-18,BCH,6,LONG,LONG,0.41190205613047337,-0.0018795922733527703,0.03425454149178009,-0.018537134791092404,0.41190205613047337
2021-10-18,SNX,7,LONG,LONG,0.3006904679932991,-0.01635517214876847,0.022869661786813822,-0.1087057582281241,0.3006904679932991
2021-10-18,LINK,8,SHORT,SHORT,0.2036350414440791,-0.031918134586360836,0.033092845487480815,-0.5040121439047476,0.2036350414440791
2021-10-18,BAT,9,SHORT,SHORT,0.16052992174671768,-0.014577517618157343,0.01767129048750249,-0.2302275306106234,0.16052992174671768
2021-10-18,ADA,10,SHORT,SHORT,0.13453233092827238,-0.014275293733655436,0.015303886028071645,-0.2720531380944086,0.13453233092827238
2021-10-18,COTI,11,SHORT,SHORT,0.02891149310278045,-0.01791461479560852,0.024977572917329383,-0.19286677499086755,0.02891149310278045
2021-10-18,BTC,12,SHORT,SHORT,-0.0008032709711119025,0.008340292768632906,0.016801438037234107,0.00010108420098794539,0.0008032709711119025
2021-10-18,GRT,13,SHORT,SHORT,-0.062022924141605325,-0.009961916914107083,-0.0011378130020069932,-0.1274972561339005,-0.062022924141605325
2021-10-18,SUSHI,14,SHORT,SHORT,-0.12240595061437756,-0.029629771342615463,-0.01918327738444603,-0.35402532287439287,-0.12240595061437756
2021-10-18,DOT,15,SHORT,SHORT,-0.19676731083526203,-0.02250254045317357,0.0017563094240884425,-0.3933495839066002,-0.19676731083526203
2021-10-18,NKN,16,SHORT,SHORT,-0.32178575980146035,0.021604496296659836,0.10583072900012169,0.1785228342273687,0.32178575980146035
2021-10-18,SOL,17,SHORT,SHORT,-0.3763825236636683,-0.01857911829495862,-0.021913574311806627,-0.25502028588501574,-0.3763825236636683
2021-10-18,MASK,18,SHORT,SHORT,-0.3913526390847417,-0.05892578423261341,-0.06628276026195046,-0.8301309708969129,-0.3913526390847417
2021-10-18,SKL,19,SHORT,SHORT,-0.7762256092454396,0.04447647986676295,0.09894810027477163,0.7665225485063538,0.7762256092454396
2021-10-18,1INCH,20,SHORT,SHORT,-0.7895489546313214,-0.008950543368358543,-0.07126389440292158,-0.18273129918500244,-0.7895489546313214
2021-10-18,DOGE,21,SHORT,SHORT,-1.153441799585525,0.03959280016122246,0.07258681957063473,0.8502168799633097,1.153441799585525
2021-10-18,ANKR,22,SHORT,SHORT,-4.379531026729512,0.15769997247996992,0.8891537699310952,2.6374674735536074,4.379531026729512
2021-10-19,TRB,1,LONG,LONG,1.256553151970727,0.02846350940434972,-0.16478097758247578,0.471778051516465,-1.256553151970727
2021-10-19,ADA,2,LONG,LONG,0.7837380710098157,-0.00891999212624417,0.05245396458025198,-0.1619624840215084,0.7837380710098157
2021-10-19,ETC,3,LONG,LONG,0.674205329542361,0.009095373584377953,-0.02325526271780376,0.24185570202669113,-0.674205329542361
2021-10-19,SOL,4,LONG,LONG,0.41342559678354657,-0.00830675703023065,0.05482786020570174,-0.14848032537914124,0.41342559678354657
2021-10-19,MASK,5,LONG,LONG,0.3201681296914355,-0.012012156448003797,0.07163543363753355,-0.11960646381445213,0.3201681296914355
2021-10-19,SNX,6,LONG,LONG,0.2923109591575017,-0.0013085456267560858,0.02300404762955921,0.14833302236373908,0.2923109591575017
2021-10-19,LINK,7,LONG,LONG,0.2728095316475747,0.008303693114444677,-0.006817780287036612,0.17968976875536347,-0.2728095316475747
2021-10-19,ZEC,8,SHORT,SHORT,0.21834225098341253,0.02358500560997534,-0.003251797872216855,0.4366337926952754,-0.21834225098341253
2021-10-19,COTI,9,SHORT,SHORT,0.14968963645400252,0.018730608312937935,-0.01734357555057997,0.07809202196422514,-0.14968963645400252
2021-10-19,DOT,10,SHORT,SHORT,0.14724324778283612,0.004531528479510882,0.005961337943599432,-0.030210033209482946,-0.14724324778283612
2021-10-19,DOGE,11,SHORT,SHORT,0.1108327262454358,-0.007712642250559565,0.016941888616457845,-0.20944418435911863,0.1108327262454358
2021-10-19,BCH,12,SHORT,SHORT,0.10064188983716738,0.011774791259083095,-0.0037557916618560228,0.2520661101160597,-0.10064188983716738
2021-10-19,SUSHI,13,SHORT,SHORT,0.07259736971595293,-0.007523371760294939,0.003112342504412169,-0.05362595870570612,0.07259736971595293
2021-10-19,BAT,14,SHORT,SHORT,-0.0,0.0,0.2028126718288803,0.056443491779307145,1.5797486494924609
2021-10-19,IOTX,15,SHORT,SHORT,-0.19733505737598164,0.014094143253474467,0.0625568678226891,0.14655500454365603,0.19733505737598164
2021-10-19,GRT,16,SHORT,SHORT,-0.2846063873199796,0.014072919620629287,0.03407907397575727,0.2739755052827129,0.2846063873199796
2021-10-19,1INCH,17,SHORT,SHORT,-0.43157495725006056,0.07834574839523722,0.04626484127717845,1.0617712969072737,0.43157495725006056
2021-10-19,BTC,18,SHORT,SHORT,-0.7302577458725287,0.03579028018406483,0.04313197701675264,0.6281970373321828,0.7302577458725287
2021-10-19,NKN,19,SHORT,SHORT,-0.9567473768530402,-0.03961536561758172,-0.19112934478576094,-0.6212728206911416,-0.9567473768530402
2021-10-19,ETH,20,SHORT,SHORT,-0.9740170936870607,0.03481361323852106,0.05334525480846963,0.6372394226888012,0.9740170936870607
2021-10-19,SKL,21,SHORT,SHORT,-1.1112196142888786,-0.07477745625755938,-0.1523254516697179,-1.1225548711638207,-1.1112196142888786
2021-10-19,ANKR,22,SHORT,SHORT,-1.1855523371212855,-0.07978389175491296,-0.21286264295757817,-1.3260413104235624,-1.1855523371212855
2021-10-20,ADA,1,LONG,LONG,1.239183673565322,0.03740666859681063,-0.03493271872968862,1.0030276666024196,-1.239183673565322
2021-10-20,ANKR,2,LONG,LONG,0.7652287827627088,0.02901156638148983,-0.12439213058360465,0.4183007575286892,-0.7652287827627088
2021-10-20,LINK,3,LONG,LONG,0.5100340122171446,0.059119057431552324,-0.01910140654513981,1.0743746580319682,-0.5100340122171446
2021-10-20,BAT,4,LONG,LONG,0.1366789221070822,0.043110123653728405,-0.0002218822638635487,0.9327370952170894,-0.1366789221070822
2021-10-20,BCH,5,LONG,LONG,-0.009075307352287117,0.0415344326726812,0.009943645646504962,0.9024817390265012,0.009075307352287117
2021-10-20,DOGE,6,LONG,LONG,-0.009154978094584697,0.03758939142119733,0.01660264312391746,0.763295996082519,0.009154978094584697
2021-10-20,SKL,7,LONG,LONG,-0.02118394386164906,0.023169295900125064,0.006917968697827348,0.38030886546082626,0.02118394386164906
2021-10-20,MASK,8,SHORT,SHORT,-0.06532119032924534,0.01895318580223826,0.03676327267499424,0.2764186064490378,0.06532119032924534
2021-10-20,COTI,9,SHORT,SHORT,-0.07584463648962109,0.02675946812960317,0.0553772589061019,0.09743567311701434,0.07584463648962109
2021-10-20,DOT,10,SHORT,SHORT,-0.2251320923049307,0.0716682064127716,0.04988789440588448,0.8993385164389132,0.2251320923049307
2021-10-20,IOTX,11,SHORT,SHORT,-0.2604223878920551,0.03232399685285081,0.09444612435128619,0.32977776693325966,0.2604223878920551
2021-10-20,ETC,12,SHORT,SHORT,-0.2823256615858836,0.04849848827329595,0.040401734788570565,1.1448085845943925,0.2823256615858836
2021-10-20,BTC,13,SHORT,SHORT,-0.2826904909131989,0.026448318765691425,0.028792202529789535,0.3399270432769418,0.2826904909131989
2021-10-20,NKN,14,SHORT,SHORT,-0.3277654970933588,0.01738068339522425,0.11283939572039614,0.05315585567431766,0.3277654970933588
2021-10-20,TRB,15,SHORT,SHORT,-0.6559805188976925,0.062166658567233135,0.09858860176178474,1.0336022880243865,0.6559805188976925
2021-10-20,SUSHI,16,SHORT,SHORT,-0.6594974093685717,0.07332185572804084,0.06643975422460002,1.0980879039412135,0.6594974093685717
2021-10-20,SOL,17,SHORT,SHORT,-0.7335596560864129,0.12605161187501235,0.09158100073961606,1.996795982498646,0.7335596560864129
2021-10-20,SNX,18,SHORT,SHORT,-0.837128527479422,0.05787554814772067,0.0828966981146273,1.1360524405946903,0.837128527479422
2021-10-20,ETH,19,SHORT,SHORT,-1.0492568849847026,0.07061791883240254,0.057224114533461545,1.3911783799235082,1.0492568849847026
2021-10-20,GRT,20,SHORT,SHORT,-1.6532066280911262,0.11378645597189802,0.15990445080859317,2.004292449701927,1.6532066280911262
2021-10-20,ZEC,21,SHORT,SHORT,-1.8549851821213812,0.039314094422400636,0.17566004939576985,0.7301947677803575,1.8549851821213812
2021-10-20,1INCH,22,SHORT,SHORT,-3.1364431957260765,0.1103360495560386,0.3259947423272074,1.4887311066572662,3.1364431957260765
2021-10-21,SOL,1,LONG,LONG,1.9682898016789392,0.07456483414996384,-0.171412198525406,1.0443189439895357,-1.9682898016789392
2021-10-21,LINK,2,LONG,LONG,0.8065774795728844,0.027817435227244225,-0.040733609835836404,0.3970110462488858,-0.8065774795728844
2021-10-21,DOGE,3,LONG,LONG,0.7127355648674077,-0.04988966950284901,0.05121501552400076,-1.3689219015595897,0.7127355648674077
2021-10-21,COTI,4,LONG,LONG,0.5373385780842855,0.012821952956106109,-0.08625916318042925,-0.046990646548839415,-0.5373385780842855
2021-10-21,MASK,5,LONG,LONG,0.495781509073581,-0.01794664319083683,0.11852691607071364,-0.4175316350226528,0.495781509073581
2021-10-21,BCH,6,LONG,LONG,0.22985392049215458,-0.03381972445781756,0.024524420323764673,-1.0866332079280823,0.22985392049215458
2021-10-21,ZEC,7,LONG,LONG,0.17364986004350658,0.03312755782899224,0.012601127769688247,0.5359129454703309,-0.17364986004350658
2021-10-21,DOT,8,SHORT,SHORT,0.13005603752424671,-0.03634680568869886,0.044818928349975806,-0.8514663130389352,0.13005603752424671
2021-10-21,IOTX,9,SHORT,SHORT,-0.1750113369734414,-0.04477598104504876,-0.02653100434317679,-0.7842759141325478,-0.1750113369734414
2021-10-21,BTC,10,SHORT,SHORT,-0.18632687797795935,-0.05963715452770835,0.01677822785364924,-2.04309141195912,-0.18632687797795935
2021-10-21,ETH,11,SHORT,SHORT,-0.3873773902719912,-0.026301930991431632,-0.0038064866242422113,-0.9667743199959964,-0.3873773902719912
2021-10-21,SUSHI,12,SHORT,SHORT,-0.3899986019288088,-0.05704629764668567,-0.017699604297437332,-1.0296543997710699,-0.3899986019288088
2021-10-21,ETC,13,SHORT,SHORT,-0.42320393698638364,-0.00456625918624276,-0.0013458765045015753,-0.29630089048193325,-0.42320393698638364
2021-10-21,1INCH,14,SHORT,SHORT,-0.44919659126411593,-0.006021937986127046,-0.012140033296411445,-0.42631315170186884,-0.44919659126411593
2021-10-21,NKN,15,SHORT,SHORT,-0.6543092868794999,-0.07005908974220099,-0.1026936876348401,-1.2335231533246562,-0.6543092868794999
2021-10-21,ANKR,16,SHORT,SHORT,-0.707925530645922,-0.04245305573149816,-0.1152995370629597,-0.9093145466682424,-0.707925530645922
2021-10-21,SNX,17,SHORT,SHORT,-0.7711699789964997,-0.04979636682471611,-0.056896740499141174,-0.9962036515352923,-0.7711699789964997
2021-10-21,SKL,18,SHORT,SHORT,-0.8514692506423287,-0.02727969511071615,-0.10466281519617127,-0.5691727666718934,-0.8514692506423287
2021-10-21,TRB,19,SHORT,SHORT,-0.8880043057943888,0.0027336570750078337,0.13554618258812035,-0.19480364936484226,0.8880043057943888
2021-10-21,GRT,20,SHORT,SHORT,-1.0053307012329564,0.06800077005860884,0.10736087089731328,1.071415452855327,1.0053307012329564
2021-10-21,ADA,21,SHORT,SHORT,-1.032188192105045,-0.02454763269038207,-0.026881018604893114,-0.7742821187582288,-1.032188192105045
2021-10-21,BAT,22,SHORT,SHORT,-1.2577891727099682,-0.028532606035571062,-0.1357963708091745,-0.794761551328237,-1.2577891727099682
2021-10-22,DOT,1,LONG,LONG,1.1964028502347674,0.015378148766480138,-0.09169494691058233,0.08813570675314307,-1.1964028502347674
2021-10-22,ETC,2,LONG,LONG,1.035905746538634,-0.014889607429122709,0.08389740711003668,-0.5475127607533189,1.035905746538634
2021-10-22,LINK,3,LONG,LONG,0.8214215144919739,0.013653825275694143,-0.04625012897522751,0.20531605532886632,-0.8214215144919739
2021-10-22,SKL,4,LONG,LONG,0.6189739639908888,-0.009756174945364515,0.07463200897289113,-0.18189651721863553,0.6189739639908888
2021-10-22,NKN,5,LONG,LONG,0.3077561978723283,0.01209692170882859,-0.03368463583134229,0.030915683637769777,-0.3077561978723283
2021-10-22,ADA,6,LONG,LONG,0.30182940873202857,0.008760132438246915,0.005191233015015229,0.3983407734833433,-0.30182940873202857
2021-10-22,BCH,7,LONG,LONG,0.2498699218514341,0.0014108671155366181,-0.004626239053347803,-0.08406633967761665,-0.2498699218514341
2021-10-22,SUSHI,8,SHORT,SHORT,0.2275932078587816,-0.019356936867569452,0.02638597516313368,-0.3535135467268542,0.2275932078587816
2021-10-22,DOGE,9,SHORT,SHORT,0.14098956968104304,0.008626054719767406,0.01033449228135197,0.16005471346516764,-0.14098956968104304
2021-10-22,MASK,10,SHORT,SHORT,0.07908577784669334,-0.00302267232658604,0.04643272453566638,-0.09287400128060652,0.07908577784669334
2021-10-22,IOTX,11,SHORT,SHORT,0.07866936539957396,0.014218249002279304,-0.002687405464319781,0.11037900039059535,-0.07866936539957396
2021-10-22,SOL,12,SHORT,SHORT,-0.012973932631608598,0.0298636176831506,0.022984594068368835,0.41404572645027193,0.012973932631608598
2021-10-22,TRB,13,SHORT,SHORT,-0.041939116544366425,-0.0286903514562864,0.017965307304598,-0.828648733484062,-0.041939116544366425
2021-10-22,1INCH,14,SHORT,SHORT,-0.20190907965035612,-0.02942109729953124,0.009189927962577116,-0.7697170464782386,-0.20190907965035612
2021-10-22,GRT,15,SHORT,SHORT,-0.2786479425066322,-0.036799275208283355,0.007519299065112506,-0.8867614162095305,-0.2786479425066322
2021-10-22,ANKR,16,SHORT,SHORT,-0.3652012994150672,-0.0030948213165395977,-0.05341468733634969,-0.11638823994415223,-0.3652012994150672
2021-10-22,COTI,17,SHORT,SHORT,-0.41717401371505763,0.04165269604056099,0.09820397717754759,0.3166863422717442,0.41717401371505763
2021-10-22,ZEC,18,SHORT,SHORT,-0.427960454165445,0.06240694393284585,0.06410531517109774,1.291733741518765,0.427960454165445
2021-10-22,BAT,19,SHORT,SHORT,-0.867674793785438,0.010079278994702623,0.11324638379513807,0.26546381237999006,0.867674793785438
2021-10-22,SNX,20,SHORT,SHORT,-1.2387071140701746,0.01817632561692495,0.11805435719766066,0.5186075893314765,1.2387071140701746
2021-10-22,ETH,21,SHORT,SHORT,-1.484323839939508,-0.02052293401659,-0.046022340454239696,-0.7887253582041777,-1.484323839939508
2021-10-22,BTC,22,SHORT,SHORT,-2.7543913034303387,-0.02467957493278483,-0.0689399935298205,-1.011108663838132,-2.7543913034303387
2021-10-23,ETC,1,LONG,LONG,0.9642479287663467,0.025380692737443145,-0.026477420731790602,0.7237303200491078,-0.9642479287663467
2021-10-23,BCH,2,LONG,LONG,0.5687907071377677,0.007883355010755544,-0.02711308867792539,0.10290413446372837,-0.5687907071377677
2021-10-23,DOT,3,LONG,LONG,0.4775321717636211,0.009879559855457298,-0.01899417365435241,0.014367151432281067,-0.4775321717636211
2021-10-23,BTC,4,LONG,LONG,0.4393591867907846,0.010039953125303924,0.006041314700841127,-0.0096688815100631,-0.4393591867907846
2021-10-23,1INCH,5,LONG,LONG,0.429259959845503,-0.00024884907432154435,0.06725181398655877,-0.22332973166354345,0.429259959845503
2021-10-23,IOTX,6,LONG,LONG,0.30592143719086085,-0.009901802618917266,0.10745748255023102,-0.22942952857193202,0.30592143719086085
2021-10-23,SKL,7,LONG,LONG,0.2855241458877377,-0.004466287013440873,0.03667034859192597,-0.0687917748147024,0.2855241458877377
2021-10-23,ANKR,8,SHORT,SHORT,0.1499420423387158,-0.0021399537376778355,0.048894075466090925,-0.08413258788125537,0.1499420423387158
2021-10-23,GRT,9,SHORT,SHORT,0.13297779172538554,-0.017226376761508705,0.03655769656301544,-0.4822865144424948,0.13297779172538554
2021-10-23,COTI,10,SHORT,SHORT,0.05229896429463441,-0.017447816029395713,0.0019420191269432507,-0.1918649564667706,0.05229896429463441
2021-10-23,NKN,11,SHORT,SHORT,-0.005331747246743055,-0.002006018726865788,0.03118689388576712,-0.18702326856065202,-0.005331747246743055
2021-10-23,MASK,12,SHORT,SHORT,-0.10201425554480177,-0.004044494896506379,0.010463717820318408,-0.08229836575471285,-0.10201425554480177
2021-10-23,TRB,13,SHORT,SHORT,-0.16577223290523538,-0.029987280987133325,0.005398431317605201,-0.8016596737771067,-0.16577223290523538
2021-10-23,ETH,14,SHORT,SHORT,-0.1973236235284601,0.04841420571830568,0.022459290706123625,1.0466749820245824,0.1973236235284601
2021-10-23,DOGE,15,SHORT,SHORT,-0.29914095313113087,0.026635957248612563,0.03218836406461634,0.6301681006320609,0.29914095313113087
2021-10-23,ADA,16,SHORT,SHORT,-0.5424501217454711,0.00490560035974319,0.038012958187131574,0.2893319821004225,0.5424501217454711
2021-10-23,LINK,17,SHORT,SHORT,-0.5866580658496845,0.09056745822149681,0.06292657673367685,1.9347904694315214,0.5866580658496845
2021-10-23,BAT,18,SHORT,SHORT,-0.6039122330415462,0.02126231765192349,0.08401845769919092,0.5911769679362638,0.6039122330415462
2021-10-23,SOL,19,SHORT,SHORT,-0.910513803425106,0.0074120668108790255,0.11543991214589511,-0.03605738663841088,0.910513803425106
2021-10-23,SUSHI,20,SHORT,SHORT,-0.987707522633866,0.028033186554278,0.08413991988476965,0.47669089255679686,0.987707522633866
2021-10-23,SNX,21,SHORT,SHORT,-1.2374419535755692,0.028913761292313822,0.12277564597370016,0.840482666962283,1.2374419535755692
2021-10-23,ZEC,22,SHORT,SHORT,-2.5606208084668562,0.050589846249969206,0.2687926305010464,0.9506100677009018,2.5606208084668562
2021-10-24,ADA,1,LONG,LONG,1.1257060891710802,-0.021606570953777937,0.06083535307599419,-0.7583792093211308,1.1257060891710802
2021-10-24,GRT,2,LONG,LONG,1.0841869425429027,0.05861159292436307,-0.04942784974171843,1.006948275079818,-1.0841869425429027
2021-10-24,LINK,3,LONG,LONG,0.7488065566205468,-0.054673570095764124,0.060120893015202626,-1.5286803840303098,0.7488065566205468
2021-10-24,DOT,4,LONG,LONG,0.455268341348821,-0.03834268806178631,0.07618503352607675,-0.957739280718121,0.455268341348821
2021-10-24,BCH,5,LONG,LONG,0.3409579709900063,-0.019307447029960123,0.03376108235652353,-0.7933361946426978,0.3409579709900063
2021-10-24,ANKR,6,LONG,LONG,0.0880995109145247,-0.02045193831002745,0.04305672766649238,-0.5046184369636598,0.0880995109145247
2021-10-24,ETC,7,LONG,LONG,0.0844195504538383,-0.01746177865164089,0.03138157197760805,-0.7848411180314722,0.0844195504538383
2021-10-24,SOL,8,SHORT,SHORT,0.018549608358917346,0.022985379860800847,0.022738812491940763,0.22409939124302325,-0.018549608358917346
2021-10-24,NKN,9,SHORT,SHORT,-0.028463949074507527,-0.0599973085783736,0.032133189580605404,-1.1710956531037426,-0.028463949074507527
2021-10-24,ETH,10,SHORT,SHORT,-0.06441355901168178,-0.020826814444429687,0.012544627971298183,-0.9221548886629128,-0.06441355901168178
2021-10-24,COTI,11,SHORT,SHORT,-0.07034986846179887,-0.048407608694223336,-0.008077969488464731,-0.7285709286337124,-0.07034986846179887
2021-10-24,IOTX,12,SHORT,SHORT,-0.08694092255359107,-0.023138051459282938,-0.0004252967640425709,-0.47850240308932346,-0.08694092255359107
2021-10-24,BTC,13,SHORT,SHORT,-0.18989950055923518,-0.007294565686093435,0.015275430415346847,-0.5633807235081287,-0.18989950055923518
2021-10-24,DOGE,14,SHORT,SHORT,-0.260239002101238,0.09309927297596432,0.03258133999704782,2.264715018383901,0.260239002101238
2021-10-24,MASK,15,SHORT,SHORT,-0.3362034291556433,-0.05733722474789005,-0.02312611395105435,-1.0876600320194425,-0.3362034291556433
2021-10-24,SKL,16,SHORT,SHORT,-0.4609471608772545,-0.03615766809632448,-0.04985468879377564,-0.7685923632988689,-0.4609471608772545
2021-10-24,SNX,17,SHORT,SHORT,-0.7222907600713894,-0.04943713356374335,-0.0464244528874147,-1.2348822302702782,-0.7222907600713894
2021-10-24,BAT,18,SHORT,SHORT,-0.8190903374897804,-0.03424014940063741,-0.07801813331217033,-1.085825263781505,-0.8190903374897804
2021-10-24,TRB,19,SHORT,SHORT,-0.820581155655916,-0.03150801709858708,-0.08007545224349144,-1.0054692490945056,-0.820581155655916
2021-10-24,SUSHI,20,SHORT,SHORT,-0.8844324291701487,-0.04320426669473454,-0.05293486400735503,-0.8471854825725031,-0.8844324291701487
2021-10-24,1INCH,21,SHORT,SHORT,-1.3514204733697401,-0.05473112170959871,-0.09356394160479198,-1.2472679088752505,-1.3514204733697401
2021-10-24,ZEC,22,SHORT,SHORT,-2.8809701647161488,-0.004042276105366227,-0.27692587699413806,-0.5321112545992817,-2.8809701647161488
2021-10-25,DOGE,1,LONG,LONG,0.9064761310081196,-0.03922071315328135,0.06244238400799773,-1.2429430078861199,0.9064761310081196
