date,symbol,category,signal,z_score,percentile_rank,basket_corr,basket_return_20d,coin_return_20d,divergence,market_cap,volume_30d,volatility_30d
2020-02-21,XRP,Dino Coins,NONE,,50.0,0.7972827894761798,0.11784910015404448,0.116180397570667,-0.0016687025833774793,8474172239.531365,58622033.266666666,0.6525556421774477
2020-02-22,XLM,Dino Coins,NONE,,100.0,0.738901017227514,0.07709513793518807,0.08883249249096159,0.011737354555773516,909657060.2573128,43134898.56666667,0.6395750655588543
2020-02-22,XRP,Dino Coins,NONE,,50.0,0.7972827894761798,0.08883249249096159,0.07709513793518807,-0.011737354555773516,8474172239.531365,58330636.53333333,0.6321314546730322
2020-02-23,XLM,Dino Coins,NONE,,100.0,0.738901017227514,0.0937217906079042,0.1190249971800974,0.025303206572193204,909657060.2573128,42726059.43333333,0.6414749921194757
2020-02-23,XRP,Dino Coins,NONE,,50.0,0.7972827894761798,0.1190249971800974,0.0937217906079042,-0.025303206572193204,8474172239.531365,57989668.1,0.6326161625394675
2020-02-24,XLM,Dino Coins,NONE,,100.0,0.738901017227514,-0.0028142463034257492,0.023107767044765026,0.025922013348190776,909657060.2573128,43427462.266666666,0.6656041271069068
2020-02-24,XRP,Dino Coins,NONE,,50.0,0.7972827894761798,0.023107767044765026,-0.0028142463034257492,-0.025922013348190776,8474172239.531365,58912431.9,0.650227422654497
2020-02-25,XLM,Dino Coins,NONE,,100.0,0.738901017227514,-0.11369857055777166,-0.09513442589334076,0.018564144664430904,909657060.2573128,44171900.233333334,0.6970675273022384
2020-02-25,XRP,Dino Coins,NONE,,50.0,0.7972827894761798,-0.09513442589334076,-0.11369857055777166,-0.018564144664430904,8474172239.531365,60210975.666666664,0.6745642187795227
2020-02-26,XLM,Dino Coins,NONE,,100.0,0.738901017227514,-0.21221500429330864,-0.19686079397169387,0.01535421032161477,909657060.2573128,45467282.56666667,0.7411604913807832
2020-02-26,XRP,Dino Coins,NONE,,50.0,0.7972827894761798,-0.19686079397169387,-0.21221500429330864,-0.01535421032161477,8474172239.531365,63018817.0,0.732225212843098
2020-02-27,XLM,Dino Coins,NONE,-1.2997023933621479,50.0,0.738901017227514,-0.17019747869586666,-0.18864654950309434,-0.018449070807227685,909657060.2573128,46638018.93333333,0.7421696808793006
2020-02-27,XRP,Dino Coins,NONE,1.2997023933621479,100.0,0.7972827894761798,-0.18864654950309434,-0.17019747869586666,0.018449070807227685,8474172239.531365,64361541.63333333,0.7321399394947203
2020-02-28,XLM,Dino Coins,NONE,-1.4622257606936557,50.0,0.738901017227514,-0.17037360984105598,-0.20022264820974867,-0.029849038368692682,909657060.2573128,46876789.43333333,0.7463629927602574
2020-02-28,XRP,Dino Coins,NONE,1.4622257606936557,100.0,0.7972827894761798,-0.20022264820974867,-0.17037360984105598,0.029849038368692682,8474172239.531365,64910962.833333336,0.7299451756009846
2020-02-29,XLM,Dino Coins,NONE,0.6245739453998804,50.0,0.738901017227514,-0.21381633240442366,-0.24716839765440213,-0.03335206524997847,909657060.2573128,46814361.96666667,0.7426819494845623
2020-02-29,XRP,Dino Coins,NONE,-0.6245739453998804,100.0,0.7972827894761798,-0.24716839765440213,-0.21381633240442366,0.03335206524997847,8474172239.531365,64583374.93333333,0.7290553425857637
2020-03-01,XLM,Dino Coins,NONE,-0.7690346235583068,50.0,0.738901017227514,-0.1928105061363442,-0.230609209779839,-0.0377987036434948,909657060.2573128,47329826.53333333,0.7374016227115904
2020-03-01,XRP,Dino Coins,NONE,0.7690346235583068,100.0,0.7972827894761798,-0.230609209779839,-0.1928105061363442,0.0377987036434948,8474172239.531365,65151482.96666667,0.7278725353982888
2020-03-02,XLM,Dino Coins,NONE,0.9360050447042372,50.0,0.738901017227514,-0.17460771742892345,-0.21673731052738288,-0.04212959309845943,909657060.2573128,47910115.93333333,0.760429914819602
2020-03-02,XRP,Dino Coins,NONE,-0.9360050447042372,100.0,0.7972827894761798,-0.21673731052738288,-0.17460771742892345,0.04212959309845943,8474172239.531365,65572651.93333333,0.7460395660939032
2020-03-03,XLM,Dino Coins,NONE,-0.09246266672085865,50.0,0.738901017227514,-0.25194732211453774,-0.2919996559541683,-0.04005233383963058,909657060.2573128,47483753.96666667,0.7611618044611964
2020-03-03,XRP,Dino Coins,NONE,0.09246266672085865,100.0,0.7972827894761798,-0.2919996559541683,-0.25194732211453774,0.04005233383963058,8474172239.531365,64746066.53333333,0.7402436191357052
2020-03-04,XLM,Dino Coins,NONE,0.35185717587239346,50.0,0.738901017227514,-0.2994521269131637,-0.31620009042607355,-0.016747963512909858,909657060.2573128,47590983.63333333,0.7604925091344583
2020-03-04,XRP,Dino Coins,NONE,-0.35185717587239346,100.0,0.7972827894761798,-0.31620009042607355,-0.2994521269131637,0.016747963512909858,8474172239.531365,64375903.53333333,0.7385072697443744
2020-03-05,XLM,Dino Coins,NONE,-0.06750465324873477,50.0,0.738901017227514,-0.3054347259367769,-0.3296560606030464,-0.024221334666269523,909657060.2573128,47008755.166666664,0.7573384929563527
2020-03-05,XRP,Dino Coins,NONE,0.06750465324873477,100.0,0.7972827894761798,-0.3296560606030464,-0.3054347259367769,0.024221334666269523,8474172239.531365,63258228.03333333,0.7281497295745974
2020-03-06,XLM,Dino Coins,NONE,0.38876227878361647,50.0,0.738901017227514,-0.2167583206303313,-0.23682631696172785,-0.020067996331396554,909657060.2573128,46182715.1,0.749504167163932
2020-03-06,XRP,Dino Coins,NONE,-0.38876227878361647,100.0,0.7972827894761798,-0.23682631696172785,-0.2167583206303313,0.020067996331396554,8474172239.531365,61103281.9,0.7191058556421253
2020-03-07,XLM,Dino Coins,NONE,-1.0830090268700492,50.0,0.738901017227514,-0.20663599275482203,-0.23220243153107578,-0.025566438776253753,909657060.2573128,45531721.5,0.7545436954089318
2020-03-07,XRP,Dino Coins,NONE,1.0830090268700492,100.0,0.7972827894761798,-0.23220243153107578,-0.20663599275482203,0.025566438776253753,8474172239.531365,59688157.2,0.721606346021811
2020-03-08,XLM,Dino Coins,NONE,-0.7591849531038357,50.0,0.738901017227514,-0.3122802025986481,-0.3394616216873032,-0.027181419088655123,909657060.2573128,46056033.5,0.8738323028273121
2020-03-08,XRP,Dino Coins,NONE,0.7591849531038357,100.0,0.7972827894761798,-0.3394616216873032,-0.3122802025986481,0.027181419088655123,8474172239.531365,60816193.36666667,0.8331879907863126
2020-03-09,XLM,Dino Coins,NONE,1.9015173096703752,50.0,0.738901017227514,-0.3203051949018314,-0.3340633980129787,-0.013758203111147282,909657060.2573128,46809536.233333334,0.8938741752517794
2020-03-09,XRP,Dino Coins,NONE,-1.9015173096703752,100.0,0.7972827894761798,-0.3340633980129787,-0.3203051949018314,0.013758203111147282,8474172239.531365,61722610.13333333,0.8402400029448037
2020-03-10,ALGO,Dino Coins,NONE,,,0.6805003485421608,4.914825952662127e-06,0.00891112651344872,0.008906211687496057,116782883.78614496,7726909.433333334,1.4683699831752417
2020-03-10,XLM,Dino Coins,NONE,-1.4088531184217776,50.0,0.738901017227514,-0.2498693987405648,-0.2806118159846891,-0.030742417244124298,909657060.2573128,46718352.666666664,0.8840043531822743
2020-03-10,XRP,Dino Coins,NONE,0.7916461631715123,100.0,0.7972827894761798,-0.2735791526225635,-0.2492990764101396,0.024280076212423896,8474172239.531365,61815416.166666664,0.8382242788069993
2020-03-11,ALGO,Dino Coins,NONE,,,0.6805003485421608,-0.02346471445006837,-0.03424569309664449,-0.010780978646576123,116782883.78614496,7615332.533333333,1.4187161614472155
2020-03-11,XLM,Dino Coins,NONE,-0.040330745065444346,50.0,0.738901017227514,-0.2630760636014633,-0.3092241833964863,-0.04614811979502298,909657060.2573128,46547365.43333333,0.8815426887860227
2020-03-11,XRP,Dino Coins,NONE,1.4292038736685642,100.0,0.7972827894761798,-0.3067990476534206,-0.25241504060019726,0.05438400705322333,8474172239.531365,61862042.63333333,0.8352798675591141
2020-03-12,XLM,Dino Coins,NONE,-0.2540038555418611,50.0,0.738901017227514,-0.5679225924023406,-0.594732837687741,-0.026810245285400436,909657060.2573128,51183761.166666664,1.4379484020450954
2020-03-12,XRP,Dino Coins,NONE,0.2345985160357791,100.0,0.7972827894761798,-0.593310049198059,-0.5616717611384814,0.03163828805957758,8474172239.531365,68804718.73333333,1.4128374209693213
2020-04-11,ALGO,Dino Coins,NONE,,,0.6805003485421608,0.0037491762311792076,-0.028874409468279905,-0.03262358569945911,116782883.78614496,5210447.866666666,1.0113604424229952
2020-04-11,XLM,Dino Coins,NONE,1.9753893132031384,,0.738901017227514,-0.5617295286653331,-0.5738813424466811,-0.012151813781347998,909657060.2573128,52385029.46666667,1.0272160278034492
2020-04-11,XRP,Dino Coins,NONE,-1.6220734546486968,100.0,0.7972827894761798,-0.5785649108772137,-0.5595935477008324,0.018971363176381373,8474172239.531365,78475005.66666667,0.9159173063789169
2020-04-11,XTZ,Dino Coins,NONE,,,0.6878210601376841,0.018081764917729615,0.034919856843692365,0.01683809192596275,877159746.8913403,5755796.153666667,1.4194316899358794
2020-04-12,XLM,Dino Coins,NONE,-1.7063084177775674,,0.738901017227514,-0.5720624422855494,-0.5976740222294438,-0.025611579943894403,909657060.2573128,46692553.6,0.8910906664878148
2020-04-12,XRP,Dino Coins,NONE,0.467128945184974,100.0,0.7972827894761798,-0.5962743658909425,-0.5715332280896309,0.024741137801311597,8474172239.531365,71646962.36666666,0.821705403515874
2020-04-12,XTZ,Dino Coins,NONE,,,0.6878210601376841,0.010395188782569731,0.045742646789184604,0.035347458006614874,877159746.8913403,5150054.784666668,1.1823650965449848
2020-04-13,XLM,Dino Coins,NONE,0.31289783405284355,,0.738901017227514,-0.5587015420573487,-0.5782918442281221,-0.0195903021707734,909657060.2573128,46680057.86666667,0.8433577420456758
2020-04-13,XRP,Dino Coins,NONE,0.992761634033851,100.0,0.7972827894761798,-0.5800024002945838,-0.5532090406527356,0.026793359641848258,8474172239.531365,71143961.46666667,0.7628936765188122
2020-04-13,XTZ,Dino Coins,NONE,,,0.6878210601376841,-0.00018598330686458997,0.01555066334257349,0.01573664664943808,877159746.8913403,5071682.729333333,1.1288693686192963
2020-04-14,XLM,Dino Coins,NONE,0.49323121590954555,,0.738901017227514,-0.5290411469678928,-0.5454789505250923,-0.016437803557199482,909657060.2573128,45744070.766666666,0.8418475219307462
2020-04-14,XRP,Dino Coins,NONE,-0.5328285665169274,100.0,0.7972827894761798,-0.5473226040752371,-0.5231794855112604,0.024143118563976773,8474172239.531365,69760375.86666666,0.7551266175018714
2020-04-15,XLM,Dino Coins,NONE,-0.657099493157494,,0.738901017227514,-0.49587160121734686,-0.5230563834640318,-0.02718478224668497,909657060.2573128,44105110.333333336,0.8259995736655312
2020-04-15,XRP,Dino Coins,NONE,0.6522660901816381,100.0,0.7972827894761798,-0.5249909886772806,-0.48959710401804124,0.035393884659239316,8474172239.531365,66097427.06666667,0.7216171230151838
2020-04-16,XLM,Dino Coins,NONE,0.7356333055398846,,0.738901017227514,-0.4890093825912485,-0.503462089778701,-0.014452707187452507,909657060.2573128,44530540.233333334,0.829807620848907
2020-04-16,XRP,Dino Coins,NONE,-0.7812128100525194,100.0,0.7972827894761798,-0.5054761744553481,-0.48264947665152214,0.022826697803825957,8474172239.531365,65625753.8,0.7268811052055788
2020-04-17,XLM,Dino Coins,NONE,-0.06430726046050063,,0.738901017227514,-0.49118238166336625,-0.4953602791426438,-0.004177897479277548,909657060.2573128,43683455.1,0.8301915142207615
2020-04-17,XRP,Dino Coins,NONE,0.04231004891212345,100.0,0.7972827894761798,-0.49740722683401595,-0.48484952136642634,0.012557705467589608,8474172239.531365,64704256.53333333,0.7288552468393087
2020-04-18,XLM,Dino Coins,NONE,0.2199484174527977,,0.738901017227514,-0.45365124161643944,-0.4613695983477759,-0.007718356731336473,909657060.2573128,42143036.333333336,0.7758663116346346
2020-04-18,XRP,Dino Coins,NONE,-0.24997619187966763,100.0,0.7972827894761798,-0.46355442092831245,-0.44685126017798116,0.016703160750331292,8474172239.531365,61726888.233333334,0.669991516011731
2020-04-19,XLM,Dino Coins,NONE,-0.05517483952478541,,0.738901017227514,-0.4673662412311924,-0.46935309490001487,-0.0019868536688224525,909657060.2573128,39939843.6,0.7732499683634626
2020-04-19,XRP,Dino Coins,NONE,0.03336479116182573,100.0,0.7972827894761798,-0.4715055343779908,-0.4607369598105848,0.010768574567405986,8474172239.531365,58154461.233333334,0.6588866162647733
2020-04-20,XLM,Dino Coins,NONE,3.44053945869004,,0.738901017227514,-0.5156683566350018,-0.4968748622198905,0.018793494415111245,909657060.2573128,41566557.4,0.7725549892115612
2020-04-20,XRP,Dino Coins,NONE,-3.5324778935778505,100.0,0.7972827894761798,-0.4989156663751808,-0.5096402543754046,-0.0107245880002238,8474172239.531365,58578326.2,0.6726021306513674
2020-04-21,XLM,Dino Coins,NONE,1.1401831873544113,,0.738901017227514,-0.498792169788261,-0.4689764487196234,0.029815721068637613,909657060.2573128,41472778.333333336,0.7322875945226773
2020-04-21,XRP,Dino Coins,NONE,-1.1826184975535874,100.0,0.7972827894761798,-0.4711304159707762,-0.4925540226524766,-0.021423606681700402,8474172239.531365,58148825.53333333,0.6377300593705312
2020-04-22,XLM,Dino Coins,NONE,3.0269262874728367,,0.738901017227514,-0.48771349224499116,-0.43220075692160176,0.055512735323389406,909657060.2573128,42036866.8,0.7353311734990253
2020-04-22,XRP,Dino Coins,NONE,-3.0912792465800725,100.0,0.7972827894761798,-0.4345038957783839,-0.4813374573580208,-0.04683356157963692,8474172239.531365,57067864.1,0.6085802781119516
2020-04-23,XLM,Dino Coins,NONE,4.580625694209343,,0.738901017227514,-0.48607253315827037,-0.37438523702715687,0.1116872961311135,909657060.2573128,47207520.766666666,0.8022249704261637
2020-04-23,XRP,Dino Coins,NONE,-4.632252142222899,100.0,0.7972827894761798,-0.3769228904100095,-0.47967607451969496,-0.10275318410968548,8474172239.531365,56699413.833333336,0.6087572109744299
2020-04-24,XLM,Dino Coins,NONE,-1.0948713332685622,,0.738901017227514,-0.496204882210208,-0.4016598671076862,0.09454501510252178,909657060.2573128,49696403.4,0.8060152140433967
2020-04-24,XRP,Dino Coins,NONE,1.0905060541021243,100.0,0.7972827894761798,-0.4040868876196635,-0.4899345331022643,-0.08584764548260082,8474172239.531365,56049688.4,0.6080496697758414
2020-04-25,XLM,Dino Coins,NONE,0.1262158565569037,,0.738901017227514,-0.47514479643997287,-0.36322648529053936,0.11191831114943351,909657060.2573128,49961035.03333333,0.7951560055779137
2020-04-25,XRP,Dino Coins,NONE,-0.14065970079099724,100.0,0.7972827894761798,-0.36580940142256124,-0.4686123286941949,-0.10280292727163365,8474172239.531365,54444057.733333334,0.558345295715488
2020-04-26,XLM,Dino Coins,NONE,-0.5275385467975809,,0.738901017227514,-0.37619584384539606,-0.23941129236753722,0.13678455147785884,909657060.2573128,50041214.266666666,0.7657272251781203
2020-04-26,XRP,Dino Coins,NONE,0.5187159205881963,100.0,0.7972827894761798,-0.24249643456864467,-0.36843183483467823,-0.12593540026603356,8474172239.531365,51861484.766666666,0.5534153730014012
2020-04-27,XLM,Dino Coins,NONE,3.1528115165429287,,0.738901017227514,-0.3883417464882041,-0.2183928603724693,0.16994888611573478,909657060.2573128,51922561.266666666,0.7866987185690051
2020-04-27,XRP,Dino Coins,NONE,-3.1856346670419398,100.0,0.7972827894761798,-0.22156325870596238,-0.38072890815602656,-0.15916564945006417,8474172239.531365,50179644.56666667,0.5521397492318552
2020-04-28,XLM,Dino Coins,NONE,-2.621555877154665,,0.738901017227514,-0.3451510592577718,-0.19345882875489018,0.1516922305028816,909657060.2573128,55245312.766666666,0.7520509652980937
2020-04-28,XRP,Dino Coins,SHORT,2.6265574179306412,100.0,0.7972827894761798,-0.20450702173451774,-0.33750435347112184,-0.1329973317366041,8474172239.531365,51111146.36666667,0.5399473825591996
2020-04-29,XLM,Dino Coins,NONE,-0.32001223096502,,0.738901017227514,-0.2879660073798501,-0.12559314154630274,0.16237286583354738,909657060.2573128,58254743.8,0.749161424170781
2020-04-29,XRP,Dino Coins,NONE,0.3105250377956875,100.0,0.7972827894761798,-0.1321866282004326,-0.2893842934957215,-0.1571976652952889,8474172239.531365,53155527.1,0.5422109416366077
2020-04-30,XLM,Dino Coins,NONE,-0.0010093151753422188,100.0,0.738901017227514,0.11435717225481246,0.38246309598579575,0.2681059237309833,909657060.2573128,61586019.63333333,0.7905615642226507
2020-04-30,XRP,Dino Coins,NONE,-0.010511839835181105,50.0,0.7972827894761798,0.37203859864215616,0.11213750673053746,-0.2599010919116187,8474172239.531365,55360865.266666666,0.588888687332616
2020-05-01,XLM,Dino Coins,SHORT,1.7429766667495674,100.0,0.738901017227514,0.13063235619217983,0.4267574282533957,0.29612507206121585,909657060.2573128,62919265.766666666,0.8073498659020828
2020-05-01,XRP,Dino Coins,NONE,-1.7641089740863973,50.0,0.7972827894761798,0.43676191700703204,0.13915262295479658,-0.29760929405223546,8474172239.531365,55627469.43333333,0.5928558291624559
2020-05-02,XLM,Dino Coins,NONE,0.21691007554284716,100.0,0.738901017227514,0.1539720805630853,0.5070707052567553,0.35309862469367004,909657060.2573128,63894913.8,0.8083981607056551
2020-05-02,XRP,Dino Coins,NONE,-0.22941430336458954,50.0,0.7972827894761798,0.49575404581669047,0.1668916299019978,-0.3288624159146927,8474172239.531365,55173059.86666667,0.5950969016405747
2020-05-03,XLM,Dino Coins,NONE,-0.7225363694623695,100.0,0.738901017227514,0.15060647437622698,0.4767100488210594,0.3261035744448324,909657060.2573128,65147598.0,0.8221832755263062
2020-05-03,XRP,Dino Coins,NONE,0.7152191477653438,50.0,0.7972827894761798,0.4767100488210594,0.15060647437622698,-0.3261035744448324,8474172239.531365,55157031.666666664,0.6007152328931231
2020-05-04,XLM,Dino Coins,NONE,0.20022865478842528,100.0,0.738901017227514,0.15592876351990292,0.48750186416397323,0.3315731006440703,909657060.2573128,66914525.96666667,0.8231913277673962
2020-05-04,XRP,Dino Coins,NONE,-0.21263917317274442,50.0,0.7972827894761798,0.48750186416397323,0.15592876351990292,-0.3315731006440703,8474172239.531365,55396702.2,0.6015706401881147
2020-05-05,XLM,Dino Coins,NONE,-0.6364433340454825,100.0,0.738901017227514,0.18706292203281238,0.5255061886528842,0.33844326662007185,909657060.2573128,67215217.23333333,0.8275576715815504
2020-05-05,XRP,Dino Coins,NONE,0.6287389330706951,50.0,0.7972827894761798,0.5255061886528842,0.18706292203281238,-0.33844326662007185,8474172239.531365,55794236.166666664,0.6005363068312438
2020-05-06,XLM,Dino Coins,NONE,-0.5298619608621024,100.0,0.738901017227514,0.09908110359409439,0.3860734625477067,0.2869923589536123,909657060.2573128,64461350.06666667,0.7561889726382511
2020-05-06,XRP,Dino Coins,NONE,0.5216786621601672,50.0,0.7972827894761798,0.3860734625477067,0.09908110359409439,-0.2869923589536123,8474172239.531365,54588341.733333334,0.5372177460237527
2020-05-07,XLM,Dino Coins,NONE,-0.05734123015242898,100.0,0.738901017227514,0.14583925027880085,0.4500744203368896,0.30423517005808876,909657060.2573128,63629230.86666667,0.7475425587782744
2020-05-07,XRP,Dino Coins,NONE,0.04632867551344818,50.0,0.7972827894761798,0.4500744203368896,0.14583925027880085,-0.30423517005808876,8474172239.531365,53663976.666666664,0.5360390525753957
2020-05-08,ALGO,Dino Coins,NONE,,,0.6805003485421608,0.005592623862070711,0.026026907429592905,0.020434283567522193,116782883.78614496,5184094.266666667,0.9849881240163291
