rank,coin_name,coin_symbol,oi_to_mcap_ratio,leverage_score,latest_oi,market_cap,volume_24h,avg_funding_7d,avg_funding_30d,oi_growth_30d,oi_volatility_30d,oi_to_volume_ratio,funding_volatility_30d,positive_funding_pct
19,Hedera,HBAR,0.41,,28414789.5475,6985841822.705092,260824058.62532488,0.3504,0.2419,,2.5,10.3,0.88,73.3
54,Kaspa,KAS,0.29,,4087272.62765,1423936695.7410629,78769183.74457195,0.5,0.394,,8.66,4.78,0.4,93.3
79,Optimism,OP,0.25,,1750850.0,693972749.254137,94944770.35384546,0.0129,-0.0292,,2.97,1.89,1.88,73.3
2,Ethereum,ETH,0.23,,939252090.0,400842441484.4527,36609501958.770325,0.8371,0.54,,2.27,2.46,0.6,86.7
21,Monero,XMR,0.23,,15583220.365679998,6703334530.203249,157942629.8314035,2.2121,1.3167,,8.8,8.52,1.7,93.3
9,Dogecoin,DOGE,0.21,,51864570.0,24616162416.27241,1886046586.810448,0.5737,0.1094,,3.0,2.62,0.97,63.3
50,Filecoin,FIL,0.19,,2924540.0,1523596420.871563,898921654.7935423,0.5994,-0.1633,,7.65,0.35,2.25,66.7
22,Litecoin,LTC,0.18,,12356930.0,6696002672.404889,545926439.432497,0.7712,0.5192,,3.52,2.14,0.66,80.0
24,Shiba Inu,SHIB,0.18,,9776020.639100004,5343467434.969025,150119716.36839813,0.7633,-0.1356,,2.39,6.36,2.43,66.7
6,Solana,SOL,0.18,,157267900.0,86535206922.39305,5474447406.960193,0.6674,-0.0086,,2.26,2.59,2.5,73.3
31,Uniswap,UNI,0.15,,5106190.0,3326365418.573488,186348220.62633276,0.432,0.4424,,3.53,2.69,0.92,80.0
42,Ethereum Classic,ETC,0.15,,3307240.0,2263497406.1206107,111488777.12977087,1.0,0.6113,,3.59,2.84,1.81,90.0
13,Bitcoin Cash,BCH,0.13,,12156170.0,9462054762.158,278249459.1166734,-1.1454,0.3823,,5.52,4.31,1.24,80.0
1,Bitcoin,BTC,0.12,,2437380500.0,2018636171798.656,63085496499.99269,0.7648,0.5818,,1.73,3.86,0.48,90.0
37,NEAR Protocol,NEAR,0.09,,2463380.0,2715447846.4635334,410861266.57100445,0.6149,0.3936,,5.37,0.62,0.94,66.7
26,Polkadot,DOT,0.09,,4035340.0,4459290063.867594,289220887.23764634,-0.3284,-0.1423,,1.43,1.41,1.71,56.7
44,Aptos,APT,0.08,,1709580.0,2012205420.7857409,147478555.1417407,-1.82,-3.1032,,2.86,1.1,6.44,43.3
20,Avalanche,AVAX,0.08,,5604960.0,6918078482.517489,414746696.1168884,-0.8623,-0.8227,,1.35,1.4,3.26,56.7
32,Aave,AAVE,0.08,,2433500.0,3028760000.0455565,312339038.78378505,-0.4747,0.2227,,1.74,0.83,1.89,80.0
5,BNB,BNB,0.08,,101390470.0,130867479998.32388,2791343612.4931617,0.0,0.0896,,6.9,3.22,0.31,16.7
12,Chainlink,LINK,0.08,,7978870.0,10310204066.950674,738556432.044761,0.6474,0.6382,,3.75,1.08,0.48,93.3
10,Cardano,ADA,0.08,,14463360.0,19187609469.39185,872395398.3881903,0.3988,0.5385,,2.69,1.62,0.61,76.7
59,Cosmos,ATOM,0.07,,918920.0,1277896750.398389,86939602.87252364,-1.0299,-1.7624,,3.36,1.08,5.18,53.3
55,Algorand,ALGO,0.05,,757750.0,1394086529.4951274,63453734.55656052,0.7729,0.5033,,1.39,1.18,1.17,86.7
4,XRP,XRP,0.05,,72370880.0,133283990780.37186,5692181679.397161,0.5763,0.4896,,2.97,1.16,0.64,76.7
39,OKB,OKB,0.04,,1087271.3292,2471010463.61897,103297718.97764912,0.5,0.536,,10.21,0.91,0.2,100.0
8,TRON,TRX,0.03,,8067550.0,26855791933.504578,653475756.1454117,-1.4605,0.1309,,3.39,1.23,1.2,73.3
15,Stellar,XLM,0.02,,1652660.0,8681226083.711039,202010984.32541144,0.6132,0.693,,7.24,0.73,0.67,83.3
7,USDC,USDC,0.01,,5403221.924120001,75456324048.76825,18196000738.236637,-0.1283,-0.1442,,2.19,0.03,0.73,40.0
3,Tether USDt,USDT,0.0,,6136008.0708,183356741363.8841,135128009085.79128,-0.1237,-3.2817,,9.31,0.0,5.9,46.7
