date,symbol,close,market_cap,volume,slope,norm_slope,r_squared,p_value,predicted_price,distance_from_trendline,breakout_z_score,volatility,signal,signal_strength
2025-10-16,PAXG/USD,4440.71,527890490.145549,2115.56007,19.78616017797552,162.6304907314611,0.8808940028799473,1.8329721564103874e-14,4188.272989247313,6.027233931522064,3.3729962748284144,0.2248970234656531,LONG,2.971252190232753
2025-10-17,GIGA/USD,0.00638,769429559.7931653,142568904.0,-0.0001497530589543,-500.0,0.5548626829688301,2.346067393419197e-06,0.0084592473118279,-24.579578243571344,-2.080373521576645,1.6133932164389189,SHORT,1.1543216337593305
2025-10-15,TRAC/USD,0.8089,450676526.1642746,8519798.2,0.0109088320355951,492.2392994180013,0.5921917355569359,6.68576915294583e-07,0.5882980645161289,37.49832759781636,1.8811792266139908,1.8856300001065576,LONG,1.1140187911021937
2025-10-17,ATH/USD,0.02943,412583051.170054,98099806.0,-0.0008881134593993,-500.0,0.7274609272619634,2.159272745916047e-09,0.0393400215053763,-25.19068654810474,-1.5080215765412006,1.8036165643163045,SHORT,1.0970267744017097
2025-10-15,PENDLE/USD,3.276,855735460.3852999,912461.07,-0.0471018909899888,-500.0,0.5881326854447078,7.70389275665383e-07,3.9105225806451633,-16.226030346575293,-1.7129542639493929,1.1971332733978406,SHORT,1.007444391300519
