Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1202237563457.2097,60837.00970074,19761615.0,50220923499.58,0.1320418,-3.93574638,-5.38857163,20241001
2,Ethereum,ETH,294775355053.7522,2448.92118866,120369473.88065116,25482371784.59,-0.17947673,-5.9215439,-7.7394979,20241001
3,Tether USDt,USDT,119606672669.03026,0.99978809,119632023784.44653,87661652549.13,-0.00055853,-0.00256414,-0.01803979,20241001
4,BNB,BNB,79970710733.8352,547.99714231,145932714.8994605,2124076271.58,0.11015511,-3.39578787,-9.64941468,20241001
5,Solana,SOL,68051152654.85951,145.2898891,468381888.61130035,3656164855.2,0.50614712,-4.80189345,-4.97230547,20241001
6,USDC,USDC,35523491008.020805,0.99995838,35524969437.3971,10848900888.41,0.00421785,0.00131293,0.00310166,20241001
7,XRP,XRP,33798720336.60193,0.59753017,56564039920.0,2724318278.42,0.54443124,-2.28324828,1.01204133,20241001
8,Dogecoin,DOGE,15648787838.360174,0.10704276,146191936383.70526,1332235464.16,0.38362602,-6.45369253,-2.4887811,20241001
9,Toncoin,TON,13604643072.953453,5.37931907,2529064160.0472426,428468558.53,0.3835416,-5.89084937,-4.23786822,20241001
10,TRON,TRX,13303613948.950014,0.15361398,86604188277.12672,453944740.3,0.09462886,-1.47562439,1.5524722,20241001
11,Cardano,ADA,12320084171.253872,0.3524413,34956414642.00396,440800413.25,0.60392595,-5.56579331,-9.10203539,20241001
12,Avalanche,AVAX,10510837550.302675,25.86651588,406349181.21113926,591569105.42,-0.42480907,-6.75019627,-9.18217167,20241001
13,Shiba Inu,SHIB,9680347339.889605,1.643e-05,589267471023371.8,834205365.71,0.77766938,-6.71096292,10.76543782,20241001
14,Chainlink,LINK,6911269203.273748,11.02539607,626849970.4527867,424150401.43,0.04190369,-6.96318554,-9.34623606,20241001
15,Bitcoin Cash,BCH,6292051560.918222,318.28699872,19768484.375,304853275.42,0.14980251,-5.65863434,-8.5781766,20241001
16,Polkadot,DOT,6240052472.760176,4.15900739,1500370613.9824142,285793266.87,-0.01169089,-6.26713599,-10.38165618,20241001
17,NEAR Protocol,NEAR,5871630328.222057,4.84251915,1212515665.0,546774078.67,0.64284507,-8.51036846,-9.74379176,20241001
18,UNUS SED LEO,LEO,5507829024.190149,5.95225698,925334547.9,636999.03,-0.35148836,-0.48692316,6.37030603,20241001
19,Dai,DAI,5365932931.137124,1.00010255,5365382702.664872,119752012.92,0.00478029,0.03212057,0.00812136,20241001
20,Sui,SUI,4867368317.0716305,1.76108816,2763841372.608888,1375230582.75,-0.30304643,-0.959083,0.9450325,20241001
21,Litecoin,LTC,4759149606.337981,63.42493724,75035937.17843518,395586913.03,0.12818156,-5.08154432,-4.9391848,20241001
