date,symbol,open,high,low,close,volume
2025-07-29,SUI/USD,3.9093,4.0088,3.7511,3.8124,16596107.4
2025-07-29,SUI/USDC,3.9093,4.0088,3.7511,3.8124,16596107.4
2025-07-29,XRP/USD,3.1239,3.186,3.0527,3.1279,82764787.781776
2025-07-29,XRP/USDC,3.1239,3.186,3.0527,3.1279,82764787.781776
2025-07-30,BTC/USD,117933.39,118809.43,115728.49,117830.15,4647.7410138
2025-07-30,BTC/USDC,117933.39,118809.43,115728.49,117830.15,4647.7410138
2025-07-30,ETH/USD,3793.5,3833.68,3676.67,3810.44,119425.78709017
2025-07-30,ETH/USDC,3793.5,3833.68,3676.67,3810.44,119425.78709017
2025-07-30,SOL/USD,181.45,182.53,170.38,177.76,795144.6742063
2025-07-30,SOL/USDC,181.45,182.53,170.38,177.76,795144.6742063
2025-07-30,SUI/USD,3.8135,3.8435,3.6202,3.7581,16367263.0
2025-07-30,SUI/USDC,3.8135,3.8435,3.6202,3.7581,16367263.0
2025-07-30,XRP/USD,3.1282,3.1619,3.0001,3.0963,87477769.761613
2025-07-30,XRP/USDC,3.1282,3.1619,3.0001,3.0963,87477769.761613
2025-07-31,BTC/USD,117830.15,118920.0,115500.0,115761.13,4647.6521388
2025-07-31,BTC/USDC,117830.15,118920.0,115500.0,115761.13,4647.6521388
2025-07-31,ETH/USD,3810.45,3878.32,3680.01,3698.07,101490.47064491
2025-07-31,ETH/USDC,3810.45,3878.32,3680.01,3698.07,101490.47064491
2025-07-31,SOL/USD,177.76,182.69,171.41,172.19,687456.82052464
2025-07-31,SOL/USDC,177.76,182.69,171.41,172.19,687456.82052464
2025-07-31,SUI/USD,3.7575,3.96,3.59,3.6141,18664973.7
2025-07-31,SUI/USDC,3.7575,3.96,3.59,3.6141,18664973.7
2025-07-31,XRP/USD,3.0966,3.1785,3.011,3.0224,65333318.540951
2025-07-31,XRP/USDC,3.0966,3.1785,3.011,3.0224,65333318.540951
2025-08-01,BTC/USD,115756.12,116065.12,112659.0,113248.73,9196.58441635
2025-08-01,BTC/USDC,115756.12,116065.12,112659.0,113248.73,9196.58441635
2025-08-01,ETH/USD,3697.85,3724.7,3429.44,3486.39,214413.30257873
2025-08-01,ETH/USDC,3697.85,3724.7,3429.44,3486.39,214413.30257873
2025-08-01,SOL/USD,172.18,172.26,159.11,162.66,1398031.9919061
2025-08-01,SOL/USDC,172.18,172.26,159.11,162.66,1398031.9919061
2025-08-01,SUI/USD,3.614,3.636,3.3523,3.4573,31073507.5
2025-08-01,SUI/USDC,3.614,3.636,3.3523,3.4573,31073507.5
2025-08-01,XRP/USD,3.0223,3.0584,2.8919,2.9596,141499708.794364
2025-08-01,XRP/USDC,3.0223,3.0584,2.8919,2.9596,141499708.794364
2025-08-02,BTC/USD,113248.83,114023.58,112000.0,112542.74,2946.5811158
2025-08-02,BTC/USDC,113248.83,114023.58,112000.0,112542.74,2946.5811158
2025-08-02,ETH/USD,3486.29,3536.77,3368.03,3392.8,125995.90627221
2025-08-02,ETH/USDC,3486.29,3536.77,3368.03,3392.8,125995.90627221
2025-08-02,SOL/USD,162.64,165.21,155.75,158.46,559266.30502545
2025-08-02,SOL/USDC,162.64,165.21,155.75,158.46,559266.30502545
2025-08-02,SUI/USD,3.4575,3.5341,3.2649,3.3338,14869160.5
2025-08-02,SUI/USDC,3.4575,3.5341,3.2649,3.3338,14869160.5
2025-08-02,XRP/USD,2.9594,3.0199,2.7365,2.7689,108370532.495305
2025-08-02,XRP/USDC,2.9594,3.0199,2.7365,2.7689,108370532.495305
2025-08-03,BTC/USD,112542.75,114794.99,111903.68,114215.73,2212.37278435
2025-08-03,BTC/USDC,112542.75,114794.99,111903.68,114215.73,2212.37278435
2025-08-03,ETH/USD,3392.81,3521.96,3354.56,3497.31,56152.10527646
2025-08-03,ETH/USDC,3392.81,3521.96,3354.56,3497.31,56152.10527646
2025-08-03,SOL/USD,158.46,163.14,156.27,162.02,428119.72429395
2025-08-03,SOL/USDC,158.46,163.14,156.27,162.02,428119.72429395
2025-08-03,SUI/USD,3.3346,3.484,3.2809,3.4474,10602492.8
2025-08-03,SUI/USDC,3.3346,3.484,3.2809,3.4474,10602492.8
2025-08-03,XRP/USD,2.7696,2.9623,2.7273,2.9486,68081269.475766
2025-08-03,XRP/USDC,2.7696,2.9623,2.7273,2.9486,68081269.475766
2025-08-04,BTC/USD,114215.7,115756.06,114118.18,115051.85,4655.53866243
2025-08-04,BTC/USDC,114215.7,115756.06,114118.18,115051.85,4655.53866243
2025-08-04,ETH/USD,3497.31,3737.27,3491.5,3720.87,128256.57360012
2025-08-04,ETH/USDC,3497.31,3737.27,3491.5,3720.87,128256.57360012
2025-08-04,SOL/USD,162.02,169.84,161.29,169.57,810560.23295468
2025-08-04,SOL/USDC,162.02,169.84,161.29,169.57,810560.23295468
2025-08-04,SUI/USD,3.4476,3.6366,3.408,3.5898,15442505.3
2025-08-04,SUI/USDC,3.4476,3.6366,3.408,3.5898,15442505.3
2025-08-04,XRP/USD,2.9487,3.0911,2.9317,3.0712,68828877.55149
2025-08-04,XRP/USDC,2.9487,3.0911,2.9317,3.0712,68828877.55149
2025-08-05,BTC/USD,115056.14,115112.75,112622.14,114112.95,4943.38930608
2025-08-05,BTC/USDC,115056.14,115112.75,112622.14,114112.95,4943.38930608
2025-08-05,ETH/USD,3720.86,3721.53,3546.05,3611.57,114099.28155356
2025-08-05,ETH/USDC,3720.86,3721.53,3546.05,3611.57,114099.28155356
2025-08-05,SOL/USD,169.59,171.7,161.26,164.07,617664.83360047
2025-08-05,SOL/USDC,169.59,171.7,161.26,164.07,617664.83360047
2025-08-05,SUI/USD,3.5893,3.6017,3.3433,3.4101,12076919.8
2025-08-05,SUI/USDC,3.5893,3.6017,3.3433,3.4101,12076919.8
2025-08-05,XRP/USD,3.0713,3.107,2.9,2.9615,72566220.436033
2025-08-05,XRP/USDC,3.0713,3.107,2.9,2.9615,72566220.436033
2025-08-06,BTC/USD,114112.95,115749.99,113347.87,115028.83,4481.39474697
2025-08-06,BTC/USDC,114112.95,115749.99,113347.87,115028.83,4481.39474697
2025-08-06,ETH/USD,3611.79,3699.81,3563.44,3683.8,123751.95784805
2025-08-06,ETH/USDC,3611.79,3699.81,3563.44,3683.8,123751.95784805
2025-08-06,SOL/USD,164.07,169.99,161.15,168.14,581884.58028898
2025-08-06,SOL/USDC,164.07,169.99,161.15,168.14,581884.58028898
2025-08-06,SUI/USD,3.4113,3.5292,3.3273,3.4984,11072673.5
2025-08-06,SUI/USDC,3.4113,3.5292,3.3273,3.4984,11072673.5
2025-08-06,XRP/USD,2.9616,3.0192,2.9018,2.9911,58752334.171639
2025-08-06,XRP/USDC,2.9616,3.0192,2.9018,2.9911,58752334.171639
2025-08-07,BTC/USD,115028.83,117687.0,114268.6,117515.49,5804.23960803
2025-08-07,BTC/USDC,115028.83,117687.0,114268.6,117515.49,5804.23960803
2025-08-07,ETH/USD,3683.78,3928.65,3647.87,3911.28,215879.45364256
2025-08-07,ETH/USDC,3683.78,3928.65,3647.87,3911.28,215879.45364256
2025-08-07,SOL/USD,168.15,175.55,166.68,175.41,706847.98083191
2025-08-07,SOL/USDC,168.15,175.55,166.68,175.41,706847.98083191
2025-08-07,SUI/USD,3.4984,3.7961,3.4433,3.7888,17964104.6
2025-08-07,SUI/USDC,3.4984,3.7961,3.4433,3.7888,17964104.6
2025-08-07,XRP/USD,2.9911,3.335,2.9645,3.3208,108768681.851572
2025-08-07,XRP/USDC,2.9911,3.335,2.9645,3.3208,108768681.851572
2025-08-08,BTC/USD,117515.69,117687.0,115800.0,116683.79,4870.3042426
2025-08-08,BTC/USDC,117515.69,117687.0,115800.0,116683.79,4870.3042426
2025-08-08,ETH/USD,3910.92,4071.21,3880.19,4011.0,283924.61832068
2025-08-08,ETH/USDC,3910.92,4071.21,3880.19,4011.0,283924.61832068
2025-08-08,SOL/USD,175.41,179.69,173.47,176.84,853687.22290537
2025-08-08,SOL/USDC,175.41,179.69,173.47,176.84,853687.22290537
2025-08-08,SUI/USD,3.7884,3.8871,3.7153,3.8388,15361039.0
2025-08-08,SUI/USDC,3.7884,3.8871,3.7153,3.8388,15361039.0
2025-08-08,XRP/USD,3.3203,3.3836,3.2,3.2863,131415814.990387
2025-08-08,XRP/USDC,3.3203,3.3836,3.2,3.2863,131415814.990387
2025-08-09,BTC/USD,116683.79,117937.89,116343.34,116492.51,2586.17129292
2025-08-09,BTC/USDC,116683.79,117937.89,116343.34,116492.51,2586.17129292
2025-08-09,ETH/USD,4010.72,4326.34,4007.14,4262.46,201072.28837789
2025-08-09,ETH/USDC,4010.72,4326.34,4007.14,4262.46,201072.28837789
2025-08-09,SOL/USD,176.82,183.46,176.62,179.96,755123.32068652
2025-08-09,SOL/USDC,176.82,183.46,176.62,179.96,755123.32068652
2025-08-09,SUI/USD,3.8391,3.98,3.8274,3.8999,14532234.5
2025-08-09,SUI/USDC,3.8391,3.98,3.8274,3.8999,14532234.5
2025-08-09,XRP/USD,3.2862,3.348,3.21,3.2267,64224572.058103
2025-08-09,XRP/USDC,3.2862,3.348,3.21,3.2267,64224572.058103
2025-08-10,BTC/USD,116492.5,119324.08,116480.0,119309.37,2850.61404026
2025-08-10,BTC/USDC,116492.5,119324.08,116480.0,119309.37,2850.61404026
2025-08-10,ETH/USD,4262.45,4333.13,4161.16,4251.91,135684.68640911
2025-08-10,ETH/USDC,4262.45,4333.13,4161.16,4251.91,135684.68640911
2025-08-10,SOL/USD,179.96,186.18,177.49,182.7,833439.0950993
2025-08-10,SOL/USDC,179.96,186.18,177.49,182.7,833439.0950993
2025-08-10,SUI/USD,3.8999,3.9999,3.7772,3.876,11200095.1
2025-08-10,SUI/USDC,3.8999,3.9999,3.7772,3.876,11200095.1
2025-08-10,XRP/USD,3.2267,3.2796,3.1523,3.1877,60569873.155479
2025-08-10,XRP/USDC,3.2267,3.2796,3.1523,3.1877,60569873.155479
2025-08-11,BTC/USD,119309.37,122319.14,118050.0,118701.84,7220.80819945
2025-08-11,BTC/USDC,119309.37,122319.14,118050.0,118701.84,7220.80819945
2025-08-11,ETH/USD,4251.89,4365.97,4165.86,4224.48,256938.33538629
2025-08-11,ETH/USDC,4251.89,4365.97,4165.86,4224.48,256938.33538629
2025-08-11,SOL/USD,182.71,186.78,173.42,174.89,867850.83872964
2025-08-11,SOL/USDC,182.71,186.78,173.42,174.89,867850.83872964
2025-08-11,SUI/USD,3.8763,3.9777,3.6202,3.6542,18968079.8
2025-08-11,SUI/USDC,3.8763,3.9777,3.6202,3.6542,18968079.8
2025-08-11,XRP/USD,3.1875,3.3329,3.1177,3.1299,84862126.837176
2025-08-11,XRP/USDC,3.1875,3.3329,3.1177,3.1299,84862126.837176
2025-08-12,BTC/USD,118701.83,120327.0,118190.81,120113.18,4615.45835079
2025-08-12,BTC/USDC,118701.83,120327.0,118190.81,120113.18,4615.45835079
2025-08-12,ETH/USD,4224.45,4638.0,4219.92,4589.88,344450.27634218
2025-08-12,ETH/USDC,4224.45,4638.0,4219.92,4589.88,344450.27634218
2025-08-12,SOL/USD,174.88,193.72,173.63,191.73,1316169.92417571
2025-08-12,SOL/USDC,174.88,193.72,173.63,191.73,1316169.92417571
2025-08-12,SUI/USD,3.6541,3.9347,3.6,3.882,15766751.0
2025-08-12,SUI/USDC,3.6541,3.9347,3.6,3.882,15766751.0
2025-08-12,XRP/USD,3.1297,3.3069,3.105,3.2669,80436857.152084
2025-08-12,XRP/USDC,3.1297,3.3069,3.105,3.2669,80436857.152084
2025-08-13,BTC/USD,120109.04,123740.24,118931.34,123365.63,8512.8860955
2025-08-13,BTC/USDC,120109.04,123740.24,118931.34,123365.63,8512.8860955
2025-08-13,ETH/USD,4589.71,4786.36,4562.87,4751.46,324934.36944854
2025-08-13,ETH/USDC,4589.71,4786.36,4562.87,4751.46,324934.36944854
2025-08-13,SOL/USD,191.7,204.94,191.41,201.62,2179933.11168441
2025-08-13,SOL/USDC,191.7,204.94,191.41,201.62,2179933.11168441
2025-08-13,SUI/USD,3.8816,4.0728,3.8143,4.0061,19469933.0
2025-08-13,SUI/USDC,3.8816,4.0728,3.8143,4.0061,19469933.0
2025-08-13,XRP/USD,3.2667,3.335,3.2021,3.2759,88103188.909891
2025-08-13,XRP/USDC,3.2667,3.335,3.2021,3.2759,88103188.909891
2025-08-14,BTC/USD,123365.63,124533.0,117208.97,118389.79,10154.04939662
2025-08-14,BTC/USDC,123365.63,124533.0,117208.97,118389.79,10154.04939662
2025-08-14,ETH/USD,4751.54,4792.0,4446.15,4550.59,344363.7591017
2025-08-14,ETH/USDC,4751.54,4792.0,4446.15,4550.59,344363.7591017
2025-08-14,SOL/USD,201.6,210.0,186.81,192.61,2507705.38653289
2025-08-14,SOL/USDC,201.6,210.0,186.81,192.61,2507705.38653289
2025-08-14,SUI/USD,4.0062,4.1825,3.655,3.758,28846323.7
2025-08-14,SUI/USDC,4.0062,4.1825,3.655,3.758,28846323.7
2025-08-14,XRP/USD,3.2759,3.3527,3.0,3.0812,138227169.257028
2025-08-14,XRP/USDC,3.2759,3.3527,3.0,3.0812,138227169.257028
2025-08-15,BTC/USD,118389.79,119339.57,116859.32,117436.96,4990.799358
2025-08-15,BTC/USDC,118389.79,119339.57,116859.32,117436.96,4990.799358
2025-08-15,ETH/USD,4550.83,4671.6,4370.0,4442.56,241688.82570246
2025-08-15,ETH/USDC,4550.83,4671.6,4370.0,4442.56,241688.82570246
2025-08-15,SOL/USD,192.59,198.2,182.63,185.86,1275914.48863776
2025-08-15,SOL/USDC,192.59,198.2,182.63,185.86,1275914.48863776
2025-08-15,SUI/USD,3.7581,3.8837,3.6201,3.7126,14029739.8
2025-08-15,SUI/USDC,3.7581,3.8837,3.6201,3.7126,14029739.8
2025-08-15,XRP/USD,3.0811,3.1452,3.0039,3.08,74204109.271579
2025-08-15,XRP/USDC,3.0811,3.1452,3.0039,3.08,74204109.271579
2025-08-16,BTC/USD,117436.95,118028.68,117222.01,117455.68,1781.69438526
2025-08-16,BTC/USDC,117436.95,118028.68,117222.01,117455.68,1781.69438526
2025-08-16,ETH/USD,4442.55,4495.15,4376.02,4425.13,81370.11239552
2025-08-16,ETH/USDC,4442.55,4495.15,4376.02,4425.13,81370.11239552
2025-08-16,SOL/USD,185.83,190.15,185.31,189.72,511271.41737203
2025-08-16,SOL/USDC,185.83,190.15,185.31,189.72,511271.41737203
2025-08-16,SUI/USD,3.7126,3.7838,3.6692,3.7751,6147477.6
2025-08-16,SUI/USDC,3.7126,3.7838,3.6692,3.7751,6147477.6
2025-08-16,XRP/USD,3.0797,3.158,3.0735,3.1072,35977619.605194
2025-08-16,XRP/USDC,3.0797,3.158,3.0735,3.1072,35977619.605194
2025-08-17,BTC/USD,117455.69,118641.6,117249.49,117488.6,2021.61751952
2025-08-17,BTC/USDC,117455.69,118641.6,117249.49,117488.6,2021.61751952
2025-08-17,ETH/USD,4425.49,4577.71,4397.65,4475.47,104186.64462627
2025-08-17,ETH/USDC,4425.49,4577.71,4397.65,4475.47,104186.64462627
2025-08-17,SOL/USD,189.72,195.91,187.47,191.15,874265.39534934
2025-08-17,SOL/USDC,189.72,195.91,187.47,191.15,874265.39534934
2025-08-17,SUI/USD,3.7755,3.8959,3.7417,3.7659,7580576.3
2025-08-17,SUI/USDC,3.7755,3.8959,3.7417,3.7659,7580576.3
2025-08-17,XRP/USD,3.1074,3.1499,3.0788,3.0894,35535943.557633
2025-08-17,XRP/USDC,3.1074,3.1499,3.0788,3.0894,35535943.557633
2025-08-18,BTC/USD,117488.59,117633.8,114703.26,116286.76,6762.85366719
2025-08-18,BTC/USDC,117488.59,117633.8,114703.26,116286.76,6762.85366719
2025-08-18,ETH/USD,4475.47,4484.57,4227.01,4315.37,224168.99724414
2025-08-18,ETH/USDC,4475.47,4484.57,4227.01,4315.37,224168.99724414
2025-08-18,SOL/USD,191.13,191.45,180.05,183.02,1166561.29955659
2025-08-18,SOL/USDC,191.13,191.45,180.05,183.02,1166561.29955659
2025-08-18,SUI/USD,3.7653,3.7788,3.5219,3.6039,20365602.4
2025-08-18,SUI/USDC,3.7653,3.7788,3.5219,3.6039,20365602.4
2025-08-18,XRP/USD,3.0893,3.0986,2.942,3.0624,97246011.256553
2025-08-18,XRP/USDC,3.0893,3.0986,2.942,3.0624,97246011.256553
2025-08-19,BTC/USD,116286.75,116792.87,112696.56,112856.19,7918.58452813
2025-08-19,BTC/USDC,116286.75,116792.87,112696.56,112856.19,7918.58452813
2025-08-19,ETH/USD,4315.95,4356.88,4066.2,4075.89,266984.37093954
2025-08-19,ETH/USDC,4315.95,4356.88,4066.2,4075.89,266984.37093954
2025-08-19,SOL/USD,182.99,185.95,175.65,176.2,1090988.0519006
2025-08-19,SOL/USDC,182.99,185.95,175.65,176.2,1090988.0519006
2025-08-19,SUI/USD,3.604,3.6797,3.4136,3.4216,17731407.5
2025-08-19,SUI/USDC,3.604,3.6797,3.4136,3.4216,17731407.5
2025-08-19,XRP/USD,3.0624,3.0825,2.8481,2.8601,98778445.611586
2025-08-19,XRP/USDC,3.0624,3.0825,2.8481,2.8601,98778445.611586
2025-08-20,BTC/USD,112853.66,114627.37,112344.11,114276.0,5764.27605073
2025-08-20,BTC/USDC,112853.66,114627.37,112344.11,114276.0,5764.27605073
2025-08-20,ETH/USD,4075.13,4378.23,4062.24,4336.41,204393.53249278
2025-08-20,ETH/USDC,4075.13,4378.23,4062.24,4336.41,204393.53249278
2025-08-20,SOL/USD,176.2,188.05,176.03,187.96,1182232.18942947
2025-08-20,SOL/USDC,176.2,188.05,176.03,187.96,1182232.18942947
