Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,520044966564.4547,26819.97321971,19390212.0,14678970414.58,-0.31114097,-1.46837032,1.29839475,20230601
2,Ethereum,ETH,223921509068.44058,1862.20145102,120245588.33098888,5640027196.55,-0.35388313,-0.63650768,3.11457421,20230601
3,Tether,USDT,83250111568.66391,1.00033374,83222336872.5946,20725195152.61,0.00286511,1.738e-05,0.02873498,20230601
4,BNB,BNB,47528904300.98377,304.95327701,155856348.77249455,354897855.45,-0.26212255,-0.62353704,0.0720706,20230601
5,USD Coin,USDC,28970468921.291695,1.00005512,28968872219.68419,3010435467.99,0.00487588,-0.01241701,0.0057199,20230601
6,XRP,XRP,26372062614.182304,0.50731714,51983386003.0,1095700204.23,-0.3903993,-1.94614576,11.80940855,20230601
7,Cardano,ADA,12722912516.495678,0.36472405,34883667573.247,235187862.59,-0.27977289,-2.58520718,1.76001987,20230601
8,Dogecoin,DOGE,9979728073.382036,0.07149227,139591706383.70526,163467169.49,-0.3719159,-0.2346608,0.87047094,20230601
9,Polygon,MATIC,8245393702.39899,0.88856309,9279469069.28493,220639687.32,-0.15969982,-0.5324598,-0.16288599,20230601
10,Solana,SOL,8131078418.519882,20.5022193,396595036.9319777,209047110.28,-0.34870787,-1.54761572,6.44607268,20230601
11,Litecoin,LTC,6864900234.024086,93.97233726,73052351.72743528,961609680.92,-0.53112625,3.79210211,8.51223835,20230601
12,TRON,TRX,6745711809.885692,0.07477345,90215336499.2278,162975054.34,-0.10693956,-0.67616346,-2.65487292,20230601
13,Polkadot,DOT,6201238551.174768,5.21067001,1190103870.3500605,106143989.1,-0.20780564,-2.01504671,-0.64325733,20230601
14,Binance USD,BUSD,5167379691.199978,1.00006688,5167034145.552097,1622803592.44,-0.02414243,-0.01000848,0.01752417,20230601
15,Shiba Inu,SHIB,4988164773.421234,8.46e-06,589349682329080.0,91129312.62,-0.19697336,-1.06028708,-0.50698991,20230601
16,Avalanche,AVAX,4853014098.9648285,14.10698367,344015007.9608368,116708032.97,-0.21304016,-0.08964284,0.08115314,20230601
