Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,593974448099.1144,30590.0790715,19417225.0,9086606733.0,0.03105528,0.3702033,0.13546977,20230701
2,Ethereum,ETH,231369563103.65698,1924.56594958,120219087.92140687,5136809625.32,0.10703613,-0.44605223,2.58553857,20230701
3,Tether,USDT,83352427147.37852,1.00012862,83341708026.69432,19795362800.93,-0.00545612,0.00473479,-0.03922498,20230701
4,BNB,BNB,38613586662.35377,247.75942983,155851128.20772642,603755323.06,0.07555122,3.07428419,4.69018598,20230701
5,USD Coin,USDC,27398550809.91198,1.00013438,27394869499.12153,2631090679.54,-0.00502779,-0.01187135,0.02027168,20230701
6,XRP,XRP,24743578324.396782,0.47352243,52254289650.0,737421634.45,0.10045699,-0.10863317,-2.82989157,20230701
7,Cardano,ADA,10216029595.183128,0.2923404,34945664279.59,227531986.64,0.23436259,1.8763609,0.80279096,20230701
8,Dogecoin,DOGE,9586915199.960009,0.06847836,139999196383.7052,635045705.73,0.3069591,3.00817656,2.60143292,20230701
9,Litecoin,LTC,7856606221.849596,107.22920401,73269276.72743528,1853573625.83,1.63888454,-0.86545757,19.48339204,20230701
10,Solana,SOL,7478509362.19251,18.68390346,400264825.6497044,349552752.22,1.48010843,-1.12935445,12.19635027,20230701
11,TRON,TRX,6942648129.3118305,0.07721273,89915845372.04376,157022109.04,0.06891938,1.3229258,6.87370104,20230701
12,Polkadot,DOT,6423074516.078461,5.3497473,1200631386.810489,175093624.54,0.52960413,3.44265998,6.83583242,20230701
13,Polygon,MATIC,6306417424.355448,0.67669278,9319469069.28493,257553267.56,0.82669038,2.37181092,3.26472712,20230701
14,Bitcoin Cash,BCH,5651941480.807968,290.78026683,19437156.25,1228271488.29,0.04977067,-4.66438135,36.05298688,20230701
15,Toncoin,TON,4812716194.325566,1.40235068,3431892087.62,9400498.55,0.14569394,3.01554157,-0.34992649,20230701
16,Wrapped Bitcoin,WBTC,4804318595.635468,30585.86068855,157076.4558355,88102677.38,0.07519134,0.42627911,0.20965154,20230701
17,Dai,DAI,4649702422.360233,0.99996935,4649844942.557725,102897063.97,0.01738681,-0.00553277,-0.03034932,20230701
18,Shiba Inu,SHIB,4499372949.274725,7.63e-06,589348024618897.6,122321495.51,0.09164229,0.99122402,-2.42471921,20230701
19,Avalanche,AVAX,4487213961.908545,12.99458258,345314205.62858826,116343643.63,0.34046855,-0.1419184,-0.23253586,20230701
20,Binance USD,BUSD,4133650004.7844296,1.00016987,4132947951.969097,1918180810.0,-0.00376446,-0.01996216,-0.00475133,20230701
21,UNUS SED LEO,LEO,3855635544.1902485,4.14611364,929939668.9,1304554.77,0.02279936,4.73524865,5.50797276,20230701
22,Chainlink,LINK,3496357610.335384,6.49759859,538099970.4527867,256361612.55,0.39172294,2.99827036,5.89262435,20230701
23,Cosmos,ATOM,3314402664.443893,9.56237613,346608690.0,75249771.69,0.38171019,2.95216713,1.89654922,20230701
24,Uniswap,UNI,3223965435.591283,5.58261412,577501036.0,93843888.84,0.43692361,5.79715673,17.89543002,20230701
25,TrueUSD,TUSD,3054954586.360977,0.99931157,3057059171.1,966898622.68,-0.01196469,-0.01244904,-0.04510254,20230701
26,Monero,XMR,3056145298.31726,167.0073284,18299468.21821227,53381458.01,-0.03109437,-0.75557833,6.60335517,20230701
27,Ethereum Classic,ETC,2960474023.674065,20.89119154,141709199.23390976,773491981.63,0.53548905,-0.35831894,8.0191622,20230701
