Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1916410512249.136,96492.33904924,19860753.0,32875889623.44,0.10162352,2.42553122,2.71284088,20250501
2,Ethereum,ETH,222053822638.16504,1839.22158357,120732501.52217011,15861442721.49,-0.03222456,2.53355143,3.92070596,20250501
3,Tether USDt,USDT,149398994069.6983,1.00026539,149359355091.2508,63545852893.74,0.0027857,0.01003116,-0.00087498,20250501
4,XRP,XRP,129536310788.38841,2.21416173,58503545101.0,2221046439.24,-0.08126668,1.03146906,0.4362567,20250501
5,BNB,BNB,84522309952.80452,599.91823825,140889715.57,1406049035.15,0.14751856,0.03944519,-0.29873975,20250501
6,Solana,SOL,78167005241.24687,150.84659456,518188729.88013947,3224541532.67,0.42409392,2.16968329,-0.95667115,20250501
7,USDC,USDC,61803928384.25857,0.99986648,61812181734.31661,10463292535.4,-0.00023546,-0.01741042,0.00233984,20250501
8,Dogecoin,DOGE,26959010285.037323,0.18075874,149143606383.70523,1018176528.43,-0.3662684,4.8852409,-0.9307207,20250501
9,Cardano,ADA,24907926967.255802,0.7054344,35308636904.3949,602107136.76,-0.69970416,3.4467255,-2.2709465,20250501
10,TRON,TRX,23235954077.894558,0.24478768,94922889824.07481,435437602.85,0.1538231,-0.82734427,-0.31113777,20250501
11,Sui,SUI,11873648150.893925,3.55676603,3338327017.9116654,1630484721.44,-1.51615492,1.39245056,6.68233627,20250501
12,Chainlink,LINK,9693590287.59811,14.75207841,657099970.4527867,323454941.41,-0.46603323,3.21232642,-1.94084802,20250501
13,Avalanche,AVAX,9042341224.920223,21.64530447,417750705.9864958,331775587.83,0.12045282,3.51931867,-3.18750892,20250501
14,Stellar,XLM,8470691317.971815,0.27365957,30953389915.174953,165264728.73,-0.54152138,0.89589815,-2.49728493,20250501
15,UNUS SED LEO,LEO,8312932657.497604,9.00134262,923521412.9,2677107.93,-0.03110917,-0.72980469,-2.59411832,20250501
16,Toncoin,TON,7979448648.885324,3.20773197,2487567145.2212386,137362621.03,-0.2785173,1.38276832,0.4507533,20250501
17,Shiba Inu,SHIB,7952704278.890374,1.35e-05,589249951603064.0,167581177.13,-0.63284058,1.93353426,-2.09650007,20250501
18,Hedera,HBAR,7863993909.499008,0.18617923,42238834745.682175,162006903.65,-0.75636673,2.23006058,-1.14321123,20250501
19,Bitcoin Cash,BCH,7173985817.682466,361.12560353,19865625.0,228994999.85,-0.27239251,-1.39308591,1.30791772,20250501
20,Litecoin,LTC,6742576834.984546,88.92563389,75822645.73347135,476506478.54,-0.18842149,6.4805922,5.44746896,20250501
21,Hyperliquid,HYPE,6646015439.578264,19.90252946,333928180.0,181531124.13,-0.0647846,-0.37453387,6.00365913,20250501
22,Polkadot,DOT,6576672116.686738,4.17670302,1574608508.0392299,131901669.63,-0.30473023,2.66799677,-2.0599308,20250501
23,Dai,DAI,5364195601.487162,0.99977875,5365382702.664872,239069554.9,-0.00606059,-0.02988078,-0.02891481,20250501
