Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,543900696259.7357,28091.56880389,19361706.0,18655599976.36,0.24292036,-4.02215997,2.05712015,20230501
2,Ethereum,ETH,220556145427.75385,1831.9547998,120393879.5061201,8625783200.5,0.32223168,-2.39591584,-0.58622211,20230501
3,Tether,USDT,81744969562.63635,1.00032859,81718117573.08585,29128129876.24,0.00503535,-0.01098092,0.02078723,20230501
4,BNB,BNB,51235778714.40257,328.72422463,155862497.72980565,912601797.34,0.02177776,-2.64221245,-0.76126619,20230501
5,USD Coin,USDC,30388836550.098568,1.00010012,30385794428.478596,3639367735.57,0.00582258,0.01039433,0.00581372,20230501
6,XRP,XRP,24062362196.34319,0.4649659,51750810378.0,941003865.47,0.28606966,-1.55941409,0.80059553,20230501
7,Cardano,ADA,13466844643.740042,0.38685674,34810934652.111,273072698.9,0.2349754,-2.64170077,0.7661085,20230501
8,Dogecoin,DOGE,10969381562.065466,0.07881968,139170596383.70517,325694976.62,0.19460756,-1.19049753,0.0457802,20230501
9,Polygon,MATIC,8880760925.941217,0.96013737,9249469069.28493,382576170.78,0.11276939,-2.43309616,-3.0086353,20230501
10,Solana,SOL,8645952414.299198,21.98663309,393236762.43957883,438350469.02,0.02139461,-3.70260998,2.78416663,20230501
11,Polkadot,DOT,6685343314.133325,5.66792303,1179504957.75535,137117815.56,0.23860357,-3.95419853,-3.79388728,20230501
12,Litecoin,LTC,6317280637.321488,86.74261716,72827876.8208046,494450271.17,0.17548392,-2.02296192,-1.88301856,20230501
13,TRON,TRX,6207138707.23567,0.06850362,90610373022.29662,273046031.28,0.17756742,1.72314181,3.57387513,20230501
14,Binance USD,BUSD,6164224245.73754,0.9997022,6166060493.143375,2910530048.58,0.00440412,-0.04752287,-0.02977682,20230501
15,Shiba Inu,SHIB,5875879284.993876,9.97e-06,589545158719857.4,132257568.9,0.07608365,-1.44010411,-3.02914792,20230501
16,Avalanche,AVAX,5474368413.309664,16.65838042,328625489.1496811,136356602.83,0.16471282,-2.95859288,-1.65761179,20230501
17,Dai,DAI,4915815954.179622,0.99969087,4917336057.574141,125403810.44,-7.327e-05,0.05559119,-0.01758327,20230501
18,Wrapped Bitcoin,WBTC,4330913524.787989,28102.55886548,154111.00268551,137228468.67,0.20600954,-4.02143735,2.253198,20230501
19,Chainlink,LINK,3568521036.9065976,6.90102735,517099970.4527867,202483665.81,0.23005934,-2.14203668,-2.47888551,20230501
20,UNUS SED LEO,LEO,3340741946.8114705,3.59032139,930485487.9,618630.13,-0.15220614,1.20216552,1.91247978,20230501
21,Cosmos,ATOM,3152450084.822306,11.00829981,286370297.0,110399167.24,0.14314994,-4.87995477,1.1242235,20230501
22,Uniswap,UNI,3078861954.7556114,5.33135313,577501036.0,42180696.09,0.19815978,-2.50262129,-0.57566188,20230501
23,Monero,XMR,2788591700.156125,152.60583989,18273165.05216739,61701247.61,0.27512362,-2.46120596,-3.17261019,20230501
24,OKB,OKB,2774337899.124049,46.23896499,60000000.0,7455696.07,0.11179438,-1.78482275,1.13042698,20230501
25,Ethereum Classic,ETC,2703187651.9152694,19.209673,140720128.43702897,97948432.89,0.25382783,-1.36950471,-1.10534695,20230501
26,Toncoin,TON,2558806815.5719113,2.09497654,1221401181.0,22701383.27,-0.01513649,-2.27465039,-8.8534604,20230501
27,Internet Computer,ICP,2512361916.46952,5.76655163,435678387.6432753,79645166.89,0.09010514,-10.351943,7.23282515,20230501
