Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,221181001606.83905,11970.4787405,18477206.0,27311555343.111,-0.181019,2.66867,5.41717,20200901
2,Ethereum,ETH,53633933560.134926,477.05192415,112427873.874,18862763755.9624,-0.955116,9.70263,24.5887,20200901
3,Tether,USDT,13483837146.318605,1.00395697,13430692319.073,49809584104.9663,0.172305,0.17032,0.178336,20200901
4,XRP,XRP,13304778880.76133,0.29569551,44994863318.0,1730740377.124,-0.220648,5.26251,6.80381,20200901
5,Chainlink,LINK,5642522358.41,16.12149245,350000000.0,1602445973.18929,-0.772142,2.23371,11.8431,20200901
6,Bitcoin Cash,BCH,5417103332.705366,292.71977906,18506106.25,1755312158.26135,1.80718,7.07163,6.21589,20200901
7,Litecoin,LTC,4110169775.678124,62.88279052,65362394.7302968,2717986648.53249,-0.590107,3.29997,8.06816,20200901
8,Bitcoin SV,BSV,3768770389.151243,203.66624124,18504639.5819233,896545578.083429,0.955239,6.1306,6.55145,20200901
9,Binance Coin,BNB,3584473533.9351926,24.82209627,144406560.0,450200844.345149,-0.711319,7.13628,14.6772,20200901
10,Crypto.com Coin,CRO,3548814514.777594,0.17983857,19733333333.3333,81791054.9872121,-1.3802,0.903103,6.31176,20200901
11,EOS,EOS,3255148211.139989,3.47883987,935699351.0143,2683850444.59681,-0.477011,8.17308,11.3667,20200901
12,Cardano,ADA,3251530867.522641,0.12541065,25927070538.0,451299015.394773,-0.606346,2.798,11.3686,20200901
13,Tezos,XTZ,2552875529.092252,3.44161414,741766922.946812,213344459.115273,-0.803549,5.56244,0.681638,20200901
14,TRON,TRX,2476052862.2645354,0.03455295,71659657369.49,2177409507.29191,-0.0505526,18.8726,49.4586,20200901
15,Stellar,XLM,2048129408.8804836,0.09937856,20609368432.3444,261417047.870416,-0.0907079,2.21631,1.54827,20200901
16,Monero,XMR,1717789959.9533172,97.13584647,17684408.2015085,128552757.167851,0.202343,4.09122,9.76352,20200901
17,USD Coin,USDC,1518200791.801269,1.00118628,1516401911.28169,478155175.214507,-0.0132081,-0.165195,-0.0467208,20200901
18,Neo,NEO,1513803189.0375113,21.4605653,70538831.0,993813266.475689,-1.80032,4.29192,25.3364,20200901
19,Cosmos,ATOM,1467228912.9283004,7.24629352,202479917.447523,371396401.376994,-0.670798,-0.251727,-11.9236,20200901
20,NEM,XEM,1413927180.985897,0.15710302,8999999999.0,249266583.727667,2.81909,11.0421,69.0257,20200901
21,UMA,UMA,1361196189.140582,24.98719915,54475741.0026394,101371997.117964,-6.73452,12.5825,279.055,20200901
22,UNUS SED LEO,LEO,1278028694.7225273,1.27866945,999498892.9,13675506.5194498,0.207791,0.212415,1.42403,20200901
23,Huobi Token,HT,1061249513.4747008,4.96577795,213712639.769887,192414198.426317,0.610738,-0.12381,1.41041,20200901
24,IOTA,MIOTA,1017184534.0156063,0.36595555,2779530283.0,40442437.3717784,-1.07192,1.23045,1.50828,20200901
25,Aave,LEND,984607551.1646373,0.75739046,1299999941.70317,174856794.873685,-0.409515,2.29033,2.20054,20200901
26,yearn.finance,YFI,963035497.6685385,32139.2988416,29964.4215144488,535757876.995509,-1.30168,-7.25503,136.532,20200901
27,VeChain,VET,944574048.6786681,0.01703324,55454734800.0,161500115.047549,-0.911385,-2.76656,1.14535,20200901
28,HEX,HEX,881362831.1578109,0.00283324,311079380954.146,1378582.89554753,-0.652981,1.55491,-11.4198,20200901
29,Dash,DASH,864822740.5345815,89.28139621,9686483.15566722,343476337.870303,-0.273244,3.03754,4.98646,20200901
30,Zcash,ZEC,828530259.9164824,83.31694516,9944318.75,440951378.505078,-1.07319,4.87583,10.3666,20200901
31,Ethereum Classic,ETC,786579197.1440054,6.76259038,116313299.0,654830012.063411,0.333262,2.51617,4.27308,20200901
32,Maker,MKR,722900436.932346,718.89136217,1005576.7463296,69490409.7448836,-0.527747,6.01278,13.4784,20200901
33,OMG Network,OMG,701880218.8773253,5.00465775,140245398.245133,464910254.571254,-0.184392,-2.44775,-3.46532,20200901
34,Synthetix Network Token,SNX,684240449.9297749,7.16722596,95467961.1504668,153648595.390452,-0.67457,-3.49626,22.1884,20200901
35,Compound,COMP,660579686.4684486,257.91008573,2561279.0,258544816.140052,-0.297756,4.65929,53.9541,20200901
36,Ontology,ONT,617412524.6661036,0.88324197,699029877.0,184611973.953977,-1.10024,-0.695477,6.79541,20200901
37,Ren,REN,511747296.5390578,0.57843816,884705284.89378,187064987.768179,0.432038,12.8076,44.2075,20200901
38,Celo,CELO,506902579.32801163,4.07321718,124447717.0,25694427.7404616,-0.527745,3.9936,41.4821,20200901
39,Basic Attention Token,BAT,491431132.22784233,0.33653897,1460250288.1963,196303320.423798,-0.642174,-3.35898,-4.38207,20200901
40,Dai,DAI,466319516.25162053,1.01270809,460467847.638137,92370027.7112567,-0.525468,-0.779425,-0.106918,20200901
41,HedgeTrade,HEDG,465380114.6066068,1.54338957,301531203.350657,1056993.63965358,0.256658,0.382364,-5.37594,20200901
42,INO COIN,INO,451298621.1584543,2.50717027,180003180.0,357546.3869234,-0.435133,0.734064,-0.0503449,20200901
43,BitTorrent,BTT,448154942.79936945,0.00045419,986714545771.0,52227380.3814019,0.107887,0.730812,10.4504,20200901
44,Wrapped Bitcoin,WBTC,447751610.0855859,11750.6287641,38104.48096646,23768873.1242895,-1.85265,-0.404445,2.73879,20200901
45,Ampleforth,AMPL,443015311.37943596,2.29048873,193415189.402847,72497141.5057163,-3.00649,12.0229,250.265,20200901
46,0x,ZRX,435341605.970699,0.6045717,720082673.204797,138340242.95813,-1.07028,-1.32788,-5.95455,20200901
47,THETA,THETA,426220489.4863267,0.4896257,870502690.0,69160917.2067151,-1.54168,2.22356,-4.2433,20200901
48,FTX Token,FTT,423973394.10208565,4.49376859,94346957.5237492,40702773.097472,-0.18825,6.78241,30.3992,20200901
49,Dogecoin,DOGE,410502858.90567386,0.00325599,126076393422.917,81863763.6535615,-0.315976,1.12535,-0.903311,20200901
50,Algorand,ALGO,399833140.2332843,0.51804137,771817006.928,190460340.547931,-0.34581,2.47273,-8.65354,20200901
51,NXM,NXM,397157221.6084686,72.96362905,5443221.87367296,85956754.7802487,0.799304,14.831,56.0717,20200901
52,Waves,WAVES,364979827.2792221,3.54710635,102895090.0,86158001.4125552,-0.991472,-2.84075,9.20679,20200901
53,Counos X,CCXX,362739848.13208675,20.47002572,17720537.0,744268.66469505,0.157156,0.129667,0.141523,20200901
