Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,186993405740.44864,10167.2681012,18391706.0,35198901068.3888,4.29716,7.43318,14.1453,20200601
2,Ethereum,ETH,27459257209.333447,246.99176033,111174790.499,13951727936.4523,1.55729,6.47118,20.308,20200601
3,XRP,XRP,9274691762.971666,0.21024919,44112853111.0,1702904267.05695,1.71574,3.45228,7.24443,20200601
4,Tether,USDT,8807934628.446953,1.0011213,8798069379.47,39619617695.3932,0.594993,0.199077,-0.0818086,20200601
5,Bitcoin Cash,BCH,4704471365.822327,255.35218289,18423462.5,3467571665.44314,3.38444,6.19701,10.9318,20200601
6,Bitcoin SV,BSV,3734935502.3012085,202.74319185,18422002.0819233,1704571260.9025,2.52395,4.80492,9.68718,20200601
7,Litecoin,LTC,3121604528.600073,48.12523141,64864197.780529,3035652543.75117,2.30229,5.3214,11.8786,20200601
8,Binance Coin,BNB,2786431039.3886104,17.91494102,155536713.0,343444956.695915,1.74374,4.83952,9.41244,20200601
9,EOS,EOS,2626478789.9345202,2.81469334,933131417.8121,2380045715.46998,3.41651,5.06869,10.9843,20200601
10,Tezos,XTZ,2109096745.9523652,2.96036689,712444377.448977,122362523.118248,1.11507,5.33494,8.29443,20200601
11,Cardano,ADA,2104444095.6623135,0.08116783,25927070538.0,681780739.038042,-0.589128,7.99964,50.8265,20200601
12,Crypto.com Coin,CRO,1614216361.9364324,0.09375769,17216894977.169,30383432.5719819,4.35112,10.1814,19.3083,20200601
13,Chainlink,LINK,1533224811.188,4.38064232,350000000.0,491355311.692786,0.547391,5.17922,13.0417,20200601
14,Stellar,XLM,1530037892.671754,0.07551779,20260629335.9753,620504741.129556,0.343302,6.77172,14.6311,20200601
15,UNUS SED LEO,LEO,1190786372.3579416,1.19138338,999498892.9,13922745.0155295,0.614831,0.452679,4.13491,20200601
16,Monero,XMR,1189235134.7358258,67.639402,17581987.7104203,110295490.299783,1.36211,3.60163,9.34756,20200601
17,TRON,TRX,1134090518.0005658,0.01700743,66682072191.4,1709386487.05877,1.74144,6.13492,15.8288,20200601
18,Huobi Token,HT,916801354.7839636,4.1633632,220206911.971921,136374385.718115,1.73199,2.4946,6.64697,20200601
19,HEX,HEX,877625319.5952573,0.00465925,188361958839.462,3148122.64809779,1.08355,1.22867,16.5622,20200601
20,Neo,NEO,876379172.3563827,12.42406714,70538831.0,783678510.636529,-0.361627,11.3202,25.144,20200601
21,Ethereum Classic,ETC,838781324.6584015,7.21139656,116313299.0,1604432000.15344,1.99708,4.02193,6.13635,20200601
22,Dash,DASH,761525132.8005121,79.93554329,9526739.93940173,672681296.811558,2.17341,4.17985,8.83295,20200601
23,USD Coin,USDC,727045905.2217212,1.00244432,725273102.162322,511987831.33027,0.601126,0.00783926,0.125785,20200601
24,HedgeTrade,HEDG,676120757.7950356,2.34594073,288208798.11353,321281.19240411,3.15582,6.50089,10.9025,20200601
25,IOTA,MIOTA,655821599.0891274,0.23594692,2779530283.0,24306846.0833493,0.577622,6.83487,19.5579,20200601
26,TNC Coin,TNC,570222153.7146115,0.24680404,2310424689.0,2406826.98094262,4.48973,3.2633,-3.06449,20200601
27,Cosmos,ATOM,543592367.8046242,2.8506834,190688439.2,131032790.867347,1.50244,4.03529,9.20133,20200601
28,Zcash,ZEC,506504027.8290623,54.54942523,9285231.25,357408957.870699,2.84078,5.64911,19.048,20200601
29,Maker,MKR,462948176.29003066,460.38074963,1005576.7463346,12408341.0233235,0.547365,-0.242711,32.9411,20200601
30,MINDOL,MIN,462885831.96150315,2.71800419,170303575.5,210223.69583474,7.66958,-2.59434,-5.14527,20200601
31,Ontology,ONT,417475394.2532524,0.60085509,694802128.0,191500176.393506,0.663489,8.26207,23.3675,20200601
32,NEM,XEM,400535391.38179606,0.04450393,8999999999.0,12038110.4358988,0.289587,4.7524,9.95291,20200601
33,VeChain,VET,368464844.8824354,0.00664443,55454734800.0,232832326.799675,-1.45417,5.25932,32.3669,20200601
34,Counos X,CCXX,362256851.09656715,20.46171436,17704130.0,384072.16437303,0.691046,0.277901,0.720248,20200601
35,INO COIN,INO,347854932.6667763,1.93249326,180003180.0,246492.49102963,5.0669,7.8573,8.59883,20200601
36,Dogecoin,DOGE,330327929.2422791,0.00264672,124806691426.666,195748335.372687,2.60804,3.37031,4.70151,20200601
37,Basic Attention Token,BAT,326977319.6111981,0.22365048,1462001432.4463,93979212.636424,0.598716,5.02072,8.77277,20200601
38,OKB,OKB,322654922.05679995,5.37758203,60000000.0,244396121.280846,1.68707,3.66809,7.14012,20200601
39,FTX Token,FTT,294538827.9322282,3.11955361,94416979.0290913,3635506.10020012,2.05739,5.87552,11.791,20200601
40,Paxos Standard,PAX,244459924.5693677,0.99799132,244951954.494264,229806996.783693,0.495506,-0.165526,-0.394244,20200601
41,OmiseGO,OMG,241889124.27218437,1.72475623,140245398.245133,370899160.611818,-1.74914,14.5437,-0.914632,20200601
42,DigiByte,DGB,240914657.10755113,0.01825252,13198982921.3799,16918311.7335656,5.9673,6.91776,-5.67085,20200601
43,THETA,THETA,233566295.7790871,0.26831197,870502690.0,65340696.0357457,0.158308,7.00013,-27.8466,20200601
44,0x,ZRX,218772394.08022147,0.33393874,655127320.016736,54471701.2894395,1.24677,5.19688,2.43878,20200601
45,PlayFuel,PLF,215612702.02650002,0.4312254,500000000.0,11591022.9276363,2.33944,5.10099,7.76797,20200601
46,BitBay,BAY,200541224.0389071,0.1981345,1012146906.18565,96384.20325087,11.825,-8.74458,17.5546,20200601
47,Hedera Hashgraph,HBAR,195657202.47359893,0.04364827,4482587970.0,17655304.7889152,0.153318,-0.620796,3.57998,20200601
48,Algorand,ALGO,191003858.90943334,0.24942785,765767987.520323,59858535.2875233,-1.03118,5.10925,16.6434,20200601
49,ICON,ICX,187533404.3834026,0.34320378,546419991.535424,31811874.477459,0.710513,4.48089,2.85848,20200601
50,Decred,DCR,182881682.01580697,15.81105765,11566695.0345463,116088808.24945,2.13013,7.82926,11.5046,20200601
51,Qtum,QTUM,182831723.33187774,1.88986063,96743495.6577188,511876723.926033,0.183153,7.0204,15.1558,20200601
52,MimbleWimbleCoin,MWC,171300569.8636879,19.40622856,8827092.2569404,19286137.8104183,1.97189,5.31916,5.83893,20200601
53,Enjin Coin,ENJ,170122085.9099245,0.20752363,819772129.064264,20255164.0804856,1.00446,-1.39528,10.4893,20200601
54,Binance USD,BUSD,168465990.96750766,0.99796506,168809508.34,130900866.912825,0.455713,-0.225437,-0.336298,20200601
55,Bitcoin Gold,BTG,167031215.121022,9.53705286,17513923.589,41315760.760017,3.03871,4.22662,7.09141,20200601
56,Zilliqa,ZIL,165065982.87731665,0.01622696,10172332067.1538,139073185.34577,0.440981,9.03017,30.9692,20200601
57,Lisk,LSK,153343321.0262519,1.23750748,123913046.145642,3404644.97909408,0.254342,2.62404,2.73845,20200601
