Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,169988756578.03763,9228.32559024,18420325.0,15971550355.2327,-0.0498841,0.972931,-0.682049,20200701
2,Ethereum,ETH,25788404349.857403,231.11342171,111583326.3115,6463737442.7548,0.0240045,2.24501,-1.66149,20200701
3,Tether,USDT,9202338339.47515,1.00156146,9187991662.60765,20410901923.6753,0.0669404,0.0254391,0.0665971,20200701
4,XRP,XRP,7832562653.376507,0.17697586,44257803618.0,1115989502.4154,-0.0859711,0.795561,-3.63707,20200701
5,Bitcoin Cash,BCH,4127116636.023292,223.68642705,18450456.25,1116192160.73501,-0.0473134,0.7473,-3.89482,20200701
6,Bitcoin SV,BSV,2898312234.901376,157.0987508,18448983.3319233,989072225.819532,-0.137005,-0.6332,-8.98752,20200701
7,Litecoin,LTC,2707814853.16011,41.69924516,64936783.4501893,1220528739.71764,-0.111982,0.612876,-2.68402,20200701
8,Cardano,ADA,2487802576.4920883,0.09595386,25927070538.0,411496623.88349,2.40375,15.5779,16.6502,20200701
9,Binance Coin,BNB,2462062195.318312,15.82946012,155536713.0,159837868.568561,-0.084383,2.62776,-1.19322,20200701
10,Crypto.com Coin,CRO,2228619291.310307,0.12607332,17677168949.7717,43441646.4064941,0.00394938,0.499739,7.04065,20200701
11,EOS,EOS,2214101634.7031336,2.37064004,933967873.6373,1076905667.71654,-0.0381888,0.559182,-4.78741,20200701
12,Tezos,XTZ,1762587430.380952,2.3986278,734831569.170969,66019107.7062196,-0.107805,1.77748,-8.15864,20200701
13,Chainlink,LINK,1644389579.875,4.69825594,350000000.0,320994715.980322,0.145414,2.92015,0.462016,20200701
14,Acash Coin,ACA,1411950560.5413334,0.20161126,7003331813.52,225466.73419708,0.0724398,0.0655192,0.0745068,20200701
15,Stellar,XLM,1395526475.2314112,0.06848832,20376122151.5114,316808164.295104,0.553742,2.46202,-0.584311,20200701
16,UNUS SED LEO,LEO,1252223090.4173152,1.2528509,999498892.9,16217270.5252748,-0.175927,-0.931618,6.52762,20200701
17,Monero,XMR,1138155748.1563206,64.60592643,17616893.8513837,64478705.0633582,-0.0757,1.64248,-0.117828,20200701
18,TRON,TRX,1125001179.2486567,0.01687112,66682072191.4,691472812.084266,0.188454,3.06233,5.84909,20200701
19,USD Coin,USDC,927221552.0219885,1.00032545,926919889.197538,277293072.997844,0.0435124,-0.158574,-0.204641,20200701
20,Huobi Token,HT,902934661.4745227,4.14880034,217637530.971921,82084215.5690876,-0.180914,-0.0435455,-2.89385,20200701
21,Neo,NEO,716200236.2606342,10.15327623,70538831.0,212800588.165364,0.0569008,1.18384,-2.95225,20200701
22,HEX,HEX,714528046.7723867,0.00331422,215594629322.201,1569287.38862964,0.181016,7.46619,7.0556,20200701
23,Ethereum Classic,ETC,665083076.7546463,5.71803124,116313299.0,446564362.411341,0.0318252,-0.245562,-7.9464,20200701
24,Dash,DASH,654649996.7467448,68.34081134,9579195.56294697,222432902.326819,-0.0493593,0.244026,-5.48971,20200701
25,IOTA,MIOTA,639966106.5722977,0.23024254,2779530283.0,14935841.1828222,0.500758,2.45456,4.91413,20200701
26,VeChain,VET,521429597.82932585,0.0094028,55454734800.0,247029701.931607,-0.287763,6.96998,5.37058,20200701
27,Cosmos,ATOM,506522963.1442568,2.65628564,190688439.2,61670188.7957238,-0.221903,2.44249,-0.530473,20200701
28,Compound,COMP,502469676.48691785,196.17920441,2561279.0,164479765.771409,-0.542854,-9.81277,-7.26711,20200701
29,Zcash,ZEC,492824719.8755911,51.87485292,9500262.5,227279660.059827,0.117198,0.430439,-5.75249,20200701
30,Maker,MKR,451058702.6355806,448.55721284,1005576.7463346,8405941.66022055,-0.0411757,-1.71218,-7.54097,20200701
31,HedgeTrade,HEDG,441388188.71798426,1.53148756,288208798.06353,346593.56278743,1.33554,2.7338,-3.20627,20200701
32,Ontology,ONT,405591424.74278164,0.5821242,696743794.0,86878258.2802663,-0.178586,1.64721,-3.81395,20200701
33,NEM,XEM,395673607.0315362,0.04396373,8999999999.0,5707918.63255017,-0.08747,3.62945,2.18361,20200701
34,Basic Attention Token,BAT,377500064.05136544,0.25618259,1473558645.4263,70903840.4912146,-0.967369,1.77998,2.96023,20200701
35,INO COIN,INO,370224776.2237641,2.05676798,180003180.0,457435.88457297,0.623531,0.719051,8.24551,20200701
36,Counos X,CCXX,361733465.1802739,20.42709893,17708509.0,903915.09512238,0.0622303,0.0171782,0.0659545,20200701
37,VestChain,VEST,341017868.95266724,0.0385418,8848000000.0,306647.48854893,-0.0684443,12.3607,40.4849,20200701
38,OKB,OKB,303874902.4038,5.06458171,60000000.0,111594733.998182,-0.186618,0.151393,-0.546708,20200701
39,Dogecoin,DOGE,294727829.41124,0.00235365,125221794130.631,152549213.594416,0.682858,1.43099,-2.93513,20200701
40,FTX Token,FTT,276702411.2919963,2.93281753,94346957.5237492,3051349.84545068,0.0118364,1.71688,-0.341326,20200701
41,MINDOL,MIN,271305927.08554626,1.59307241,170303575.5,175455.6735219,-9.55801,-17.9143,83.0469,20200701
