Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,2255129543854.219,113320.0859723,19900528.0,91294530181.27,0.11555925,-2.10621612,-3.66877441,20250801
2,Ethereum,ETH,421079986372.952,3488.36593154,120709809.30247582,46261558199.7,0.44826453,-5.63587555,-6.40954806,20250801
3,XRP,XRP,175825456080.2364,2.96459688,59308385925.0,9496832985.83,1.31226567,-2.00229049,-5.63777974,20250801
4,Tether USDt,USDT,163813754700.85922,0.99946966,163900677949.11465,149264878937.09,-0.00825503,-0.04870723,-0.07263924,20250801
5,BNB,BNB,105467274107.39426,757.18657938,139288356.37,3061372565.11,1.08258869,-3.37901771,-3.61757165,20250801
6,Solana,SOL,87654931683.24248,162.87708651,538166132.2733423,8200357156.78,0.96229714,-5.53707094,-12.79720216,20250801
7,USDC,USDC,64255698822.07122,0.99978888,64269267071.63991,19199023765.95,-0.0188538,-0.0242946,-0.01124549,20250801
8,TRON,TRX,30637223656.578403,0.32347111,94713941661.60551,1737402624.5,0.49706805,-0.43149824,2.03109915,20250801
9,Dogecoin,DOGE,30251464124.491417,0.20121554,150343576383.7053,3400021924.56,1.36939327,-4.12507465,-15.03152714,20250801
10,Cardano,ADA,25343857147.07423,0.71566746,35412895644.518196,1471507567.12,1.46313711,-3.29603883,-12.3035728,20250801
11,Hyperliquid,HYPE,12549029392.5658,37.58002512,333928180.0,584607074.5,1.55209096,-7.91994634,-14.8857971,20250801
12,Sui,SUI,12168968210.31367,3.46504268,3511924479.5699987,2569541708.94,1.37910385,-4.27271528,-12.16084807,20250801
13,Stellar,XLM,11957812415.744839,0.38278325,31239121133.93179,588806384.19,1.08603184,-4.66438843,-11.28778653,20250801
14,Chainlink,LINK,10918449442.293707,16.10153358,678099970.4527867,1036914835.12,1.39990122,-5.03621833,-11.97029905,20250801
15,Bitcoin Cash,BCH,10660942754.596966,535.5762291,19905556.25,560426904.02,0.699001,-4.74220519,-3.81535431,20250801
16,Hedera,HBAR,10269148750.870586,0.24223875,42392675915.64852,722539052.37,1.11460122,-3.62477086,-6.26969496,20250801
17,Avalanche,AVAX,9103447873.134249,21.55808826,422275285.48916084,765144787.79,1.31646215,-4.18559431,-10.19246617,20250801
18,Toncoin,TON,8641048013.971231,3.57623619,2416240863.4451613,599942766.93,1.65204539,1.04878242,11.95179412,20250801
19,Ethena USDe,USDe,8614358511.655712,1.00039082,8610993199.247995,280827052.18,-0.00368067,-0.02757013,-0.05143196,20250801
20,UNUS SED LEO,LEO,8264430417.950986,8.95347072,923042099.9,3457824.03,0.0246083,0.16805407,-0.28934545,20250801
21,Litecoin,LTC,8119791182.998557,106.64380908,76139358.23347135,1130900178.36,1.28423845,0.395618,-6.3012893,20250801
22,Shiba Inu,SHIB,7120478034.022709,1.208e-05,589246222993602.2,330609064.14,1.6235467,-2.94483746,-14.18761001,20250801
23,Polkadot,DOT,5694955174.767673,3.55249118,1603087773.0516493,429041409.64,1.16937482,-3.6896108,-13.11797534,20250801
24,Uniswap,UNI,5693793681.699169,9.05588186,628739836.71,566891806.98,0.80897278,-3.17989481,-13.16249939,20250801
25,Monero,XMR,5483029480.31884,297.23562372,18446744.07370955,135610149.18,0.37402721,-2.95519884,-7.72133808,20250801
26,Dai,DAI,5365252044.484322,0.99997565,5365382702.664872,21474311566.16,-0.00151854,0.01885345,0.00850862,20250801
27,Bitget Token,BGB,4884889546.785689,4.28502077,1139992035.9787908,189954189.49,0.5405029,-2.37717037,-6.0461889,20250801
28,Pepe,PEPE,4378053066.166502,1.041e-05,420689899653543.56,1036413770.95,1.87504612,-3.50004333,-17.15812045,20250801
29,Cronos,CRO,4255189304.193761,0.13151468,32355243203.632465,50301457.8,1.88880061,-5.56983193,-0.61022076,20250801
30,Aave,AAVE,3889516651.2020917,255.84517815,15202618.54959562,561482057.61,1.19229183,-1.99463216,-13.02367091,20250801
31,Ethena,ENA,3683506109.454661,0.57965181,6354687500.0,1821300378.89,0.70484008,1.68909808,-4.01017971,20250801
32,Bittensor,TAO,3289785432.5305195,344.05964067,9561672.0,207779768.72,1.11262542,-2.64387559,-19.35854218,20250801
33,Ethereum Classic,ETC,3029148705.3254876,19.80532725,152946157.74982786,202167955.91,1.27376289,-3.86303815,-12.83422289,20250801
34,NEAR Protocol,NEAR,3001450382.826588,2.42008053,1240227483.0,343434340.51,1.12016622,-4.71280524,-15.25618309,20250801
35,Pi,PI,2885158918.5299397,0.37156478,7764888097.613479,125510227.96,0.01683306,-9.05047158,-16.07700167,20250801
36,Aptos,APT,2844066624.2671847,4.23700473,671244619.4266415,262877502.23,1.59054508,-2.01508487,-10.99380097,20250801
37,Ondo,ONDO,2815033650.460078,0.8910851,3159107529.0,269046280.37,1.05288534,-3.15917746,-14.11000384,20250801
38,OKB,OKB,2773627319.7738814,46.227122,60000000.0,10614078.07,0.00479724,-1.59070566,-3.85858156,20250801
39,Internet Computer,ICP,2693307590.9011602,5.02283127,536213033.3715643,108738483.0,1.05970248,-4.09250056,-10.61221087,20250801
40,Mantle,MNT,2345704600.4854074,0.69692451,3365794382.836841,225503167.6,0.02276439,-5.84143566,-9.20866175,20250801
41,Kaspa,KAS,2251757356.156402,0.08489443,26524204700.98729,118955252.55,0.77556024,-4.04754288,-15.50039071,20250801
42,World Liberty Financial USD,USD1,2165501562.7317743,0.99911717,2167415031.4346695,564936388.73,-0.00122728,0.01451728,-0.26146388,20250801
43,Pudgy Penguins,PENGU,2164720450.5947137,0.03443695,62860396090.04,1058803509.62,2.2350762,2.14428363,-12.21811256,20250801
44,POL (prev. MATIC),POL,2068490499.955775,0.19748635,10474093471.368378,207623582.19,0.80689477,-3.70683987,-15.40736,20250801
45,GateToken,GT,2057393115.4625442,16.73894128,122910588.0,9571316.76,0.02642585,-1.90557234,-4.74344899,20250801
46,Bonk,BONK,2065995887.2853668,2.564e-05,80585903106230.19,632423637.44,1.41255103,-2.00150073,-27.58712106,20250801
47,Algorand,ALGO,2056733299.52171,0.23660661,8692628252.912975,137165221.52,1.44228055,-3.15038421,-11.32829922,20250801
48,VeChain,VET,1951018584.5627937,0.02269021,85985041177.0,80532654.48,1.17166872,-1.7857995,-11.96609812,20250801
49,Arbitrum,ARB,1947955947.6017325,0.37822627,5150239630.0,434976380.16,1.08959777,-5.06211328,-14.67818453,20250801
50,Render,RENDER,1832158348.7081883,3.53610619,518128769.05628264,114868517.44,1.73996244,-5.21537801,-15.95817514,20250801
51,Worldcoin,WLD,1768456438.4677458,0.96632251,1830089241.8771267,241659921.94,1.32377779,-4.04419885,-17.0945275,20250801
52,OFFICIAL TRUMP,TRUMP,1745251317.456484,8.72628703,199999302.373878,502768091.93,1.23834619,-2.54777148,-13.77847247,20250801
53,Story,IP,1731286317.121772,5.86464113,295207546.0,69803548.95,0.18752113,-2.71309117,7.22734456,20250801
54,Sky,SKY,1686067797.3655684,0.0793435,21250231264.412,1973587.28,0.98355354,-3.57787707,-13.70580205,20250801
55,Sei,SEI,1644602403.6181836,0.28444443,5781805555.0,246036362.4,1.42710335,-3.19644077,-14.7940603,20250801
56,Cosmos,ATOM,1622022447.9428396,4.1490932,390934204.0,188811165.78,1.05393142,-1.51793855,-11.89069456,20250801
57,Filecoin,FIL,1571313378.8229187,2.29816371,683725608.0,299470699.33,1.29215315,-4.07632093,-13.23658059,20250801
58,XDC Network,XDC,1545136062.5516744,0.09520551,16229482306.3,54144587.8,-0.80653648,-2.72892011,9.52216734,20250801
59,Flare,FLR,1544253597.554472,0.02215652,69697478287.57512,15719503.79,-0.62258067,-3.69799964,-1.21208138,20250801
60,Artificial Superintelligence Alliance,FET,1518780298.5962348,0.63849911,2378672539.9527307,143931276.0,1.2792284,-4.77802931,-13.72756214,20250801
61,First Digital USD,FDUSD,1448545023.9173975,0.9973005,1452465952.200666,11107170349.42,-0.00539276,-0.07037223,-0.08252288,20250801
62,Four,FORM,1448427504.4971051,3.79301311,381867255.144574,20912721.54,-0.0248802,0.01917587,11.68350536,20250801
63,SPX6900,SPX,1433643855.8156762,1.53990816,930993090.07,124409366.72,1.07077326,-5.66911223,-20.47321645,20250801
64,Jupiter,JUP,1380689380.6950078,0.45146059,3058272222.2000003,86400952.67,0.3561028,-6.55518114,-18.19564143,20250801
65,KuCoin Token,KCS,1353281641.975908,10.62047641,127421933.73556715,7549180.04,0.31083318,-5.82925217,-11.78351171,20250801
66,Quant,QNT,1334958443.1469252,110.57627881,12072738.0,30665245.83,0.9072584,-4.39569896,-8.47995327,20250801
67,Injective,INJ,1257357276.4768531,12.57722828,99970935.41,177669639.49,1.03475057,-5.00293229,-10.03713245,20250801
68,Stacks,STX,1227079008.014256,0.68583789,1789167710.21814,49562801.39,1.03675532,-3.30847835,-15.19873304,20250801
69,Curve DAO Token,CRV,1205869530.312127,0.88132185,1368251028.1923919,292352233.76,0.34256708,-5.96951266,-14.74539333,20250801
70,Celestia,TIA,1185124134.0764985,1.62265947,730359114.136206,170050645.86,1.7401508,-3.66443078,-16.67125303,20250801
71,Optimism,OP,1136973555.9842417,0.64888832,1752186819.0,313920944.36,1.75352953,-2.853796,-9.8216274,20250801
72,PayPal USD,PYUSD,1011747045.0704718,0.99927777,1012478283.764885,46940585.91,-0.00058135,-0.03475889,-0.02692633,20250801
73,FLOKI,FLOKI,993918244.2234443,0.00010418,9540550307645.205,163179612.65,1.30908777,-5.00081826,-19.67403075,20250801
74,Conflux,CFX,990999130.1839861,0.19360287,5118721242.9,269179807.49,1.5191076,-9.94913951,3.08911548,20250801
75,PAX Gold,PAXG,953024194.9858997,3363.06030841,283380.049,135542547.03,0.14872952,2.07464023,0.46775505,20250801
76,The Graph,GRT,945840699.4688821,0.09079546,10417269005.63043,71385693.69,1.44910557,-3.62224529,-13.42836605,20250801
77,Immutable,IMX,937228354.1828004,0.49565104,1890903648.3898141,45251417.28,1.78848341,-4.18617392,-12.20721948,20250801
78,Ethereum Name Service,ENS,927076173.8963331,25.35472114,36564242.57038913,187197810.11,1.22322677,-5.44443929,-11.17115981,20250801
79,Fartcoin,FARTCOIN,917105123.4956338,0.91710672,999998256.0,364302218.65,2.70419055,-6.43081618,-32.91064465,20250801
80,Pump.fun,PUMP,909653097.9984572,0.00256964,354000000000.0,530794835.93,2.03404831,2.2977589,-6.17116069,20250801
81,PancakeSwap,CAKE,890544357.4160316,2.58126505,345003066.2287522,149679757.39,1.05578347,-4.88375616,-6.75728708,20250801
82,dogwifhat,WIF,878682038.6974725,0.87970238,998840133.792169,370336093.55,1.53563479,-4.32255973,-18.00719159,20250801
83,Sonic,S,871438559.8393664,0.30258283,2880000000.0,193954030.46,0.06986356,-1.57780164,-9.47798093,20250801
84,Kaia,KAIA,875195278.2445152,0.14387835,6082883637.123114,50263631.09,1.416851,-4.46908267,-12.12696153,20250801
85,Nexo,NEXO,831363976.7499566,1.28665067,646145839.5746847,12640994.69,0.42431472,-1.25433984,-1.97625284,20250801
86,Tether Gold,XAUt,828464608.8571798,3360.5839953,246524.0,58450660.37,0.16381338,2.02073108,0.46090118,20250801
87,Lido DAO,LDO,808604119.5380828,0.90154542,896908914.256508,130992581.11,1.85839514,-5.26943849,-17.73895458,20250801
88,Tezos,XTZ,795341731.8919094,0.75526762,1053059491.134138,39662994.21,1.34540222,-2.84632837,-15.71128579,20250801
89,Virtuals Protocol,VIRTUAL,797356797.2045431,1.21674725,655318349.2366077,202203151.66,1.2478176,-3.0614176,-22.30147989,20250801
90,Vaulta,A,791220873.9028736,0.50024474,1581667568.2536,60654084.29,1.29458996,-2.37164563,-13.15725398,20250801
91,Theta Network,THETA,752229431.6928064,0.75222943,1000000000.0,53101094.06,1.28976505,-5.10607376,-14.88242003,20250801
92,JasmyCoin,JASMY,722130399.6839635,0.01460472,49444999677.16958,57739982.7,1.02899127,-3.49045193,-15.54148168,20250801
93,IOTA,IOTA,706935856.9807751,0.17994855,3928544288.0,33957296.39,1.09124118,-4.69724711,-13.14331269,20250801
94,Raydium,RAY,695439150.6148715,2.59508734,267982945.783141,81645640.19,0.63576847,-5.92330464,-14.13627964,20250801
