period,long_any_vol_return_pct,long_any_vol_sharpe,long_any_vol_winrate_pct,long_any_vol_count,long_high_vol_return_pct,long_high_vol_sharpe,long_high_vol_winrate_pct,long_high_vol_count,long_low_vol_return_pct,long_low_vol_sharpe,long_low_vol_winrate_pct,long_low_vol_count,short_rally_forward_return_pct,short_rally_pnl_pct,short_rally_sharpe,short_rally_winrate_pct,short_rally_count
10d,0.5143937487243,1.5922457199594082,53.2634971796938,7446,1.09648558027974,3.0450247464478437,55.365566037735846,1696,0.34270196675595,1.1027729374780044,52.64347826086957,5750,0.23752962242746,-0.23752962242746,0.6647099759445637,47.0805296288257,9214
1d,0.42955199094596996,1.2316843916524924,54.07026563838904,4668,0.15027874625007,0.4285971642714878,51.224632610216936,1429,0.5527633113135,1.5894096389918813,55.32571781414016,3239,0.06776821622861,-0.06776821622861,0.1648395776502872,45.05452458389133,5227
20d,0.49866186749798,1.548372617085868,54.33231396534149,8829,0.70993450273905,1.9050904888797933,55.28185693983894,2111,0.43227357738278,1.420207351841707,54.03393867222388,6718,0.33877195344003,-0.33877195344003,0.990585313671737,48.013919538278735,11782
2d,0.7427125250138,2.018447067051927,56.09460278956944,4947,1.25020070003468,3.144272260195854,59.17001338688086,1494,0.52313901401432,1.4785929228016363,54.7639733565016,3453,-0.06731519716309,0.06731519716309,-0.1668159749779061,43.0816535702084,5854
30d,0.29231946940643,0.9118927718755576,52.86149322692428,9523,0.59056150363612,1.6683338278919102,53.88205345778532,2357,0.19422339423487,0.629296118644358,52.525816355009766,7166,0.21644159301568,-0.21644159301568,0.6329499177267625,47.82115297321834,13218
3d,0.5589640232173599,1.5094571905433625,53.96554987696385,5283,0.81112922049843,1.908419514034156,54.50874831763123,1486,0.46027624782634996,1.3284580667672754,53.75296286542007,3797,0.008739001538763712,-0.008739001538763712,0.0220052914088439,43.46945137157107,6416
5d,0.37619337880458,1.0210595625890373,52.19021646497358,5867,1.00372887603342,2.5132325636722648,56.12113402061856,1552,0.15048420343976998,0.4227590151569383,50.77636152954808,4315,0.09094994582432,-0.09094994582432,0.2333731331385508,45.25147320816775,7297
