Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1132077832956.1082,57325.48768919,19748246.0,24592449996.84,-0.21349765,-2.78855946,-10.89331636,20240901
2,Ethereum,ETH,292090646870.83514,2427.90228066,120305767.32756001,11800443264.94,0.39871919,-3.4014352,-11.68559338,20240901
3,Tether USDt,USDT,118229686053.51237,1.00000578,118229002316.47179,40816634043.54,-0.015516,0.01213863,-0.0539199,20240901
4,BNB,BNB,74805529170.95578,512.59520126,145934899.4833392,1498350086.96,0.18636102,-3.80970085,-10.7365725,20240901
5,Solana,SOL,60044986646.11422,128.69055445,466584256.346924,1974170864.7,-1.36746321,-4.93720476,-19.01625903,20240901
6,USDC,USDC,34741759398.01983,0.99999253,34742018830.34963,3944521734.65,-0.00621357,0.00205926,-0.00441849,20240901
7,XRP,XRP,30825317189.08257,0.54799043,56251561168.0,681339684.17,-0.16257632,-3.23548112,-8.69618982,20240901
8,Dogecoin,DOGE,13900911915.579063,0.09535411,145781996383.70523,424515197.32,0.40736757,-5.89924961,-13.07591693,20240901
9,TRON,TRX,13507094351.838758,0.15566654,86769413081.10771,330931374.89,0.2174405,-1.2681254,-6.53864528,20240901
10,Toncoin,TON,13151810123.365038,5.18818672,2534953122.0690584,209379464.34,-0.20935809,-4.30823187,-10.33542616,20240901
11,Cardano,ADA,11929566160.469425,0.33173951,35960643044.11,212136963.1,0.50466128,-3.94161415,-13.82918233,20240901
12,Avalanche,AVAX,8685377958.759,21.44817282,404947220.107635,225766458.12,0.2037321,-5.91906172,-20.45897843,20240901
13,Shiba Inu,SHIB,7753505293.632077,1.316e-05,589269848413031.4,153448147.14,-0.02459346,-4.86042303,-13.01337,20240901
14,Chainlink,LINK,6307454695.14325,10.37239763,608099970.4527867,163852806.3,0.10925774,-5.91565965,-14.33777732,20240901
15,Bitcoin Cash,BCH,6178386478.313747,312.74997355,19755034.375,139653678.52,-0.08428472,-2.94785853,-12.24259614,20240901
16,Polkadot,DOT,6062985030.430124,4.07362833,1488350076.628788,92291454.92,-0.01022993,-4.34087954,-15.56386437,20240901
17,UNUS SED LEO,LEO,5417160705.209483,5.85264154,925592429.9,1810871.62,-0.03002074,-4.54528455,-0.53465003,20240901
18,Dai,DAI,5364772669.989804,0.9998863,5365382702.664872,89996302.53,-0.0079197,-0.0033799,-0.00894699,20240901
19,Litecoin,LTC,4759860210.286654,63.52633877,74927349.8566697,223244708.91,0.10880017,-2.3555427,-2.03651616,20240901
20,NEAR Protocol,NEAR,4317868937.417405,3.85161877,1121053042.0,162617536.73,-0.24460752,-4.54515434,-21.56449642,20240901
21,Polygon,MATIC,4017308632.235981,0.40231703,9985430169.844067,180859650.42,0.26392186,-4.21807778,-23.25011074,20240901
22,Kaspa,KAS,3890421322.729608,0.15819928,24591902878.471817,44671806.97,-0.6703958,-3.10853676,-7.1704213,20240901
23,Uniswap,UNI,3369626527.176293,5.61486369,600126149.71,66428943.43,0.13343148,-5.52590016,-15.34556808,20240901
24,Internet Computer,ICP,3377066114.7794113,7.19594064,469301552.9089542,47182130.99,0.22481826,-4.83384503,-15.50261745,20240901
25,Monero,XMR,3130647011.432675,169.71271455,18446744.07370955,63415720.62,0.19974455,0.50275166,1.90821002,20240901
26,Pepe,PEPE,3008096575.713594,7.15e-06,420689899999994.8,385811661.14,0.18207957,-5.95643543,-21.79794235,20240901
27,Aptos,APT,3001440281.168032,6.17698501,485907003.91457105,92678488.35,0.22310906,-4.76986596,-15.73815566,20240901
28,Artificial Superintelligence Alliance,FET,2874776446.9595857,1.1407843,2520000000.0,215585861.1,-0.41261458,0.78823265,-16.49755988,20240901
29,First Digital USD,FDUSD,2797119405.6132145,0.99930853,2799054880.66,2849519754.79,-0.05081697,0.05382562,-0.01966906,20240901
30,Stellar,XLM,2657298099.0029173,0.09004839,29509667391.34225,40375174.48,0.13782826,-2.71194741,-10.80760767,20240901
31,Ethereum Classic,ETC,2619813323.338061,17.63356515,148569690.9032764,83132737.53,0.06424744,-4.15201276,-12.36752834,20240901
32,OKB,OKB,2172054243.4635305,36.20090406,60000000.0,2157569.64,-0.27804403,-2.1574379,-7.38318236,20240901
33,Stacks,STX,2136471950.137309,1.43934443,1484336829.386183,49334618.37,0.4965384,-5.31780948,-21.60155394,20240901
