Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,1690198097123.8577,85169.16958877,19845187.0,28175650319.38,0.04384069,3.17418921,-2.63231809,20250401
2,Ethereum,ETH,229915648660.7695,1905.49140013,120659504.75817151,15001220419.89,-0.34269779,4.49752095,-7.84774365,20250401
3,Tether USDt,USDT,144034352753.18784,1.0000005,144034280963.48013,58370134998.17,0.00224612,0.02324693,-0.01878398,20250401
4,XRP,XRP,124537544203.75098,2.13961089,58205697378.0,4034254494.31,-0.32581273,2.37878604,-12.71705067,20250401
5,BNB,BNB,87092519419.3271,611.29712451,142471665.46,2091803390.82,0.08715952,1.02868906,-2.95990814,20250401
6,Solana,SOL,64925312361.68225,126.68238037,512504676.4452422,2993289338.63,-0.24927659,1.59450364,-11.91422974,20250401
7,USDC,USDC,60117903779.52704,1.00003741,60115654788.570274,8951500962.73,0.00119044,0.01510033,0.00446796,20250401
8,Dogecoin,DOGE,25882695313.191597,0.1740858,148677806383.70526,1149373220.91,-0.09827723,4.42101362,-8.8124531,20250401
9,Cardano,ADA,23899535859.879707,0.67765476,35268011575.20344,688019564.39,-0.51510739,2.45041866,-9.06399091,20250401
10,TRON,TRX,22587531258.73612,0.23779242,94988440009.84062,454025435.35,0.35592637,-0.38975583,4.62169391,20250401
11,Toncoin,TON,9979017573.50796,4.05587317,2460386989.897365,262803829.0,-0.1808368,-1.30774851,12.73584464,20250401
12,Chainlink,LINK,9227588015.775919,14.04289824,657099970.4527867,326570057.51,-0.65975789,3.92542119,-9.13732233,20250401
13,UNUS SED LEO,LEO,8494635921.951458,9.19512066,923819951.9,2543325.13,-0.70751264,0.5553884,-5.77263468,20250401
14,Stellar,XLM,8378714404.470631,0.27224288,30776615405.618824,153748525.37,0.1697985,3.12696912,-7.3604734,20250401
15,Avalanche,AVAX,8211657393.923766,19.79265832,414884007.0366695,287419415.08,0.4187802,5.45427288,-13.66107792,20250401
16,Sui,SUI,7808922690.30675,2.40275809,3249982900.4588876,1049276758.08,-0.97992123,5.85875659,-2.30820326,20250401
17,Shiba Inu,SHIB,7477257894.872322,1.269e-05,589250782319086.8,187207347.11,-0.12900724,2.41849409,-8.44489589,20250401
18,Hedera,HBAR,7182973526.660005,0.17013191,42220025920.59506,227007727.97,-0.43812838,4.26265832,-12.69842032,20250401
19,Polkadot,DOT,6528815880.73012,4.175402,1563637677.5165637,149732002.24,-0.05932196,3.7976813,-10.01032824,20250401
20,Litecoin,LTC,6383846038.388855,84.48882278,75558468.3040892,365025852.27,-0.52206116,1.7526918,-10.5460821,20250401
21,MANTRA,OM,6228899858.691038,6.31324205,986640430.9399996,60968133.02,0.28919392,1.38192557,-7.5581763,20250401
22,Bitcoin Cash,BCH,6123449124.770745,308.48299386,19850200.0,198248522.7,-0.38840821,1.7033488,-8.09842952,20250401
23,Bitget Token,BGB,5582324201.274608,4.65193683,1200000000.0,123764879.51,0.418742,3.33868421,-6.12666964,20250401
24,Dai,DAI,5365727013.689793,1.00006417,5365382702.664872,107133929.09,-0.00268057,0.01696836,-0.00215198,20250401
25,Ethena USDe,USDe,5265506251.74886,0.99988095,5266133185.191034,123968521.41,0.00749546,0.00263903,0.01955071,20250401
26,Pi,PI,4812335785.855007,0.70935206,6784128873.278967,140831312.54,0.41420959,-1.03610676,-19.16720763,20250401
27,Hyperliquid,HYPE,4452347801.499639,13.33324969,333928180.0,73088767.24,0.03817966,2.69524585,-16.94668339,20250401
28,Monero,XMR,4000088170.289921,216.84521422,18446744.07370955,63023366.38,-0.83091193,0.91989193,-1.33275804,20250401
29,Uniswap,UNI,3939512019.286012,6.26817707,628494054.71,84503143.15,-0.59169226,4.98844908,-10.03430142,20250401
30,Aptos,APT,3266146178.3736806,5.40427787,604363109.3859993,100903882.62,-0.26900315,2.53106652,-8.68627367,20250401
31,Pepe,PEPE,3247325637.0039973,7.72e-06,420689899653543.56,716307624.18,0.05566275,7.09182211,-3.7912325,20250401
32,NEAR Protocol,NEAR,3175220250.4841094,2.64848229,1198882945.0,162971121.03,-0.74514095,5.38633566,-12.5253966,20250401
33,OKB,OKB,2898360657.98008,48.30601097,60000000.0,4621106.87,-0.14660878,0.75602213,-5.18541536,20250401
34,Cronos,CRO,2770500291.593017,0.10426562,26571560696.0,43156240.27,-1.7307698,5.27676757,-0.4991329,20250401
35,Mantle,MNT,2696428826.6357384,0.80138893,3364694382.8368406,175234825.31,0.22729056,1.10021428,-5.30573253,20250401
36,Internet Computer,ICP,2613798181.8231726,5.42114828,482148439.1844219,63309552.44,-0.45405167,1.9992627,-12.5787026,20250401
37,Ondo,ONDO,2597558775.531664,0.8222445,3159107529.0,133812400.81,-0.62020987,5.49444372,-10.52977695,20250401
38,First Digital USD,FDUSD,2563464813.069824,0.99819972,2568088088.167816,5369729284.82,0.01469062,-0.00266206,-0.00591545,20250401
39,Ethereum Classic,ETC,2559161533.0078425,16.9082952,151355385.2293335,93468462.23,-0.17475065,0.72588245,-8.24869832,20250401
