Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,156238987739.9071,8562.45405008,18246987.0,35349164300.1413,-0.0802291,-0.755813,-13.1334,20200301
2,Ethereum,ETH,24069393931.834496,218.97059993,109920664.874,18179807469.1001,-0.0104205,-1.11358,-19.1774,20200301
3,XRP,XRP,10018780809.128767,0.22884633,43779512655.0,2086828072.14802,0.0612316,-1.71061,-18.1778,20200301
4,Bitcoin Cash,BCH,5735791486.2574005,313.30346771,18307462.5,4048910842.68394,0.283848,0.808296,-20.9827,20200301
5,Tether,USDT,4644680725.412457,1.0004983,4642367414.0,45828960109.1162,0.00861126,-0.290641,-0.112346,20200301
6,Bitcoin SV,BSV,4182980992.0315533,228.51791898,18304827.0819233,2461691015.51782,0.785415,6.61312,-21.705,20200301
7,Litecoin,LTC,3720790354.568044,57.95668772,64199499.6734811,4317287190.84129,0.00266868,-1.6227,-25.9134,20200301
8,EOS,EOS,3253825123.5531435,3.53457733,920569792.7216,3451754058.08805,-0.13835,-0.448955,-17.8855,20200301
9,Binance Coin,BNB,2949478829.7517796,18.96323236,155536713.0,380913102.209711,-0.21041,-2.98618,-16.7994,20200301
10,Tezos,XTZ,1842690210.5383892,2.62309342,702487451.797325,118242324.18594,-0.097963,-5.63557,-23.1367,20200301
11,Chainlink,LINK,1357836407.0355,3.87953259,350000000.0,423505999.424704,-0.75881,-6.49334,-7.46352,20200301
12,Cardano,ADA,1190893585.9846437,0.04593244,25927070538.0,96716580.6182009,-0.112689,-3.88617,-24.3836,20200301
13,Stellar,XLM,1136566220.935942,0.05625166,20205027041.05,360604910.2965,-0.277771,-2.47595,-22.1222,20200301
14,Monero,XMR,1130665391.8511844,64.73641639,17465677.8204664,101124198.971772,-0.0949048,-3.00126,-23.1564,20200301
15,TRON,TRX,1100215361.473965,0.01649942,66682072191.4,1530951215.461,-0.149905,-1.2977,-21.0784,20200301
16,Huobi Token,HT,1051670471.6357523,4.60168611,228540244.971921,608435607.310098,1.76257,-5.97799,-2.47499,20200301
17,UNUS SED LEO,LEO,956124212.551487,0.95660357,999498892.9,7503919.57604455,0.0384097,-0.415246,0.713099,20200301
18,Ethereum Classic,ETC,902890981.9798054,7.76257736,116313299.0,1537094856.74721,-0.196282,3.92855,-19.071,20200301
19,Neo,NEO,801741236.6981231,11.36595582,70538831.0,757272181.207569,-0.234572,0.314761,-19.5684,20200301
20,Dash,DASH,796493790.0110623,85.10560006,9358888.12776975,765429156.862465,-0.22055,-1.45858,-20.4584,20200301
21,Crypto.com Coin,CRO,731917787.692052,0.05306561,13792694063.927,16135029.0583095,0.659063,0.994658,-14.0284,20200301
22,HedgeTrade,HEDG,711158957.5898994,2.46751301,288208798.11353,1450080.07640572,1.06851,-2.25071,-13.8804,20200301
23,Folgory Coin,FLG,676100706.6303233,42.59637877,15872257.83228,612525.87728735,1.10682,1.02459,-11.4273,20200301
24,Cosmos,ATOM,642291145.5313679,3.36827523,190688439.2,134716473.13015,-0.190883,-3.58863,-29.8187,20200301
25,IOTA,MIOTA,587699443.660697,0.2114384,2779530283.0,5944197.05423734,0.0467993,-2.3768,-23.4065,20200301
26,Maker,MKR,537061422.8782157,544.02893383,987192.756632089,5571791.86346448,-0.675042,-2.54795,-16.3508,20200301
27,Zcash,ZEC,453702306.89702135,49.27847581,9206906.25,357210116.312289,-0.37802,-0.835019,-21.3256,20200301
28,NEM,XEM,440114170.0334984,0.04890157,8999999999.0,25986171.2897338,-0.048123,0.0437233,-19.2525,20200301
29,USD Coin,USDC,439323845.4630537,1.00116146,438814179.056533,897676018.325227,-0.0605586,-0.223556,0.0785798,20200301
30,Ontology,ONT,436513151.48010874,0.6848864,637351170.0,112403803.021665,-0.196671,1.00901,-22.0204,20200301
31,OKB,OKB,328119558.2208,5.4686593,60000000.0,217556125.961578,0.559295,-6.83636,-15.3915,20200301
32,Basic Attention Token,BAT,302490934.29112226,0.21145808,1430500737.5363,57380522.4133448,-0.296551,-1.85571,-22.2981,20200301
