Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,120903014693.26675,6606.77626829,18299850.0,40346426265.7324,3.24828,3.26609,-1.00845,20200401
2,Ethereum,ETH,14966424710.33189,135.63455234,110343746.874,12456564434.6682,3.07433,1.83579,-0.735717,20200401
3,XRP,XRP,7702917453.977188,0.17532266,43935664307.0,2053108171.63993,2.23037,0.56337,8.79434,20200401
4,Tether,USDT,6195358201.236141,1.00474596,6166094189.58219,47949493851.6407,1.85255,0.195585,0.354536,20200401
5,Bitcoin Cash,BCH,4113674253.4506135,224.02094732,18362900.0,3197608307.6625,2.3569,2.3427,1.13315,20200401
6,Bitcoin SV,BSV,3084576623.446296,168.00169788,18360389.5819233,2007741933.86837,2.48611,1.81912,-2.93005,20200401
7,Litecoin,LTC,2536712327.126202,39.38081279,64414930.7031291,3303999600.09414,3.1068,0.679164,0.346054,20200401
8,EOS,EOS,2089170434.5137382,2.2673102,921431235.019,2517775172.1942,3.04564,2.18803,-1.40548,20200401
9,Binance Coin,BNB,1981787100.9202013,12.74160333,155536713.0,332222983.28279,2.62248,1.77173,3.33084,20200401
10,TAGZ5,TAGZ5,1176880082.8075228,3.05055288,385792388.869,15247.8835136,5.44982,4.10265,8.92238,20200401
11,Tezos,XTZ,1138995986.2693667,1.61554962,705020740.063489,93197405.8057846,2.27954,0.844888,-5.98342,20200401
12,UNUS SED LEO,LEO,1048526462.1895301,1.04905215,999498892.9,9375131.10054126,1.76482,0.546568,3.82535,20200401
13,Monero,XMR,849270096.5660304,48.51173339,17506488.3742767,118501640.30379,2.31321,1.99752,2.72522,20200401
14,Stellar,XLM,828110034.264987,0.04081614,20288786180.0937,302527865.167376,2.43899,0.450989,0.759167,20200401
15,Cardano,ADA,799975595.0967972,0.03085484,25927070538.0,92295629.3107221,3.29877,1.42963,4.65393,20200401
16,Chainlink,LINK,797390894.244,2.2782597,350000000.0,289006167.929875,2.89749,1.11217,0.914452,20200401
17,TRON,TRX,771873065.3627045,0.01157542,66682072191.4,810514942.005577,2.64675,-0.339035,1.86983,20200401
18,Huobi Token,HT,766586992.1845267,3.38755913,226294792.971921,137860360.864951,2.93185,2.32228,0.390501,20200401
19,Crypto.com Coin,CRO,698816660.9467376,0.04910507,14231050228.3105,4207064.21257876,3.05799,1.27198,12.36,20200401
20,USD Coin,USDC,685000022.554519,0.99574663,687926025.926449,874513925.350187,1.67574,-0.562136,-0.31067,20200401
21,Dash,DASH,621679668.9356441,66.01550557,9417176.51926286,537358330.422181,3.18441,1.63584,-2.3484,20200401
22,Ethereum Classic,ETC,584668134.538537,5.02666625,116313299.0,1532599748.11594,2.35409,2.19802,-0.0474042,20200401
23,MINDOL,MIN,552329438.2419437,3.24320328,170303675.5,862028.00744715,-2.09674,2.81914,43.531,20200401
24,Neo,NEO,481970437.18751293,6.83269669,70538831.0,466332955.177302,3.44207,0.667473,-0.743687,20200401
25,HedgeTrade,HEDG,480424978.7554627,1.66693377,288208798.11353,580097.53641802,2.84402,4.85985,-0.696242,20200401
26,IOTA,MIOTA,419641986.07625496,0.15097586,2779530283.0,9621407.62648212,3.61772,-2.44892,4.78923,20200401
27,Cosmos,ATOM,377412285.03550506,1.97920905,190688439.2,111913424.455545,2.33744,1.34241,-5.35369,20200401
