Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,snapshot_date
1,Bitcoin,BTC,162722652380.24557,8864.76680793,18356112.0,44068389996.9374,-0.371653,1.51753,17.3573,20200501
2,Ethereum,ETH,23725367639.175167,214.21910638,110752808.374,20816320833.5286,0.14617,2.13038,13.0585,20200501
3,XRP,XRP,9671641236.180153,0.21924769,44112853111.0,2306876493.36312,-0.0254257,2.18315,12.9874,20200501
4,Tether,USDT,6412791086.430427,1.00813682,6361032509.0,56216767267.6299,-0.119848,0.314172,0.112671,20200501
5,Bitcoin Cash,BCH,4731861572.664705,257.22825042,18395575.0,3502984887.48224,0.86493,2.28178,7.21536,20200501
6,Bitcoin SV,BSV,3925244466.097002,213.39734068,18394064.5819233,2237282635.97171,-0.567456,1.79373,9.80498,20200501
7,Litecoin,LTC,3089051663.3357997,47.79170327,64635730.7265572,4581731064.74131,-0.0404511,1.53389,6.57761,20200501
8,Binance Coin,BNB,2732001168.4986997,17.56499231,155536713.0,453439051.839319,-0.426039,2.43402,9.40832,20200501
9,EOS,EOS,2662300025.1324506,2.88669112,922267023.5218,3443984875.04549,0.0440636,1.0624,6.18174,20200501
10,Tezos,XTZ,1994930396.7264087,2.81397748,708936162.018462,312045670.902633,-0.103572,1.24331,3.33009,20200501
11,Stellar,XLM,1488125622.5777278,0.07322218,20323426993.2159,764134317.878728,0.841688,6.33708,17.5524,20200501
12,Cardano,ADA,1329014979.1684527,0.05125974,25927070538.0,169546436.639448,0.193136,5.66631,21.3514,20200501
13,Chainlink,LINK,1324114574.678,3.7831845,350000000.0,387173587.59712,-0.4378,1.02521,-0.749541,20200501
14,Monero,XMR,1118780763.7812428,63.76868686,17544359.4478073,105952990.011255,-0.0668233,1.43812,4.77188,20200501
15,UNUS SED LEO,LEO,1067784354.6946231,1.0683197,999498892.9,11604696.3840433,-0.286679,0.0365795,1.39864,20200501
16,TRON,TRX,1059754823.4767473,0.01589265,66682072191.4,1620462039.46285,-0.378459,3.17659,13.0338,20200501
17,Crypto.com Coin,CRO,959773096.7140487,0.05803637,16537442922.3744,8432672.46129062,-0.178162,-0.951118,8.59171,20200501
18,Huobi Token,HT,947116678.1071004,4.25349077,222668092.971921,136209019.048903,-0.163323,0.26043,6.5505,20200501
19,Dash,DASH,788672292.5914391,83.25918246,9472496.23797626,718770031.604816,0.186933,1.74679,1.56121,20200501
