date,portfolio_value,num_positions,daily_return,log_return
2023-04-02,4796.324079011902,33,-0.021555804575163262,-0.02179152450830737
2023-04-03,4783.4588949663585,33,-0.002682300827385631,-0.0026859046420358093
2023-04-04,4892.120172382203,33,0.022716047070079126,0.022461879593674836
2023-04-05,4956.05776800597,33,0.013069506343020176,0.012984837269076193
2023-04-06,4888.801483729106,33,-0.013570520648697793,-0.013663441780416934
2023-04-07,4846.705964560711,33,-0.008610601045777044,-0.00864788645845955
2023-04-08,4838.306166631854,33,-0.0017330941860879134,-0.0017345977312582265
2023-04-09,4860.5269839479715,33,0.004592685239592109,0.004582171040717121
2023-04-10,4970.230693652546,33,0.02257033240775619,0.022319391320119057
2023-04-11,4938.114967837674,33,-0.006461616732576725,-0.006482583345589829
2023-04-12,4908.225039791122,33,-0.0060529024215165705,-0.0060712954939194565
2023-04-13,5037.418810980027,33,0.02632189236262139,0.02598143279018632
2023-04-14,5175.439245351166,33,0.027399038982086843,0.027030403662318514
2023-04-15,5190.417158715527,33,0.002894037134686611,0.002889857471343609
2023-04-16,5271.871994421746,33,0.01569331196615753,0.015571445286876786
2023-04-17,5132.205666166108,33,-0.02649273889871029,-0.02684999543931211
2023-04-18,5295.279770239064,33,0.031774662724063596,0.03128029314394124
2023-04-19,4840.01238241092,33,-0.08597607823988329,-0.08989853526641725
2023-04-20,4734.247098339279,33,-0.02185227551400537,-0.02209457282215768
2023-04-21,4559.600947226183,33,-0.03688995261239314,-0.03758759812874556
2023-04-22,4652.81883882677,33,0.020444309201509414,0.020238129707618405
2023-04-23,4578.695482454267,33,-0.01593084943560652,-0.016059109435238705
2023-04-24,4545.125251033048,33,-0.007331833171666857,-0.007358843163310996
2023-04-25,4625.228328239753,33,0.017623953748798993,0.017470452781073564
2023-04-26,4569.7626975049825,33,-0.011991976784393565,-0.012064460603672382
2023-04-27,4676.943413591046,33,0.023454328633865984,0.02318350239164987
2023-04-28,4659.708943958185,33,-0.0036849857072843717,-0.00369179199297088
2023-04-29,4687.013051114842,33,0.005859616444941151,0.005842515662665317
2023-04-30,4581.50315214799,33,-0.022511116955766908,-0.022768360032061834
2023-05-01,4473.587575605522,32,-0.02355462234962613,-0.02383646709590484
2023-05-02,4546.3020854756505,32,0.016254182720517374,0.016123497709560734
2023-05-03,4589.7227061982385,32,0.00955075573647135,0.00950543560142701
2023-05-04,4511.783288962173,32,-0.016981291076868632,-0.017127126540875823
2023-05-05,4588.462440777045,32,0.016995309150256155,0.016852504617492707
2023-05-06,4391.846833661842,31,-0.04284999815360968,-0.04379515807062136
2023-05-07,4353.446012191527,31,-0.008743661362683897,-0.0087821114635462
2023-05-08,4104.338125801187,24,-0.05722085118150788,-0.05892322439458404
2023-05-09,4132.212886569369,24,0.006791536153649913,0.0067685775627675795
2023-05-10,4156.035816732877,24,0.005765174935913331,0.005748619912819862
2023-05-11,3996.1895562253076,21,-0.03846123266406953,-0.039220395123964184
2023-05-12,4049.770590924793,21,0.013408031312232449,0.01331893914395108
2023-05-13,4029.7227434442348,21,-0.004950366207281953,-0.00496265985890831
2023-05-14,4068.0722354851987,21,0.009516657716303945,0.009471659591826283
2023-05-15,4125.977465975132,21,0.014234071358132372,0.01413371813331048
2023-05-16,4144.803660209745,21,0.004562844656778475,0.004552466438587721
2023-05-17,4227.866960768927,21,0.020040346266963605,0.019842181677584662
2023-05-18,4152.943005506169,21,-0.017721455277091125,-0.017880360418188145
2023-05-19,4170.145000350968,21,0.004142121580284597,0.0041335666103722345
2023-05-20,4176.870332577076,21,0.0016127334242674873,0.0016114343662206214
2023-05-21,4094.817222861157,21,-0.019644638971900497,-0.01984015975185202
2023-05-22,4101.149079382195,20,0.001546309927018763,0.0015451156208433766
2023-05-23,4158.242262373147,20,0.013921264964001923,0.01382525418973702
2023-05-24,4021.9055845357007,17,-0.0327870934964809,-0.03333663557753591
2023-05-25,4015.53755558602,17,-0.001583336260842616,-0.0015845910623901696
2023-05-26,4056.886631447889,17,0.0102972703628057,0.010244614639333561
2023-05-27,4083.790947047734,17,0.006631764218228309,0.0066098708112092225
2023-05-28,4198.582034065626,17,0.02810895281034842,0.02772114664101065
2023-05-29,4182.4754983329485,17,-0.00383618459803714,-0.003843561626644894
2023-05-30,4203.341145171465,17,0.004988827034810628,0.004976424070942682
2023-05-31,4154.743727899311,17,-0.011561616246156703,-0.011628971390789276
2023-06-01,4113.544023934814,17,-0.009916304509430818,-0.009965798527317063
2023-06-02,4186.5113544075775,17,0.017738312765877895,0.017582824931310057
2023-06-03,4186.336103200919,17,-4.186091755709054e-05,-4.1861793749752135e-05
2023-06-04,4170.387447524452,17,-0.003809693078458798,-0.0038169684429502117
2023-06-05,3954.4657695171904,12,-0.0517749683270875,-0.053163429713749044
2023-06-06,4078.4387536894315,12,0.03135012196284026,0.03086874191798866
2023-06-07,3903.713692682475,12,-0.04284116338608657,-0.04378592782799208
2023-06-08,3909.109066389966,12,0.001382113067770474,0.001381158828647471
2023-06-09,3890.4516173024717,12,-0.004772813643883378,-0.004784239890316896
2023-06-10,3538.0952767045023,5,-0.09056952129436413,-0.09493672297181009
2023-06-11,3542.2701814221714,5,0.001179986515670528,0.0011792908787562886
2023-06-12,3465.7672179602737,5,-0.021597156496736436,-0.021833788334510138
2023-06-13,3464.2313783882796,5,-0.00044314562271663416,-0.0004432438407557685
2023-06-14,3303.822227403156,2,-0.04630439871477443,-0.047410734670436404
2023-06-15,3292.456053995259,2,-0.0034403102302604793,-0.003446241705484652
2023-06-16,3464.1021144264987,2,0.052133136362732646,0.050819661785931954
2023-06-17,3502.7820170617706,2,0.011165924489981549,0.011104045751267657
2023-06-18,3395.3046642122517,2,-0.030683426009955883,-0.031164018702653496
2023-06-19,3465.938198210308,2,0.020803297784307784,0.020589864191245852
2023-06-20,3553.2614888758553,2,0.02519470506157262,0.02488255070861684
2023-06-21,3721.9655163829384,3,0.047478641252618914,0.04638598239397556
2023-06-22,3620.254652118256,3,-0.02732719145757334,-0.02770752411614287
2023-06-23,4052.346054391951,3,0.11935386976738571,0.11275161684161414
2023-06-24,4083.098392561351,3,0.007588773948876026,0.00756012405759113
2023-06-25,4118.304855305158,3,0.00862248698389112,0.008585525656738558
2023-06-26,4325.788410305109,3,0.050380814993011835,0.04915277936232108
2023-06-27,4363.945776584833,3,0.008820904459594825,0.008782227558943104
2023-06-28,4169.6330788497335,3,-0.044526835960635114,-0.04554860147396692
2023-06-29,4279.661715135291,3,0.02638808600298015,0.0260459266944196
2023-06-30,4580.256297788516,4,0.0702379306266554,0.06788098882600725
2023-07-01,4616.418332992337,4,0.007895199057153413,0.007864195054674126
2023-07-02,4727.274664155046,4,0.02401349339821457,0.023729703677192123
2023-07-03,4738.488066118347,4,0.002372064828034537,0.0023692559233194532
2023-07-04,4544.945165253222,4,-0.04084486405041665,-0.041702448725513326
2023-07-05,4479.262911540562,4,-0.014451715328671177,-0.014557158489299955
2023-07-06,4309.440476158152,4,-0.03791303139292679,-0.038650428445165495
2023-07-07,4381.302538093072,4,0.016675497047121235,0.01653798753361003
2023-07-08,4366.4566044832445,4,-0.0033884748840670165,-0.003394228766688401
2023-07-09,4288.139292967685,4,-0.017936125011559167,-0.018098926929982127
2023-07-10,4358.36827599313,4,0.016377495745209636,0.016244831078660465
2023-07-11,4359.166216839109,4,0.00018308247386400467,0.00018306571631319796
2023-07-12,4291.512218638904,4,-0.015519940014873224,-0.015641635059186372
2023-07-13,4642.024144623196,6,0.08167562111601301,0.07851133983520006
2023-07-14,4477.753156956058,7,-0.03538779259849634,-0.036029116024583065
2023-07-15,4504.139641359291,7,0.005892795667452599,0.005875501056210458
2023-07-16,4436.797267233181,7,-0.014951218098954722,-0.015064114263724435
2023-07-17,4420.516055592828,7,-0.003669586564297944,-0.0036763360139266915
2023-07-18,4326.201971813934,7,-0.021335536980929715,-0.021566429601886875
2023-07-19,4397.825061215216,7,0.01655565086140709,0.016420100114881254
2023-07-20,4430.402746912959,7,0.007407681125165322,0.00738037900271299
2023-07-21,4430.516315087833,7,2.5633826395088377e-05,2.5633497854175044e-05
2023-07-22,4366.021588268262,7,-0.01455693247307055,-0.014663924198223
2023-07-23,4417.690827153651,7,0.011834398396981527,0.011764919527477356
2023-07-24,4247.1950730714925,7,-0.03859386289194222,-0.03935834003104549
2023-07-25,4245.830802282227,7,-0.0003212168892160472,-0.0003212684904114188
2023-07-26,4303.669323478843,7,0.013622427244516233,0.01353047610648485
2023-07-27,4315.086627358869,7,0.0026529231271879006,0.0026494103380300207
2023-07-28,4316.190104560021,7,0.0002557253877952803,0.0002556926956316575
2023-07-29,4342.093044600686,7,0.0060013436417685195,0.00598340730465603
2023-07-30,4297.069957189327,7,-0.01036898264244801,-0.01042311506688585
2023-07-31,4233.727114399338,7,-0.014740938225595412,-0.01485066551272579
2023-08-01,4272.7418476868515,7,0.009215221537264728,0.00917302044674974
2023-08-02,4111.728490031111,7,-0.037683848778018114,-0.03841224278268066
2023-08-03,4041.9402706474066,7,-0.016972963937892716,-0.017118655589477862
2023-08-04,4041.617541825202,8,-7.984502506097613e-05,-7.984821284467653e-05
2023-08-05,4098.238730725966,8,0.01400953660627513,0.013912310061920237
2023-08-06,4037.1086474850813,8,-0.014916184062819582,-0.015028549108183863
2023-08-07,4106.243625927901,8,0.01712487437906529,0.016979896528780423
2023-08-08,4149.025503851367,8,0.010418738345998158,0.010364837355257285
2023-08-09,4145.971745357762,8,-0.0007360182507362145,-0.000736289245148304
2023-08-10,4139.256029303709,8,-0.0016198171301030628,-0.0016211304522900057
2023-08-11,4106.21006913887,9,-0.007983550650380478,-0.008015589829079354
2023-08-12,4109.508583947006,9,0.0008032990890862735,0.0008029766170557801
2023-08-13,4052.909946426999,9,-0.013772604768633068,-0.013868327002217051
2023-08-14,4127.805067524183,9,0.018479344985992352,0.018310676642062054
2023-08-15,3993.9682243109387,9,-0.0324232469857203,-0.032960525943850585
2023-08-16,3864.2148512947565,9,-0.03248733232938228,-0.03302676096431049
2023-08-17,3607.1028767566913,8,-0.06653666642058387,-0.06885359520839678
2023-08-18,3687.280292311143,8,0.022227648695881674,0.021984215211525937
2023-08-19,3736.785360987692,8,0.013425903308674103,0.013336574527034855
2023-08-20,3747.90405642311,8,0.002975470721839679,0.002971052770318792
2023-08-21,3660.0002202566607,8,-0.02345413192096013,-0.023733557849409826
2023-08-22,3612.9907056569014,8,-0.012844128899113239,-0.012927327902982079
2023-08-23,3737.9363393725407,8,0.03458232912695025,0.033997798533189204
2023-08-24,3648.0808090745654,8,-0.024038807015386077,-0.02433245464580169
2023-08-25,3610.729920653219,8,-0.01023850357931666,-0.010291277584009568
2023-08-26,3618.99279953587,8,0.0022884234113960122,0.002285808958431631
2023-08-27,3662.145778823039,8,0.011924030159082832,0.011853499034690441
2023-08-28,3602.7890822512236,8,-0.016208174157089972,-0.016340963414401083
2023-08-29,3804.5641473654846,8,0.05600523941528679,0.05449314683926763
2023-08-30,3715.9745717960727,8,-0.02328507869442986,-0.023560459379537154
2023-08-31,3616.172196812509,8,-0.026857658214632374,-0.027224915835520586
2023-09-01,3554.5711040797737,8,-0.017034889208825232,-0.01718165204757879
2023-09-02,3561.605651286366,8,0.001979014345364627,0.001977058676248133
2023-09-03,3669.575390210906,8,0.03031490554984484,0.02986448905810702
2023-09-04,3784.316059418415,8,0.03126810516377332,0.030789215035086605
2023-09-05,3795.1729194480745,8,0.002868909430183253,0.002864801963615034
2023-09-06,3830.9651898972143,8,0.009430998589214479,0.009386804368489179
2023-09-07,3854.412276226614,8,0.006120412263528996,0.006101758613715743
2023-09-08,3777.9740916622636,8,-0.019831346282235707,-0.020030626493901957
2023-09-09,3789.113006463657,8,0.002948383056934123,0.0029440451001560637
2023-09-10,3751.3136906051263,8,-0.009975768944882502,-0.010025860339779272
2023-09-11,3584.0645872401215,8,-0.04458414229230345,-0.04560858018652776
2023-09-12,3615.459906807359,8,0.008759696931525784,0.008721553375175065
2023-09-13,3656.514460427388,8,0.01135527835413952,0.01129129112050773
2023-09-14,3687.689902553125,8,0.008525999955184993,0.008489858898039866
2023-09-15,3787.228932955503,8,0.026992245289785055,0.02663438008031371
2023-09-16,3769.9244853692626,8,-0.00456915805528979,-0.004579628564404791
2023-09-17,3665.3256376966315,8,-0.027745608188856297,-0.028137788794082418
2023-09-18,3720.4274423596034,8,0.015033263101174033,0.014921383485026132
2023-09-19,3756.150601882654,8,0.009601896576806768,0.009556091345843126
2023-09-20,3710.200111821217,8,-0.012233399278081647,-0.012308843229063619
2023-09-21,3591.7310817637554,8,-0.03193063082500669,-0.03245153190232421
2023-09-22,3623.1563644886837,8,0.008749341754588302,0.008711288066084488
2023-09-23,3590.913957420964,8,-0.008898983047967324,-0.008938815485818806
2023-09-24,3522.970453703891,8,-0.018920950076417475,-0.01910224170138745
2023-09-25,3548.661035937029,8,0.007292307037695345,0.007265846726667956
2023-09-26,3549.439967331949,8,0.0002195000838434158,0.00021947599722462426
2023-09-27,3596.701739307018,8,0.013315275764642642,0.013227406622140447
2023-09-28,3731.264136212392,8,0.03741272050300726,0.03672984476764694
2023-09-29,3728.430545521377,8,-0.0007594184135918391,-0.0007597069178281573
2023-09-30,3762.9045822627327,9,0.009246259604531515,0.009203774630130715
2023-10-01,3840.6743784777877,9,0.020667490900949215,0.02045681611207508
2023-10-02,3672.2203255767763,9,-0.043860540181429375,-0.0448514980986571
2023-10-03,3631.9405852027007,9,-0.01096877006358521,-0.011029370571409928
2023-10-04,3632.8622163258806,9,0.00025375721368758875,0.0002537250227715091
2023-10-05,3555.37314762061,9,-0.02133003237971398,-0.021560805012517188
2023-10-06,3600.8319742915546,9,0.012785950949021352,0.012704900815732603
2023-10-07,3568.687835212433,9,-0.008926864488156383,-0.008966947665986973
2023-10-08,3695.757752639289,9,0.03560690183463233,0.03498763344877346
2023-10-09,3533.0675139665746,7,-0.044020806979713556,-0.045019130790719945
2023-10-10,3528.109900265444,7,-0.0014032037829825317,-0.0014041891953415929
2023-10-11,3548.238692060222,7,0.005705262127255084,0.005689048757736479
2023-10-12,3470.2628457845,6,-0.02197593032571521,-0.02222099813126773
2023-10-13,3521.231895358941,6,0.014687374368876904,0.014580559502395209
2023-10-14,3542.7288760110173,6,0.006104960221566147,0.006086400451380209
2023-10-15,3584.4246572749835,6,0.01176939662142984,0.011700675948043417
2023-10-16,3692.466662588921,7,0.030142077360910458,0.02969673191415971
2023-10-17,3664.840205854715,7,-0.007481843238859698,-0.007509972622239691
2023-10-18,3588.1835687491457,7,-0.020916774756811307,-0.021138629601901503
2023-10-19,3628.820073852813,7,0.01132509090604672,0.011261442165078276
2023-10-20,3802.124336172236,7,0.047757744609095765,0.04665239945317808
2023-10-21,3983.9288821406863,7,0.04781657039429721,0.04670854232990236
2023-10-22,4118.59158948995,7,0.03380148374458569,0.03324276901245901
2023-10-23,4343.605580765075,9,0.05463372281178058,0.05319352447741936
2023-10-24,4439.662382259499,9,0.02211453128244334,0.02187355133669949
2023-10-25,4511.928106084158,9,0.01627730165100516,0.01614624661226315
2023-10-26,4362.367670255331,10,-0.03314778788854156,-0.03370962653091257
2023-10-27,4283.539188913741,10,-0.01807011405276082,-0.01823537241578214
2023-10-28,4255.960172483912,10,-0.006438371452560987,-0.006459187160316228
2023-10-29,4317.011652197569,8,0.014344936803772912,0.014243021685506237
2023-10-30,4343.476740497874,9,0.006130418547013461,0.006111703977714441
2023-10-31,4258.024324698827,9,-0.01967373624965063,-0.01986984052958212
2023-11-01,4417.7239847570645,15,0.03750557720675629,0.03681934872923763
2023-11-02,4300.406814542815,16,-0.026556020842189665,-0.026915001631756086
2023-11-03,4351.564426893237,16,0.011895993694694518,0.011825792554806208
2023-11-04,4420.348729232531,16,0.015806798565177527,0.015683172181253736
2023-11-05,4584.15793206446,18,0.03705798181682596,0.036387840718862516
2023-11-06,4768.844100924932,22,0.0402879158173548,0.03949751697164125
2023-11-07,4708.108953236261,22,-0.01273582159603226,-0.01281761740524197
2023-11-08,4847.447100319779,23,0.02959535313806594,0.029165864020428298
2023-11-09,5025.268610462831,25,0.0366835380485786,0.036026712035533606
2023-11-10,5177.854865936602,26,0.030363800883415504,0.029911944620613872
2023-11-11,5293.344121046929,27,0.022304459684664435,0.022059353174391918
2023-11-12,5356.573420918699,28,0.011945057495952982,0.011874278379559303
2023-11-13,5067.931486761218,28,-0.053885555461681056,-0.05539173993419024
2023-11-14,4968.585985767738,28,-0.019602771121313922,-0.019797453853302192
2023-11-15,5291.405256039575,29,0.06497206070228767,0.06294856473490988
2023-11-16,5059.435611750607,29,-0.043838948835793534,-0.04482891655824255
2023-11-17,5136.586890377659,29,0.015248989125954626,0.015133891893998134
2023-11-18,5109.03637666878,29,-0.00536358369805634,-0.005378019354136754
2023-11-19,5280.927760487383,30,0.03364458014109517,0.03309098405755009
2023-11-20,5249.255378249431,30,-0.00599750340743721,-0.006015560666179217
2023-11-21,4837.309804195072,30,-0.07847695422883738,-0.08172749320921854
2023-11-22,5212.026019597472,30,0.0774637620020604,0.0746099108776003
2023-11-23,5243.434935749272,30,0.006026239323000393,0.0060081541634405995
2023-11-24,5348.644524479759,30,0.020065012729189702,0.01986636323479545
2023-11-25,5496.287927524047,30,0.027603891484758725,0.027229773210958416
2023-11-26,5420.032813665353,30,-0.013873929980419475,-0.013971072492475973
2023-11-27,5285.6696063798145,30,-0.024790109562948248,-0.025102558908904348
2023-11-28,5355.841597252506,30,0.013275894276099764,0.013188541863298096
2023-11-29,5330.521394225891,30,-0.004727586237726844,-0.004738796619530378
2023-11-30,5357.295751995637,30,0.005022840317037147,0.005010267936410964
2023-12-01,5479.575981983708,30,0.022824991497346403,0.022568398529561436
2023-12-02,5666.3434194854535,30,0.03408428646957695,0.033516287724979645
2023-12-03,5672.939668658978,30,0.001164110376868699,0.0011634333257744608
2023-12-04,5842.671010178393,30,0.02991946881739671,0.029480613570711994
2023-12-05,5940.80050141642,30,0.016795313490538533,0.016655831805517017
2023-12-06,5870.169857656544,30,-0.011889078541357567,-0.011960318853089692
2023-12-07,6061.035283996026,30,0.03251446397083946,0.031997054443394374
2023-12-08,6255.848745109873,30,0.0321419447314959,0.03163620094562522
2023-12-09,6364.175267495837,30,0.017316039245776516,0.01716782517885189
2023-12-10,6414.323422582407,30,0.007879757074368277,0.007848873917025831
2023-12-11,6031.79585109463,30,-0.059636464563205815,-0.06148873865628166
2023-12-12,6094.193973782183,30,0.010344866475583636,0.01029172452773885
2023-12-13,6167.958616987725,30,0.012104085219946104,0.01203141658432341
2023-12-14,6323.452631087625,30,0.02520996390469299,0.0248974344467897
2023-12-15,6036.687789642604,30,-0.045349409282393616,-0.046409879043609874
2023-12-16,6188.404074588679,30,0.025132372293028116,0.02482174795255693
2023-12-17,6036.043011867783,30,-0.024620412772742628,-0.02492856351666329
2023-12-18,6092.90111209352,30,0.009419763927120073,0.009375674608624691
2023-12-19,5950.924426443527,30,-0.0233019842334532,-0.023577768099780502
2023-12-20,6135.522177563829,30,0.031020012672320796,0.030548615779818978
2023-12-21,6278.152069730821,30,0.023246577559210113,0.022980491707733378
2023-12-22,6531.4786950842245,30,0.0403505080061346,0.03955768330143886
2023-12-23,6521.979982899208,30,-0.001454297354160472,-0.001455355870947544
2023-12-24,6512.240896000241,30,-0.0014932715102626837,-0.0014943875513376257
2023-12-25,6723.186787693448,30,0.03239221261344438,0.03187864584030909
2023-12-26,6637.534864180179,30,-0.012739780437165837,-0.012821627323921789
2023-12-27,6934.806540163414,30,0.044786457934477664,0.04381251806100475
2023-12-28,6802.734526991233,30,-0.0190448013808715,-0.019228489553289645
2023-12-29,6646.076333464333,30,-0.0230287089559833,-0.023298012177629772
2023-12-30,6620.727912512096,30,-0.003814043005284651,-0.003821335014570885
2023-12-31,6595.33456316674,30,-0.003835431644512499,-0.0038428057738138254
2024-01-01,6915.455451533478,30,0.04853747528662633,0.04739631253000928
2024-01-02,6800.152188825544,30,-0.016673270982081934,-0.01681383459190004
2024-01-03,6483.347482607318,29,-0.04658788471511277,-0.04770802883999296
2024-01-04,6693.282210092422,29,0.032380607093525304,0.031867404390587904
2024-01-05,6548.0910115044435,29,-0.021692077822305644,-0.021930809649370265
2024-01-06,6369.197737134219,29,-0.027319912636511012,-0.027700040824985075
2024-01-07,6033.756317564906,28,-0.052666196499693396,-0.05410376268758159
2024-01-08,6386.958235235901,28,0.05853765035932712,0.05688838050137041
2024-01-09,6214.593557959103,28,-0.026986974225991944,-0.027357809656543785
2024-01-10,6758.349496992811,29,0.08749662129348956,0.08387837711931449
2024-01-11,6973.570167718231,29,0.03184515255110498,0.03134860982373568
2024-01-12,6638.766793527733,29,-0.04801032557761531,-0.0492010904445662
2024-01-13,6680.26851657681,29,0.006251420533334162,0.006231961459785364
2024-01-14,6463.22500836898,29,-0.03249023713182275,-0.033029763309290715
2024-01-15,6594.728466462198,29,0.020346414974403704,0.020142192161429956
2024-01-16,6710.844924379216,29,0.01760746610077013,0.017454250546901647
2024-01-17,6602.357428461601,29,-0.016165996553355155,-0.016298091844905063
2024-01-18,6247.36625026159,29,-0.053767337204390975,-0.05526679641089506
2024-01-19,6286.073769846377,29,0.006195814049346993,0.006176698908752216
2024-01-20,6425.616541255339,29,0.022198716801309804,0.021955912020897923
2024-01-21,6327.915309925117,29,-0.015204958263994817,-0.015321738917413986
2024-01-22,5972.695240891517,27,-0.05613540188764066,-0.05777255732731458
2024-01-23,5880.278769399673,26,-0.015473160401542452,-0.015594119112594751
2024-01-24,6008.802251038207,26,0.021856698751657078,0.021621265464603818
2024-01-25,5937.957274127249,26,-0.011790199435955384,-0.0118602550280406
2024-01-26,6238.395469290685,26,0.05059622043299283,0.04935783199935962
2024-01-27,6389.896372930267,26,0.024285235584272424,0.023995038204629067
2024-01-28,6275.050927134433,26,-0.017972974692102683,-0.0181364503262183
2024-01-29,6482.095377511171,26,0.0329948637518529,0.03246221795849251
2024-01-30,6431.0257417717385,26,-0.007878569006653735,-0.007909768913240016
2024-01-31,6188.405288789406,28,-0.0377265560307789,-0.03845662341621885
2024-02-01,6287.502936247788,27,0.016013438492450183,0.01588657593146379
2024-02-02,6439.308768320984,27,0.024144057444176692,0.023857197820487182
2024-02-03,6387.123481926349,27,-0.008104175195227104,-0.008137192529528074
2024-02-04,6287.386878766848,27,-0.015615261461865537,-0.01573846389897089
2024-02-05,6350.169697003633,27,0.00998551853852181,0.009935992669705346
2024-02-06,6417.5991049129925,27,0.010618520626492378,0.010562540074747497
2024-02-07,6578.841059983254,27,0.02512496533895714,0.02481452256290944
2024-02-08,6595.882779795532,27,0.002590383269165164,0.0025870340090892647
2024-02-09,6798.28174807103,27,0.030685652706789357,0.03022426301300315
2024-02-10,6847.86733367827,27,0.007293840921098971,0.007267369504341356
2024-02-11,6981.037960700565,27,0.01944702204836135,0.019260345041027586
2024-02-12,7230.538150607069,27,0.03573969820978684,0.03511585571281522
2024-02-13,7180.440341825848,27,-0.006928641788165435,-0.00695275627834152
2024-02-14,7464.830782035705,27,0.039606267397459094,0.038842052429452815
2024-02-15,7484.765070679777,27,0.002670427398306696,0.0026668681421439092
2024-02-16,7473.175003338159,27,-0.0015484877924919482,-0.0015496879388149894
2024-02-17,7452.3140447557635,27,-0.002791445212118937,-0.0027953485609870134
2024-02-18,7644.142162226099,28,0.025740745266274123,0.025415029892704246
2024-02-19,7826.927225898851,28,0.023911782354859135,0.023630372862104974
2024-02-20,7750.702127597799,28,-0.009738828035710911,-0.009786560580319341
2024-02-21,7509.817992543563,29,-0.031079008209659253,-0.03157220623567829
2024-02-22,7516.821140153268,29,0.0009325322686459803,0.0009320977305561581
2024-02-23,7460.467044049194,29,-0.007497064923234986,-0.007525309168977835
2024-02-24,7688.814808028751,29,0.030607703597015146,0.03014863175016229
2024-02-25,7814.02939468484,29,0.016285291008093727,0.016154107976156653
2024-02-26,8045.71120685931,31,0.029649467703827925,0.029218421701017554
2024-02-27,8129.180136534436,31,0.010374338269060202,0.010320894135677898
2024-02-28,8217.278641259589,32,0.010837317324193352,0.010779014453705197
2024-02-29,8279.318903269506,33,0.007549976667264202,0.007521618240952196
2024-03-01,8798.118335792895,34,0.06266209075706874,0.06077716618760356
2024-03-02,9438.403775937697,37,0.07277527031433118,0.07024900118564696
2024-03-03,9399.34879838832,37,-0.004137879505530684,-0.004146464218788591
2024-03-04,9467.416547589513,37,0.007241751600160162,0.0072156560264124555
2024-03-05,8911.834546094897,37,-0.05868359110448906,-0.06047594841739199
2024-03-06,9630.095532600824,37,0.08059631075855922,0.0775130283544076
2024-03-07,9946.977586761619,38,0.03290539051124175,0.032375598829149296
2024-03-08,9934.244735150161,38,-0.0012800724139967468,-0.0012808924065305296
2024-03-09,10119.702258967942,38,0.01866850764825423,0.01849638988085417
2024-03-10,10131.28928761777,38,0.0011449969923333914,0.0011443419832184647
2024-03-11,10601.222476750305,38,0.046384342188992234,0.04534073810443941
2024-03-12,10609.038427339125,38,0.0007372688014011253,0.0007369971522691188
2024-03-13,10708.963955929852,38,0.009418905330121463,0.00937482402357133
2024-03-14,10434.666759134156,38,-0.02561379400701136,-0.02594753853784386
2024-03-15,9804.154035238129,38,-0.06042480689132668,-0.062327428090528075
2024-03-16,9038.382539304173,39,-0.07810684054754924,-0.081325941258864
2024-03-17,9500.794172838006,39,0.05116088321367207,0.04989515650111597
2024-03-18,9008.116103671982,38,-0.051856514329565284,-0.0532494319878664
2024-03-19,8286.191012927593,38,-0.08014162810913494,-0.0835355643864686
