rank,symbol,name,price,market_cap,circulating_supply,total_supply,max_supply,effective_max_supply,circulating_pct,potential_dilution_pct,locked_tokens,volume_24h,market_cap_dominance,timestamp
129,SNX,Synthetix,1.021936026390854,351000500.9988423,343466216.99839866,343889850.0967736,339889850.089,339889850.089,101.05221350636455,-1.0412572568717433,-3576366.909398675,95072479.44114825,0.0095,2025-11-02T17:04:02.597219
130,WAL,Walrus,0.23190921914332907,350569436.34896886,1511666667.0,5000000000.0,5000000000.0,5000000000.0,30.23333334,230.76074965143093,3488333333.0,21031731.55587467,0.0095,2025-11-02T17:04:02.597221
131,GNO,Gnosis,131.88711778302059,348079076.9980007,2639219.6815663,2999934.74597423,,2999934.74597423,87.97590297949004,13.667489179750902,360715.06440793024,6635118.41467996,0.0094,2025-11-02T17:04:02.597226
132,JST,JUST,0.034829020274758864,344807300.72011274,9900000000.0,9900000000.0,,9900000000.0,100.0,0.0,0.0,14773054.29093476,0.0093,2025-11-02T17:04:02.597228
133,COMP,Compound,35.34866864488637,340742475.01561934,9639471.24681631,10000000.0,,10000000.0,96.39471246816309,3.7401299713691762,360528.75318369083,24012523.22371853,0.0092,2025-11-02T17:04:02.597229
134,ZBCN,Zebec Network,0.0035391287535890656,331835417.45870906,93761894681.61945,99998825885.33615,100000000000.0,100000000000.0,93.76189468161945,6.653134879113569,6238105318.380554,8735254.53512027,0.009,2025-11-02T17:04:02.597231
135,RSR,Reserve Rights,0.005435152670489121,331072699.04462415,60913228959.0,100000000000.0,100000000000.0,100000000000.0,60.913228959,64.16795121353502,39086771041.0,13855409.49499922,0.009,2025-11-02T17:04:02.597232
136,ZRO,LayerZero,1.6104850265383626,328516694.7094444,203986183.8489555,1000000000.0,1000000000.0,1000000000.0,20.39861838489555,390.22927981262904,796013816.1510445,44173938.26672693,0.0089,2025-11-02T17:04:02.597234
137,FARTCOIN,Fartcoin,0.32671764396326497,326717074.1676939,999998256.0,1000000000.0,1000000000.0,1000000000.0,99.99982560000001,0.00017440030415413044,1744.0,48049142.43248869,0.0088,2025-11-02T17:04:02.597239
138,MERL,Merlin Chain,0.3072364710884113,323205857.22230095,1051977508.0,2100000000.0,2100000000.0,2100000000.0,50.094167047619045,99.6240398706319,1048022492.0,1053222494.6340718,0.0087,2025-11-02T17:04:02.597241
139,W,Wormhole,0.06577756215981526,321621968.26618797,4889539194.0,10000000000.0,10000000000.0,10000000000.0,48.895391939999996,104.51825015067054,5110460806.0,28153032.85479918,0.0087,2025-11-02T17:04:02.597242
140,DCR,Decred,18.513322087901578,316587779.0225424,17100538.60238471,17100538.60238471,21000000.0,21000000.0,81.43113620183195,22.80314958659549,3899461.397615291,7225899.81783049,0.0086,2025-11-02T17:04:02.597244
141,CHZ,Chiliz,0.03128138765637877,315251639.6396505,10077930145.0,10077930145.0,,10077930145.0,100.0,0.0,0.0,17912431.87739698,0.0085,2025-11-02T17:04:02.597245
142,DEEP,DeepBook Protocol,0.07162481414284987,312867760.7903881,4368147611.05556,10000000000.0,10000000000.0,10000000000.0,43.6814761105556,128.92999253712276,5631852388.94444,19052991.1621487,0.0085,2025-11-02T17:04:02.597247
143,ZEN,Horizen,17.36983740139316,305142323.5708219,17567367.87566864,21000000.0,21000000.0,21000000.0,83.65413274127924,19.53982035684277,3432632.124331359,421769301.76050085,0.0083,2025-11-02T17:04:02.597251
144,APE,ApeCoin,0.40228497675941605,302780397.2197143,752651515.0,1000000000.0,1000000000.0,1000000000.0,75.2651515,32.86361351441643,247348485.0,20866269.37139724,0.0082,2025-11-02T17:04:02.597253
145,FTT,FTX Token,0.9190398375506433,302267702.7796917,328895103.813207,328895103.813207,352170015.0,352170015.0,93.39100144945814,7.076697377657469,23274911.18679303,11490175.37926873,0.0082,2025-11-02T17:04:02.597255
146,RUNE,THORChain,0.8516853499286944,299117265.6227741,351206306.0,425254101.0,,425254101.0,82.5874001389113,21.083845516145146,74047795.0,43398409.78573729,0.0081,2025-11-02T17:04:02.597256
147,ZORA,ZORA,0.06677804487628955,298497860.53023624,4469999999.0,10000000000.0,10000000000.0,10000000000.0,44.69999999,123.71364658248626,5530000001.0,51915201.64348624,0.0081,2025-11-02T17:04:02.597261
148,XEC,eCash,1.4634036300566546e-05,291831928.8218765,19941998422580.0,19941998422580.0,21000000000000.0,21000000000000.0,94.96189725038096,5.3053939479909,1058001577420.0,7392038.11672682,0.0079,2025-11-02T17:04:02.597263
149,TOSHI,Toshi,0.0006876274383065948,289267700.85709953,420675041079.6184,420690000000.0,420690000000.0,420690000000.0,99.99644419397143,0.0035559324706313203,14958920.381591797,20708032.07117197,0.0078,2025-11-02T17:04:02.597264
150,XCN,Onyxcoin,0.007887515483417882,283905676.3563424,35994309862.61825,48402432408.486084,68892071756.90897,68892071756.90897,52.24739065712376,91.39711809964875,32897761894.290718,11779314.69247237,0.0077,2025-11-02T17:04:02.597266
