date,portfolio_value,return,n_positions,n_long,n_short,rolling_return_30d
2021-04-03,0.8697194707318444,-0.08122037884101838,3,1,2,-3.0390040213261296
2021-04-04,0.8749944851336922,0.006065190649818274,3,1,2,-4.200856735793774
2021-04-05,0.9092141141415871,0.03910839392623883,3,1,2,-0.07466663054509631
2021-04-06,1.0267757990899664,0.12930032994414337,3,1,2,13.779496663739346
2021-04-07,1.190319528785775,0.1592789096127486,3,1,2,29.765611903489287
2021-04-08,1.1504923820758162,-0.03345920632805696,3,1,2,24.80493558597264
2021-04-09,1.0547111603259358,-0.0832523737159073,3,1,2,18.233053620372083
2021-04-10,1.1164373938427783,0.05852430109658402,3,1,2,25.01304460634798
2021-04-11,1.014034449452861,-0.09172296176630754,3,1,2,14.74770268191086
2021-04-12,0.9899986705225076,-0.02370311870895747,3,1,2,4.944244282583876
2021-04-13,1.0538920484655478,0.06453885226867839,3,1,2,13.397303471170888
2021-04-14,1.0762070048404195,0.021173854008446156,3,1,2,20.746320149328014
2021-04-15,1.218220692061947,0.13195759420148473,3,1,2,33.450221275142155
2021-04-16,1.441331362085469,0.18314470561642446,3,1,2,56.81834544132309
2021-04-17,1.391948634036781,-0.03426188408003271,3,1,2,54.23215751344483
2021-04-18,1.448997421189893,0.04098483647896203,3,1,2,60.01659744046468
2021-04-19,1.498063961811246,0.03386240714014551,3,1,2,62.6507571097854
2021-04-20,1.3992123049170804,-0.06598627255851491,3,1,2,55.55571443622141
2021-04-21,1.3981561886788545,-0.0007547934180641945,3,1,2,51.91470920206942
2021-04-22,1.5401052409977587,0.10152589064676296,3,1,2,56.22360575897767
2021-04-23,1.5031057582918559,-0.02402399636139977,3,1,2,54.793003534400675
2021-04-24,1.495122194486831,-0.005311378631200049,3,1,2,54.95578927412063
2021-04-25,1.4588822777736064,-0.024238765799114687,3,1,2,54.037094857444245
2021-04-26,1.4495358102865086,-0.006406594712605143,3,1,2,55.252227657424946
2021-04-27,1.4003496035589102,-0.0339323846838088,3,1,2,58.47002988986695
2021-04-28,1.4686361227801137,0.04876390798958854,3,1,2,64.73779698830991
2021-04-29,1.4599059656534312,-0.0059443976566205745,3,1,2,60.83365429599943
2021-04-30,1.444353249455338,-0.010653231484763506,3,1,2,54.2014767359887
2021-05-01,1.700806547695406,0.17755580107343943,3,1,2,71.23784944426508
2021-05-02,1.7627790061125153,0.03643710009294234,4,1,3,70.73503360000356
2021-05-03,2.0231372216838217,0.14769759264689591,4,1,3,93.626830748795
2021-05-04,2.607483295428481,0.2888316558470108,4,1,3,121.90347726851425
2021-05-05,2.742885444256535,0.05192829003562378,4,1,3,123.18546687945273
2021-05-06,3.129322508695989,0.14088705937341786,4,1,3,124.3441398223802
2021-05-07,2.512970225075771,-0.19696029473071358,4,1,3,88.72021938803397
2021-05-08,2.704356292367851,0.07615930558282238,4,1,3,99.68207057912191
2021-05-09,2.561821779757307,-0.05270552294192905,4,1,3,102.73675565651973
2021-05-10,2.508480011048107,-0.020821810920138642,4,1,3,94.80214445484746
2021-05-11,2.4830982586461263,-0.010118379373242673,4,1,3,102.96260269415394
2021-05-12,2.184360919583365,-0.12030830355688125,4,1,3,93.30208420936157
2021-05-13,2.1669309877071568,-0.007979419389874835,4,1,3,86.05025704350625
2021-05-14,2.4035241764609823,0.10918353657592308,4,1,3,94.85122530025394
2021-05-15,2.423882523785423,0.008470207008450793,4,1,3,82.50248658095055
2021-05-16,2.4055938058796835,-0.0075452162909188224,4,1,3,63.433494390216225
2021-05-17,2.487953074317591,0.03423656489163178,4,1,3,70.28333928738267
2021-05-18,2.237845690487309,-0.10052737184316961,4,1,3,56.13211845516951
2021-05-19,2.237845690487309,0.0,4,1,3,52.745877741154956
2021-05-20,2.3067931094655427,0.030809728870635177,4,1,3,62.42547788406997
2021-05-21,2.332559665954548,0.011169860176569908,4,1,3,63.61794324353338
2021-05-22,2.280096051964314,-0.022491863662044524,4,1,3,51.21616781265262
2021-05-23,2.4198780157279414,0.06130529617083649,4,1,3,59.749097065876256
2021-05-24,2.4205458657809134,0.0002759850077695275,4,1,3,60.30783342977322
2021-05-25,2.6086937452572574,0.07772952462342371,4,1,3,70.50466247202705
2021-05-26,2.393016007106124,-0.08267652672654552,4,1,3,62.87766927063301
2021-05-27,2.373809885633191,-0.008025905976349605,4,1,3,65.46831714137895
2021-05-28,2.2136588141725446,-0.0674658372727803,4,1,3,53.84534261514206
2021-05-29,2.162872582020554,-0.02294221305778523,4,1,3,52.14556107502559
2021-05-30,2.2298151354563154,0.030950761497574485,4,1,3,56.30596037325939
2021-05-31,2.111049627659315,-0.05326249064709827,4,1,3,33.22413120120561
2021-06-01,2.0812461757941207,-0.014117835731905401,4,1,3,28.168637618720837
2021-06-02,1.9415492407680306,-0.06712177379631093,6,2,4,6.686700974400149
2021-06-03,1.8673696149624088,-0.03820640973096215,6,2,4,-26.01710558339715
2021-06-04,1.836244982501342,-0.01666763355881912,6,2,4,-32.87669794284144
2021-06-05,1.864109656974381,0.015174813131460048,6,2,4,-45.44792256703721
2021-06-06,1.8872533919825139,0.012415436464020864,6,2,4,-24.510349447563776
2021-06-07,1.900304801714521,0.006915557702771878,6,2,4,-31.43472423556882
2021-06-08,1.8839017333918635,-0.008631809122335568,6,2,4,-27.02735285360947
2021-06-09,1.8678849688710353,-0.008501910814632033,6,2,4,-25.79536284305881
2021-06-10,1.9030007878934299,0.01879977600741591,6,2,4,-22.903547304992955
2021-06-11,1.9776068998134337,0.03920445666372584,6,2,4,-6.952271282932246
2021-06-12,1.941291079439809,-0.018363518238660496,6,2,4,-7.990681167810812
2021-06-13,1.9450698717568338,0.0019465356622950566,6,2,4,-18.714381259173614
2021-06-14,1.92654243890666,-0.009525330230650948,6,2,4,-20.51393498308379
2021-06-15,1.921821871182115,-0.0024502796456559017,6,2,4,-20.004441318557497
2021-06-16,1.890179067189337,-0.016465003581895045,6,2,4,-25.074598165910178
2021-06-17,1.8428198085713239,-0.025055434926827082,6,2,4,-17.527404474275926
2021-06-18,1.872527540624724,0.016120801347599682,6,2,4,-15.915324339515957
2021-06-19,1.9048538990814083,0.017263488923585802,6,2,4,-17.269948334220896
2021-06-20,1.8612133334032743,-0.022910190487144037,6,2,4,-20.67795340059229
2021-06-21,1.859695411217931,-0.0008155551854810428,6,2,4,-18.51032255293594
