date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2020-02-19,10000.0,1,0,0.5,0.0,0.5,0.5,,
2020-02-20,9939.730982421674,1,0,0.5,0.0,0.5,0.5,-0.006026901757832603,-0.00604513683449227
2020-02-21,9966.49293918234,1,0,0.5,0.0,0.5,0.5,0.0026924226428255427,0.0026888045657884156
2020-02-22,9925.79470116762,1,0,0.5,0.0,0.5,0.5,-0.004083506431306283,-0.0040918667109591566
2020-02-23,10125.234186382162,1,0,0.5,0.0,0.5,0.5,0.02009304959642977,0.019893848229962808
2020-02-24,9829.038922529966,1,0,0.5,0.0,0.5,0.5,-0.02925317660805926,-0.02968958269923671
2020-02-25,8722.546054040524,1,0,0.5,0.0,0.5,0.5,-0.11257386171837791,-0.1194299855673264
2020-02-26,8412.851053518278,1,0,0.5,0.0,0.5,0.5,-0.03550511497486297,-0.036150749890294175
2020-02-27,8398.656671622375,2,1,0.5,0.5,0.0,1.0,-0.001687226102733197,-0.0016886510717495802
2020-02-28,8339.042984337477,2,1,0.5,0.5,0.0,1.0,-0.007098002646818813,-0.007123313308816634
2020-02-29,8309.042099215769,2,1,0.5,0.5,0.0,1.0,-0.003597641261479989,-0.003604128336255272
2020-03-01,8250.989727683236,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.006986650306900155,-0.007011171227633796
2020-03-02,8286.601858003787,2,1,0.5,0.5,0.0,1.0,0.00431610406701477,0.004306816404611079
2020-03-03,8159.0543333379,2,1,0.5,0.5,0.0,1.0,-0.015392017964841909,-0.015511704809769968
2020-03-04,8128.662375791766,2,1,0.5,0.5,0.0,1.0,-0.0037249362860537483,-0.0037318911375121347
2020-03-05,7933.189219409084,2,1,0.5,0.5,0.0,1.0,-0.024047395173506847,-0.024341254376743143
2020-03-06,7870.698823124605,2,1,0.5,0.5,0.0,1.0,-0.007877083800244211,-0.00790827191372821
2020-03-07,7937.727033474975,2,1,0.5,0.5,0.0,1.0,0.008516170146599444,0.008480112142388118
2020-03-08,7900.607443517922,2,1,0.5,0.5,0.0,1.0,-0.004676350018149034,-0.004687318350762224
2020-03-09,7997.8568149857965,2,1,0.5,0.5,0.0,1.0,0.012309100555004004,0.012233959560430626
2020-03-10,7785.094748866278,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.026602384994047545,-0.026962631754315246
2020-03-11,7877.301121946968,2,1,0.5,0.5,0.0,1.0,0.011843962861738833,0.01177437208173744
2020-03-12,7043.94959008771,2,1,0.5,0.5,0.0,1.0,-0.10579150383593372,-0.1118163138137668
2020-03-13,7486.85641717182,2,1,0.5,0.5,0.0,1.0,0.06287762588581991,0.06097997127075705
2020-03-14,7271.8699433533775,2,1,0.5,0.5,0.0,1.0,-0.028715185899031104,-0.029135533308481197
2020-03-15,7182.19518577093,2,1,0.5,0.5,0.0,1.0,-0.012331732866648903,-0.012408399625732102
2020-03-16,7118.575143479691,2,1,0.5,0.5,0.0,1.0,-0.008858021906349767,-0.008897487412796716
2020-03-17,7095.130105125115,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.003293501562043777,-0.0032989370761775426
2020-03-18,7181.90303146253,2,1,0.5,0.5,0.0,1.0,0.0122299274363884,0.012155746083129063
2020-03-19,7313.5684093539285,2,1,0.5,0.5,0.0,1.0,0.018332937288988438,0.01816691504112302
2020-03-20,7656.063294386268,2,1,0.5,0.5,0.0,1.0,0.04683006514224908,0.04576661226088744
2020-03-21,7517.035085282447,2,1,0.5,0.5,0.0,1.0,-0.01815922932687386,-0.018326131765784424
2020-03-22,7569.040723892634,2,1,0.5,0.5,0.0,1.0,0.0069183711423681515,0.006894549023131776
2020-03-23,7681.77556893218,2,1,0.5,0.5,0.0,1.0,0.014894205111578351,0.014784375644114814
2020-03-24,7718.01776047755,2,1,0.5,0.5,0.0,1.0,0.00471794459759356,0.004706849979158672
2020-03-25,7474.882856683394,2,1,0.5,0.5,0.0,1.0,-0.031502247253070936,-0.0320091164816824
2020-03-26,7520.768760748722,2,1,0.5,0.5,0.0,1.0,0.00613867868501794,0.006119913752456684
2020-03-27,7537.54265674269,2,1,0.5,0.5,0.0,1.0,0.0022303432704262605,0.0022278597469287146
2020-03-28,7486.290521327852,2,1,0.5,0.5,0.0,1.0,-0.006799581474871141,-0.006822803957629458
2020-03-29,7435.483299480342,2,1,0.5,0.5,0.0,1.0,-0.00678670186559871,-0.006809836256928849
2020-03-30,7530.814562511222,2,1,0.5,0.5,0.0,1.0,0.012821125297604041,0.01273963050146356
2020-03-31,7579.166747672,2,1,0.5,0.5,0.0,1.0,0.006420578379592312,0.006400054270484587
2020-04-01,7623.366463098717,2,1,0.5,0.5,0.0,1.0,0.005831738091828242,0.005814799330284784
2020-04-02,7629.187015122624,2,1,0.5,0.5,0.0,1.0,0.0007635146561668638,0.0007632233271316672
2020-04-03,7601.641471748525,2,1,0.5,0.5,0.0,1.0,-0.0036105476664155534,-0.003617081425347706
2020-04-04,7807.344725844659,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.027060373060296072,0.026700715061148544
2020-04-05,7755.732716306912,2,1,0.5,0.5,0.0,1.0,-0.006610699456742974,-0.006632646909211928
2020-04-06,7792.302219424453,2,1,0.5,0.5,0.0,1.0,0.004715157736244757,0.004704076200478936
2020-04-07,7895.688029837782,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.013267684889789244,0.013180440003170377
2020-04-08,8189.807510126411,2,1,0.5,0.5,0.0,1.0,0.03725064607126738,0.03657360310002911
2020-04-09,7951.565898448857,2,1,0.5,0.5,0.0,1.0,-0.02909001357882668,-0.029521516922842016
2020-04-10,8155.390722047361,2,1,0.5,0.5,0.0,1.0,0.025633293643238853,0.02531026925803163
2020-04-11,8295.038107906637,2,1,0.5,0.5,0.0,1.0,0.01712332255053739,0.016978370826528116
2020-04-12,8301.878132336018,2,1,0.5,0.5,0.0,1.0,0.000824592285219472,0.0008242524957800539
2020-04-13,8251.760229526513,1,0,0.5,0.0,0.5,0.5,-0.006036935499485918,-0.006055231466142369
2020-04-14,8087.8085652390055,1,0,0.5,0.0,0.5,0.5,-0.019868689797948202,-0.020068726291284332
2020-04-15,7930.520378906653,1,0,0.5,0.0,0.5,0.5,-0.019447565439217884,-0.019639157406112516
2020-04-16,8189.015593354652,1,0,0.5,0.0,0.5,0.5,0.032594987730633296,0.03207503942357865
2020-04-17,8140.482971642111,1,0,0.5,0.0,0.5,0.5,-0.005926551385727619,-0.00594418308937107
2020-04-18,8300.744890237265,1,0,0.5,0.0,0.5,0.5,0.01968702829468927,0.019495745207481416
2020-04-19,8159.196366193911,1,0,0.5,0.0,0.5,0.5,-0.01705250865013741,-0.01719957699632113
2020-04-20,8210.106572006378,1,0,0.5,0.0,0.5,0.5,0.006239610315472266,0.006220224545005624
2020-04-21,8328.586077834932,1,0,0.5,0.0,0.5,0.5,0.01443093397015427,0.014327799080261092
2020-04-22,8654.124785125405,1,0,0.5,0.0,0.5,0.5,0.03908691154154442,0.03834235784057995
2020-04-23,8754.59820143834,1,0,0.5,0.0,0.5,0.5,0.011609887632499705,0.011543010017091297
2020-04-24,8772.742465879563,1,0,0.5,0.0,0.5,0.5,0.002072541083409263,0.0020703963330156758
2020-04-25,8793.11001094995,1,0,0.5,0.0,0.5,0.5,0.002321685054542888,0.0023189941080120472
2020-04-26,8840.451799128741,1,0,0.5,0.0,0.5,0.5,0.00538396404910646,0.005369522327282535
2020-04-27,8871.872645882164,1,0,0.5,0.0,0.5,0.5,0.003554212778640986,0.003547911490734501
2020-04-28,9238.441775600093,1,0,0.5,0.0,0.5,0.5,0.04131812350666131,0.04048733709510005
2020-04-29,9476.14461593501,1,0,0.5,0.0,0.5,0.5,0.025729754660869464,0.025404315036794637
