date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2020-01-31,9883.442579254408,3,3,0.5,0.5,4.163336342344337e-17,1.0,,
2020-02-01,9610.049313976579,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.027661744689212675,-0.028051535768473447
2020-02-02,9517.181100619515,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.00966365627510346,-0.009710652416194041
2020-02-03,9499.482792767187,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.0018596165886951566,-0.0018613478222436516
2020-02-04,9288.266132479028,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.02223454317417972,-0.022485456905044426
2020-02-05,9191.344592336973,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.010434836680997095,-0.010489661313504895
2020-02-06,9362.918354819903,3,3,0.5,0.5,4.163336342344337e-17,1.0,0.018666883910105625,0.01849479589867987
2020-02-07,9345.08542226784,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.0019046339908413978,-0.0019064501125587528
2020-02-08,9060.080824027142,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.030497805569714598,-0.03097254083599384
2020-02-09,9021.619967834082,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.0042450897447915414,-0.004254125719678708
2020-02-10,9128.891111896168,3,3,0.5,0.5,4.163336342344337e-17,1.0,0.011890452540070706,0.011820316527793442
2020-02-11,8856.558333030458,3,3,0.5,0.5,4.163336342344337e-17,1.0,-0.029831967051378583,-0.030285992643325786
2020-02-12,8861.802857000397,3,3,0.5,0.5,4.163336342344337e-17,1.0,0.0005921627536036311,0.0005919874944248123
2020-02-13,8950.461789954461,3,3,0.5,0.5,4.163336342344337e-17,1.0,0.010004615808399286,0.0099549009500512
2020-02-14,8939.582937443789,3,3,0.5,0.5,0.0,1.0,-0.0012154515337836624,-0.0012161907940832406
2020-02-15,8838.389772452401,3,3,0.5,0.5,0.0,1.0,-0.011319674049617756,-0.01138422918430557
2020-02-16,8837.909710423823,3,3,0.5,0.5,0.0,1.0,-5.431555305190905e-05,-5.431702819497643e-05
2020-02-17,8801.793191276049,3,3,0.5,0.5,0.0,1.0,-0.004086545385859397,-0.00409491813064073
2020-02-18,8626.907958033462,3,3,0.5,0.5,0.0,1.0,-0.019869273163101053,-0.020069321482275974
2020-02-19,8648.682541414433,3,3,0.5,0.5,0.0,1.0,0.002524031030225027,0.0025208510137537683
2020-02-20,8676.942745672013,3,3,0.5,0.5,0.0,1.0,0.003267573312149663,0.003262246395380975
2020-02-21,8715.861095949012,3,3,0.49999999999999994,0.5,-8.326672684688674e-17,1.0,0.004485260698119831,0.004475231893043072
