date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2020-02-19,10000.0,1,0,0.5,0.0,0.5,0.5,,
2020-02-20,9939.730982421674,1,0,0.5,0.0,0.5,0.5,-0.006026901757832603,-0.00604513683449227
2020-02-21,10005.460999769924,1,0,0.5,0.0,0.5,0.5,0.006612856772934217,0.006591087753157053
2020-02-22,10010.919020541218,1,0,0.5,0.0,0.5,0.5,0.0005455041773105851,0.0005453554439941589
2020-02-23,10167.927239876673,1,0,0.5,0.0,0.5,0.5,0.015683696872714092,0.015561978709868507
2020-02-24,9870.483068590665,1,0,0.5,0.0,0.5,0.5,-0.02925317660805915,-0.029689582699236595
2020-02-25,9506.637369335629,1,0,0.5,0.0,0.5,0.5,-0.03686199517558031,-0.03755857026103902
2020-02-26,9104.326150615132,1,0,0.5,0.0,0.5,0.5,-0.04231898231631115,-0.043240523384327816
2020-02-27,9205.74814550827,1,0,0.5,0.0,0.5,0.5,0.011139978205447543,0.011078385652564639
2020-02-28,9078.890690046872,1,0,0.5,0.0,0.5,0.5,-0.013780243979767737,-0.013876072924463799
2020-02-29,9046.228098291891,2,1,0.5,0.5,0.0,1.0,-0.003597641261480211,-0.003604128336255495
2020-03-01,8982.999535920937,2,1,0.5,0.5,0.0,1.0,-0.006989494591993828,-0.007014035528670633
2020-03-02,9024.554499625747,2,1,0.5,0.5,0.0,1.0,0.004625956345499116,0.004615289493056185
2020-03-03,8857.200825822189,2,1,0.5,0.5,0.0,1.0,-0.01854425875654009,-0.018718359258947454
2020-03-04,8826.66522501453,2,1,0.5,0.5,0.0,1.0,-0.0034475452694529007,-0.003453501747738087
2020-03-05,8614.406918284356,2,1,0.5,0.5,0.0,1.0,-0.024047395173506847,-0.024341254376743143
2020-03-06,8546.212724862653,2,1,0.5,0.5,0.0,1.0,-0.007916295813349405,-0.007947796036576528
2020-03-07,8616.847082135946,2,1,0.5,0.5,0.0,1.0,0.008264989363979236,0.008231021374424084
2020-03-08,8627.765699608331,2,1,0.5,0.5,0.0,1.0,0.0012671244329056641,0.0012663223082644169
2020-03-09,8685.194772863233,2,1,0.5,0.5,0.0,1.0,0.006656308858446147,0.006634253452270166
2020-03-10,8454.147877767236,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.026602384994047545,-0.026962631754315246
2020-03-11,8554.265124503898,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.01184238177332464,0.011772809499256824
2020-03-12,8024.549783757938,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.0619241200776649,-0.06392443780818234
2020-03-13,8213.92557480329,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.02359955338910824,0.02332538898951741
2020-03-14,8187.514822559966,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.0032153629836068065,-0.0032205433706954476
2020-03-15,8086.548576926428,2,1,0.5,0.5,0.0,1.0,-0.012331732866648903,-0.012408399625732102
2020-03-16,8014.8776173272845,2,1,0.5,0.5,0.0,1.0,-0.008862985106358523,-0.008902494982393453
2020-03-17,7988.549721765041,2,1,0.5,0.5,0.0,1.0,-0.0032848780504552977,-0.0032902851066189333
2020-03-18,8086.553530497164,2,1,0.5,0.5,0.0,1.0,0.012268035143488953,0.012193392658042375
2020-03-19,8234.56548615103,2,1,0.5,0.5,0.0,1.0,0.018303465759011317,0.018137973665102173
2020-03-20,8620.1907242856,2,1,0.5,0.5,0.0,1.0,0.04683006514224908,0.04576661226088744
2020-03-21,8501.260873515455,2,1,0.5,0.5,0.0,1.0,-0.013796661184663161,-0.013892719662112318
2020-03-22,8413.897915920212,2,1,0.5,0.5,0.0,1.0,-0.010276470619483224,-0.010329638106747903
2020-03-23,8602.630447086463,2,1,0.5,0.5,0.0,1.0,0.022431045997021837,0.02218316998313552
2020-03-24,8780.818994983694,2,1,0.5,0.5,0.0,1.0,0.02071326311100341,0.02050166047535411
2020-03-25,8504.203463919255,2,1,0.5,0.5,0.0,1.0,-0.03150224725307105,-0.03200911648168251
2020-03-26,8556.390734594477,2,1,0.5,0.5,0.0,1.0,0.006136644177980433,0.006117891656360397
2020-03-27,8574.026955724172,2,1,0.5,0.5,0.0,1.0,0.002061175287190853,0.0020590539798326607
2020-03-28,8516.120175423079,2,1,0.5,0.5,0.0,1.0,-0.006753743672619716,-0.0067766534086720195
2020-03-29,8457.931366722685,2,1,0.5,0.5,0.0,1.0,-0.006832783885356908,-0.006856234234995893
2020-03-30,8566.371564533973,2,1,0.5,0.5,0.0,1.0,0.012821125297604041,0.01273963050146356
2020-03-31,8621.68858941109,2,1,0.5,0.5,0.0,1.0,0.006457462702894823,0.006436702614352259
2020-04-01,8672.071370865417,2,1,0.5,0.5,0.0,1.0,0.005843725498994035,0.0058267171643319685
2020-04-02,8678.511508690674,2,1,0.5,0.5,0.0,1.0,0.000742629707464415,0.000742354094467036
2020-04-03,8647.19571160894,2,1,0.5,0.5,0.0,1.0,-0.0036084295158650415,-0.0036149556016608487
2020-04-04,8881.19205349047,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.027060373060296072,0.026700715061148544
2020-04-05,8822.476803014031,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.006611190268468792,-0.006633140987260483
2020-04-06,8864.554665017808,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.0047693933283452505,0.004758055806428063
2020-04-07,8985.083824097497,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.013596752869643236,0.013505146457746104
2020-04-08,9322.9551878677,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.03760358505104322,0.036913809151987796
2020-04-09,9051.750294857835,2,1,0.5,0.5,0.0,1.0,-0.02909001357882668,-0.029521516922842016
2020-04-10,9282.668148433426,2,1,0.5,0.5,0.0,1.0,0.025510851056814055,0.025190879709630933
2020-04-11,9305.6882844907,2,1,0.5,0.5,0.0,1.0,0.0024799050972386105,0.0024768352069032672
2020-04-12,9485.341811484932,2,1,0.5,0.5,0.0,1.0,0.019305775295917815,0.019121783119392444
2020-04-13,9456.378362949506,2,1,0.5,0.5,0.0,1.0,-0.0030534954997990527,-0.003058166929065233
2020-04-14,9268.492514644033,1,0,0.5,0.0,0.5,0.5,-0.019868689797948313,-0.020068726291284446
2020-04-15,9088.242899942592,1,0,0.5,0.0,0.5,0.5,-0.019447565439217884,-0.019639157406112516
2020-04-16,9599.113226353094,1,0,0.5,0.0,0.5,0.5,0.05621222188215613,0.05468913278420411
2020-04-17,9551.329160668442,1,0,0.5,0.0,0.5,0.5,-0.004977966668157197,-0.004990398016616864
2020-04-18,10004.26660220541,1,0,0.5,0.0,0.5,0.5,0.047421404279744284,0.04633133828528795
2020-04-19,9833.668759433021,1,0,0.5,0.0,0.5,0.5,-0.01705250865013752,-0.017199576996321242
2020-04-20,9895.027020463318,1,0,0.5,0.0,0.5,0.5,0.006239610315472266,0.006220224545005624
2020-04-21,10037.821502028517,1,0,0.5,0.0,0.5,0.5,0.01443093397015427,0.014327799080261092
2020-04-22,10430.168943148119,1,0,0.5,0.0,0.5,0.5,0.03908691154154442,0.03834235784057995
2020-04-23,11087.600068051182,1,0,0.5,0.0,0.5,0.5,0.06303168515165325,0.06112490620782437
2020-04-24,11110.57957470863,1,0,0.5,0.0,0.5,0.5,0.002072541083409263,0.0020703963330156758
2020-04-25,11136.374841254541,1,0,0.5,0.0,0.5,0.5,0.002321685054542888,0.0023189941080120472
2020-04-26,11196.33268303723,1,0,0.5,0.0,0.5,0.5,0.00538396404910646,0.005369522327282535
2020-04-27,11236.126831733196,1,0,0.5,0.0,0.5,0.5,0.003554212778640986,0.003547911490734501
2020-04-28,11700.38250790326,1,0,0.5,0.0,0.5,0.5,0.04131812350666131,0.04048733709510005
