date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_dw,daily_return
2024-01-31,9954.723711301287,0,4977.3618556506435,-4977.3618556506435,0.0,9954.723711301287,2,1,1.9381231241191488,
2024-02-01,10099.67394318368,0,5049.83697159184,-5049.83697159184,0.0,10099.67394318368,2,1,1.9401612123912848,0.014560949764766962
2024-02-02,10288.119843356988,0,5144.059921678494,-5144.059921678494,0.0,10288.119843356988,2,1,2.093937562963902,0.01865861227138832
2024-02-03,10269.531997120212,0,5134.765998560106,-5134.765998560106,0.0,10269.531997120212,2,1,2.028196954074968,-0.0018067291711010292
2024-02-04,10224.396986040052,0,5112.198493020026,-5112.198493020026,0.0,10224.396986040052,2,1,2.0834797624621664,-0.004395040698331409
2024-02-05,10330.710694803138,0,5165.355347401569,-5165.355347401569,0.0,10330.710694803138,2,1,2.0801907952892087,0.01039804194890337
2024-02-06,10187.760402277338,0,5093.880201138669,-5093.880201138669,0.0,10187.760402277338,2,1,1.8546805478589743,-0.013837411263264876
2024-02-07,10243.447213951253,0,5121.723606975626,-5121.723606975626,0.0,10243.447213951253,2,1,1.9634937130585333,0.005466050385467103
2024-02-08,10624.697857913356,0,5312.348928956678,-5312.348928956678,0.0,10624.697857913356,2,1,1.867156549328418,0.03721897872845492
2024-02-09,10830.708122733888,0,5415.354061366944,-5415.354061366944,0.0,10830.708122733888,2,1,2.064097404401421,0.01938975277937849
2024-02-10,10634.422743448311,0,5317.2113717241555,-5317.2113717241555,0.0,10634.422743448311,2,1,1.8533510519286576,-0.0181230421004116
2024-02-11,10427.212549042682,0,5213.606274521341,-5213.606274521341,0.0,10427.212549042682,2,1,1.9182267347369157,-0.019484855868955098
2024-02-12,10984.912092986271,0,5492.456046493136,-5492.456046493136,0.0,10984.912092986271,2,1,1.8592112939446044,0.053485007744930924
2024-02-13,11019.897276762278,0,5509.948638381139,-5509.948638381139,0.0,11019.897276762278,2,1,1.8625516119726901,0.0031848396673419543
2024-02-14,11023.306973497121,0,5511.653486748561,-5511.653486748561,0.0,11023.306973497121,2,1,1.9311635952185346,0.0003094127512452971
2024-02-15,10940.441204256049,0,5470.220602128024,-5470.220602128024,0.0,10940.441204256049,2,1,1.8658419786486655,-0.007517323924690067
2024-02-16,10923.886356504248,0,5461.943178252124,-5461.943178252124,0.0,10923.886356504248,2,1,1.779539548777081,-0.0015131791709972475
2024-02-17,10469.842849878001,0,5234.921424939001,-5234.921424939001,0.0,10469.842849878001,2,1,1.8394821715377265,-0.041564283242099376
2024-02-18,10373.252768466771,0,5186.626384233386,-5186.626384233386,0.0,10373.252768466771,2,1,1.6663674468620706,-0.009225552168851903
2024-02-19,10133.916049666064,0,5066.958024833032,-5066.958024833032,0.0,10133.916049666064,2,1,1.6978134374073415,-0.02307248499026815
2024-02-20,9324.188575090744,0,4662.094287545372,-4662.094287545372,0.0,9324.188575090744,2,1,1.6254005148700934,-0.07990272177180735
2024-02-21,9604.447744324063,0,4802.2238721620315,-4802.2238721620315,0.0,9604.447744324063,2,1,1.6161005955121721,0.03005721805992012
2024-02-22,9609.198869312511,0,4804.599434656256,-4804.599434656256,0.0,9609.198869312511,2,1,1.8075590623664208,0.0004946796645601825
2024-02-23,9617.420913656199,0,4808.710456828099,-4808.710456828099,0.0,9617.420913656199,2,1,1.8186051196058073,0.0008556430619772737
2024-02-24,9346.615767211397,0,4673.307883605698,-4673.307883605698,0.0,9346.615767211397,2,1,1.7201400178721176,-0.028157772117499147
