date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,long_positions,short_positions
2025-03-19,10257.87731757212,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-20,10457.919379204519,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-21,10468.724629995764,0,3,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-22,10462.75639455504,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-23,10340.27122470298,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-24,10173.550155278752,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-25,10166.349350296148,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-26,10275.982744952646,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-03-27,10263.799078947355,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-28,10263.799078947355,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-29,10263.799078947355,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-30,10263.799078947355,0,0,0.0,0.0,0.0,0.0,None,None
2025-03-31,10263.799078947355,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-01,10263.799078947355,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-02,10263.799078947355,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-03,10263.799078947355,0,2,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-04,10236.55987407267,0,2,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-05,10233.790851022542,0,2,0.0,0.4999999999999999,-0.4999999999999999,0.4999999999999999,None,"ETH/USDC:USDC, HYPE/USDC:USDC"
2025-04-06,10991.905186817265,0,3,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC"
2025-04-07,10862.065562317093,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-08,11052.041251959809,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-09,10429.884209206633,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-10,10662.004901965756,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-11,10367.335819103457,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-12,10133.767646853888,0,4,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-13,10282.80145637933,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-14,10218.397286054755,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-15,10331.621090724975,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-16,10250.133248888447,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-17,10130.441703898514,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-18,10149.36422113737,0,4,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-19,10027.453172189127,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-20,10079.6737875577,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-21,10016.15683448193,0,4,0.0,0.5,-0.5,0.5,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-22,9633.86572307503,0,4,0.0,0.49999999999999994,-0.49999999999999994,0.49999999999999994,None,"ETH/USDC:USDC, HYPE/USDC:USDC, SOL/USDC:USDC, UBTC/USDC"
2025-04-23,9617.278711538207,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-04-24,9685.544855851054,0,1,0.0,0.5,-0.5,0.5,None,ETH/USDC:USDC
2025-04-25,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-26,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-27,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-28,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-29,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-04-30,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-01,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-02,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-03,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-04,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-05,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-06,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-07,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-08,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-09,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-10,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-11,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-12,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-13,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-14,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-15,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-16,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-17,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-18,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-19,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-20,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-21,9646.358404447094,0,0,0.0,0.0,0.0,0.0,None,None
2025-05-22,9646.358404447094,1,0,0.5,0.0,0.5,0.5,BTC/USDC:USDC,None
2025-05-23,9449.216779324977,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-24,9565.433925469713,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-25,9843.284927907938,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-26,9745.961218288023,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-27,9657.375613928629,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-28,9545.740126725295,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-29,9314.202606826937,3,0,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-30,9356.518915078273,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-05-31,9364.790848144765,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-01,9479.896418920294,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-02,9612.17240398613,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-03,9573.890894337515,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-04,9532.073686351321,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-05,9356.835312700117,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-06,9393.181840081,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-06-07,9516.904664615635,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-08,9524.7393755153,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-09,10037.990915493323,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-10,10465.2052273185,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-11,10413.800338183064,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-12,10250.352908578545,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-13,10471.846165431543,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-14,10198.996944846782,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-15,10332.30917856037,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-16,10423.57483630791,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-17,10181.568956157003,2,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-18,10114.93827650024,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-19,9778.701441857753,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-20,9299.717671828468,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-21,9446.346300118188,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-22,9624.740827336425,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-23,9953.813260909666,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-24,9862.932681512513,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-25,9797.114992720943,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-26,9634.367726719194,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-27,9744.16545146497,2,0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-28,9902.157935412532,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-29,10155.872207296854,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-06-30,10129.668058382407,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-01,9781.946738346734,2,0,0.5,0.0,0.5,0.5,"HYPE/USDC, HYPE/USDC:USDC",None
2025-07-02,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-03,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-04,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-05,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-06,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-07,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-08,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-09,10171.180335099607,0,0,0.0,0.0,0.0,0.0,None,None
2025-07-10,10171.180335099607,1,0,0.5,0.0,0.5,0.5,BTC/USDC:USDC,None
2025-07-11,10238.657458066855,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-12,10270.463111569788,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-13,10393.145911548803,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-14,10356.120880335628,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-15,10312.943685210086,3,0,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-16,10298.82442630444,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",None
2025-07-17,10246.011440596383,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-18,10150.958856041083,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-19,10158.157715832946,4,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-20,10214.259578146062,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-21,10180.807487899585,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-22,10284.990507145978,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-23,10063.342837030481,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-24,10013.334464259311,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-25,10075.2370430578,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-26,10061.52942435455,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-27,10148.096986756325,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-28,10081.238048922964,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-29,10071.84985164827,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, XRP/USDC:USDC",None
2025-07-30,10024.49589679345,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-07-31,9884.639395245558,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-08-01,9676.099883761055,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-08-02,9464.550485444486,2,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, XRP/USDC:USDC",None
2025-08-03,9670.763659367292,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-04,9978.198647119732,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-05,9829.019908316872,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-06,9926.295042345588,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-07,10232.853358872222,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-08,10362.418739637867,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-09,10683.153256046538,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-10,10670.117678417979,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-11,10632.425507501432,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-12,11087.137731932133,1,0,0.5,0.0,0.5,0.5,ETH/USDC:USDC,None
2025-08-13,11279.437051214674,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-14,11040.064400259444,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-15,10969.861713310083,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-16,10963.415822145984,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-17,10983.396495571094,2,0,0.4999999999999999,0.0,0.4999999999999999,0.4999999999999999,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-18,10883.90785705739,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-19,10682.260935973534,2,0,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-20,10830.768831985977,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-21,10729.218116744398,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-22,11092.672383132549,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-23,11025.616343544085,2,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC",None
2025-08-24,10958.707536571554,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, SOL/USDC:USDC",None
2025-08-25,10643.46275066157,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, SOL/USDC:USDC",None
2025-08-26,10800.158853461646,3,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, SOL/USDC:USDC",None
2025-08-27,10804.100486234935,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-28,10833.384931232968,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-29,10644.39299208174,5,0,0.5,0.0,0.5,0.5,"BTC/USDC:USDC, ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-30,10632.730502114482,4,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-08-31,10637.642140991136,4,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-01,10521.112044754278,4,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-02,10712.020305125317,4,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
2025-09-03,10814.21534483861,4,0,0.5,0.0,0.5,0.5,"ETH/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC, SOL/USDC:USDC",None
