date,symbol,signal,old_weight,new_weight,weight_change,entropy
2021-05-09,ALGO/USD,CLOSE,0.27476628265940095,0.0,-0.27476628265940095,3.017856113506615
2021-05-09,XLM/USD,CLOSE,-0.5,0.0,0.5,3.002910079649727
2021-05-09,ANKR/USD,LONG,0.0,0.2305651318251678,0.2305651318251678,3.041084980573949
2021-05-09,EOS/USD,SHORT,0.225233717340599,-0.5,-0.7252337173405989,2.7464657985040724
2021-05-16,OXT/USD,LONG,0.0,0.2768039533403416,0.2768039533403416,3.1974168451037093
2021-05-16,ALGO/USD,LONG,0.0,0.22319604665965836,0.22319604665965836,3.151189446839948
2021-05-16,ADA/USD,CLOSE,0.2694348681748322,0.0,-0.2694348681748322,2.9777471629109447
2021-05-16,ANKR/USD,CLOSE,0.2305651318251678,0.0,-0.2305651318251678,3.0355917460279307
2021-05-23,OXT/USD,CLOSE,0.2768039533403416,0.0,-0.2768039533403416,2.6419460322060457
2021-05-23,ADA/USD,LONG,0.0,0.16353945346644574,0.16353945346644574,2.909685696912064
2021-05-23,ALGO/USD,LONG,0.22319604665965836,0.1656300613423481,-0.057565985317310275,2.764201431025388
2021-05-23,ANKR/USD,LONG,0.0,0.17083048519120617,0.17083048519120617,2.7735572622751854
2021-05-23,EOS/USD,CLOSE,-0.5,0.0,0.5,2.4027150507922492
2021-05-23,CRV/USD,SHORT,0.0,-0.22654604335908698,-0.22654604335908698,2.3362434129830603
2021-05-23,GRT/USD,SHORT,0.0,-0.27345395664091304,-0.27345395664091304,2.3874302980927213
2021-05-30,OXT/USD,LONG,0.0,0.16483034704451577,0.16483034704451577,2.803771131281824
2021-05-30,ADA/USD,LONG,0.16353945346644574,0.1629668634653278,-0.0005725900011179508,2.9655962303576016
2021-05-30,CRV/USD,CLOSE,-0.22654604335908698,0.0,0.22654604335908698,2.481193931169619
2021-05-30,BAT/USD,SHORT,0.0,-0.2535797875365127,-0.2535797875365127,2.342367363290268
2021-05-30,ALGO/USD,CLOSE,0.1656300613423481,0.0,-0.1656300613423481,2.6729055953200564
2021-05-30,XLM/USD,LONG,0.0,0.17220278949015638,0.17220278949015638,2.788594761554029
2021-05-30,ANKR/USD,CLOSE,0.17083048519120617,0.0,-0.17083048519120617,2.681193931169619
2021-05-30,GRT/USD,SHORT,-0.27345395664091304,-0.2464202124634873,0.02703374417742574,2.356148933685849
2021-06-06,OXT/USD,LONG,0.16483034704451577,0.11829144097574293,-0.04653890606877284,2.7940879961000467
2021-06-06,RLC/USD,SHORT,0.0,-0.10781964748684596,-0.10781964748684596,2.0314018453921716
2021-06-06,ADA/USD,LONG,0.1629668634653278,0.11816537273812956,-0.04480149072719823,2.919368832093841
2021-06-06,EOS/USD,SHORT,0.0,-0.17732954666135547,-0.17732954666135547,2.4225797618424916
2021-06-06,BAT/USD,CLOSE,-0.2535797875365127,0.0,0.2535797875365127,2.586035498760508
2021-06-06,XLM/USD,LONG,0.17220278949015638,0.1287440186983929,-0.043458770791763496,2.734940079072802
2021-06-06,ANKR/USD,LONG,0.0,0.1347991675877346,0.1347991675877346,2.717974032761627
2021-06-06,GRT/USD,SHORT,-0.2464202124634873,-0.21485080585179858,0.03156940661168872,2.4668786130739213
2021-06-13,OXT/USD,LONG,0.11829144097574293,0.13183575167794326,0.01354431070220033,2.7207636314260553
2021-06-13,RLC/USD,CLOSE,-0.10781964748684596,0.0,0.10781964748684596,
2021-06-13,ADA/USD,LONG,0.11816537273812956,0.1446120491286858,0.026446676390556242,2.8266781970562955
2021-06-13,STORJ/USD,SHORT,0.0,-0.1836477120974922,-0.1836477120974922,2.4737666469521526
2021-06-13,EOS/USD,SHORT,-0.17732954666135547,-0.17039322661357015,0.006936320047785327,2.3995812306460644
2021-06-13,CRV/USD,SHORT,0.0,-0.14595906128893768,-0.14595906128893768,2.4519325792170332
2021-06-13,LINK/USD,LONG,0.0,0.10227645686907165,0.10227645686907165,2.6961399650265077
2021-06-13,BAT/USD,LONG,0.0,0.1212757423242993,0.1212757423242993,2.596791631981637
2021-06-13,XLM/USD,CLOSE,0.1287440186983929,0.0,-0.1287440186983929,2.53012496531497
2021-06-13,ANKR/USD,CLOSE,0.1347991675877346,0.0,-0.1347991675877346,2.5302164307369255
2021-06-13,GRT/USD,CLOSE,-0.21485080585179858,0.0,0.21485080585179858,2.53624341298306
2021-06-20,OXT/USD,SHORT,0.13183575167794326,-0.261830347194268,-0.39366609887221127,2.6178561135066154
2021-06-20,ADA/USD,CLOSE,0.1446120491286858,0.0,-0.1446120491286858,2.879799131837405
2021-06-20,STORJ/USD,CLOSE,-0.1836477120974922,0.0,0.1836477120974922,2.893344863722962
2021-06-20,MANA/USD,SHORT,0.0,-0.23816965280573194,-0.23816965280573194,2.619250912838829
2021-06-20,EOS/USD,CLOSE,-0.17039322661357015,0.0,0.17039322661357015,2.7110804962442776
2021-06-20,CRV/USD,LONG,-0.14595906128893768,0.13860173033964962,0.2845607916285873,3.0737666469521527
2021-06-20,LINK/USD,CLOSE,0.10227645686907165,0.0,-0.10227645686907165,
2021-06-20,BAT/USD,CLOSE,0.1212757423242993,0.0,-0.1212757423242993,
2021-06-20,ANKR/USD,LONG,0.0,0.22998769672355673,0.22998769672355673,3.0811939311696195
2021-06-20,GRT/USD,LONG,0.0,0.13141057293679367,0.13141057293679367,3.0444138295776115
2021-06-27,OXT/USD,CLOSE,-0.261830347194268,0.0,0.261830347194268,2.532914563979398
2021-06-27,ADA/USD,LONG,0.0,0.002338028186311022,0.002338028186311022,2.8275392486883923
2021-06-27,MANA/USD,SHORT,-0.23816965280573194,-0.2741107918407306,-0.03594113903499868,2.3459265481648375
2021-06-27,CRV/USD,CLOSE,0.13860173033964962,0.0,-0.13860173033964962,2.7675302800290504
2021-06-27,USDT/USD,LONG,0.0,0.49615575705850273,0.49615575705850273,2.9716287152428547
2021-06-27,ANKR/USD,SHORT,0.22998769672355673,-0.2258892081592694,-0.4558769048828262,2.164201431025388
2021-06-27,GRT/USD,LONG,0.13141057293679367,0.0015062147551862825,-0.1299043581816074,2.897534764358721
2021-07-04,ADA/USD,CLOSE,0.002338028186311022,0.0,-0.002338028186311022,2.656031014430837
2021-07-04,MANA/USD,CLOSE,-0.2741107918407306,0.0,0.2741107918407306,2.264944563402473
2021-07-04,ANKR/USD,CLOSE,-0.2258892081592694,0.0,0.2258892081592694,2.0499125667627465
2021-07-04,USDT/USD,LONG,0.49615575705850273,0.49860914191458583,0.002453384856083096,2.7063568479084017
2021-07-04,DOGE/USD,SHORT,0.0,-0.5,-0.5,1.6328773369500165
2021-07-04,GRT/USD,LONG,0.0015062147551862825,0.0013908580854141439,-0.00011535666977213863,2.8300985114819133
2021-07-11,OXT/USD,LONG,0.0,0.0014756246741218434,0.0014756246741218434,2.668273412406135
2021-07-11,GRT/USD,LONG,0.0013908580854141439,0.001099703107903817,-0.00029115497751032687,2.696276918558496
2021-07-11,USDT/USD,LONG,0.49860914191458583,0.4974246722179744,-0.0011844696966114565,2.66818194698418
2021-07-11,DOGE/USD,SHORT,-0.5,-0.23357122452070145,0.26642877547929855,1.7771159203477698
2021-07-11,ANKR/USD,SHORT,0.0,-0.26642877547929855,-0.26642877547929855,1.9395722619867228
2021-07-18,OXT/USD,LONG,0.0014756246741218434,0.19873626121385354,0.1972606365397317,2.647742678581274
2021-07-18,MANA/USD,LONG,0.0,0.14074557207450333,0.14074557207450333,2.765596230357602
2021-07-18,ANKR/USD,SHORT,-0.26642877547929855,-0.26718136447640006,-0.000752588997101511,1.9395722619867228
2021-07-18,USDT/USD,CLOSE,0.4974246722179744,0.0,-0.4974246722179744,2.5185077804617446
2021-07-18,DOGE/USD,SHORT,-0.23357122452070145,-0.23281863552359994,0.000752588997101511,1.982798115178801
2021-07-18,GRT/USD,LONG,0.001099703107903817,0.16051816671164307,0.15941846360373926,2.6956007146872727
2021-07-25,OXT/USD,CLOSE,0.19873626121385354,0.0,-0.19873626121385354,2.923231428797621
2021-07-25,STORJ/USD,SHORT,0.0,-0.000872294973595034,-0.000872294973595034,2.601118486149385
2021-07-25,MANA/USD,LONG,0.14074557207450333,0.11044295532359244,-0.030302616750910893,3.272905595320056
2021-07-25,DOGE/USD,CLOSE,-0.23281863552359994,0.0,0.23281863552359994,2.8729055953200566
2021-07-25,ALGO/USD,LONG,0.0,0.20639003371108583,0.20639003371108583,3.067108948944828
2021-07-25,USDT/USD,SHORT,0.0,-0.49912770502640497,-0.49912770502640497,2.0832194462630236
2021-07-25,ANKR/USD,LONG,-0.26718136447640006,0.18316701096532173,0.4503483754417218,3.1096856969120643
2021-07-25,GRT/USD,CLOSE,0.16051816671164307,0.0,-0.16051816671164307,3.019250912838829
2021-08-01,STORJ/USD,LONG,-0.000872294973595034,0.18829516247381753,0.18916745744741256,2.93624341298306
2021-08-01,MANA/USD,LONG,0.11044295532359244,0.12738955528292378,0.016946599959331343,3.206238928653389
2021-08-01,ALGO/USD,CLOSE,0.20639003371108583,0.0,-0.20639003371108583,2.9260265301011663
2021-08-01,USDT/USD,SHORT,-0.49912770502640497,-0.4981642700848973,0.0009634349415076904,2.466247897312731
2021-08-01,XLM/USD,SHORT,0.0,-0.0018357299151027266,-0.0018357299151027266,2.394949047732144
2021-08-01,ANKR/USD,CLOSE,0.18316701096532173,0.0,-0.18316701096532173,2.5863742176031472
2021-08-01,GRT/USD,LONG,0.0,0.18431528224325866,0.18431528224325866,2.9810760119146074
2021-08-08,STORJ/USD,CLOSE,0.18829516247381753,0.0,-0.18829516247381753,
2021-08-08,MANA/USD,LONG,0.12738955528292378,0.0016138752489092672,-0.12577568003401451,2.9437621626224817
2021-08-08,USDT/USD,LONG,-0.4981642700848973,0.4964058437029362,0.9945701137878336,2.8389205950315937
2021-08-08,XLM/USD,SHORT,-0.0018357299151027266,-0.29662389805605266,-0.29478816814094994,2.3847776529602824
2021-08-08,DOGE/USD,SHORT,0.0,-0.20337610194394729,-0.20337610194394729,2.1742232850498047
2021-08-08,GRT/USD,LONG,0.18431528224325866,0.001980281048154516,-0.18233500119510415,2.864083511770376
2021-08-15,CHZ/USD,LONG,0.0,0.16575381245785265,0.16575381245785265,2.802910079649727
2021-08-15,ADA/USD,SHORT,0.0,-0.29055158766906164,-0.29055158766906164,2.4131324651707384
2021-08-15,MANA/USD,LONG,0.0016138752489092672,0.14990557278057118,0.1482916975316619,2.8444138295776114
2021-08-15,ALGO/USD,LONG,0.0,0.18434061476157618,0.18434061476157618,2.911080496244278
2021-08-15,USDT/USD,CLOSE,0.4964058437029362,0.0,-0.4964058437029362,2.7092889027439355
2021-08-15,XLM/USD,CLOSE,-0.29662389805605266,0.0,0.29662389805605266,2.5974168451037096
2021-08-15,DOGE/USD,SHORT,-0.20337610194394729,-0.2094484123309384,-0.006072310386991103,2.3313247357897064
2021-08-15,GRT/USD,CLOSE,0.001980281048154516,0.0,-0.001980281048154516,2.5819370635467043
2021-08-22,CHZ/USD,LONG,0.16575381245785265,0.0033837893537684276,-0.16237002310408422,3.0396901812417347
2021-08-22,ADA/USD,CLOSE,-0.29055158766906164,0.0,0.29055158766906164,2.8111984154992897
2021-08-22,STORJ/USD,LONG,0.0,0.003481363733552029,0.003481363733552029,3.0145272645029526
2021-08-22,MANA/USD,CLOSE,0.14990557278057118,0.0,-0.14990557278057118,2.9777471629109447
2021-08-22,ANKR/USD,SHORT,0.0,-0.2557236921886978,-0.2557236921886978,2.5448704676752634
2021-08-22,ALGO/USD,CLOSE,0.18434061476157618,0.0,-0.18434061476157618,3.0015152803175136
2021-08-22,USDT/USD,LONG,0.0,0.4931348469126795,0.4931348469126795,3.056031014430837
2021-08-22,DOGE/USD,SHORT,-0.2094484123309384,-0.24427630781130227,-0.034827895480363885,2.3810760119146073
2021-08-29,CHZ/USD,LONG,0.0033837893537684276,0.1615270036300258,0.15814321427625738,3.1362434129830596
2021-08-29,STORJ/USD,CLOSE,0.003481363733552029,0.0,-0.003481363733552029,
2021-08-29,ANKR/USD,SHORT,-0.2557236921886978,-0.2801782399266886,-0.024454547737990828,2.4929480695548336
2021-08-29,ALGO/USD,LONG,0.0,0.16731990036209504,0.16731990036209504,3.064853097980517
2021-08-29,USDT/USD,CLOSE,0.4931348469126795,0.0,-0.4931348469126795,2.7219280948873625
2021-08-29,XLM/USD,LONG,0.0,0.1711530960078791,0.1711530960078791,3.093344863722962
2021-08-29,DOGE/USD,SHORT,-0.24427630781130227,-0.2198217600733114,0.024454547737990884,2.628072996388509
2021-09-05,CHZ/USD,CLOSE,0.1615270036300258,0.0,-0.1615270036300258,3.0989295636909353
2021-09-05,ANKR/USD,LONG,-0.2801782399266886,0.18902256768490588,0.4692008076115945,3.152584246172162
2021-09-05,ALGO/USD,LONG,0.16731990036209504,0.15045255793258855,-0.016867342429506493,3.1492553971685
2021-09-05,XLM/USD,LONG,0.1711530960078791,0.16052487438250562,-0.010628221625373468,3.174418313907282
2021-09-05,DOGE/USD,SHORT,-0.2198217600733114,-0.26316577077840464,-0.04334401070509325,2.711080496244278
2021-09-05,XTZ/USD,SHORT,0.0,-0.23683422922159536,-0.23683422922159536,2.7470910116261447
2021-09-12,CHZ/USD,SHORT,0.0,-0.23530234131665867,-0.23530234131665867,2.3423673632902684
2021-09-12,ADA/USD,LONG,0.0,0.001849916992755242,0.001849916992755242,2.990759147096384
2021-09-12,DOGE/USD,CLOSE,-0.26316577077840464,0.0,0.26316577077840464,2.6989295636909354
2021-09-12,ALGO/USD,CLOSE,0.15045255793258855,0.0,-0.15045255793258855,2.4807971370014905
2021-09-12,USDT/USD,LONG,0.0,0.4969605482953646,0.4969605482953646,2.9478605978362866
2021-09-12,XTZ/USD,LONG,-0.23683422922159536,0.0011895347118801392,0.2380237639334755,2.748394345536403
2021-09-12,ANKR/USD,SHORT,0.18902256768490588,-0.2646976586833413,-0.45372022636824716,2.4242103996847297
2021-09-12,XLM/USD,CLOSE,0.16052487438250562,0.0,-0.16052487438250562,2.464456303812389
2021-09-19,CHZ/USD,SHORT,-0.23530234131665867,-0.23247163455562972,0.0028307067610289505,2.402910079649727
2021-09-19,ADA/USD,LONG,0.001849916992755242,0.22108351434283774,0.2192335973500825,2.8657141496126144
2021-09-19,CRV/USD,LONG,0.0,0.15527039595139894,0.15527039595139894,2.7260265301011666
2021-09-19,USDT/USD,CLOSE,0.4969605482953646,0.0,-0.4969605482953646,2.5968830974035924
2021-09-19,XTZ/USD,LONG,0.0011895347118801392,0.1236460897057633,0.12245655499388315,2.7974168451037094
2021-09-19,ANKR/USD,CLOSE,-0.2646976586833413,0.0,0.2646976586833413,2.489246428509158
2021-09-19,XLM/USD,SHORT,0.0,-0.26752836544437025,-0.26752836544437025,2.2574258137630507
2021-09-26,CHZ/USD,SHORT,-0.23247163455562972,-0.2524628632217024,-0.019991228666072697,2.264944563402473
2021-09-26,ADA/USD,CLOSE,0.22108351434283774,0.0,-0.22108351434283774,2.7404333136188197
2021-09-26,CRV/USD,LONG,0.15527039595139894,0.0010502065546924779,-0.15422018939670645,2.9689250793612643
2021-09-26,ZRX/USD,SHORT,0.0,-0.24753713677829764,-0.24753713677829764,2.381937063546704
2021-09-26,USDT/USD,LONG,0.0,0.4979302562750116,0.4979302562750116,2.8023763319496098
2021-09-26,XTZ/USD,LONG,0.1236460897057633,0.001019537170295958,-0.12262655253546734,2.7838711132181526
2021-09-26,XLM/USD,CLOSE,-0.26752836544437025,0.0,0.26752836544437025,2.572253928364927
2021-10-03,CHZ/USD,SHORT,-0.2524628632217024,-0.2147328694788179,0.03772999374288452,2.4341969466957174
2021-10-03,ZRX/USD,CLOSE,-0.24753713677829764,0.0,0.24753713677829764,2.6192509128388286
2021-10-03,DOGE/USD,SHORT,0.0,-0.28526713052118213,-0.28526713052118213,2.448603730213371
2021-10-10,OXT/USD,LONG,0.0,0.20565017093327198,0.20565017093327198,3.035591746027931
2021-10-10,CHZ/USD,CLOSE,-0.2147328694788179,0.0,0.2147328694788179,2.7511894468399483
2021-10-10,ADA/USD,SHORT,0.0,-0.2890997049308175,-0.2890997049308175,2.700863613362384
2021-10-10,MANA/USD,SHORT,0.0,-0.21090029506918248,-0.21090029506918248,2.717204446551486
2021-10-10,CRV/USD,CLOSE,0.0010820672149145158,0.0,-0.0010820672149145158,2.9260265301011663
2021-10-10,ALGO/USD,LONG,0.0,0.11717736114542333,0.11717736114542333,3.001515280317513
2021-10-10,USDT/USD,CLOSE,0.4979035408138391,0.0,-0.4979035408138391,2.986035498760508
2021-10-10,XLM/USD,LONG,0.0,0.1771724679213047,0.1771724679213047,3.111080496244278
2021-10-10,DOGE/USD,CLOSE,-0.28526713052118213,0.0,0.28526713052118213,2.856564762130954
2021-10-10,XTZ/USD,CLOSE,0.001014391971246409,0.0,-0.001014391971246409,2.9525842461721625
2021-10-17,OXT/USD,SHORT,0.20565017093327198,-0.17245668313508344,-0.3781068540683554,2.4677851528160515
2021-10-17,ADA/USD,SHORT,-0.2890997049308175,-0.3275433168649166,-0.03844361193409912,2.4178561135066152
2021-10-17,MANA/USD,CLOSE,-0.21090029506918248,0.0,0.21090029506918248,2.682588730501833
2021-10-17,ALGO/USD,LONG,0.11717736114542333,0.0017263608899945636,-0.11545100025542877,2.9096856969120646
2021-10-17,USDT/USD,LONG,0.0,0.49618712527039066,0.49618712527039066,3.001515280317513
2021-10-17,XLM/USD,LONG,0.1771724679213047,0.0020865138396147565,-0.17508595408168995,3.057425813763051
2021-10-24,CHZ/USD,SHORT,0.0,-0.3020237665740321,-0.3020237665740321,2.7110804962442776
2021-10-24,OXT/USD,SHORT,-0.17245668313508344,-0.19797623342596785,-0.025519550290884402,2.399723686817171
2021-10-24,ADA/USD,LONG,-0.3275433168649166,0.23143671049318632,0.5589800273581029,3.031401845392172
2021-10-24,MANA/USD,LONG,0.0,0.14153399703843136,0.14153399703843136,3.019250912838829
2021-10-24,ALGO/USD,CLOSE,0.0017263608899945636,0.0,-0.0017263608899945636,2.9362434129830604
2021-10-24,USDT/USD,CLOSE,0.49618712527039066,0.0,-0.49618712527039066,2.965596230357602
2021-10-24,XLM/USD,LONG,0.0020865138396147565,0.12702929246838232,0.12494277862876757,3.0574258137630506
2021-10-31,OXT/USD,SHORT,-0.19797623342596785,-0.5,-0.3020237665740322,2.2894822670191823
2021-10-31,CHZ/USD,CLOSE,-0.3020237665740321,0.0,0.3020237665740321,
2021-10-31,ADA/USD,CLOSE,0.23143671049318632,0.0,-0.23143671049318632,
2021-10-31,MANA/USD,CLOSE,0.14153399703843136,0.0,-0.14153399703843136,
2021-10-31,XLM/USD,LONG,0.12702929246838232,0.27134309975220894,0.14431380728382662,2.7492553971684996
2021-10-31,GRT/USD,LONG,0.0,0.22865690024779103,0.22865690024779103,2.8723718476199394
2021-11-07,OXT/USD,LONG,-0.5,0.20304779906501932,0.7030477990650194,2.689246428509158
2021-11-07,ALGO/USD,SHORT,0.0,-0.5,-0.5,2.56226738135394
2021-11-07,XLM/USD,CLOSE,0.27134309975220894,0.0,-0.27134309975220894,2.6648530979805174
2021-11-07,GRT/USD,LONG,0.22865690024779103,0.2969522009349807,0.06829530068718967,2.8389205950315937
2021-11-14,OXT/USD,LONG,0.20304779906501932,0.17358944314097968,-0.029458355924039642,3.00237633194961
2021-11-14,XLM/USD,LONG,0.0,0.3264105568590203,0.3264105568590203,2.8341969466957173
2021-11-14,GRT/USD,CLOSE,0.2969522009349807,0.0,-0.2969522009349807,2.827539248688392
2021-11-21,OXT/USD,CLOSE,0.17358944314097968,0.0,-0.17358944314097968,2.92742132943338
2021-11-21,ZRX/USD,LONG,0.0,0.262644136611134,0.262644136611134,3.085917579505496
2021-11-21,XLM/USD,CLOSE,0.3264105568590203,0.0,-0.3264105568590203,2.9492553971685
2021-11-21,GRT/USD,LONG,0.0,0.237355863388866,0.237355863388866,3.0396901812417347
2021-11-28,OXT/USD,LONG,0.0,0.21003256141891635,0.21003256141891635,3.1240924804297174
2021-11-28,ZRX/USD,LONG,0.262644136611134,0.2899674385810837,0.027323301969949698,3.177747162910945
2021-11-28,GRT/USD,CLOSE,0.237355863388866,0.0,-0.237355863388866,2.8859175795054957
2021-12-05,OXT/USD,LONG,0.21003256141891635,0.1992291792599602,-0.010803382158956154,3.1110804962442775
2021-12-05,ZRX/USD,CLOSE,0.2899674385810837,0.0,-0.2899674385810837,2.7885947615540294
2021-12-05,ALGO/USD,CLOSE,-0.5,0.0,0.5,2.8901074801412547
2021-12-05,XLM/USD,LONG,0.0,0.3007708207400398,0.3007708207400398,2.919368832093841
2021-12-05,GRT/USD,SHORT,0.0,-0.5,-0.5,2.671114001819714
2021-12-12,OXT/USD,LONG,0.1992291792599602,0.21744426350156432,0.018215084241604118,3.1348486136508464
2021-12-12,XLM/USD,LONG,0.3007708207400398,0.2825557364984357,-0.018215084241604118,2.973023514575068
2021-12-19,OXT/USD,CLOSE,0.21744426350156432,0.0,-0.21744426350156432,2.890107480141255
2021-12-19,ALGO/USD,LONG,0.0,0.21982046436357,0.21982046436357,2.9940879961000464
2021-12-19,XLM/USD,LONG,0.2825557364984357,0.28017953563643,-0.002376200862005684,3.056031014430837
2021-12-26,XLM/USD,LONG,0.28017953563643,0.5,0.21982046436357,3.1492553971685
2021-12-26,ALGO/USD,CLOSE,0.21982046436357,0.0,-0.21982046436357,2.9240924804297177
2021-12-26,GRT/USD,CLOSE,-0.5,0.0,0.5,2.762943585225163
2022-01-09,XLM/USD,CLOSE,0.5,0.0,-0.5,2.7050990021081764
2022-01-09,ALGO/USD,LONG,0.0,0.5,0.5,3.0159220638351667
2022-01-16,OXT/USD,LONG,0.0,0.5,0.5,3.137104464615157
2022-01-16,ALGO/USD,CLOSE,0.5,0.0,-0.5,3.085917579505496
2022-01-23,OXT/USD,CLOSE,0.5,0.0,-0.5,3.1395722619867223
2022-01-23,ALGO/USD,LONG,0.0,0.5,0.5,3.202910079649727
2022-01-30,OXT/USD,LONG,0.0,0.27152611945668653,0.27152611945668653,3.0574258137630506
2022-01-30,ZRX/USD,SHORT,0.0,-0.5,-0.5,2.7343148659507293
2022-01-30,ALGO/USD,LONG,0.5,0.22847388054331344,-0.2715261194566866,2.92742132943338
2022-02-06,OXT/USD,LONG,0.27152611945668653,0.25505266725452136,-0.016473452202165173,3.047742678581274
