date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_dw_long,avg_dw_short,btc_5d_pct,regime,daily_return
2020-03-25,9780.43059432605,0,4890.215297163025,-4890.215297163025,0.0,9780.43059432605,1,2,2.1541079518376054,2.483268425870074,,,
2020-03-26,9813.561609668453,0,4906.780804834227,-4906.780804834227,0.0,9813.561609668453,1,2,2.1522703943659827,2.4748798863914683,,,0.003387480236465734
2020-03-27,9684.271575563458,0,4842.135787781729,-4842.135787781729,0.0,9684.271575563458,1,2,2.154491737709333,2.464412900455471,,,-0.013174629074282018
2020-03-28,9829.309750776421,0,4914.654875388211,-4914.654875388211,0.0,9829.309750776421,1,2,2.1562961969851426,2.4860359017530484,,,0.014976673679716113
2020-03-29,9896.896308096599,0,4948.448154048299,-4948.448154048299,0.0,9896.896308096599,1,2,2.1546908859667315,2.4919168246529364,,,0.0068760227354558445
2020-03-30,9782.155752007504,0,4891.077876003752,-4891.077876003752,0.0,9782.155752007504,1,2,2.150985420015963,2.4700099642722604,,,-0.011593589799988702
2020-03-31,9763.277385542318,0,4881.638692771159,-4881.638692771159,0.0,9763.277385542318,1,2,2.1523349961995963,2.489830646157853,,,-0.0019298779270930932
2020-04-01,9825.205625384799,0,4912.602812692399,-4912.602812692399,0.0,9825.205625384799,1,2,2.1604390265129267,2.4907616954926413,,,0.006342976584295945
2020-04-02,9804.2524681917,0,4902.12623409585,-4902.12623409585,0.0,9804.2524681917,1,2,2.1603685645072543,2.4926110804799526,,,-0.0021325922318574664
2020-04-03,10342.814254733707,0,5171.407127366853,-5171.407127366853,0.0,10342.814254733707,1,2,2.159494176105882,2.4968756198883737,,,0.05493144819447293
2020-04-04,10070.709889437756,0,5035.354944718878,-5035.354944718878,0.0,10070.709889437756,1,2,2.164244073531738,2.4966954115119124,,,-0.02630854220082446
2020-04-05,9927.615004291903,0,4963.807502145952,-4963.807502145952,0.0,9927.615004291903,1,2,2.1455916069663714,2.5056873455831887,,,-0.014209016714495148
2020-04-06,10011.749719697013,0,5005.874859848506,-5005.874859848506,0.0,10011.749719697013,1,2,2.169452313369757,2.5150240072054757,,,0.008474816496080395
2020-04-07,10216.386298880687,0,5108.193149440343,-5108.193149440343,0.0,10216.386298880687,1,2,2.174081976051539,2.4488131130944373,,,0.020439641912050055
2020-04-08,10142.79496561404,0,5071.39748280702,-5071.39748280702,0.0,10142.79496561404,1,2,2.191143788704402,2.504366864446367,,,-0.007203264551058353
2020-04-09,9932.213225483152,0,4966.106612741576,-4966.106612741576,0.0,9932.213225483152,1,2,2.1611794595780376,2.5006758836171175,,,-0.02076170728529958
2020-04-10,9838.949629178123,0,4919.474814589062,-4919.474814589062,0.0,9838.949629178123,1,2,2.203674736378528,2.5012506578028675,,,-0.0093900114896589
2020-04-11,9876.091948204334,0,4938.045974102167,-4938.045974102167,0.0,9876.091948204334,1,2,2.185550566537079,2.4740902613372713,,,0.003775028882764264
2020-04-12,9927.804698638616,0,4963.902349319308,-4963.902349319308,0.0,9927.804698638616,1,2,,2.5024596995255717,,,0.005236155222682504
2020-04-13,9959.468636742191,0,4979.7343183710955,-4979.7343183710955,0.0,9959.468636742191,1,2,,2.546622903521712,,,0.0031894199236128795
2020-04-14,10141.249108856766,0,5070.624554428383,-5070.624554428383,0.0,10141.249108856766,1,2,,2.5682558936580904,,,0.018252025157643015
2020-04-15,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-16,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-17,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-18,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-19,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-20,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-21,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-22,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-23,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-24,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-25,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-26,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-27,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-28,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-29,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-04-30,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-01,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-02,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-03,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-04,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-05,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-06,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-07,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-08,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-09,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-10,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-11,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-12,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-13,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-14,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-15,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-16,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-17,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-18,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-19,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-20,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-21,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-22,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-23,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-24,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-25,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-26,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-27,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-28,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-29,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-30,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-05-31,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-01,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-02,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-03,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-04,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-05,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-06,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-07,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-08,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-09,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-10,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-11,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-12,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-13,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-14,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-15,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-16,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-17,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-18,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-19,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-20,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-21,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-22,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-23,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-24,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-25,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-26,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-27,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-28,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-29,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-06-30,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-01,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-02,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-03,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-04,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-05,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-06,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-07,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-08,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-09,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-10,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-11,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-12,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-13,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-14,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-15,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-16,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-17,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-18,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-19,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-20,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-21,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-22,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-23,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-24,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-25,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-26,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-27,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-28,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-29,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-30,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-07-31,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-08-01,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-08-02,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-08-03,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-08-04,10141.249108856766,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0
2020-08-05,10397.384228087465,0,5198.6921140437325,-5198.6921140437325,0.0,10397.384228087465,1,2,1.958516974744637,2.27326736405021,,,0.02525676240484076
2020-08-06,10555.806825322645,0,5277.903412661322,-5277.903412661322,0.0,10555.806825322645,1,2,1.9944738214910653,2.287354932129821,,,0.015236774342455961
2020-08-07,11568.372513606328,0,5784.186256803164,-5784.186256803164,0.0,11568.372513606328,1,2,1.9943788992777116,2.278749443245282,,,0.09592499228525186
2020-08-08,12008.625917593195,0,6004.312958796598,-6004.312958796598,0.0,12008.625917593195,1,2,2.0285663646122782,2.24197677236758,,,0.03805664137017173
2020-08-09,11511.962173521817,0,5755.9810867609085,-5755.9810867609085,0.0,11511.962173521817,1,2,1.8288374844301045,2.3348765023555744,,,-0.04135891545624237
2020-08-10,11636.697264762017,0,5818.348632381008,-5818.348632381008,0.0,11636.697264762017,1,2,1.8131485918131534,2.1159455465094696,,,0.010835258955862237
2020-08-11,12911.215541893083,0,6455.607770946542,-6455.607770946542,0.0,12911.215541893083,1,2,1.8672918440155386,2.074800523241931,,,0.10952577420661558
2020-08-12,12471.586870445724,0,6235.793435222862,-6235.793435222862,0.0,12471.586870445724,1,2,1.8610796993126564,2.2537975518465565,,,-0.034050138038583144
2020-08-13,11983.43743428343,0,5991.718717141715,-5991.718717141715,0.0,11983.43743428343,1,2,1.7541196344940815,2.2870473659407375,,,-0.039140924184962844
2020-08-14,12988.044448357228,0,6494.022224178614,-6494.022224178614,0.0,12988.044448357228,1,2,1.8789612998155405,2.110581888573725,,,0.08383295857995776
2020-08-15,12219.301292966838,0,6109.650646483419,-6109.650646483419,0.0,12219.301292966838,1,2,1.8870039083317622,2.1060511910913,,,-0.05918852206327507
2020-08-16,11995.065684821495,0,5997.532842410747,-5997.532842410747,0.0,11995.065684821495,1,2,1.85831071597956,2.2967185767996714,,,-0.018350935357851372
2020-08-17,11909.155433337266,0,5954.577716668633,-5954.577716668633,0.0,11909.155433337266,1,2,1.9243852616850043,2.2276530778325916,,,-0.0071621326420029385
2020-08-18,11980.868466169468,0,5990.434233084734,-5990.434233084734,0.0,11980.868466169468,1,2,1.8764966080645589,2.3926260341877583,,,0.006021672421157254
2020-08-19,11226.241946676506,0,5613.120973338253,-5613.120973338253,0.0,11226.241946676506,1,2,1.8813230290168643,2.4669445572790845,,,-0.06298596146212698
2020-08-20,10402.601064990358,0,5201.300532495179,-5201.300532495179,0.0,10402.601064990358,1,2,1.8868635109403114,2.417052677279887,,,-0.07336746220136325
2020-08-21,10836.23750424584,0,5418.11875212292,-5418.11875212292,0.0,10836.23750424584,1,2,1.8718595777096156,2.403992477725648,,,0.041685385851705226
