initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,win_rate,total_days,num_rebalances,avg_long_positions,avg_short_positions,avg_divergence_long,avg_divergence_short
10000,34877.24231440891,2.487724231440891,0.3019654750356613,0.45621438819677057,0.6618938000381962,0.9467023311508338,-0.4044822582975467,0.7465481336724746,0.49855240301100173,1728,58,1.5868055555555556,1.5868055555555556,-0.09797974946945838,0.1604639334648355
