date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_adf_long,avg_adf_short,daily_return
2021-03-02,10084.652151315304,0,5042.326075657652,-5042.326075657652,0.0,10084.652151315304,2,1,-1.5368953597365285,-3.333324767975006,
2021-03-03,9900.691128457465,0,4950.345564228733,-4950.345564228733,0.0,9900.691128457465,2,1,-1.5228446624071423,-2.892887759089048,-0.018241682518900237
2021-03-04,9984.600914230123,0,4992.300457115061,-4992.300457115061,0.0,9984.600914230123,2,1,-1.6329410386453838,-2.811338325379059,0.008475144278713653
2021-03-05,10073.362731974266,0,5036.681365987133,-5036.681365987133,0.0,10073.362731974266,2,1,-1.4822202656270296,-2.6178208867557617,0.008889871363575441
2021-03-06,10208.817239057742,0,5104.408619528871,-5104.408619528871,0.0,10208.817239057742,2,1,-1.4723860846928611,-2.6158294394644717,0.013446801300376565
2021-03-07,10255.559699588082,0,5127.779849794041,-5127.779849794041,0.0,10255.559699588082,2,1,-1.5084142738569453,-2.5940914468674148,0.004578636235303524
2021-03-08,10040.364119094824,0,5020.182059547412,-5020.182059547412,0.0,10040.364119094824,2,1,-1.5652315031982886,-2.514392675325414,-0.020983309229032354
2021-03-09,9983.623799278324,0,4991.811899639162,-4991.811899639162,0.0,9983.623799278324,2,1,-1.0734726366184217,-2.7039466254973124,-0.0056512213245922815
2021-03-10,9846.039195638063,0,4923.019597819031,-4923.019597819031,0.0,9846.039195638063,2,1,-1.3117186751279446,-2.673335102372092,-0.013781028452835686
2021-03-11,9885.667646624326,0,4942.833823312163,-4942.833823312163,0.0,9885.667646624326,2,1,-1.8524693881369405,-2.656994271362047,0.004024811418973373
2021-03-12,10119.63838279459,0,5059.819191397295,-5059.819191397295,0.0,10119.63838279459,2,1,-2.1312080235634054,-2.5049261882507317,0.023667671677204183
2021-03-13,9865.28987259642,0,4932.64493629821,-4932.64493629821,0.0,9865.28987259642,2,1,-2.232216385416006,0.0,-0.02513415011257847
2021-03-14,9833.54063841756,0,4916.77031920878,-4916.77031920878,0.0,9833.54063841756,2,1,-2.1462077708340157,0.0,-0.0032182768665574013
2021-03-15,9979.636123280194,0,4989.818061640097,-4989.818061640097,0.0,9979.636123280194,2,1,-2.19497234555346,0.0,0.014856854741807757
2021-03-16,9816.881729964649,0,4908.4408649823245,-4908.4408649823245,0.0,9816.881729964649,2,1,-1.0941662882756455,-3.406558368106612,-0.016308650065494534
2021-03-17,9989.676996673152,0,4994.838498336576,-4994.838498336576,0.0,9989.676996673152,2,1,-1.1603392525497453,-3.3915889065292033,0.01760184867879877
2021-03-18,9778.220229839435,0,4889.1101149197175,-4889.1101149197175,0.0,9778.220229839435,2,1,-1.1609636088843411,-3.6478794405422676,-0.02116752792949539
2021-03-19,9730.766834480908,0,4865.383417240454,-4865.383417240454,0.0,9730.766834480908,2,1,-1.183822440587778,-3.703643851148757,-0.004852968561059545
2021-03-20,9632.3621646289,0,4816.18108231445,-4816.18108231445,0.0,9632.3621646289,2,1,-1.2262920727798032,0.0,-0.010112735360517822
2021-03-21,9332.725694733583,0,4666.362847366791,-4666.362847366791,0.0,9332.725694733583,2,1,-1.2520991146436136,0.0,-0.031107267851245735
2021-03-22,9393.359065209403,0,4696.679532604701,-4696.679532604701,0.0,9393.359065209403,2,1,-1.3503884068420207,0.0,0.006496855523144163
2021-03-23,9373.122469088677,0,4686.561234544339,-4686.561234544339,0.0,9373.122469088677,2,1,-1.2609767186400864,-1.9194355212946643,-0.002154351385935671
2021-03-24,9214.929484345892,0,4607.464742172946,-4607.464742172946,0.0,9214.929484345892,2,1,-1.2962624537847103,-2.006543312989319,-0.016877298388502382
2021-03-25,9377.874427024139,0,4688.937213512069,-4688.937213512069,0.0,9377.874427024139,2,1,-1.2415552067604054,-1.9601838732696584,0.017682711837898824
2021-03-26,9059.549027352876,0,4529.774513676438,-4529.774513676438,0.0,9059.549027352876,2,1,-1.3970379739026313,-2.0048439356784535,-0.03394430178697505
2021-03-27,9342.937429537988,0,4671.468714768994,-4671.468714768994,0.0,9342.937429537988,2,1,-1.752097922712673,-2.3446550591637814,0.03128063012071536
2021-03-28,8732.541106601031,0,4366.2705533005155,-4366.2705533005155,0.0,8732.541106601031,2,1,-2.0946556523382207,-2.429150842407155,-0.0653323783382268
2021-03-29,8947.954271413084,0,4473.977135706542,-4473.977135706542,0.0,8947.954271413084,2,1,-2.0309564307558428,-2.4156282835945575,0.024667867254494658
2021-03-30,8772.733590376367,0,4386.3667951881835,-4386.3667951881835,0.0,8772.733590376367,2,1,-2.3038319422233284,-4.375866276742935,-0.019582205688792098
2021-03-31,8665.724922135538,0,4332.862461067769,-4332.862461067769,0.0,8665.724922135538,2,1,-2.4061732584969917,-5.083018607458095,-0.012197870497083985
2021-04-01,8723.863501181944,0,4361.931750590972,-4361.931750590972,0.0,8723.863501181944,2,1,-2.583072974379842,-5.473265313076157,0.006709026604098556
2021-04-02,8614.881462570722,0,4307.440731285361,-4307.440731285361,0.0,8614.881462570722,2,1,-2.2931986581123867,-2.569433584273974,-0.012492405296856912
2021-04-03,8899.806537349177,0,4449.903268674589,-4449.903268674589,0.0,8899.806537349177,2,1,-2.4539140865880302,-2.4569709124550148,0.03307359201822746
2021-04-04,8000.980292658069,0,4000.4901463290344,-4000.4901463290344,0.0,8000.980292658069,2,1,-2.5403451140606483,-2.659043480630069,-0.10099390822924847
2021-04-05,7878.478075346754,0,3939.239037673377,-3939.239037673377,0.0,7878.478075346754,2,1,-2.6183677452641945,-3.1416500902584836,-0.015310901018432244
2021-04-06,7796.917457780309,0,3898.4587288901544,-3898.4587288901544,0.0,7796.917457780309,2,1,-1.889838330400984,-2.9973382785243032,-0.010352331603443066
2021-04-07,7765.873622829916,0,3882.936811414958,-3882.936811414958,0.0,7765.873622829916,2,1,-1.5392458732531213,-3.238850474058058,-0.00398155234020281
2021-04-08,7909.120810430423,0,3954.5604052152116,-3954.5604052152116,0.0,7909.120810430423,2,1,-2.1158928411092015,-2.648901114500507,0.018445727365353104
2021-04-09,8209.860768891125,0,4104.930384445563,-4104.930384445563,0.0,8209.860768891125,2,1,-1.9170481552259406,-2.5939045698969534,0.03802444869271571
2021-04-10,8279.953062112389,0,4139.976531056194,-4139.976531056194,0.0,8279.953062112389,2,1,-1.2155435861273005,-2.5185660287748473,0.0085375739241349
2021-04-11,8448.904104033092,0,4224.452052016546,-4224.452052016546,0.0,8448.904104033092,2,1,-1.3138105461347964,-2.545969019942388,0.020404830879270808
2021-04-12,8882.793499119774,0,4441.396749559887,-4441.396749559887,0.0,8882.793499119774,2,1,-0.8091378989912664,-2.46872254662831,0.05135451766810384
2021-04-13,8824.277692871497,0,4412.138846435749,-4412.138846435749,0.0,8824.277692871497,2,1,-0.942527391750784,-3.2361413777903105,-0.006587545489386337
2021-04-14,8575.436205307895,0,4287.718102653947,-4287.718102653947,0.0,8575.436205307895,2,1,-0.9862983701149233,-2.1787208260266584,-0.02819964378100026
2021-04-15,8528.64330084908,0,4264.32165042454,-4264.32165042454,0.0,8528.64330084908,2,1,-1.1818982024133295,-2.856185263925629,-0.005456620904001563
2021-04-16,7897.405171641581,0,3948.7025858207903,-3948.7025858207903,0.0,7897.405171641581,2,1,-0.9827881606112938,-2.277788845307351,-0.07401389728008156
2021-04-17,8061.649617342248,0,4030.824808671124,-4030.824808671124,0.0,8061.649617342248,2,1,-1.842604783340396,-3.4625559894441174,0.020797267220180826
2021-04-18,8166.667912935728,0,4083.333956467864,-4083.333956467864,0.0,8166.667912935728,2,1,-2.070845772955228,-3.222557676163532,0.013026899031628014
2021-04-19,8428.44177027714,0,4214.22088513857,-4214.22088513857,0.0,8428.44177027714,2,1,-2.096148871072562,-3.882621927737065,0.032053936823704055
2021-04-20,8447.349443119003,0,4223.674721559501,-4223.674721559501,0.0,8447.349443119003,2,1,-2.2908738661050414,-3.912679756549348,0.0022433177279030936
2021-04-21,8252.649697502822,0,4126.324848751411,-4126.324848751411,0.0,8252.649697502822,2,1,-2.344226850839691,-3.904221640162056,-0.023048619798104575
2021-04-22,8200.137091639006,0,4100.068545819503,-4100.068545819503,0.0,8200.137091639006,2,1,-2.587916085571737,-2.8631410865503613,-0.006363120668953837
2021-04-23,8160.014089732832,0,4080.007044866416,-4080.007044866416,0.0,8160.014089732832,2,1,-1.9605413375641287,-2.6055809345837275,-0.004892967209912169
2021-04-24,8116.274209938216,0,4058.137104969108,-4058.137104969108,0.0,8116.274209938216,2,1,-1.6393332276592676,-2.3179818025768917,-0.005360270131108069
2021-04-25,8196.402158310018,0,4098.201079155009,-4098.201079155009,0.0,8196.402158310018,2,1,-1.2638238992655308,-1.8380076497848274,0.009872503848340708
2021-04-26,8427.35035426558,0,4213.67517713279,-4213.67517713279,0.0,8427.35035426558,2,1,-1.1037091278671396,-1.787822709007689,0.0281767770169028
2021-04-27,8280.930182906344,0,4140.465091453172,-4140.465091453172,0.0,8280.930182906344,2,1,-1.4858718540255906,-2.383025485998541,-0.017374401823121555
2021-04-28,8314.228881178235,0,4157.114440589117,-4157.114440589117,0.0,8314.228881178235,2,1,-1.8439510819095637,-2.522713736307102,0.004021130179387988
2021-04-29,8451.283467448715,0,4225.641733724357,-4225.641733724357,0.0,8451.283467448715,2,1,-1.8275376686291773,-2.661163134541887,0.016484341269548786
2021-04-30,8299.63862112767,0,4149.819310563835,-4149.819310563835,0.0,8299.63862112767,2,1,-1.7339669073157613,-2.2893070182575177,-0.01794341024119317
2021-05-01,8425.772380121783,0,4212.886190060892,-4212.886190060892,0.0,8425.772380121783,2,1,-1.927746429433782,-2.2951990339070236,0.015197500126454377
2021-05-02,8510.559532372306,0,4255.279766186153,-4255.279766186153,0.0,8510.559532372306,2,1,-1.9338834333441235,-2.3016626063406505,0.010062834411543653
2021-05-03,8474.943530264474,0,4237.471765132237,-4237.471765132237,0.0,8474.943530264474,2,1,-2.017882596553558,-2.28838312308902,-0.004184918978870522
2021-05-04,8865.08857235731,0,4432.544286178655,-4432.544286178655,0.0,8865.08857235731,2,1,-1.8563163543814005,-2.4147676345558073,0.046035119962700266
2021-05-05,9365.888145341542,0,4682.944072670771,-4682.944072670771,0.0,9365.888145341542,2,1,-1.766995073271573,-2.4009714152756128,0.056491209184959645
2021-05-06,8981.719165760587,0,4490.859582880294,-4490.859582880294,0.0,8981.719165760587,2,1,-1.9771995437853955,-2.5655588810938537,-0.04101789105521558
2021-05-07,9081.444132877445,0,4540.722066438722,-4540.722066438722,0.0,9081.444132877445,2,1,-1.6975744430718913,-2.4688072125803058,0.011103104570116207
2021-05-08,9129.569807012844,0,4564.784903506422,-4564.784903506422,0.0,9129.569807012844,2,1,-1.873454804302344,-2.410795053430481,0.005299341539873659
2021-05-09,9033.16293045339,0,4516.581465226695,-4516.581465226695,0.0,9033.16293045339,2,1,-1.9032792292157181,-2.5037194749131713,-0.010559848776817371
2021-05-10,9874.49868402158,0,4937.24934201079,-4937.24934201079,0.0,9874.49868402158,2,1,-1.8898133889606643,-2.5359710183076367,0.09313855623391953
2021-05-11,10936.657152947611,0,5468.328576473806,-5468.328576473806,0.0,10936.657152947611,2,1,-2.1031104456270286,-2.813744650187101,0.10756581198848725
2021-05-12,10785.211476025645,0,5392.605738012822,-5392.605738012822,0.0,10785.211476025645,2,1,-2.187979213004553,-2.3605054336122833,-0.013847528984773039
2021-05-13,10771.178440814443,0,5385.589220407222,-5385.589220407222,0.0,10771.178440814443,2,1,-2.0734814105113957,-3.175115909870323,-0.0013011367688426922
2021-05-14,10883.052302835751,0,5441.526151417876,-5441.526151417876,0.0,10883.052302835751,2,1,-2.0957023048395174,-3.274730953900886,0.0103864087514689
2021-05-15,10945.118821723303,0,5472.5594108616515,-5472.5594108616515,0.0,10945.118821723303,2,1,-2.1606958675065355,-3.5471101500179736,0.005703043333842972
2021-05-16,11084.659579039815,0,5542.3297895199075,-5542.3297895199075,0.0,11084.659579039815,2,1,-2.0771721212862992,-2.7063755116517014,0.012749131333280594
2021-05-17,11285.496723179378,0,5642.748361589689,-5642.748361589689,0.0,11285.496723179378,2,1,-2.074994504787078,-3.676085862789955,0.018118476504170644
2021-05-18,11880.915465955375,0,5940.457732977688,-5940.457732977688,0.0,11880.915465955375,2,1,-1.9369733900076787,-3.7422675666597303,0.052759639861758245
2021-05-19,11984.63283611561,0,5992.316418057805,-5992.316418057805,0.0,11984.63283611561,2,1,-2.0275683983426704,-3.138449366480175,0.008729745654485699
2021-05-20,12278.522560694792,0,6139.261280347396,-6139.261280347396,0.0,12278.522560694792,2,1,-1.8402198073316178,-3.12175802038579,0.024522213454345243
2021-05-21,12385.092860776796,0,6192.546430388398,-6192.546430388398,0.0,12385.092860776796,2,1,-1.648062455823045,-3.7548182534968357,0.0086794074413441
