date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2020-02-19,10000.0,1,0,0.5,0.0,0.5,0.5,,
2020-02-20,9939.730982421674,1,0,0.5,0.0,0.5,0.5,-0.006026901757832603,-0.00604513683449227
2020-02-21,10005.460999769924,1,0,0.5,0.0,0.5,0.5,0.006612856772934217,0.006591087753157053
2020-02-22,10010.919020541218,1,0,0.5,0.0,0.5,0.5,0.0005455041773105851,0.0005453554439941589
2020-02-23,10167.927239876673,1,0,0.5,0.0,0.5,0.5,0.015683696872714092,0.015561978709868507
2020-02-24,9928.733673892122,1,0,0.5,0.0,0.5,0.5,-0.023524319199146104,-0.02380543342933514
2020-02-25,9577.75706751234,1,0,0.5,0.0,0.5,0.5,-0.035349584137067125,-0.03598950663084531
2020-02-26,9132.033052755589,1,0,0.5,0.0,0.5,0.5,-0.04653741075440754,-0.04765508990216227
2020-02-27,9317.574182050763,1,0,0.5,0.0,0.5,0.5,0.020317614733028844,0.02011396581847736
2020-02-28,9288.215089479469,1,0,0.5,0.0,0.5,0.5,-0.0031509373574777344,-0.003155912013227402
2020-02-29,9254.799423628056,2,1,0.5,0.5,0.0,1.0,-0.0035976412614801,-0.0036041283362553836
2020-03-01,9190.11305310662,2,1,0.5,0.5,0.0,1.0,-0.006989494591993828,-0.007014035528670633
2020-03-02,9232.626114900491,2,1,0.5,0.5,0.0,1.0,0.004625956345499116,0.004615289493056185
2020-03-03,9061.413907223387,2,1,0.5,0.5,0.0,1.0,-0.0185442587565402,-0.01871835925894757
2020-03-04,9030.174272572984,2,1,0.5,0.5,0.0,1.0,-0.0034475452694529007,-0.003453501747738087
2020-03-05,8809.728610527385,2,1,0.5,0.5,0.0,1.0,-0.024412116022516916,-0.024715031764759154
2020-03-06,8738.309864973442,2,1,0.5,0.5,0.0,1.0,-0.008106804274152113,-0.008139843092564568
2020-03-07,8806.686988197127,2,1,0.5,0.5,0.0,1.0,0.007824982666015057,0.0077945262665125355
2020-03-08,8817.154740884376,2,1,0.5,0.5,0.0,1.0,0.0011886141407408957,0.0011879082982140176
2020-03-09,8872.668411586104,2,1,0.5,0.5,0.0,1.0,0.0062960980421853385,0.0062763604202532765
2020-03-10,8636.634270576567,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.026602384994047434,-0.026962631754315132
2020-03-11,8738.912590845313,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.01184238177332464,0.011772809499256824
2020-03-12,8197.76311822159,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.0619241200776649,-0.06392443780818234
2020-03-13,8391.226666601324,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.02359955338910824,0.02332538898951741
2020-03-14,8364.24582699048,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.0032153629836066955,-0.003220543370695336
2020-03-15,8463.903094158773,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.011914674583894946,0.011844253658400299
2020-03-16,8614.124033489394,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.017748423825208137,0.017592759714129876
2020-03-17,8732.839605962829,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.01378150256623889,0.013687401245782521
2020-03-18,8687.531236630693,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,-0.005188274533428738,-0.005201780364639373
2020-03-19,8688.718423328575,2,1,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.00013665409257757055,0.000136644756257616
2020-03-20,9095.611673095713,2,1,0.5,0.5,0.0,1.0,0.04683006514224908,0.04576661226088744
2020-03-21,8970.122600574745,2,1,0.5,0.5,0.0,1.0,-0.01379666118466305,-0.013892719662112205
2020-03-22,8877.941399216777,2,1,0.5,0.5,0.0,1.0,-0.010276470619483113,-0.010329638106747792
2020-03-23,9077.082911101474,2,1,0.5,0.5,0.0,1.0,0.022431045997021837,0.02218316998313552
2020-03-24,9265.098917719512,2,1,0.5,0.5,0.0,1.0,0.02071326311100341,0.02050166047535411
2020-03-25,8964.048474287963,2,1,0.5,0.5,0.0,1.0,-0.03249295513249073,-0.033032572587904846
2020-03-26,9015.668983831172,2,1,0.5,0.5,0.0,1.0,0.005758615617851071,0.0057420981723432275
2020-03-27,8884.559594503064,2,1,0.5,0.5,0.0,1.0,-0.01454239164761284,-0.01464916868503461
2020-03-28,8839.573503154448,2,1,0.5,0.5,0.0,1.0,-0.0050634013841776015,-0.005076263837846804
2020-03-29,8727.917169165928,2,1,0.5,0.5,0.0,1.0,-0.012631416430744613,-0.012711870992647653
2020-03-30,8839.818888778915,2,1,0.5,0.5,0.0,1.0,0.012821125297604041,0.01273963050146356
2020-03-31,8896.90168955355,2,1,0.5,0.5,0.0,1.0,0.006457462702894823,0.006436702614352259
2020-04-01,8948.892740818837,2,1,0.5,0.5,0.0,1.0,0.005843725498994035,0.0058267171643319685
2020-04-02,8955.538454417083,2,1,0.5,0.5,0.0,1.0,0.000742629707464415,0.000742354094467036
2020-04-03,8923.223025127701,2,1,0.5,0.5,0.0,1.0,-0.0036084295158648194,-0.003614955601660626
2020-04-04,9165.39991406229,2,1,0.5,0.5,0.0,1.0,0.027140069037008274,0.026778308245454182
2020-04-05,9104.703032497195,2,1,0.5,0.5,0.0,1.0,-0.0066223931453299745,-0.0066444184849751365
2020-04-06,9147.917370555828,2,1,0.5,0.5,0.0,1.0,0.004746375351770249,0.004735146828121188
2020-04-07,9271.825402209148,2,1,0.5,0.5,0.0,1.0,0.013544944344615395,0.013454031604640062
2020-04-08,9620.112741124402,2,1,0.5,0.5,0.0,1.0,0.0375640527950698,0.036875708850829254
2020-04-09,9340.263530855249,2,1,0.5,0.5,0.0,1.0,-0.02909001357882668,-0.029521516922842016
2020-04-10,9578.54160262229,2,1,0.5,0.5,0.0,1.0,0.025510851056814055,0.025190879709630933
2020-04-11,9602.295476766745,2,1,0.5,0.5,0.0,1.0,0.0024799050972386105,0.0024768352069032672
2020-04-12,9787.675235566212,2,1,0.5,0.5,0.0,1.0,0.019305775295917815,0.019121783119392444
2020-04-13,9757.788613280916,2,1,0.5,0.5,0.0,1.0,-0.0030534954997990527,-0.003058166929065233
2020-04-14,9659.38691556375,2,1,0.5,0.5,0.0,1.0,-0.01008442605358717,-0.010135618331955873
2020-04-15,9564.052255766399,2,1,0.5,0.5,0.0,1.0,-0.00986963879081626,-0.009918666533212375
2020-04-16,9831.89811389977,2,1,0.5,0.5,0.0,1.0,0.028005478323466892,0.027620496127204547
2020-04-17,9807.14921881666,2,1,0.5,0.5,0.0,1.0,-0.0025172041854382154,-0.002520377670552442
2020-04-18,10039.336858343499,2,1,0.5,0.5,0.0,1.0,0.023675344827154055,0.023399430280353805
2020-04-19,9868.140979724953,1,0,0.5,0.0,0.5,0.5,-0.01705250865013741,-0.01719957699632113
2020-04-20,9929.714333976579,1,0,0.5,0.0,0.5,0.5,0.006239610315472266,0.006220224545005624
2020-04-21,10073.009385872689,1,0,0.5,0.0,0.5,0.5,0.01443093397015427,0.014327799080261092
2020-04-22,10466.73221269544,1,0,0.5,0.0,0.5,0.5,0.03908691154154442,0.03834235784057995
2020-04-23,11126.467982092727,1,0,0.5,0.0,0.5,0.5,0.06303168515165325,0.06112490620782437
2020-04-24,11039.662575398796,1,0,0.5,0.0,0.5,0.5,-0.007801703724276021,-0.007832296234457603
2020-04-25,11097.249312806549,1,0,0.5,0.0,0.5,0.5,0.0052163494141643785,0.00520279139204095
2020-04-26,11112.943732132075,1,0,0.5,0.0,0.5,0.5,0.0014142621187589466,0.0014132629919958188
2020-04-27,11576.981815736728,1,0,0.5,0.0,0.5,0.5,0.041756540372190454,0.04090826955576006
2020-04-28,11699.949383169826,1,0,0.5,0.0,0.5,0.5,0.010621729341057318,0.010565715070461137
