date,portfolio_value,num_positions,positions,rebalanced,daily_return,log_return
2025-01-27,10000.0,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,,
2025-01-28,9877.953728764329,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.012204627123567069,-0.012279715158265408
2025-01-29,10021.849535388228,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.014567369981181244,0.014462285157422332
2025-01-30,10219.4760619467,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.01971956631963301,0.019527654513877134
2025-01-31,9973.66496384932,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.024053199655967084,-0.02434720189887966
2025-02-01,9554.468096942746,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.042030373832086854,-0.04293920697537381
2025-02-02,9066.821579029074,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.051038583515675806,-0.05238713822262281
2025-02-03,9475.996098706379,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.04512877154478212,0.04414010418367344
2025-02-04,9054.417239468132,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",True,-0.04448913389651976,-0.045509143201657415
2025-02-05,8757.289595375774,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.03281576673948494,-0.03336628124069031
2025-02-06,8636.077419911067,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,-0.013841288922169737,-0.013937972750931999
2025-02-07,8722.41476225322,3,"BTC/USDC:USDC, SOL/USDC:USDC, XRP/USDC:USDC",False,0.009997286747695844,0.009947644461139778
2025-02-08,8817.382317410202,2,"BTC/USDC:USDC, SOL/USDC:USDC",True,0.010887759610785697,0.010828914696995727
2025-02-09,8836.758999725069,2,"BTC/USDC:USDC, SOL/USDC:USDC",False,0.0021975549678283635,0.0021951438756023975
2025-02-10,8898.17627299495,2,"BTC/USDC:USDC, SOL/USDC:USDC",False,0.006950203493361284,0.0069261621595565715
2025-02-11,8760.167359351308,2,"BTC/USDC:USDC, SOL/USDC:USDC",False,-0.015509797671966141,-0.015631332879309612
2025-02-12,8885.565853585173,0,None,True,0.014314623121897796,0.014213136255268268
2025-02-13,8885.565853585173,0,None,False,0.0,0.0
2025-02-14,8885.565853585173,0,None,False,0.0,0.0
2025-02-15,8885.565853585173,0,None,False,0.0,0.0
2025-02-16,8885.565853585173,0,None,True,0.0,0.0
2025-02-17,8885.565853585173,0,None,False,0.0,0.0
2025-02-18,8885.565853585173,0,None,False,0.0,0.0
2025-02-19,8885.565853585173,0,None,False,0.0,0.0
2025-02-20,8885.565853585173,0,None,True,0.0,0.0
2025-02-21,8885.565853585173,0,None,False,0.0,0.0
2025-02-22,8885.565853585173,0,None,False,0.0,0.0
2025-02-23,8885.565853585173,0,None,False,0.0,0.0
2025-02-24,8885.565853585173,0,None,True,0.0,0.0
2025-02-25,8885.565853585173,0,None,False,0.0,0.0
2025-02-26,8885.565853585173,0,None,False,0.0,0.0
2025-02-27,8885.565853585173,0,None,False,0.0,0.0
2025-02-28,8885.565853585173,0,None,True,0.0,0.0
2025-03-01,8885.565853585173,0,None,False,0.0,0.0
2025-03-02,8885.565853585173,0,None,False,0.0,0.0
2025-03-03,8885.565853585173,0,None,False,0.0,0.0
2025-03-04,8885.565853585173,0,None,True,0.0,0.0
2025-03-05,8885.565853585173,0,None,False,0.0,0.0
2025-03-06,8885.565853585173,0,None,False,0.0,0.0
2025-03-07,8885.565853585173,0,None,False,0.0,0.0
2025-03-08,8885.565853585173,0,None,True,0.0,0.0
2025-03-09,8885.565853585173,0,None,False,0.0,0.0
2025-03-10,8885.565853585173,0,None,False,0.0,0.0
2025-03-11,8885.565853585173,0,None,False,0.0,0.0
2025-03-12,8885.565853585173,0,None,True,0.0,0.0
2025-03-13,8885.565853585173,0,None,False,0.0,0.0
2025-03-14,8885.565853585173,0,None,False,0.0,0.0
2025-03-15,8885.565853585173,0,None,False,0.0,0.0
2025-03-16,8885.565853585173,0,None,True,0.0,0.0
2025-03-17,8885.565853585173,0,None,False,0.0,0.0
2025-03-18,8885.565853585173,0,None,False,0.0,0.0
2025-03-19,8885.565853585173,0,None,False,0.0,0.0
2025-03-20,8885.565853585173,0,None,True,0.0,0.0
2025-03-21,8885.565853585173,0,None,False,0.0,0.0
2025-03-22,8885.565853585173,0,None,False,0.0,0.0
2025-03-23,8885.565853585173,0,None,False,0.0,0.0
2025-03-24,8885.565853585173,0,None,True,0.0,0.0
2025-03-25,8885.565853585173,0,None,False,0.0,0.0
2025-03-26,8885.565853585173,0,None,False,0.0,0.0
2025-03-27,8885.565853585173,0,None,False,0.0,0.0
2025-03-28,8885.565853585173,0,None,True,0.0,0.0
2025-03-29,8885.565853585173,0,None,False,0.0,0.0
2025-03-30,8885.565853585173,0,None,False,0.0,0.0
2025-03-31,8885.565853585173,0,None,False,0.0,0.0
2025-04-01,8885.565853585173,0,None,True,0.0,0.0
2025-04-02,8885.565853585173,0,None,False,0.0,0.0
2025-04-03,8885.565853585173,0,None,False,0.0,0.0
2025-04-04,8885.565853585173,0,None,False,0.0,0.0
2025-04-05,8885.565853585173,0,None,True,0.0,0.0
2025-04-06,8885.565853585173,0,None,False,0.0,0.0
2025-04-07,8885.565853585173,0,None,False,0.0,0.0
2025-04-08,8885.565853585173,0,None,False,0.0,0.0
2025-04-09,8885.565853585173,0,None,True,0.0,0.0
2025-04-10,8885.565853585173,0,None,False,0.0,0.0
2025-04-11,8885.565853585173,0,None,False,0.0,0.0
2025-04-12,8885.565853585173,0,None,False,0.0,0.0
2025-04-13,8885.565853585173,0,None,True,0.0,0.0
2025-04-14,8885.565853585173,0,None,False,0.0,0.0
2025-04-15,8885.565853585173,0,None,False,0.0,0.0
2025-04-16,8885.565853585173,0,None,False,0.0,0.0
2025-04-17,8885.565853585173,0,None,True,0.0,0.0
2025-04-18,8885.565853585173,0,None,False,0.0,0.0
2025-04-19,8885.565853585173,0,None,False,0.0,0.0
2025-04-20,8885.565853585173,0,None,False,0.0,0.0
2025-04-21,8885.565853585173,0,None,True,0.0,0.0
2025-04-22,8885.565853585173,0,None,False,0.0,0.0
2025-04-23,8885.565853585173,0,None,False,0.0,0.0
2025-04-24,8885.565853585173,0,None,False,0.0,0.0
2025-04-25,8885.565853585173,0,None,True,0.0,0.0
2025-04-26,8885.565853585173,0,None,False,0.0,0.0
2025-04-27,8885.565853585173,0,None,False,0.0,0.0
2025-04-28,8885.565853585173,0,None,False,0.0,0.0
2025-04-29,8885.565853585173,0,None,True,0.0,0.0
2025-04-30,8885.565853585173,0,None,False,0.0,0.0
2025-05-01,8885.565853585173,0,None,False,0.0,0.0
2025-05-02,8885.565853585173,0,None,False,0.0,0.0
2025-05-03,8885.565853585173,0,None,True,0.0,0.0
2025-05-04,8885.565853585173,0,None,False,0.0,0.0
2025-05-05,8885.565853585173,0,None,False,0.0,0.0
2025-05-06,8885.565853585173,0,None,False,0.0,0.0
2025-05-07,8885.565853585173,0,None,True,0.0,0.0
2025-05-08,8885.565853585173,0,None,False,0.0,0.0
2025-05-09,8885.565853585173,0,None,False,0.0,0.0
2025-05-10,8885.565853585173,0,None,False,0.0,0.0
2025-05-11,8885.565853585173,0,None,True,0.0,0.0
2025-05-12,8885.565853585173,0,None,False,0.0,0.0
2025-05-13,8885.565853585173,0,None,False,0.0,0.0
2025-05-14,8885.565853585173,0,None,False,0.0,0.0
2025-05-15,8885.565853585173,0,None,True,0.0,0.0
2025-05-16,8885.565853585173,0,None,False,0.0,0.0
2025-05-17,8885.565853585173,0,None,False,0.0,0.0
2025-05-18,8885.565853585173,0,None,False,0.0,0.0
2025-05-19,8885.565853585173,0,None,True,0.0,0.0
2025-05-20,8885.565853585173,0,None,False,0.0,0.0
2025-05-21,8885.565853585173,0,None,False,0.0,0.0
2025-05-22,8885.565853585173,0,None,False,0.0,0.0
2025-05-23,8885.565853585173,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,0.0,0.0
2025-05-24,9105.479420894339,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,0.024749528722521896,0.02444822050712914
2025-05-25,9643.952762784387,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,0.059137286132832756,0.05745469573625233
2025-05-26,9447.07839471744,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",False,-0.020414281665364076,-0.020625533088967016
2025-05-27,9270.590403871032,3,"BTC/USDC:USDC, HYPE/USDC, HYPE/USDC:USDC",True,-0.01868175360385449,-0.018858461836631046
