date,symbol,signal,action,weight,price,slope,norm_slope,r_squared,distance_from_trendline,breakout_z_score,signal_strength,volatility,days_held
2020-03-12,XRP/USD,SHORT,OPEN,-0.125,0.1388,-0.004355305895439376,-500.0,0.8377343536715586,-27.291038622199988,-2.2981797048193155,1.9252640896379025,1.7003500993414769,
2020-03-12,XLM/USD,SHORT,OPEN,-0.125,0.033426,-0.0012282751946607344,-500.0,0.861597917150778,-27.94947230467552,-2.222683834689917,1.9150597624535368,1.7305711697442274,
2020-03-12,ZRX/USD,SHORT,OPEN,-0.125,0.156576,-0.003553468965517241,-500.0,0.6588357051562678,-26.926818856828355,-1.9514668910224673,1.2856960652358969,1.6824139649002259,
2020-03-12,XTZ/USD,SHORT,OPEN,-0.125,1.3573,-0.03758645161290322,-500.0,0.5195228421740492,-44.54114083246043,-2.436063599110986,1.265590684726883,2.4966413414759554,
2020-03-17,XRP/USD,SHORT,CLOSE,0.0,0.1477,,,,,,,,5.0
2020-03-17,XLM/USD,SHORT,CLOSE,0.0,0.037462,,,,,,,,5.0
2020-03-17,ZRX/USD,SHORT,CLOSE,0.0,0.143481,,,,,,,,5.0
2020-03-17,XTZ/USD,SHORT,CLOSE,0.0,1.3656,,,,,,,,5.0
2020-05-07,ZRX/USD,LONG,OPEN,0.5,0.298706,0.002246515461624026,274.51010140163555,0.543897991074108,33.995001529385114,3.638576794674657,1.9790146089924128,1.4696768380428833,
2020-05-12,ZRX/USD,LONG,CLOSE,0.0,0.356313,,,,,,,,5.0
2020-08-01,XRP/USD,LONG,OPEN,0.5,0.2913,0.002326295884315906,291.4857527549968,0.6697505075714764,20.57387519304977,2.9836183177246767,1.9982798826956567,0.6789483072122889,
2020-08-06,XRP/USD,LONG,CLOSE,0.0,0.3034,,,,,,,,5.0
2020-08-13,LINK/USD,LONG,OPEN,0.5,17.20913,0.24540336373748603,500.0,0.5913295332171283,32.4707806017328,1.6414613806611236,0.9706445920202852,1.4355206018477915,
2020-08-17,XLM/USD,LONG,OPEN,0.5,0.11383,0.00045901090100111235,147.18350071633668,0.5296185665422263,4.591318388734548,1.5512841183819595,0.8215888710771746,0.7073985376598706,
2020-08-18,LINK/USD,LONG,CLOSE,0.0,16.20617,,,,,,,,5.0
2020-08-21,ZRX/USD,LONG,OPEN,0.5,0.693609,0.008382501223581758,441.1149432327639,0.734900012835104,21.2315820073007,1.6924352542140455,1.2437706900444845,1.4691315297631315,
2020-08-22,XLM/USD,LONG,CLOSE,0.0,0.102264,,,,,,,,5.0
