date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_trendline_score_long,avg_trendline_score_short,avg_r2_long,avg_r2_short,daily_return
2021-01-15,9657.76332568547,0,4828.881662842735,-4828.881662842735,0.0,9657.76332568547,2,1,248.16698609359878,0.4657962613336454,0.49633397218719755,0.00862467506715953,
2021-01-16,9694.175800591976,0,4847.087900295988,-4847.087900295988,0.0,9694.175800591976,2,1,239.58608988329289,1.4114145156972202,0.47917217976658577,0.018263064199078513,0.003770280310107177
2021-01-17,9697.095730491306,0,4848.547865245653,-4848.547865245653,0.0,9697.095730491306,2,1,259.3478890866704,22.335229914062552,0.5186957781733409,0.10187947447098195,0.00030120455409443636
2021-01-18,9752.498332592097,0,4876.249166296048,-4876.249166296048,0.0,9752.498332592097,2,1,266.2697470564106,67.34647875467081,0.5325394941128212,0.1921101167023304,0.005713319084453605
2021-01-19,9727.309598753916,0,4863.654799376958,-4863.654799376958,0.0,9727.309598753916,2,1,255.94098663155273,123.17473047282694,0.5118819732631055,0.26790706417865107,-0.0025827980666247585
2021-01-20,9695.101217118641,0,4847.550608559321,-4847.550608559321,0.0,9695.101217118641,2,1,290.03908866054144,250.02899228686164,0.5800781773210828,0.5000579845737233,-0.0033111294863484853
2021-01-21,9841.901745308893,0,4920.950872654446,-4920.950872654446,0.0,9841.901745308893,2,1,177.4707173598382,174.11695199514674,0.36638369778914537,0.34823390399029347,0.015141722082389952
2021-01-22,10514.593503857439,0,5257.2967519287195,-5257.2967519287195,0.0,10514.593503857439,2,1,282.4348462685363,-16.952567040313966,0.5648696925370726,0.09796788054235823,0.06834977385028074
2021-01-23,10359.970696927137,0,5179.985348463569,-5179.985348463569,0.0,10359.970696927137,2,1,331.5914286597015,-10.798334041582061,0.663182857319403,0.07450115607634833,-0.014705543003024846
2021-01-24,10278.94095981664,0,5139.47047990832,-5139.47047990832,0.0,10278.94095981664,2,1,340.032481201118,-30.72234778681477,0.6800649624022359,0.14711731101356176,-0.007821425318754183
2021-01-25,10271.20890410938,0,5135.60445205469,-5135.60445205469,0.0,10271.20890410938,2,1,302.1885523478604,-153.87021566282297,0.6043771046957208,0.40578591659436314,-0.0007522229904313171
2021-01-26,10246.186566510138,0,5123.093283255069,-5123.093283255069,0.0,10246.186566510138,2,1,249.82831803717482,-304.4147842663227,0.49965663607434974,0.6180250803730258,-0.0024361628541340608
2021-01-27,9765.276794965457,0,4882.638397482729,-4882.638397482729,0.0,9765.276794965457,2,1,129.73474454667763,-331.12080436261135,0.2715355286623744,0.6622416087252228,-0.04693548847885942
2021-01-28,9723.2337082598,0,4861.6168541299,-4861.6168541299,0.0,9723.2337082598,2,1,57.322821288892584,-123.0718182605243,0.16289980331690534,0.343225854885193,-0.00430536559161665
2021-01-29,9373.161803266603,0,4686.580901633301,-4686.580901633301,0.0,9373.161803266603,2,1,39.22221230172491,-56.29497896585967,0.15729949851700936,0.20104540415108668,-0.036003650174099455
2021-01-30,9535.876725837932,0,4767.938362918966,-4767.938362918966,0.0,9535.876725837932,2,1,59.9631505491393,-0.2375483615187603,0.19076758289489296,0.005068164864603743,0.017359662191537284
2021-01-31,9290.940344478518,0,4645.470172239259,-4645.470172239259,0.0,9290.940344478518,2,1,154.93844771362728,3.7981878668066207,0.3468885686826524,0.030523145288575457,-0.025685774722291277
2021-02-01,9166.34661935195,0,4583.173309675975,-4583.173309675975,0.0,9166.34661935195,2,1,197.8933668763608,74.68099874789465,0.4337063715373969,0.21999764950461023,-0.013410238415814568
2021-02-02,9520.526594128443,0,4760.263297064222,-4760.263297064222,0.0,9520.526594128443,2,1,196.64497592456343,244.45358485857597,0.4271298051232654,0.4889071697171519,0.038639164487708655
2021-02-03,9626.489651852276,0,4813.244825926138,-4813.244825926138,0.0,9626.489651852276,2,1,229.63051893399455,368.01028304109565,0.502542777336545,0.7360205660821912,0.011129957642173283
2021-02-04,9832.813927939755,0,4916.406963969877,-4916.406963969877,0.0,9832.813927939755,2,1,208.1690057195654,357.19333881791664,0.44066111521244883,0.7143866776358333,0.02143297126463728
2021-02-05,9974.029012836227,0,4987.014506418113,-4987.014506418113,0.0,9974.029012836227,2,1,390.3336589114355,5.935557106039098,0.780667317822871,0.05811490467890651,0.014361614684399893
2021-02-06,10005.153339688017,0,5002.576669844008,-5002.576669844008,0.0,10005.153339688017,2,1,419.621863631126,66.45446672208348,0.839243727262252,0.2733659952643952,0.0031205370278886146
2021-02-07,10427.485165393053,0,5213.742582696526,-5213.742582696526,0.0,10427.485165393053,2,1,438.5993172994726,180.98791842992216,0.8771986345989452,0.5074639249286576,0.042211429586965776
2021-02-08,10179.694462875212,0,5089.847231437606,-5089.847231437606,0.0,10179.694462875212,2,1,434.67229648982504,275.50377595499066,0.86934459297965,0.6283645095739107,-0.023763227526826247
2021-02-09,10564.313104348832,0,5282.156552174416,-5282.156552174416,0.0,10564.313104348832,2,1,449.07942132666955,350.542756332254,0.8981588426533391,0.701085512664508,0.03778292588999643
2021-02-10,11941.565646531524,0,5970.782823265762,-5970.782823265762,0.0,11941.565646531524,2,1,441.88582664808916,368.2525391001177,0.8837716532961783,0.7365050782002354,0.13036839485718588
2021-02-11,12016.369944315333,0,6008.184972157666,-6008.184972157666,0.0,12016.369944315333,2,1,372.73509293623897,413.27902910553235,0.7454701858724779,0.8265580582110647,0.006264195164855657
2021-02-12,12090.102209663888,0,6045.051104831944,-6045.051104831944,0.0,12090.102209663888,2,1,420.33471302383435,321.38556417172,0.8406694260476687,0.64277112834344,0.006135984968025809
2021-02-13,12134.938759962884,0,6067.469379981442,-6067.469379981442,0.0,12134.938759962884,2,1,427.53583097940253,351.48398702614753,0.855071661958805,0.702967974052295,0.003708533602235109
2021-02-14,11751.4485592807,0,5875.72427964035,-5875.72427964035,0.0,11751.4485592807,2,1,423.813157762243,388.4046696220662,0.847626315524486,0.7768093392441324,-0.031602153770025065
2021-02-15,11846.571643059853,0,5923.285821529927,-5923.285821529927,0.0,11846.571643059853,2,1,390.9719020290467,408.3550960642456,0.7819438040580934,0.8167101921284912,0.008094583684666645
2021-02-16,11553.407422199225,0,5776.7037110996125,-5776.7037110996125,0.0,11553.407422199225,2,1,342.0607207260357,405.12843294844356,0.6841214414520713,0.8102568658968872,-0.024746756250984547
2021-02-17,11343.11436319749,0,5671.557181598745,-5671.557181598745,0.0,11343.11436319749,2,1,283.45561647495975,402.05716362384993,0.5669112329499195,0.8041143272476998,-0.01820182144686322
2021-02-18,11675.164652786747,0,5837.5823263933735,-5837.5823263933735,0.0,11675.164652786747,2,1,196.19097879236477,392.59577873983045,0.4213075352615945,0.7851915574796609,0.029273291175357263
2021-02-19,11713.078148535404,0,5856.539074267702,-5856.539074267702,0.0,11713.078148535404,2,1,347.50487856640916,36.603455752843615,0.6950097571328183,0.12484277836658478,0.003247362831804379
2021-02-20,11200.36078525774,0,5600.18039262887,-5600.18039262887,0.0,11200.36078525774,2,1,297.5166185314274,2.58627798822244,0.5950332370628548,0.021598116151431934,-0.043773067743236416
2021-02-21,11150.052640367512,0,5575.026320183756,-5575.026320183756,0.0,11150.052640367512,2,1,252.65612496018906,0.07033469120237276,0.5053122499203782,0.002217529771077917,-0.004491653961401498
2021-02-22,10067.455089739193,0,5033.727544869596,-5033.727544869596,0.0,10067.455089739193,2,1,123.36635917521545,-6.101448032454645,0.28392493999379675,0.04210218708215469,-0.09709349234001785
2021-02-23,10527.256845662745,0,5263.6284228313725,-5263.6284228313725,0.0,10527.256845662745,2,1,5.865332990738915,-54.008493056873505,0.02254745493545949,0.18553860444771675,0.04567209407193529
2021-02-24,10608.170065930119,0,5304.085032965059,-5304.085032965059,0.0,10608.170065930119,2,1,-93.63187110447849,-267.0543210385469,0.2152694853236769,0.5341086420770939,0.007686068788253175
2021-02-25,10819.285944136991,0,5409.6429720684955,-5409.6429720684955,0.0,10819.285944136991,2,1,-234.80257567941152,-298.53006943721925,0.4696051513588231,0.5970601388744385,0.019901253175126365
2021-02-26,10126.362550178732,0,5063.181275089366,-5063.181275089366,0.0,10126.362550178732,2,1,-30.37303167735557,-428.36526262728523,0.48473699138560555,0.8567305252545705,-0.064045205712837
2021-02-27,10261.44583875814,0,5130.72291937907,-5130.72291937907,0.0,10261.44583875814,2,1,-74.97011050419839,-397.1313343770537,0.41841248276591003,0.7942626687541073,0.013339764195685833
2021-02-28,10736.154030646763,0,5368.077015323382,-5368.077015323382,0.0,10736.154030646763,2,1,-141.84667595682177,-381.70759577250453,0.3791756980339226,0.763415191545009,0.04626133581445413
2021-03-01,10698.924845101672,0,5349.462422550836,-5349.462422550836,0.0,10698.924845101672,2,1,-147.17305363976072,-351.32333801608235,0.3002525792643101,0.7026466760321647,-0.0034676463693440462
2021-03-02,10843.545041954032,0,5421.772520977016,-5421.772520977016,0.0,10843.545041954032,2,1,-155.3157547326698,-324.0267597863159,0.32336692739814926,0.6480535195726318,0.013517264486493819
2021-03-03,11242.065640303497,0,5621.032820151749,-5621.032820151749,0.0,11242.065640303497,2,1,-117.9726747124972,-214.84698112580898,0.24904724926895044,0.429693962251618,0.03675187374678446
2021-03-04,11578.338107728536,0,5789.169053864268,-5789.169053864268,0.0,11578.338107728536,2,1,-79.89994635032176,-141.09554926695645,0.1696826551126283,0.2821910985339129,0.029911982208988386
2021-03-05,11967.36231621149,0,5983.681158105745,-5983.681158105745,0.0,11967.36231621149,2,1,-12.13592803336379,-256.3807695412783,0.1253954712954834,0.5127615390825566,0.03359931320569065
2021-03-06,11935.370014225766,0,5967.685007112883,-5967.685007112883,0.0,11935.370014225766,2,1,59.22960025379033,-186.61884639681386,0.14692294345469958,0.37323769279362773,-0.0026732960146437224
2021-03-07,12205.997433443736,0,6102.998716721868,-6102.998716721868,0.0,12205.997433443736,2,1,137.56669749300963,-40.52973135559512,0.30343828411024576,0.1579601864119487,0.022674405476781123
2021-03-08,11826.456925647755,0,5913.228462823878,-5913.228462823878,0.0,11826.456925647755,2,1,246.26431754788317,2.4902674412140313,0.577151804297124,0.043431344448157855,-0.03109459180747176
2021-03-09,11732.9168816517,0,5866.45844082585,-5866.45844082585,0.0,11732.9168816517,2,1,281.295391733051,63.25282949432107,0.6443263054077417,0.3186066582803707,-0.007909388634663506
2021-03-10,11550.14516210306,0,5775.07258105153,-5775.07258105153,0.0,11550.14516210306,2,1,304.93281827597116,204.85229461719902,0.6825955061486225,0.6561522737734282,-0.01557768808832738
2021-03-11,11582.06894111734,0,5791.03447055867,-5791.03447055867,0.0,11582.06894111734,2,1,246.13187861670153,244.31017989951278,0.560914057694463,0.7189502913782417,0.0027639288135552498
2021-03-12,11518.204900379389,0,5759.1024501896945,-5759.1024501896945,0.0,11518.204900379389,2,1,369.0591239311731,-49.88525698839874,0.7381182478623463,0.29435679129189757,-0.005514044257777573
2021-03-13,11685.171026465052,0,5842.585513232526,-5842.585513232526,0.0,11685.171026465052,2,1,357.2830113618526,-18.486845493094354,0.7145660227237051,0.1734739378229211,0.014495846143539604
2021-03-14,11690.021601313572,0,5845.010800656786,-5845.010800656786,0.0,11690.021601313572,2,1,315.35685493149896,-76.37038574939372,0.6307137098629979,0.4012370047348075,0.0004151051651306581
2021-03-15,11410.781691053897,0,5705.390845526948,-5705.390845526948,0.0,11410.781691053897,2,1,276.055513508456,-82.4696044415959,0.5521110270169121,0.41190771470970566,-0.023887031160686467
2021-03-16,11465.180705058687,0,5732.590352529343,-5732.590352529343,0.0,11465.180705058687,2,1,214.47831303140455,-75.05476621264619,0.4413821441672632,0.3968314710435594,0.004767334568098747
2021-03-17,11593.475277567533,0,5796.737638783767,-5796.737638783767,0.0,11593.475277567533,2,1,215.9864677976874,-40.990127231377784,0.4358352054640312,0.2784143712043382,0.011189930260082193
2021-03-18,12194.15759051543,0,6097.078795257715,-6097.078795257715,0.0,12194.15759051543,2,1,177.31655126045214,-44.499753652036766,0.5273888936965742,0.2890310196418869,0.051812101079834916
2021-03-19,12179.102269076462,0,6089.551134538231,-6089.551134538231,0.0,12179.102269076462,2,1,315.60511850659793,-221.5368202550099,0.6891927105763515,0.4673120874875882,-0.0012346339898606784
2021-03-20,12304.770410296871,0,6152.3852051484355,-6152.3852051484355,0.0,12304.770410296871,2,1,279.4353714028857,-301.5835785551579,0.6300765255027221,0.6031671571103158,0.010318341897784133
2021-03-21,12333.058192673443,0,6166.5290963367215,-6166.5290963367215,0.0,12333.058192673443,2,1,251.2064395641034,-318.2740568340509,0.5741146637725554,0.6365481136681018,0.0022989280931970946
2021-03-22,12261.178514164227,0,6130.589257082113,-6130.589257082113,0.0,12261.178514164227,2,1,208.32577839738684,-352.1246553073602,0.46648036967496037,0.7042493106147203,-0.005828212061134819
2021-03-23,12183.416156700927,0,6091.708078350463,-6091.708078350463,0.0,12183.416156700927,2,1,165.42071758461117,-363.3616889403816,0.3692774442800028,0.7267233778807632,-0.006342160125429097
2021-03-24,12255.66228027442,0,6127.83114013721,-6127.83114013721,0.0,12255.66228027442,2,1,73.38026485887166,-365.47593997247833,0.14708561948228027,0.7309518799449567,0.005929874071793684
2021-03-25,12302.836719151732,0,6151.418359575866,-6151.418359575866,0.0,12302.836719151732,2,1,4.350421825347305,-360.1325159723743,0.06861573805056892,0.7202650319447486,0.003849195400336569
2021-03-26,12500.11215386454,0,6250.05607693227,-6250.05607693227,0.0,12500.11215386454,2,1,7.785160677573242,-350.0436775760738,0.0334051727019582,0.7000873551521476,0.0160349551258947
2021-03-27,11277.866420159204,0,5638.933210079602,-5638.933210079602,0.0,11277.866420159204,2,1,2.4609468496904374,-341.96722838970015,0.015523041646636392,0.6839344567794003,-0.09777878139497065
2021-03-28,11834.987898313118,0,5917.493949156559,-5917.493949156559,0.0,11834.987898313118,2,1,-0.9382734199472248,-81.40288983215954,0.022501072289333405,0.24017391477133307,0.049399545747239815
2021-03-29,12323.762089249816,0,6161.881044624908,-6161.881044624908,0.0,12323.762089249816,2,1,-0.17239612007266683,-11.585881075860021,0.008675681582106277,0.0633210300852756,0.04129908666880544
2021-03-30,12438.102201555803,0,6219.051100777901,-6219.051100777901,0.0,12438.102201555803,2,1,5.917647226335085,-0.05365512276323764,0.03626085186935715,0.0017301169081579857,0.009278020094669603
2021-03-31,12405.126779055912,0,6202.563389527956,-6202.563389527956,0.0,12405.126779055912,2,1,36.85093634023511,1.6572499599829993,0.11630766344249746,0.01675762364733235,-0.002651161886719766
2021-04-01,12129.140353515113,0,6064.5701767575565,-6064.5701767575565,0.0,12129.140353515113,2,1,94.26924705026785,22.451185050310063,0.23739868716654772,0.09529842399004362,-0.02224777146226009
2021-04-02,12002.127775253748,0,6001.063887626874,-6001.063887626874,0.0,12002.127775253748,2,1,282.5973712431281,-1.7106558566980217,0.5651947424862562,0.017133717187408193,-0.01047168839336221
2021-04-03,11196.976392037726,0,5598.488196018863,-5598.488196018863,0.0,11196.976392037726,2,1,309.04425811220165,1.0955800898549275e-05,0.6180885162244032,5.879568539280602e-06,-0.06708405361890091
2021-04-04,11295.718212680664,0,5647.859106340332,-5647.859106340332,0.0,11295.718212680664,2,1,335.44183644801285,95.81457141436418,0.6708836728960257,0.2844095477251921,0.00881861470326517
2021-04-05,11512.073174429868,0,5756.036587214934,-5756.036587214934,0.0,11512.073174429868,2,1,336.5404099712341,288.99012983006946,0.6730808199424683,0.5779802596601389,0.019153714502750496
2021-04-06,11471.641648709288,0,5735.820824354644,-5735.820824354644,0.0,11471.641648709288,2,1,348.26867996602823,342.7662596818295,0.6965373599320566,0.685532519363659,-0.003512097700211325
2021-04-07,11448.905166395834,0,5724.452583197917,-5724.452583197917,0.0,11448.905166395834,2,1,262.30224973967375,280.72172499001795,0.5246044994793475,0.5614434499800359,-0.0019819728518116753
2021-04-08,11857.296856195542,0,5928.648428097771,-5928.648428097771,0.0,11857.296856195542,2,1,172.50991730014212,209.91137741580152,0.40269041010268836,0.5088195303309999,0.035670807283686434
2021-04-09,11799.726133458784,0,5899.863066729392,-5899.863066729392,0.0,11799.726133458784,2,1,321.87363524929617,3.637958015165225,0.6593535423302029,0.03804647055716114,-0.004855299098519006
2021-04-10,11866.70600541535,0,5933.353002707675,-5933.353002707675,0.0,11866.70600541535,2,1,318.07024314536267,-0.0010596573171604796,0.6632337201875402,0.00022695213595159085,0.005676392078850068
2021-04-11,11442.351158664864,0,5721.175579332432,-5721.175579332432,0.0,11442.351158664864,2,1,302.77087347200097,6.883495201790126,0.6541425121206921,0.07393206760995853,-0.0357601213476455
2021-04-12,11975.504521977326,0,5987.752260988663,-5987.752260988663,0.0,11975.504521977326,2,1,282.3076371528185,49.35826022428443,0.6214896387984713,0.2387923378712678,0.04659473878397136
2021-04-13,11566.085263669782,0,5783.042631834891,-5783.042631834891,0.0,11566.085263669782,2,1,252.5002713719867,86.6556125078132,0.5660570605421712,0.32541172345699754,-0.03418805926348922
2021-04-14,11487.535796620272,0,5743.767898310136,-5743.767898310136,0.0,11487.535796620272,2,1,220.5456827028516,126.81906493507401,0.48841215342042377,0.40359418237211003,-0.0067913615764394475
2021-04-15,11838.748138842773,0,5919.374069421387,-5919.374069421387,0.0,11838.748138842773,2,1,211.08351176870943,217.0019546598386,0.4515689855040394,0.532200479717602,0.030573340396103932
2021-04-16,11632.832563210504,0,5816.416281605252,-5816.416281605252,0.0,11632.832563210504,2,1,390.5281622562259,-360.14690880885036,0.7810563245124519,0.7202938176177007,-0.017393357238225438
2021-04-17,12019.229885565223,0,6009.614942782611,-6009.614942782611,0.0,12019.229885565223,2,1,350.9558906923346,-328.1047162506512,0.7019117813846691,0.6562094325013025,0.0332160993683277
