initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,9003.59813032893,-0.099640186967107,-0.01830600236265556,0.4639863300584765,-0.0394537536490535,-0.7175225544930119,0.5072324011571842,2075,2.0795180722891566,1.0795180722891566,0.5,0.36265060240963853,0.13734939759036144,0.8626506024096385
