date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_zscore,spread_mean,spread_std,weight,position_size,volatility
2024-11-21,BONK/USD,SHORT,136.11966564012317,47.79675551805,88.32291012207318,3.2136753669245577,10.753731801810753,24.13721657097401,-0.3333333333333333,-4017.7000959408037,1.7878900677072194
2024-11-21,XLM/USD,SHORT,175.54532845794978,32.04070000000001,143.50462845794976,4.513568980814943,-7.931720025674823,33.55135351366274,-0.3333333333333333,-4017.7000959408037,1.7694318089558854
2024-11-28,ALGO/USD,SHORT,160.5815831987076,30.510199999999998,130.0713831987076,3.446569930890571,-9.473630587856547,40.48808426484085,-0.25,-1283.7280320679265,1.5673557226762178
2024-11-28,GRT/USD,SHORT,71.1346633416459,30.336300000000005,40.798363341645896,2.777481846371793,-6.513667216441841,17.034145738842952,-0.25,-1283.7280320679265,1.209845718887618
2024-11-28,XLM/USD,SHORT,417.1273634209191,41.74810000000001,375.3792634209191,3.3536098148711693,20.970895820362646,105.67966673671343,-0.25,-1283.7280320679265,2.441996106019706
2024-11-28,XTZ/USD,SHORT,88.64306784660765,22.04680000000001,66.59626784660765,2.632430264745592,-0.22713793844751567,25.384682238301657,-0.25,-1283.7280320679265,1.8502255835228731
2024-12-05,ALGO/USD,SHORT,294.30324276950046,41.3429,252.96034276950047,2.69742807660784,13.740660005451863,88.68436005340321,-0.25,-2236.9678548015345,1.843014805831863
2024-12-05,GRT/USD,SHORT,135.4466858789625,49.43900000000001,86.0076858789625,3.0230709795857242,0.28144759085841375,28.35733559251455,-0.25,-2236.9678548015345,1.1017120947155041
2024-12-05,LDO/USD,SHORT,111.3285272914521,53.8126,57.5159272914521,2.9416115721090494,-13.897525689230093,24.276982609733494,-0.25,-2236.9678548015345,1.518649666354866
2024-12-05,XTZ/USD,SHORT,168.45528455284554,37.16850000000001,131.28678455284552,2.6686682770556436,11.092767424104249,45.03895001193329,-0.25,-2236.9678548015345,1.9309076986830729
2025-04-10,BONK/USD,SHORT,1.82166826462129,-21.842260358188,23.66392862280929,2.282287912280299,-24.438013959690114,21.07619390335349,-1.0,-13074.75809210576,1.2954103851814913
2025-05-01,IMX/USD,SHORT,11.738964992389667,-29.528399999999998,41.267364992389666,2.718296582324174,-25.034718136378828,24.391040904035375,-0.5,35.38235373941279,1.2187024221282847
2025-05-01,WIF/USD,SHORT,45.8628841607565,4.328799999999999,41.5340841607565,2.534625720394227,-31.798061150463138,28.932139653271488,-0.5,35.38235373941279,1.4973078863312073
2025-05-08,ALGO/USD,SHORT,45.73643410852712,9.377399999999998,36.359034108527126,2.750762047248519,-28.90822404630348,23.726973483626086,-0.16666666666666666,-1667.3834890681942,0.8871532397594369
2025-05-08,BONK/USD,SHORT,109.24369747899156,13.532829604910999,95.71086787408056,2.5546854163133705,-1.328135646502706,37.984717374955245,-0.16666666666666666,-1667.3834890681942,1.7080581828160362
2025-05-08,GRT/USD,SHORT,44.568245125348184,-9.902599999999993,54.47084512534818,3.513234680187854,-24.601519324346913,22.506997581347758,-0.16666666666666666,-1667.3834890681942,0.8701213844017494
