date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2020-01-31,10117.932005787385,3,3,0.5,0.5,-4.163336342344337e-17,1.0,,
2020-02-01,10405.773865755598,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.0284486849490162,0.02805153576847344
2020-02-02,10507.31292624983,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.009757953786444062,0.009710652416194104
2020-02-03,10526.888903482095,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.0018630812054107881,0.0018613478222436152
2020-02-04,10766.272044070953,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.022740160249024255,0.022485456905044263
2020-02-05,10879.80099052887,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.010544870684411123,0.010489661313504858
2020-02-06,10680.430631814846,3,3,0.5,0.5,-4.163336342344337e-17,1.0,-0.01832481668438435,-0.018494795898679965
2020-02-07,10700.811761625635,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.0019082685439739677,0.0019064501125588163
2020-02-08,11037.429129197402,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.03145718054577107,0.030972540835993975
2020-02-09,11084.48375752277,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.004263187357723908,0.004254125719678676
2020-02-10,10954.232970276817,3,3,0.5,0.5,-4.163336342344337e-17,1.0,-0.011750731030441997,-0.011820316527793338
2020-02-11,11291.06773079683,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.0307492785148884,0.03028599264332579
2020-02-12,11284.385537983935,3,3,0.5,0.5,-4.163336342344337e-17,1.0,-0.0005918123043996415,-0.0005919874944246123
2020-02-13,11172.607888481782,3,3,0.5,0.5,-4.163336342344337e-17,1.0,-0.009905514937069704,-0.00995490095005136
2020-02-14,11186.204177506548,3,3,0.5,0.5,0.0,1.0,0.001216930654013515,0.001216190794083164
2020-02-15,11314.278117907988,3,3,0.5,0.5,0.0,1.0,0.011449276123439045,0.011384229184305457
2020-02-16,11314.892692562307,3,3,0.5,0.5,0.0,1.0,5.431850339143729e-05,5.431702819495202e-05
2020-02-17,11361.321247483478,3,3,0.5,0.5,0.0,1.0,0.004103313763787586,0.00409491813064078
2020-02-18,11591.638682881621,3,3,0.5,0.5,0.0,1.0,0.020272064347195418,0.020069321482275953
2020-02-19,11562.454688462372,3,3,0.5,0.5,0.0,1.0,-0.0025176763370262645,-0.0025208510137537236
2020-02-20,11524.796570759803,3,3,0.5,0.5,0.0,1.0,-0.003256931051167422,-0.00326224639538104
2020-02-21,11473.335669206375,3,3,0.5,0.49999999999999994,8.326672684688674e-17,1.0,-0.004465232964197541,-0.004475231893043046
2020-02-22,11519.581161262631,3,3,0.5,0.49999999999999994,8.326672684688674e-17,1.0,0.004030692850761408,0.004022591370754606
2020-02-23,11586.03343508975,3,3,0.5,0.49999999999999994,8.326672684688674e-17,1.0,0.005768636280855555,0.0057520614109671225
2020-02-24,11023.619635993047,3,3,0.5,0.49999999999999994,8.326672684688674e-17,1.0,-0.048542393930381955,-0.04976014807865742
2020-02-25,11535.160840615956,3,3,0.5,0.49999999999999994,8.326672684688674e-17,1.0,0.04640410514099047,0.04535962482184655
2020-02-26,11694.006917666942,3,3,0.5,0.49999999999999994,8.326672684688674e-17,1.0,0.013770599235311876,0.013676646078586145
2020-02-27,11792.428062482146,3,3,0.5,0.49999999999999994,8.326672684688674e-17,1.0,0.008416374772834523,0.008381154570308934
2020-02-28,11772.83714326489,3,3,0.5,0.5,1.3877787807814457e-17,1.0,-0.001661313438882539,-0.0016626949503480374
2020-02-29,12038.14486964614,3,3,0.5,0.5,1.3877787807814457e-17,1.0,0.022535581113769965,0.022285406484654248
2020-03-01,11917.181957493198,3,3,0.5,0.5,1.3877787807814457e-17,1.0,-0.010048301749378874,-0.010099126689592173
2020-03-02,11965.477588015465,3,3,0.5,0.5,1.3877787807814457e-17,1.0,0.00405260494423354,0.004044415259730787
2020-03-03,11972.981927293236,3,3,0.5,0.5,1.3877787807814457e-17,1.0,0.0006271658797212254,0.0006269692933914134
2020-03-04,11950.801152712409,3,3,0.5,0.5,1.3877787807814457e-17,1.0,-0.0018525689519555133,-0.0018542870801115546
2020-03-05,11807.751014175961,3,3,0.5,0.5,1.3877787807814457e-17,1.0,-0.011969920401861955,-0.012042136760320253
2020-03-06,11850.734989519942,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.003640318574839263,0.003633708651802925
2020-03-07,12180.227983695582,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.027803591462219224,0.027424089890006942
2020-03-08,11930.34139342078,3,3,0.5,0.5,-4.163336342344337e-17,1.0,-0.020515756405323438,-0.020729127898771744
2020-03-09,11956.66516151496,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.0022064555594945023,0.002204024911181503
2020-03-10,11980.91370433218,3,3,0.5,0.5,-4.163336342344337e-17,1.0,0.002028035617763102,0.0020259819296959236
2020-03-11,11859.916922852142,3,3,0.5,0.5,-4.163336342344337e-17,1.0,-0.01009912803530899,-0.010150470195372257
2020-03-12,11485.971048366397,3,3,0.5,0.5,-4.163336342344337e-17,1.0,-0.03153022714393661,-0.03203800688949541
2020-03-13,11203.007847961959,3,3,0.5,0.5,-2.7755575615628914e-17,1.0,-0.024635548811058783,-0.024944081737422533
2020-03-14,11291.321157009712,3,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.007882999837746096,0.007852091322811014
2020-03-15,11488.986057093061,3,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.017505914262357036,0.017354450860577277
2020-03-16,11478.620451393828,3,3,0.5,0.5,-2.7755575615628914e-17,1.0,-0.0009022211053022478,-0.000902628351732983
2020-03-17,11319.018801093478,3,3,0.5,0.5,-2.7755575615628914e-17,1.0,-0.013904253649311138,-0.014001823261626129
2020-03-18,11268.939213309555,3,3,0.5,0.5,-2.7755575615628914e-17,1.0,-0.0044243753512526185,-0.004434191865206026
2020-03-19,11255.375024195777,3,3,0.5,0.5,-2.7755575615628914e-17,1.0,-0.0012036793221634756,-0.001204404325958556
2020-03-20,11282.872614721276,3,3,0.5,0.5,-5.551115123125783e-17,1.0,0.002443063022457004,0.002440083595622854
2020-03-21,11585.391850170941,3,3,0.5,0.5,-5.551115123125783e-17,1.0,0.026812253029867117,0.026459103163230305
2020-03-22,11358.500365310998,3,3,0.5,0.5,-5.551115123125783e-17,1.0,-0.01958427369520488,-0.019778586754264832
2020-03-23,11433.038228685193,3,3,0.5,0.5,-5.551115123125783e-17,1.0,0.006562297924630478,0.006540859785464929
2020-03-24,11576.215530364225,3,3,0.5,0.5,-5.551115123125783e-17,1.0,0.012523119298228469,0.012445353612661752
2020-03-25,11742.011182610635,3,3,0.5,0.5,-5.551115123125783e-17,1.0,0.014322094454058076,0.014220502120329846
2020-03-26,11873.75523347465,3,3,0.5,0.5,-5.551115123125783e-17,1.0,0.011219888042614201,0.011157411980709192
2020-03-27,11949.780276952877,4,3,0.5,0.5,-8.326672684688674e-17,1.0,0.0064027800795400935,0.006382369360402554
2020-03-28,11993.809636200845,4,3,0.5,0.5,-8.326672684688674e-17,1.0,0.003684532956048203,0.0036777616920294436
2020-03-29,11908.51541945142,4,3,0.5,0.5,-8.326672684688674e-17,1.0,-0.0071115199704340215,-0.007136927356994801
2020-03-30,11862.986613876928,4,3,0.5,0.5,-8.326672684688674e-17,1.0,-0.0038232142270332448,-0.0038305413920560597
2020-03-31,11867.977323414343,4,3,0.5,0.5,-8.326672684688674e-17,1.0,0.0004206958753183443,0.000420607407619717
2020-04-01,11881.88193817034,4,3,0.5,0.5,-8.326672684688674e-17,1.0,0.0011716077960954863,0.0011709219992858773
2020-04-02,11924.343570051225,4,3,0.5,0.5,-8.326672684688674e-17,1.0,0.003573645328395214,0.0035672750302084264
2020-04-03,11717.35241476554,4,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.017358704407474224,-0.017511133270805095
2020-04-04,11757.21875072339,4,3,0.5,0.5,2.7755575615628914e-17,1.0,0.0034023330993793177,0.003396558259032956
2020-04-05,11731.682478992065,4,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.0021719653493522673,-0.002174327487032241
2020-04-06,11802.004128334904,4,3,0.5,0.5,2.7755575615628914e-17,1.0,0.0059941657531870085,0.005976272210618271
