date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2021-03-02,10000.0,2,1,0.5,0.5,0.0,1.0,,
2021-03-03,10434.93201672672,2,1,0.5,0.5,0.0,1.0,0.0434932016726719,0.042573932585934386
2021-03-04,10489.2058970904,2,1,0.5,0.5,0.0,1.0,0.005201172396397169,0.005187693018093404
2021-03-05,10811.490285813661,2,1,0.5,0.5,0.0,1.0,0.030725337254811524,0.030262765328378707
2021-03-06,11300.752381946035,2,1,0.5,0.5,0.0,1.0,0.04525389961958903,0.04425982204842847
2021-03-07,11402.945356671242,2,1,0.5,0.5,0.0,1.0,0.009043023974976139,0.009002380675462473
2021-03-08,11683.251356204244,2,1,0.5,0.5,0.0,1.0,0.02458189448123682,0.024284621550161117
2021-03-09,11517.262552608894,2,1,0.5,0.5,0.0,1.0,-0.01420741525921243,-0.014309306811794561
2021-03-10,11448.263274754267,2,1,0.5,0.5,0.0,1.0,-0.005990944249073982,-0.006008961953656123
2021-03-11,11351.537166324473,2,1,0.5,0.5,0.0,1.0,-0.00844897659220456,-0.008484871521542911
2021-03-12,11372.997078020557,2,1,0.5,0.5,0.0,1.0,0.0018904850842356158,0.0018887003662765424
2021-03-13,11383.72973323447,2,1,0.5,0.5,0.0,1.0,0.0009436962957332096,0.0009432512943260333
2021-03-14,11320.635299661537,2,1,0.5,0.5,0.0,1.0,-0.0055425097970071,-0.005557926495622856
2021-03-15,11269.494723540802,2,1,0.5,0.5,0.0,1.0,-0.004517465209948446,-0.004527699790449049
2021-03-16,10859.292361768528,2,1,0.5,0.5,0.0,1.0,-0.03639935701069219,-0.0370783409634078
2021-03-17,11120.619044630452,2,1,0.5,0.5,0.0,1.0,0.024064798529778608,0.02377980442946998
2021-03-18,10730.211430785439,2,1,0.5,0.5,0.0,1.0,-0.03510664399870078,-0.03573769566579492
2021-03-19,10675.527181073188,2,1,0.5,0.5,0.0,1.0,-0.00509628818266894,-0.005109318549143887
2021-03-20,10771.448995548719,2,1,0.5,0.5,0.0,1.0,0.008985206336750373,0.008945079556109297
2021-03-21,10841.732781356934,2,1,0.5,0.5,0.0,1.0,0.0065250075303016075,0.006503811820151066
2021-03-22,10777.127723592874,2,1,0.5,0.5,0.0,1.0,-0.00595892363950834,-0.005976748873059002
2021-03-23,10513.72104106899,2,1,0.5,0.5,0.0,1.0,-0.024441269443921,-0.02474491513814493
2021-03-24,10720.488684253409,2,1,0.5,0.5,0.0,1.0,0.01966645703997072,0.019475570917082838
2021-03-25,11020.07793060203,2,1,0.5,0.5,0.0,1.0,0.02794548412598652,0.02756213462093017
