date,symbol,signal,dw,dw_rank,percentile,weight,volatility,autocorr_30d,market_cap,volume_30d_avg
2023-08-31,XLM/USD,LONG,2.3209498743094605,5.0,100.0,0.22200383326518527,0.6916676813550017,-0.16507014923808688,1893577776.7076983,59108677.9
2023-08-31,GRT/USD,SHORT,1.6493193595262365,1.0,20.0,-0.5,0.5736814816568863,-0.011143544019604218,492947081.70675015,15818753.927333334
2023-09-14,CRO/USD,LONG,1.8013999338366906,4.0,80.0,0.39026346270668183,0.3427516783568777,0.0625809599586448,1435710780.7498856,5913087.0
2023-09-14,OXT/USD,LONG,2.060771536030841,5.0,100.0,0.1097365372933182,1.2189509541980665,-0.05053687741208027,263691628.991675,5814920.233333333
2023-09-14,ALGO/USD,SHORT,1.535228604920783,1.0,20.0,-0.5,0.5355976780254593,0.1859194483715709,1266736278.2437887,13718834.726666667
2023-09-28,OXT/USD,LONG,2.028819801827142,5.0,100.0,0.13431096894411365,1.2720525984313358,-0.017804219335141053,263691628.991675,5954939.5
2023-09-28,XLM/USD,LONG,1.7206609996336333,4.0,80.0,0.36568903105588635,0.46720191893609186,0.09977655102417539,1893577776.7076983,53582200.46666667
2023-09-28,ALGO/USD,SHORT,1.523594149667392,1.0,20.0,-0.5,0.4699825166021041,0.22891410821795607,1266736278.2437887,9726906.596666666
2023-10-12,OXT/USD,LONG,2.2763403700848923,5.0,100.0,0.09608074151734226,1.2226998930925301,-0.14092687215247174,263691628.991675,6202396.966666667
2023-10-12,XLM/USD,LONG,1.7628843884613967,4.0,80.0,0.40391925848265775,0.29084503874070494,0.09267760742353297,1893577776.7076983,40401007.6
2023-10-12,ALGO/USD,SHORT,1.580725839077993,1.0,20.0,-0.5,0.47411785146219404,0.19256707909711077,1266736278.2437887,8063826.296666667
2023-10-26,GRT/USD,LONG,1.8303447034131373,7.0,100.0,0.19672825421214624,0.6093079797965609,0.07548093554398032,492947081.70675015,12083112.519333333
2023-10-26,XLM/USD,LONG,1.7843841191099328,6.0,85.71428571428571,0.30327174578785376,0.3952497943107363,0.10357657675493448,1893577776.7076983,47591417.53333333
2023-10-26,CRO/USD,SHORT,1.5773241260744544,1.0,14.285714285714285,-0.5,0.3430534440715393,0.1395265899654921,1435710780.7498856,7200657.74
2023-11-23,ALGO/USD,LONG,2.3509209352998006,4.0,80.0,0.2925660912797858,0.9837649077339652,-0.20119285963560538,1266736278.2437887,18820245.556666665
2023-11-23,GRT/USD,LONG,2.4643841591910682,5.0,100.0,0.20743390872021422,1.3875082216290413,-0.2704813125368732,492947081.70675015,46919632.995
2023-11-23,ZRX/USD,SHORT,1.673538488193539,1.0,20.0,-0.5,1.904693878886733,0.13520557689538235,127578346.47958484,7114797.486651001
2023-12-07,ALGO/USD,LONG,2.208732958523142,4.0,80.0,0.24888401489658815,0.9590141619892527,-0.18964827706323095,1266736278.2437887,19845103.38
2023-12-07,GRT/USD,LONG,2.4703247821722227,5.0,100.0,0.2511159851034119,0.9504902480830928,-0.2965413281548235,492947081.70675015,41099967.36766667
2023-12-07,ZRX/USD,SHORT,1.552232280534776,1.0,20.0,-0.5,1.8792901610288497,0.19635581993148982,127578346.47958484,6171748.260198667
2023-12-21,GRT/USD,LONG,2.503613804172543,5.0,100.0,0.22576767813484372,0.8951019259868475,-0.3093556574800004,492947081.70675015,31923476.094333332
2023-12-21,OXT/USD,LONG,2.2542314182374152,4.0,80.0,0.2742323218651563,0.7369119808694368,-0.15920595038119062,263691628.991675,5475382.0
2023-12-21,ALGO/USD,SHORT,1.9497764733381555,1.0,20.0,-0.5,0.8893605032629268,-0.11015317177747429,1266736278.2437887,28220289.410000004
