date,portfolio_value,num_positions,num_longs,num_shorts,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return
2020-02-19,10019.99975326823,3,0,3,0.0,-5009.999876634115,-5009.999876634115,5009.999876634115,
2020-02-20,9940.01745585226,3,0,3,0.0,-4970.00872792613,-4970.00872792613,4970.00872792613,-0.007982265407729394
2020-02-21,9940.01745585226,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-02-22,9940.01745585226,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-02-23,9940.01745585226,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-02-24,10263.602434571943,1,0,1,0.0,-5131.801217285972,-5131.801217285972,5131.801217285972,0.0325537636283697
2020-02-25,11028.929257260632,2,0,2,0.0,-11028.929257260632,-11028.929257260632,11028.929257260632,0.0745670759918331
2020-02-26,10866.266497960509,1,0,1,0.0,-5433.133248980254,-5433.133248980254,5433.133248980254,-0.014748735394511492
2020-02-27,10867.045190609644,1,0,1,0.0,-2716.761297652411,-2716.761297652411,2716.761297652411,7.166147170067916e-05
2020-02-28,11111.068887400837,2,0,2,0.0,-5555.534443700419,-5555.534443700419,5555.534443700419,0.022455386216858386
2020-02-29,11158.47956421142,1,0,1,0.0,-2789.619891052855,-2789.619891052855,2789.619891052855,0.0042669771280370306
2020-03-01,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-02,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-03,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-04,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-05,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-06,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-07,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-08,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-09,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-10,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-11,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-12,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-13,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-14,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-15,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-16,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-17,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-18,11158.47956421142,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-19,11045.04591453541,3,3,0,5522.522957267705,0.0,5522.522957267705,5522.522957267705,-0.010165690497818791
2020-03-20,10973.49353943916,4,4,0,6858.4334621494745,0.0,6858.4334621494745,6858.4334621494745,-0.0064782324718167805
2020-03-21,10911.947890919933,1,1,0,1363.9934863649917,0.0,1363.9934863649917,1363.9934863649917,-0.005608573814531281
2020-03-22,10911.947890919933,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-23,11008.492621598643,6,6,0,5504.246310799322,0.0,5504.246310799322,5504.246310799322,0.008847616543243175
2020-03-24,10970.184019810393,6,6,0,5485.092009905196,0.0,5485.092009905196,5485.092009905196,-0.00347991347272103
2020-03-25,10970.184019810393,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-26,10636.252240465607,6,6,0,5318.126120232803,0.0,5318.126120232803,5318.126120232803,-0.030439943280965887
2020-03-27,10610.710845459089,6,6,0,5305.355422729544,0.0,5305.355422729544,5305.355422729544,-0.0024013528853090715
2020-03-28,10610.710845459089,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-29,10948.452451298226,1,1,0,5474.226225649113,0.0,5474.226225649113,5474.226225649113,0.031830252539930104
2020-03-30,11271.567945501945,4,4,0,9862.621952314203,0.0,9862.621952314203,9862.621952314203,0.0295124352634335
2020-03-31,11263.234824334584,3,3,0,4223.713059125469,0.0,4223.713059125469,4223.713059125469,-0.0007393045233504703
2020-04-01,11287.44081399688,1,1,0,2821.86020349922,0.0,2821.86020349922,2821.86020349922,0.0021491152444055306
2020-04-02,11312.440047741395,2,2,0,5656.220023870697,0.0,5656.220023870697,5656.220023870697,0.0022147831520422656
2020-04-03,11339.586219240278,1,1,0,2834.8965548100696,0.0,2834.8965548100696,2834.8965548100696,0.0023996742863892084
2020-04-04,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-05,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-06,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-07,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-08,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-09,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-10,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-11,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-12,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-13,11339.586219240278,0,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-14,11574.401036214455,1,0,1,0.0,-5787.200518107227,-5787.200518107227,5787.200518107227,0.02070752957244215
2020-04-15,11045.775804870924,2,0,2,0.0,-8284.331853653193,-8284.331853653193,8284.331853653193,-0.04567192977757961
2020-04-16,11074.874535150226,1,0,1,0.0,-2768.7186337875564,-2768.7186337875564,2768.7186337875564,0.002634376325696408
2020-04-17,10858.96160300811,1,0,1,0.0,-5429.480801504055,-5429.480801504055,5429.480801504055,-0.019495745207481652
