date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2020-01-31,10570.147679468642,3,3,0.5,0.5,0.0,1.0,,
2020-02-01,10447.372632910929,3,3,0.5,0.5,0.0,1.0,-0.011615263124108544,-0.011683247241172817
2020-02-02,10297.391402585028,3,3,0.5,0.5,0.0,1.0,-0.014355880238581253,-0.014459922836453566
2020-02-03,10501.764286509982,3,3,0.5,0.5,0.0,1.0,0.019847054067853476,0.019652669060705015
2020-02-04,10068.63944938168,3,3,0.5,0.5,0.0,1.0,-0.04124305452986332,-0.04211768202950628
2020-02-05,10225.905344684781,3,3,0.5,0.5,0.0,1.0,0.01561937897307053,0.015498651971057485
2020-02-06,10567.255681980725,3,3,0.5,0.5,0.0,1.0,0.03338094044390605,0.03283589315906507
2020-02-07,10419.404120405317,3,3,0.5,0.5,0.0,1.0,-0.013991481423840657,-0.014090284887248786
2020-02-08,10597.8153440829,3,3,0.5,0.5,0.0,1.0,0.017122977630571246,0.01697803171324954
2020-02-09,10486.479480842863,3,3,0.5,0.5,0.0,1.0,-0.010505548514033958,-0.010561121346884358
2020-02-10,10583.30258997316,3,3,0.5,0.5,0.0,1.0,0.009233137709102168,0.009190772867073836
2020-02-11,10682.664340317415,3,3,0.5,0.5,0.0,1.0,0.009388539116172767,0.009344740704793679
2020-02-12,10959.295959127567,3,3,0.5,0.5,0.0,1.0,0.025895376845841422,0.02556576966394683
2020-02-13,11087.279939911321,3,3,0.5,0.5,0.0,1.0,0.0116781206804768,0.011610457703948153
2020-02-14,11238.590184978042,3,3,0.5,0.5,0.0,1.0,0.013647192628558402,0.013554908361376483
2020-02-15,11493.552228795368,3,3,0.5,0.5,0.0,1.0,0.022686301361724004,0.022432794158840925
2020-02-16,11437.11270522048,3,3,0.5,0.5,0.0,1.0,-0.004910537878227816,-0.00492263418518408
2020-02-17,11591.224818598204,3,3,0.5,0.5,0.0,1.0,0.013474739416302173,0.013384762491070295
2020-02-18,11668.8194048941,3,3,0.5,0.5,0.0,1.0,0.006694252549686919,0.006671945538261119
2020-02-19,11681.079021429636,3,3,0.5,0.5,0.0,1.0,0.0010506304117101628,0.0010500788858452527
2020-02-20,11828.604238240687,3,3,0.5,0.5,0.0,1.0,0.012629416900648227,0.012550330991518253
2020-02-21,11728.45328538754,3,3,0.5,0.5,0.0,1.0,-0.008466844509800064,-0.008502891853494647
2020-02-22,11663.731285719696,3,3,0.5,0.5,0.0,1.0,-0.005518374681892757,-0.0055336571603504135
2020-02-23,11355.304884003619,3,3,0.5,0.5,0.0,1.0,-0.0264432019360471,-0.026799111686986964
2020-02-24,11584.670769126133,3,3,0.5,0.5,0.0,1.0,0.020199007201085806,0.01999771336475886
2020-02-25,11652.656810874334,3,3,0.5,0.5,0.0,1.0,0.005868620964990079,0.0058514676869810675
2020-02-26,11682.190264182942,3,3,0.5,0.5,0.0,1.0,0.002534482374959124,0.0025312759910442735
2020-02-27,11823.95702306571,3,3,0.5,0.5,0.0,1.0,0.012135289331609123,0.012062247040501455
2020-02-28,11893.712478628819,3,3,0.5,0.5,0.0,1.0,0.005899501784980554,0.005882167865240865
2020-02-29,11467.82447496927,3,3,0.5,0.5,0.0,1.0,-0.035807827406691084,-0.03646465507581202
2020-03-01,11416.931748275796,3,3,0.5,0.5,0.0,1.0,-0.004437871089198908,-0.004447747670596558
2020-03-02,11361.940335032426,3,3,0.5,0.5,0.0,1.0,-0.004816654286443844,-0.004828291749831495
2020-03-03,11025.27982448954,3,3,0.5,0.5,0.0,1.0,-0.029630547302282206,-0.03007840093091666
2020-03-04,11265.010128196302,3,3,0.5,0.5,0.0,1.0,0.0217436933595343,0.021510671052238084
2020-03-05,11342.106810425432,3,3,0.5,0.5,0.0,1.0,0.006843907049506992,0.006820593826233402
2020-03-06,11513.45547586342,3,3,0.5,0.5,0.0,1.0,0.015107304868658744,0.014994325988304694
2020-03-07,11460.489899443164,3,3,0.5,0.5,0.0,1.0,-0.004600319732967373,-0.00461093376827067
2020-03-08,11711.69819656679,3,3,0.5,0.5,0.0,1.0,0.021919507745984834,0.02168272913577079
2020-03-09,11619.24370321612,3,3,0.5,0.5,0.0,1.0,-0.007894200465118906,-0.0079255246273286
2020-03-10,11804.340810065645,3,3,0.5,0.5,0.0,1.0,0.015930219864335182,0.0158046655617355
2020-03-11,12907.507744533837,3,3,0.5,0.5,0.0,1.0,0.09345434465324098,0.08934180868852466
2020-03-12,12612.810242053605,3,3,0.5,0.5,0.0,1.0,-0.022831479811045052,-0.0230961544144603
2020-03-13,12833.109836262765,3,3,0.5,0.5,0.0,1.0,0.01746633700034894,0.01731555375818335
2020-03-14,13272.495536644508,3,3,0.5,0.5,0.0,1.0,0.03423844305767276,0.033665352071834735
2020-03-15,13582.190068864193,3,3,0.5,0.5,0.0,1.0,0.023333557081608225,0.023065491577494886
2020-03-16,13554.058478678086,3,3,0.5,0.5,0.0,1.0,-0.0020712116413829085,-0.0020733595665988953
