date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2022-01-31,10000.0,2,1,0.5,0.5,0.0,1.0,,
2022-02-01,10006.362265458696,2,1,0.5,0.5,0.0,1.0,0.0006362265458697003,0.0006360242395647454
2022-02-02,9893.255751243669,2,1,0.5,0.5,0.0,1.0,-0.011303459860279474,-0.01136782948871218
2022-02-03,9902.681767480322,2,1,0.5,0.5,0.0,1.0,0.0009527719159052594,0.0009523183168381611
2022-02-04,9942.412490503311,2,1,0.5,0.5,0.0,1.0,0.004012117520878267,0.004004090440607371
2022-02-05,10070.243864078435,2,1,0.5,0.5,0.0,1.0,0.012857178647257328,0.012775226824519282
2022-02-06,10082.609674455807,2,1,0.5,0.5,0.0,1.0,0.0012279554044845042,0.0012272020838798097
2022-02-07,10106.339792207753,2,1,0.5,0.5,0.0,1.0,0.0023535690181546443,0.00235080371263471
2022-02-08,10281.258801606671,2,1,0.5,0.5,0.0,1.0,0.017307849626606142,0.01715977492522496
2022-02-09,10419.747205777661,2,1,0.5,0.5,0.0,1.0,0.013469985226842951,0.013380071500337858
2022-02-10,10646.266328621674,2,1,0.5,0.5,0.0,1.0,0.021739406760118873,0.021506475667000806
2022-02-11,10803.341013298968,2,1,0.5,0.5,0.0,1.0,0.014753969122020871,0.01464618815767166
2022-02-12,10851.026822914126,2,1,0.5,0.5,0.0,1.0,0.004413987261575381,0.004404274191558796
2022-02-13,11085.193745748085,2,1,0.5,0.5,0.0,1.0,0.021580162564843075,0.02135060754143804
2022-02-14,11007.167148563,2,1,0.5,0.5,0.0,1.0,-0.007038812218777335,-0.0070637015203489405
2022-02-15,11178.400742985115,2,1,0.5,0.5,0.0,1.0,0.015556554389607014,0.015436791663979562
2022-02-16,11448.37767844767,2,1,0.5,0.5,0.0,1.0,0.024151660122936347,0.023864621239571143
2022-02-17,11257.40323351433,2,1,0.5,0.5,0.0,1.0,-0.016681354362798828,-0.016822055068068355
2022-02-18,11120.681036076867,2,1,0.5,0.5,0.0,1.0,-0.012145091954281928,-0.012219446223142565
2022-02-19,11165.540702973227,2,1,0.5,0.5,0.0,1.0,0.0040338956535872494,0.004025781310803525
2022-02-20,11120.436108339147,2,1,0.5,0.5,0.0,1.0,-0.004039624755661775,-0.004047806080165491
2022-02-21,11163.43627952403,2,1,0.5,0.5,0.0,1.0,0.0038667702206964805,0.003859313480878343
2022-02-22,11289.673159534743,2,1,0.5,0.5,0.0,1.0,0.011308066517319304,0.011244608278354589
2022-02-23,11297.570539202836,2,1,0.5,0.5,0.0,1.0,0.0006995224358132823,0.0006992778840338379
