date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_dw,daily_return
2023-01-31,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,
2023-02-01,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-02,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-03,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-04,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-05,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-06,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-07,9932.664258710713,0,4966.332129355356,0.0,4966.332129355356,4966.332129355356,2,0,1.1390811703116153,-0.006733574128928721
2023-02-08,9535.66511396499,0,4767.832556982495,0.0,4767.832556982495,4767.832556982495,2,0,1.1700123530003448,-0.03996904902907239
2023-02-09,9576.929809029922,0,4788.464904514961,0.0,4788.464904514961,4788.464904514961,2,0,1.0969568865010073,0.004327406066777728
2023-02-10,9622.509686683043,0,4811.254843341521,0.0,4811.254843341521,4811.254843341521,2,0,1.1560347747348128,0.004759341308959497
2023-02-11,9588.120664890243,0,4794.060332445121,0.0,4794.060332445121,4794.060332445121,2,0,1.1470780451385507,-0.003573810046706649
2023-02-12,9428.334265421272,0,4714.167132710636,0.0,4714.167132710636,4714.167132710636,2,0,1.208565973516353,-0.016665038442212787
2023-02-13,9574.969718469296,0,4787.484859234648,0.0,4787.484859234648,4787.484859234648,2,0,1.2065671118148216,0.015552636226084493
2023-02-14,9899.438376324755,0,4949.719188162378,0.0,4949.719188162378,4949.719188162378,2,0,1.1989844086698822,0.0338871732648498
2023-02-15,9526.916423123164,0,4763.458211561582,0.0,4763.458211561582,4763.458211561582,2,0,1.174563633283527,-0.037630614893518044
2023-02-16,9665.47287076557,0,4832.736435382785,0.0,4832.736435382785,4832.736435382785,2,0,1.1762865450980673,0.014543682497949684
2023-02-17,9805.733445223525,0,4902.866722611762,0.0,4902.866722611762,4902.866722611762,2,0,1.1951175056914818,0.014511506713984934
2023-02-18,9720.45032848215,0,4860.225164241075,0.0,4860.225164241075,4860.225164241075,2,0,1.1999769129570124,-0.008697270552761927
2023-02-19,9865.733676981561,0,4932.8668384907805,0.0,4932.8668384907805,4932.8668384907805,2,0,1.2137964848440534,0.014946154096761699
2023-02-20,9764.025453774277,0,4882.012726887138,0.0,4882.012726887138,4882.012726887138,2,0,1.2026504176458497,-0.010309240704985512
2023-02-21,9606.85085897971,0,4803.425429489855,0.0,4803.425429489855,4803.425429489855,2,0,1.2775469716462426,-0.016097315143091095
2023-02-22,9570.281236382742,0,4785.140618191371,0.0,4785.140618191371,4785.140618191371,2,0,1.2440628609939295,-0.003806619165195535
2023-02-23,9424.953452647898,0,4712.476726323949,0.0,4712.476726323949,4712.476726323949,2,0,1.240974036685524,-0.015185320070047692
2023-02-24,9368.153989935185,0,4684.076994967592,0.0,4684.076994967592,4684.076994967592,2,0,1.2220006377823902,-0.0060264979554627285
2023-02-25,9442.57150359418,0,4721.28575179709,0.0,4721.28575179709,4721.28575179709,2,0,1.215409230748635,0.007943668916944091
2023-02-26,9398.946749584233,0,4699.473374792116,0.0,4699.473374792116,4699.473374792116,2,0,1.2186524351641155,-0.004620007801194981
2023-02-27,9312.753134402863,0,4656.3765672014315,0.0,4656.3765672014315,4656.3765672014315,2,0,1.2179633403928796,-0.009170561072194827
2023-02-28,9464.332176142048,0,4732.166088071024,0.0,4732.166088071024,4732.166088071024,2,0,1.1498389080038076,0.01627650164796357
2023-03-01,9292.238979548709,0,4646.119489774354,0.0,4646.119489774354,4646.119489774354,2,0,1.1823392349050894,-0.01818334282762779
2023-03-02,9066.568035468199,0,4533.2840177340995,0.0,4533.2840177340995,4533.2840177340995,2,0,1.1828719200943887,-0.02428595999061034
2023-03-03,8983.39357633193,0,4491.696788165965,0.0,4491.696788165965,4491.696788165965,2,0,1.1490691575931278,-0.009173753377341165
2023-03-04,8985.71068578579,0,4492.855342892895,0.0,4492.855342892895,4492.855342892895,2,0,1.1524382659229544,0.0002579325323077697
2023-03-05,8971.31091853992,0,4485.65545926996,0.0,4485.65545926996,4485.65545926996,2,0,1.159806272014027,-0.0016025184595190867
2023-03-06,8833.08317981294,0,4416.54158990647,0.0,4416.54158990647,4416.54158990647,2,0,1.1761327173539304,-0.015407752555016474
2023-03-07,8461.072621012869,0,4230.536310506434,0.0,4230.536310506434,4230.536310506434,2,0,1.2377604766530763,-0.04211559556579991
2023-03-08,8141.327252407952,0,4070.663626203976,0.0,4070.663626203976,4070.663626203976,2,0,1.0214079976347903,-0.03779016951241343
2023-03-09,8167.6618533647315,0,4083.8309266823658,0.0,4083.8309266823658,4083.8309266823658,2,0,0.9613744570654577,0.0032346815378279103
2023-03-10,8112.185063640548,0,4056.092531820274,0.0,4056.092531820274,4056.092531820274,2,0,1.071632128260078,-0.006792248592089933
2023-03-11,8542.745861812014,0,4271.372930906007,0.0,4271.372930906007,4271.372930906007,2,0,1.0415156337188143,0.05307581062237765
2023-03-12,8866.95183267062,0,4433.47591633531,0.0,4433.47591633531,4433.47591633531,2,0,1.0097903988118715,0.037951026063865356
2023-03-13,9063.263950850436,0,4531.631975425218,0.0,4531.631975425218,4531.631975425218,2,0,0.9609051909733142,0.02213975240696553
2023-03-14,8752.940905185356,0,4376.470452592678,0.0,4376.470452592678,4376.470452592678,2,0,1.0147711562971806,-0.034239656634513116
2023-03-15,8817.111243072686,0,4408.555621536343,0.0,4408.555621536343,4408.555621536343,2,0,1.0524605539504506,0.007331288829942162
2023-03-16,9082.708750770624,0,4541.354375385312,0.0,4541.354375385312,4541.354375385312,2,0,1.1040609199693618,0.030122962087680172
2023-03-17,8931.504599021679,0,4465.752299510839,0.0,4465.752299510839,4465.752299510839,2,0,1.0074878172809956,-0.016647473336202312
2023-03-18,9158.653583275453,0,4579.326791637726,0.0,4579.326791637726,4579.326791637726,2,0,0.9792741102040228,0.025432331331795455
2023-03-19,8983.50216624339,0,4491.751083121695,0.0,4491.751083121695,4491.751083121695,2,0,1.0546298794256064,-0.01912414477078872
2023-03-20,9260.029596981914,0,4630.014798490957,0.0,4630.014798490957,4630.014798490957,2,0,1.0888616893481837,0.030781695782031493
2023-03-21,9046.55198407168,0,4523.27599203584,0.0,4523.27599203584,4523.27599203584,2,0,1.02683988392817,-0.023053664210729075
2023-03-22,9207.990355984939,0,4603.9951779924695,0.0,4603.9951779924695,4603.9951779924695,2,0,1.0553427352902187,0.017845293123557315
2023-03-23,9012.82023540473,0,4506.410117702365,0.0,4506.410117702365,4506.410117702365,2,0,1.090391106690043,-0.021195734686380696
2023-03-24,8981.382175863691,0,4490.691087931846,0.0,4490.691087931846,4490.691087931846,2,0,1.0979933477187687,-0.0034881489611366945
2023-03-25,9028.745007662397,0,4514.372503831199,0.0,4514.372503831199,4514.372503831199,2,0,0.5256907821079162,0.0052734457649499245
2023-03-26,8910.034052298848,0,4455.017026149424,0.0,4455.017026149424,4455.017026149424,2,0,0.5446603236724495,-0.013148112529792644
2023-03-27,8928.887859017197,0,4464.443929508599,0.0,4464.443929508599,4464.443929508599,2,0,0.5394158042732806,0.0021160196030323153
2023-03-28,9361.868782734584,0,4680.934391367292,0.0,4680.934391367292,4680.934391367292,2,0,1.187719371210812,0.04849214488455278
2023-03-29,9357.284260049713,0,4678.642130024857,0.0,4678.642130024857,4678.642130024857,2,0,1.0629087267592767,-0.0004897016601349558
2023-03-30,9498.982573110727,0,4749.491286555363,0.0,4749.491286555363,4749.491286555363,2,0,1.1385562256260002,0.015143102327882074
2023-03-31,9384.034837880828,0,4692.017418940414,0.0,4692.017418940414,4692.017418940414,2,0,1.1003785084878241,-0.012101057596977438
2023-04-01,9247.746011770618,0,4623.873005885309,0.0,4623.873005885309,4623.873005885309,2,0,1.1385147428560514,-0.014523478276108892
2023-04-02,9251.087474381005,0,4625.543737190503,0.0,4625.543737190503,4625.543737190503,2,0,1.1435818194936842,0.0003613272473244056
2023-04-03,9280.046311435359,0,4640.023155717679,0.0,4640.023155717679,4640.023155717679,2,0,1.1617399515690265,0.0031303170718630646
2023-04-04,9357.425817145288,0,4678.712908572644,0.0,4678.712908572644,4678.712908572644,2,0,1.1595834979463246,0.008338267193190418
2023-04-05,9274.863987978335,0,4637.4319939891675,0.0,4637.4319939891675,4637.4319939891675,2,0,1.1515921553678532,-0.008823134778763286
2023-04-06,9298.640949545332,0,4649.320474772666,0.0,4649.320474772666,4649.320474772666,2,0,1.1610899877774528,0.0025635914012125394
2023-04-07,9222.2901811793,0,4611.14509058965,0.0,4611.14509058965,4611.14509058965,2,0,1.1968119030102233,-0.008210959943535046
2023-04-08,9234.630655585088,0,4617.315327792544,0.0,4617.315327792544,4617.315327792544,2,0,1.2210228678091528,0.001338113870128721
2023-04-09,9301.935603287271,0,4650.9678016436355,0.0,4650.9678016436355,4650.9678016436355,2,0,1.232343599793405,0.0072883204767346665
2023-04-10,9278.338521441334,0,4639.169260720667,0.0,4639.169260720667,4639.169260720667,2,0,1.205609961818158,-0.0025367926474999525
2023-04-11,9219.32267499478,0,4609.66133749739,0.0,4609.66133749739,4609.66133749739,2,0,1.337009233883237,-0.0063606050059688
2023-04-12,9321.665300422286,0,4660.832650211143,0.0,4660.832650211143,4660.832650211143,2,0,1.4307804567252873,0.01110088333333703
2023-04-13,9427.290952748563,0,4713.645476374281,0.0,4713.645476374281,4713.645476374281,2,0,1.3219306905789898,0.01133119983630948
2023-04-14,9492.402949940528,0,4746.201474970264,0.0,4746.201474970264,4746.201474970264,2,0,1.379671353926206,0.006906755876987303
2023-04-15,9573.634525398544,0,4786.817262699272,0.0,4786.817262699272,4786.817262699272,2,0,1.356702916504625,0.008557535524608584
2023-04-16,9332.325965022234,0,4666.162982511117,0.0,4666.162982511117,4666.162982511117,2,0,1.29717646243943,-0.025205532939044817
2023-04-17,9448.306951297145,0,4724.153475648573,0.0,4724.153475648573,4724.153475648573,2,0,1.3013513127363376,0.012427875613176376
2023-04-18,9020.363967575166,0,4510.181983787583,0.0,4510.181983787583,4510.181983787583,2,0,1.3222978722947925,-0.045293086468071175
2023-04-19,8924.10426181821,0,4462.052130909105,0.0,4462.052130909105,4462.052130909105,2,0,1.211161145262603,-0.010671377131008741
2023-04-20,8886.377589519363,0,4443.1887947596815,0.0,4443.1887947596815,4443.1887947596815,2,0,1.2371439590055202,-0.004227502412792239
2023-04-21,8923.451526440162,0,4461.725763220081,0.0,4461.725763220081,4461.725763220081,2,0,1.2355257967981428,0.004171996580982995
2023-04-22,8895.662928111982,0,4447.831464055991,0.0,4447.831464055991,4447.831464055991,2,0,1.2109223384402166,-0.003114108733133336
2023-04-23,8815.176104427632,0,4407.588052213816,0.0,4407.588052213816,4407.588052213816,2,0,1.2505017024746317,-0.009047872467154439
2023-04-24,8937.436425042411,0,4468.718212521206,0.0,4468.718212521206,4468.718212521206,2,0,1.227933053476018,0.01386929984908325
2023-04-25,8916.573329181176,0,4458.286664590588,0.0,4458.286664590588,4458.286664590588,2,0,1.169584560764074,-0.002334349008937031
2023-04-26,9074.686768638436,0,4537.343384319218,0.0,4537.343384319218,4537.343384319218,2,0,1.17017040187381,0.017732533970174824
2023-04-27,9169.816274336361,0,4584.9081371681805,0.0,4584.9081371681805,4584.9081371681805,2,0,0.9914844814706973,0.010482951987575762
2023-04-28,9082.610106193655,0,4541.305053096828,0.0,4541.305053096828,4541.305053096828,2,0,0.942629272461659,-0.009510132540688998
2023-04-29,8944.24249885993,0,4472.121249429965,0.0,4472.121249429965,4472.121249429965,2,0,0.9927644121279051,-0.015234344061446414
2023-04-30,8843.774824560542,0,4421.887412280271,0.0,4421.887412280271,4421.887412280271,2,0,0.9483822346196267,-0.01123266439971804
2023-05-01,8937.98455293639,0,4468.992276468195,0.0,4468.992276468195,4468.992276468195,2,0,0.9149911547819376,0.010652660232168376
2023-05-02,8902.981080633348,0,4451.490540316674,0.0,4451.490540316674,4451.490540316674,2,0,1.0841248591155068,-0.0039162601026807575
2023-05-03,8848.849734192,0,4424.424867096,0.0,4424.424867096,4424.424867096,2,0,1.1066136676003862,-0.006080137197988722
2023-05-04,8863.583344917597,0,4431.7916724587985,0.0,4431.7916724587985,4431.7916724587985,2,0,1.0914078807321357,0.0016650311812469454
2023-05-05,8751.77909400559,0,4375.889547002795,0.0,4375.889547002795,4375.889547002795,2,0,1.0849059371210419,-0.012613888374628623
2023-05-06,8765.808636753069,0,4382.904318376534,0.0,4382.904318376534,4382.904318376534,2,0,1.0780232121455304,0.0016030503737336499
2023-05-07,8623.067115041455,0,4311.533557520727,0.0,4311.533557520727,4311.533557520727,2,0,1.0864895137230643,-0.016283896629129102
2023-05-08,8594.323924565933,0,4297.161962282967,0.0,4297.161962282967,4297.161962282967,2,0,1.0637016524998115,-0.0033332908224016355
2023-05-09,8587.132132397299,0,4293.566066198649,0.0,4293.566066198649,4293.566066198649,2,0,1.0787980162311412,-0.0008368072034238283
