date,symbol,old_weight,new_weight,weight_change,volatility_30d,quintile,position_type
2020-01-31,ETC/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.4110347051540566,5,short
2020-01-31,DASH/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.940017408471248,5,short
2020-01-31,BTC/USD,0.0,0.16666666666666666,0.16666666666666666,0.5851765919439572,1,long
2020-01-31,BCH/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.3983548458611053,5,short
2020-01-31,OXT/USD,0.0,0.16666666666666666,0.16666666666666666,0.6509837546827573,1,long
2020-01-31,ALGO/USD,0.0,0.16666666666666666,0.16666666666666666,0.7002172064116599,1,long
2020-03-01,ETC/USD,-0.16666666666666666,0.0,0.16666666666666666,1.0240214751699768,0,close
2020-03-01,DASH/USD,-0.16666666666666666,0.0,0.16666666666666666,0.9812476957672399,0,close
2020-03-01,XTZ/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.3776125351907276,5,short
2020-03-01,OXT/USD,0.16666666666666666,-0.16666666666666666,-0.3333333333333333,1.6565250744636548,5,short
2020-03-01,XRP/USD,0.0,0.16666666666666666,0.16666666666666666,0.8759947319510354,1,long
2020-03-01,BCH/USD,-0.16666666666666666,0.0,0.16666666666666666,1.0448257747049825,0,close
2020-03-01,XLM/USD,0.0,0.16666666666666666,0.16666666666666666,0.8874629903078177,1,long
2020-03-01,ALGO/USD,0.16666666666666666,-0.16666666666666666,-0.3333333333333333,1.5887118902867927,5,short
2020-03-31,BTC/USD,0.16666666666666666,0.0,-0.16666666666666666,2.0764332503590843,0,close
2020-03-31,OXT/USD,-0.16666666666666666,0.125,0.29166666666666663,1.7288944651168179,1,long
2020-03-31,XRP/USD,0.16666666666666666,0.125,-0.04166666666666666,1.8591212185070414,1,long
2020-03-31,KNC/USD,0.0,-0.16666666666666666,-0.16666666666666666,2.8636305729739453,5,short
2020-03-31,ZRX/USD,0.0,0.125,0.125,1.7923406654453817,1,long
2020-03-31,XLM/USD,0.16666666666666666,0.125,-0.04166666666666666,1.9291339164095225,1,long
2020-04-30,LTC/USD,0.0,0.125,0.125,0.7763050347815508,1,long
2020-04-30,BTC/USD,0.0,0.125,0.125,0.7181105498423905,1,long
2020-04-30,OXT/USD,0.125,0.0,-0.125,0.8919652829778881,0,close
2020-04-30,KNC/USD,-0.16666666666666666,0.0,0.16666666666666666,1.0460882218586363,0,close
2020-04-30,XLM/USD,0.125,0.0,-0.125,0.9514409898198232,0,close
2020-04-30,ETH/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.0472317610168502,5,short
2020-05-30,DASH/USD,0.0,0.125,0.125,0.6459806454867031,1,long
2020-05-30,LINK/USD,0.0,0.125,0.125,0.6665150761686134,1,long
2020-05-30,ETC/USD,0.0,-0.125,-0.125,0.8240267154873244,5,short
2020-05-30,LTC/USD,0.125,0.0,-0.125,0.6737385547145981,0,close
2020-05-30,BTC/USD,0.125,0.0,-0.125,0.6991806181432464,0,close
2020-05-30,ETH/USD,-0.16666666666666666,0.0,0.16666666666666666,0.7837693125940142,0,close
2020-05-30,XTZ/USD,-0.16666666666666666,0.0,0.16666666666666666,0.693688438462819,0,close
2020-05-30,KNC/USD,0.0,-0.125,-0.125,0.850254658243029,5,short
2020-05-30,DAI/USD,0.0,0.125,0.125,0.0476387223038414,1,long
2020-05-30,ZRX/USD,0.125,-0.125,-0.25,1.8603310288157644,5,short
2020-05-30,XLM/USD,0.0,-0.125,-0.125,0.8291834106717468,5,short
2020-05-30,ALGO/USD,-0.16666666666666666,0.0,0.16666666666666666,0.8217128021564576,0,close
2020-06-29,LINK/USD,0.125,-0.125,-0.25,0.6995174831757918,5,short
2020-06-29,ETC/USD,-0.125,0.0,0.125,0.557218629773117,0,close
2020-06-29,OXT/USD,0.0,0.125,0.125,0.5168864555422317,1,long
2020-06-29,XLM/USD,-0.125,0.0,0.125,0.6637888119532922,0,close
2020-06-29,ATOM/USD,0.0,-0.125,-0.125,0.7645103539869701,5,short
2020-07-29,BTC/USD,0.0,0.125,0.125,0.431023865295457,1,long
2020-07-29,OXT/USD,0.125,0.0,-0.125,0.7339076736254033,0,close
2020-07-29,XRP/USD,0.125,0.0,-0.125,0.5653823385476202,0,close
2020-07-29,COMP/USD,0.0,-0.125,-0.125,0.9188471638880621,5,short
2020-07-29,ZRX/USD,-0.125,0.0,0.125,0.8305037689520239,0,close
2020-07-29,ATOM/USD,-0.125,0.0,0.125,0.7980434774135339,0,close
2020-07-29,EOS/USD,0.0,0.125,0.125,0.4954650494811745,1,long
2020-07-29,ALGO/USD,0.0,-0.125,-0.125,1.2218450574841955,5,short
2020-08-28,ETC/USD,0.0,0.125,0.125,0.5831491549163351,1,long
2020-08-28,DASH/USD,0.125,0.0,-0.125,0.9154897103389102,0,close
2020-08-28,XRP/USD,0.0,0.125,0.125,0.7214069536201314,1,long
2020-08-28,OXT/USD,0.0,-0.125,-0.125,2.7989778423572638,5,short
2020-08-28,KNC/USD,-0.125,0.0,0.125,0.9067853266353902,0,close
2020-08-28,COMP/USD,-0.125,0.0,0.125,1.1732799226285018,0,close
2020-08-28,ATOM/USD,0.0,-0.125,-0.125,1.6877969292605584,5,short
2020-08-28,EOS/USD,0.125,0.0,-0.125,0.9875412635934808,0,close
2020-09-27,ETC/USD,0.125,0.1,-0.024999999999999994,0.590706923005806,1,long
2020-09-27,BTC/USD,0.125,0.1,-0.024999999999999994,0.5760358922373089,1,long
2020-09-27,BAND/USD,0.0,-0.125,-0.125,1.917697573803558,5,short
2020-09-27,BCH/USD,0.0,0.1,0.1,0.8696231384468268,1,long
2020-09-27,XRP/USD,0.125,0.1,-0.024999999999999994,0.7287834275168565,1,long
2020-09-27,DAI/USD,0.125,0.1,-0.024999999999999994,0.11221399152439096,1,long
2020-09-27,ATOM/USD,-0.125,0.0,0.125,1.5099637921553588,0,close
2020-10-27,LINK/USD,-0.125,-0.1,0.024999999999999994,0.9223746789687864,5,short
2020-10-27,XRP/USD,0.1,0.08333333333333333,-0.016666666666666677,0.3567328894179159,1,long
2020-10-27,UNI/USD,0.0,-0.1,-0.1,1.290316572225604,5,short
2020-10-27,ATOM/USD,0.0,-0.1,-0.1,0.993604017509302,5,short
2020-10-27,ALGO/USD,-0.125,0.0,0.125,0.7821269742545469,0,close
2020-10-27,ETC/USD,0.1,0.08333333333333333,-0.016666666666666677,0.3109434630422154,1,long
2020-10-27,BTC/USD,0.1,0.08333333333333333,-0.016666666666666677,0.348555720018778,1,long
2020-10-27,UMA/USD,0.0,-0.1,-0.1,2.017832040746204,5,short
2020-10-27,BAND/USD,-0.125,0.0,0.125,0.9121498051240425,0,close
2020-10-27,BCH/USD,0.1,0.0,-0.1,0.5275556530546205,0,close
2020-10-27,OXT/USD,-0.125,0.0,0.125,0.6949142121080967,0,close
2020-10-27,YFI/USD,0.0,-0.1,-0.1,1.3637927805458507,5,short
2020-10-27,DAI/USD,0.1,0.08333333333333333,-0.016666666666666677,0.025445885651338387,1,long
2020-10-27,EOS/USD,0.0,0.08333333333333333,0.08333333333333333,0.3663544007119283,1,long
2020-10-27,ETH/USD,0.0,0.08333333333333333,0.08333333333333333,0.4799102901298243,1,long
2020-11-26,LINK/USD,-0.1,0.0,0.1,1.0103246161922832,0,close
2020-11-26,XRP/USD,0.08333333333333333,-0.16666666666666666,-0.25,1.8641182349888805,5,short
2020-11-26,XLM/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.8889668057223574,5,short
2020-11-26,UNI/USD,-0.1,0.0,0.1,,0,close
2020-11-26,ATOM/USD,-0.1,0.0,0.1,,0,close
2020-11-26,ETC/USD,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.9172847672049391,1,long
2020-11-26,BTC/USD,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.6645662018536661,1,long
2020-11-26,UMA/USD,-0.1,0.0,0.1,,0,close
2020-11-26,OXT/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.4236642948064766,5,short
2020-11-26,YFI/USD,-0.1,0.0,0.1,,0,close
2020-11-26,DAI/USD,0.08333333333333333,0.0,-0.08333333333333333,,0,close
2020-11-26,EOS/USD,0.08333333333333333,0.0,-0.08333333333333333,1.0172864637772883,0,close
2020-11-26,ETH/USD,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.8359850526873812,1,long
2020-12-26,ETC/USD,0.16666666666666666,0.0,-0.16666666666666666,1.0304016966850456,0,close
2020-12-26,LTC/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.3335373678253828,5,short
2020-12-26,XTZ/USD,0.0,0.16666666666666666,0.16666666666666666,0.856502214072891,1,long
2020-12-26,OXT/USD,-0.16666666666666666,0.0,0.16666666666666666,0.9426599219843219,0,close
2021-01-25,ETC/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.800783623089727,5,short
2021-01-25,LINK/USD,0.0,-0.16666666666666666,-0.16666666666666666,1.8196228324182053,5,short
2021-01-25,LTC/USD,-0.16666666666666666,0.0,0.16666666666666666,1.2856038943988395,0,close
2021-01-25,XTZ/USD,0.16666666666666666,0.0,-0.16666666666666666,1.3840268122038988,0,close
2021-01-25,OXT/USD,0.0,0.16666666666666666,0.16666666666666666,1.207664335574316,1,long
2021-01-25,XRP/USD,-0.16666666666666666,0.0,0.16666666666666666,,0,close
2021-01-25,EOS/USD,0.0,0.16666666666666666,0.16666666666666666,1.248764392991084,1,long
