date,symbol,signal,slope,norm_slope,r_squared,trendline_score,trendline_rank,percentile,weight,price,volatility,market_cap,volume_30d_avg,p_value
2021-04-11,XLM/USD,LONG,0.005238812013348165,327.12551235032237,0.5749832555007356,327.12551235032237,4.0,80.0,0.25,0.584536,1.2043860349877147,2989656210.8862576,169526924.76666668,1.2083525397763885e-06
2021-04-11,ZRX/USD,LONG,0.026204036262513903,449.31200674862816,0.7300789315885009,449.31200674862816,5.0,100.0,0.25,2.128693,1.2522997724744678,294490417.9531757,10893142.120910333,1.883246371180325e-09
2021-04-11,GRT/USD,SHORT,0.0050987319243603986,98.07837430258476,0.10795201765177098,98.07837430258476,1.0,20.0,-0.5,1.8975,1.2745606753148073,369564933.9037584,21426610.891,0.0762751998846563
2021-04-18,XLM/USD,LONG,0.009636836707452726,500.0,0.7987312580241349,500.0,6.0,85.71428571428571,0.25,0.54604,1.2975937419401178,2989656210.8862576,199503944.93333334,2.9687464201092744e-11
2021-04-18,ZRX/USD,LONG,0.02857586651835373,500.0,0.7076004707503399,500.0,7.0,100.0,0.25,1.765584,1.3842035773168218,294490417.9531757,11353098.452764,5.8541195835136575e-09
2021-04-18,OXT/USD,SHORT,0.004031635150166852,204.75119379586764,0.2792714354088788,204.75119379586764,1.0,14.285714285714285,-0.5,0.7187,1.5177630713828199,84970405.6500807,31547239.433333334,0.002682134283516257
2021-04-25,EOS/USD,LONG,0.061464961067853166,448.6942157953281,0.21750451981252125,448.6942157953281,9.0,100.0,0.25,5.0,1.5561957736084238,2625024378.6311483,5994635.85,0.00938284956861133
2021-04-25,XLM/USD,LONG,0.0037568327030033364,329.09038334158544,0.15733451835600856,329.09038334158544,8.0,88.88888888888889,0.25,0.416677,1.3651504813751167,2989656210.8862576,214595230.83333334,0.029994793469947108
2021-04-25,STORJ/USD,SHORT,-0.04663459399332591,-500.0,0.8782759811474096,-500.0,1.0,11.11111111111111,-0.5,1.6646,3.033097836816613,67439688.15345588,19583100.231,2.4885785674459738e-14
2021-05-02,ADA/USD,LONG,0.001847541713014461,50.76428223805166,0.02594789224489695,50.76428223805166,9.0,100.0,0.25,1.3284,0.8937590169705348,6377915101.911628,78947020.70233335,0.3951170555006561
2021-05-02,ANKR/USD,LONG,0.00021516796440489462,45.86329537945955,0.014628351285250012,45.86329537945955,8.0,88.88888888888889,0.25,0.17124,1.4041835394033415,57309638.364605,328267528.4,0.5243509189684923
2021-05-02,STORJ/USD,SHORT,-0.031442313681868735,-500.0,0.6400256806141467,-500.0,1.0,11.11111111111111,-0.5,2.0832,1.6031680444818066,67439688.15345588,10558613.488000002,1.1255688124505236e-07
2021-05-09,ADA/USD,LONG,0.008864493882091214,182.75758399024477,0.22116506614260661,182.75758399024477,8.0,88.88888888888889,0.25,1.7704,1.1116343536880278,6377915101.911628,98170954.025,0.00872861816991685
2021-05-09,EOS/USD,LONG,0.0734738598442714,254.46397991421446,0.15285715138120792,254.46397991421446,9.0,100.0,0.25,10.539,1.930946234168979,2625024378.6311483,7485740.973333334,0.03265526325107702
2021-05-09,GRT/USD,SHORT,-0.015775817575083423,-375.10086736404463,0.3743631344341595,-375.10086736404463,1.0,11.11111111111111,-0.5,1.5351,1.218881530274417,369564933.9037584,23790989.977666665,0.00032711855192544696
2021-05-16,ADA/USD,LONG,0.031347964404894325,495.3035369804956,0.7378943729495161,495.3035369804956,8.0,88.88888888888889,0.25,2.3101,1.4562580868633472,6377915101.911628,134703148.393,1.242075255698518e-09
2021-05-16,EOS/USD,LONG,0.2080331479421579,500.0,0.5763883412217797,500.0,9.0,100.0,0.25,10.111,2.7874473798916855,2625024378.6311483,9965595.903333334,1.1523518142264251e-06
2021-05-16,GRT/USD,SHORT,-0.007600088987764183,-213.51850989331336,0.19672142835866888,-213.51850989331336,1.0,11.11111111111111,-0.5,1.2992,1.255941260064702,369564933.9037584,24874432.817333333,0.01408890974440235
2021-05-23,ADA/USD,LONG,0.02306062291434928,500.0,0.4047126430224214,500.0,12.0,92.3076923076923,0.16666666666666666,1.3178,2.0517687482699416,6377915101.911628,187639228.179,0.00015769083231866642
2021-05-23,EOS/USD,LONG,0.06716106785317019,500.0,0.053518025134394825,500.0,13.0,100.0,0.16666666666666666,4.304,3.4193413872122798,2625024378.6311483,11113710.933333334,0.2186867554216963
2021-05-23,XLM/USD,LONG,0.0014954315906562858,150.1234994979343,0.01677484610416977,150.1234994979343,11.0,84.61538461538461,0.16666666666666666,0.363589,2.054763144038816,2989656210.8862576,309231026.9,0.4951527219389248
2021-05-23,ANKR/USD,SHORT,-0.0014102847608453838,-500.0,0.3517779381000043,-500.0,1.0,7.6923076923076925,-0.25,0.10124,1.9641994188334284,57309638.364605,335266863.7,0.0005518887346137179
2021-05-23,BAT/USD,SHORT,-0.013757953281423806,-500.0,0.2866510654598749,-500.0,2.0,15.384615384615385,-0.25,0.56,2.1459239741033267,323205023.9171975,6905917.613666667,0.002297357531325351
2021-05-30,ADA/USD,LONG,0.0032256952169076748,74.6641355933351,0.011522806743186403,74.6641355933351,14.0,100.0,0.16666666666666666,1.5769,2.208973869505192,6377915101.911628,215709599.85633332,0.5723446215692122
2021-05-30,XTZ/USD,LONG,-0.1373234705228031,-500.0,0.6886499863496607,-500.0,12.0,85.71428571428571,0.16666666666666666,3.2868,2.5635632465530027,1611874059.9112284,6127202.834999999,1.4277063252179524e-08
2021-05-30,ZRX/USD,LONG,-0.04342468031145716,-500.0,0.8360001787845472,-500.0,13.0,92.85714285714286,0.16666666666666666,0.935901,2.494569380100473,294490417.9531757,14826077.806461668,1.653446703553213e-12
2021-05-30,ALGO/USD,SHORT,-0.024229566184649606,-500.0,0.7326372649056421,-500.0,1.0,7.142857142857142,-0.25,0.8493,2.08423667292724,506613483.19005257,43759020.9,1.6455474952573579e-09
2021-05-30,ANKR/USD,SHORT,-0.0027058976640711896,-500.0,0.8946954667394255,-500.0,2.0,14.285714285714285,-0.25,0.10008,1.8779807797998245,57309638.364605,321956329.43333334,3.2450164822413982e-15
2021-06-06,ADA/USD,LONG,-0.0071691434927697445,-155.96241356901638,0.07713499751933749,-155.96241356901638,15.0,93.75,0.125,1.6778,2.1490340991990604,6377915101.911628,213182363.44,0.13728574918495037
2021-06-06,USDT/USD,LONG,-2.2046718576196923e-05,-0.8043834746413311,0.07993084842691148,-0.8043834746413311,16.0,100.0,0.125,1.0004,0.013586606737173452,21340101768.041767,54874108.94466667,0.13007622333096683
2021-06-06,XTZ/USD,LONG,-0.12888642936596217,-500.0,0.7028793249828367,-500.0,13.0,81.25,0.125,3.8384,2.454463060300604,1611874059.9112284,5592126.251666667,7.348062432270715e-09
2021-06-06,ZRX/USD,LONG,-0.032153208231368184,-500.0,0.648819520777665,-500.0,14.0,87.5,0.125,1.061,2.470941683606795,294490417.9531757,13559898.385919333,7.912538854945154e-08
2021-06-06,ALGO/USD,SHORT,-0.020620333704115684,-500.0,0.6293379310099676,-500.0,1.0,6.25,-0.16666666666666666,1.025,2.122721773804235,506613483.19005257,42656243.6,1.7083146547458803e-07
2021-06-06,ANKR/USD,SHORT,-0.0020271368186874305,-500.0,0.7594272926929478,-500.0,2.0,12.5,-0.16666666666666666,0.10337,1.8838500259545643,57309638.364605,284882640.43333334,3.6915727359277574e-10
2021-06-06,BAT/USD,SHORT,-0.023560845383759733,-500.0,0.6714202518990281,-500.0,3.0,18.75,-0.16666666666666666,0.762,2.3752384616497726,323205023.9171975,7085870.326,3.0698966532426684e-08
2021-06-13,ADA/USD,LONG,-0.012183648498331479,-285.5603738451801,0.22367935975259692,-285.5603738451801,12.0,80.0,0.125,1.5573,1.9402684344008376,6377915101.911628,187910845.245,0.008304829805096576
2021-06-13,ALGO/USD,LONG,-0.007434682981090099,-260.50295556281907,0.18922947081224098,-260.50295556281907,13.0,86.66666666666667,0.125,1.0417,2.050622317056151,506613483.19005257,41692144.53333333,0.01628845413970342
2021-06-13,CRV/USD,LONG,-0.008893348164627373,-147.14074974339292,0.020976434960140556,-147.14074974339292,14.0,93.33333333333333,0.125,2.2061,2.913938882772527,104403922.04616404,7721821.316666666,0.4450985784171174
2021-06-13,USDT/USD,LONG,-3.648498331479365e-05,-1.3314356038691944,0.2592520478174247,-1.3314356038691944,15.0,100.0,0.125,1.0002,0.011014428627221762,21340101768.041767,48744372.307000004,0.004057913538629126
2021-06-13,ANKR/USD,SHORT,-0.0016396173526140151,-500.0,0.721049059060003,-500.0,1.0,6.666666666666667,-0.16666666666666666,0.08759,1.8103965879434014,57309638.364605,252734799.76666668,3.0022674723980408e-09
2021-06-13,BAT/USD,SHORT,-0.01128787541713014,-500.0,0.4389551722168999,-500.0,2.0,13.333333333333334,-0.16666666666666666,0.649,2.313621741502982,323205023.9171975,6355301.816,6.641882827891433e-05
2021-06-13,EOS/USD,SHORT,-0.1113439377085651,-500.0,0.41785991944448636,-500.0,3.0,20.0,-0.16666666666666666,5.095,2.496083866921396,2625024378.6311483,8214828.84,0.00011376519311431103
2021-06-20,ALGO/USD,LONG,0.0030565739710789776,119.422982171251,0.1490256292430449,119.422982171251,11.0,91.66666666666666,0.16666666666666666,0.9342,1.4269164083453836,506613483.19005257,32991561.9,0.035114851052553686
2021-06-20,CRV/USD,LONG,0.01804197997775306,342.1835641402892,0.2234531169020235,342.1835641402892,12.0,100.0,0.16666666666666666,1.9245,1.8793698450428071,104403922.04616404,6180853.349333333,0.008342141218653256
2021-06-20,USDT/USD,LONG,-2.9365962180198317e-05,-1.0719648160588444,0.42553136063228764,-1.0719648160588444,10.0,83.33333333333334,0.16666666666666666,0.9999,0.00771190069129623,21340101768.041767,35857722.494333334,9.373977637259554e-05
2021-06-20,ANKR/USD,SHORT,-0.001298080088987764,-500.0,0.8039599598256154,-500.0,1.0,8.333333333333332,-0.25,0.07296,1.1325993354513728,57309638.364605,166882262.5,2.0475199394656188e-11
2021-06-20,OXT/USD,SHORT,-0.0047713904338153494,-500.0,0.6846278022650883,-500.0,2.0,16.666666666666664,-0.25,0.2832,1.5567028605740636,84970405.6500807,17871584.3,1.713320189424395e-08
2021-06-27,ADA/USD,LONG,-0.016570611790878754,-452.30880224878445,0.6586592236656852,-452.30880224878445,8.0,80.0,0.16666666666666666,1.3372,1.240917828469667,6377915101.911628,88121574.73633334,5.279168319105606e-08
2021-06-27,ALGO/USD,LONG,-0.004678109010011124,-204.44322182160678,0.16690904305048915,-204.44322182160678,9.0,90.0,0.16666666666666666,0.8352,1.4166095039674593,506613483.19005257,27694537.933333334,0.02499749682760354
2021-06-27,USDT/USD,LONG,-1.3704115684091927e-05,-0.5001502074486105,0.20370982773652405,-0.5001502074486105,10.0,100.0,0.16666666666666666,1.0001,0.0058475606068919385,21340101768.041767,29950254.311333336,0.012297509404010348
2021-06-27,ANKR/USD,SHORT,-0.0015422580645161293,-500.0,0.8003379148295408,-500.0,1.0,10.0,-0.25,0.07091,1.7817680518855636,57309638.364605,153295088.76666668,2.651194443379667e-11
2021-06-27,CRV/USD,SHORT,-0.025545250278086754,-500.0,0.36989508233153723,-500.0,2.0,20.0,-0.25,1.5898,1.815915757990999,104403922.04616404,5311572.015666666,0.00036324815731647657
2021-07-04,GRT/USD,LONG,-0.004778064516129031,-240.18641349498643,0.3141378178237855,-240.18641349498643,8.0,88.88888888888889,0.25,0.7261,1.69692638893989,369564933.9037584,26414986.484333336,0.0012757530577252646
2021-07-04,USDT/USD,LONG,-1.1991101223580435e-05,-0.43763143151753414,0.22731079341772212,-0.43763143151753414,9.0,100.0,0.25,1.0001,0.004733534927472275,21340101768.041767,25624247.585333336,0.007727372906545582
2021-07-04,DOGE/USD,SHORT,-0.004413726362625139,-500.0,0.6509639557967951,-500.0,1.0,11.11111111111111,-0.5,0.2467,1.9621520161713466,1248577459.1098516,222913998.66333333,7.251470866803262e-08
2021-07-11,GRT/USD,LONG,0.0019357285873192428,99.06631160565392,0.05830201707889736,99.06631160565392,10.0,90.9090909090909,0.16666666666666666,0.7132,1.6280562761973694,369564933.9037584,27362943.343,0.19863714757723083
2021-07-11,MANA/USD,LONG,6.028921023359365e-05,2.9577367923738818,3.2140523734032746e-05,2.9577367923738818,9.0,81.81818181818183,0.16666666666666666,0.744,1.6804209183282997,120814039.59466664,9745434.948333332,0.9762803508002883
2021-07-11,STORJ/USD,LONG,0.0036151946607341483,138.84112491245412,0.057165971419884526,138.84112491245412,11.0,100.0,0.16666666666666666,0.9504,1.6706798560089149,67439688.15345588,5628346.125,0.20320343244921937
2021-07-11,DOGE/USD,SHORT,-0.003307363737486095,-500.0,0.5333279731659262,-500.0,1.0,9.090909090909092,-0.25,0.2159,1.9560005300925178,1248577459.1098516,208166803.16666666,4.626443908170963e-06
2021-07-11,XLM/USD,SHORT,-0.002785844716351502,-413.3905703319449,0.5544112226982775,-413.3905703319449,2.0,18.181818181818183,-0.25,0.245974,1.1505693537520596,2989656210.8862576,99915447.6,2.380463940883731e-06
2021-07-18,MANA/USD,LONG,0.006554393770856506,390.9074716278798,0.44179045887457263,390.9074716278798,11.0,91.66666666666666,0.16666666666666666,0.612,1.7598866597688703,120814039.59466664,11823254.309333334,6.169750081090258e-05
2021-07-18,OXT/USD,LONG,0.0018480756395995545,258.7447673394083,0.30457539831828606,258.7447673394083,10.0,83.33333333333334,0.16666666666666666,0.2607,1.246356619584982,84970405.6500807,13750106.766666668,0.0015687783571295547
2021-07-18,STORJ/USD,LONG,0.009125116796440487,411.7018084920615,0.39037652245791593,411.7018084920615,12.0,100.0,0.16666666666666666,0.809,1.6649409367776944,67439688.15345588,5927593.502666667,0.00022348552421870975
2021-07-18,DOGE/USD,SHORT,-0.0023694771968854277,-475.98193553284597,0.4390939931545729,-475.98193553284597,1.0,8.333333333333332,-0.25,0.1817,1.9957315451494917,1248577459.1098516,219750723.51666668,6.61799961135705e-05
2021-07-18,XLM/USD,SHORT,-0.00122187808676307,-194.0881701018433,0.3514760061513029,-194.0881701018433,2.0,16.666666666666664,-0.25,0.229785,1.1098699384369288,2989656210.8862576,97126642.43333334,0.0005557011936973418
2021-07-25,MANA/USD,LONG,0.004397997775305893,226.09425182910576,0.24270721332483705,226.09425182910576,11.0,100.0,0.16666666666666666,0.71,1.4523228866094846,120814039.59466664,13505667.554666666,0.005678416428987651
2021-07-25,OXT/USD,LONG,0.00034998887652947706,45.85281404639595,0.013983275253102398,45.85281404639595,10.0,90.9090909090909,0.16666666666666666,0.2786,1.1999570037474994,84970405.6500807,13645300.966666667,0.5337082328060105
2021-07-25,STORJ/USD,LONG,0.00031265850945495104,13.66383572210933,0.0007608940848850371,13.66383572210933,9.0,81.81818181818183,0.16666666666666666,0.8352,1.231246031480058,67439688.15345588,5791678.331333334,0.884953349921261
2021-07-25,ANKR/USD,SHORT,-0.0006001468298109008,-342.3247271151411,0.6372496647164811,-342.3247271151411,2.0,18.181818181818183,-0.25,0.06399,0.8756971620375997,57309638.364605,68219626.63333334,1.2558371922866703e-07
2021-07-25,DOGE/USD,SHORT,-0.0029941268075639594,-500.0,0.8175868694581606,-500.0,1.0,9.090909090909092,-0.25,0.1981,0.8883282732204487,1248577459.1098516,155051137.48666668,7.410143457620447e-12
2021-08-01,ANKR/USD,LONG,0.0003060133481646274,107.76157460693582,0.06722976749941949,107.76157460693582,10.0,90.9090909090909,0.16666666666666666,0.10365,1.237725116512432,57309638.364605,103008027.7,0.16647331219061837
2021-08-01,MANA/USD,LONG,0.00240044493882091,127.72046686146243,0.10504765077675113,127.72046686146243,11.0,100.0,0.16666666666666666,0.686,1.4165906166142994,120814039.59466664,14661745.242,0.0805832460157826
2021-08-01,XLM/USD,LONG,0.0007743793103448276,102.74389250303965,0.1271769433378107,102.74389250303965,9.0,81.81818181818183,0.16666666666666666,0.2751,0.7811117213988036,2989656210.8862576,97482432.86666666,0.053060747529705604
2021-08-01,DOGE/USD,SHORT,-0.0011115239154616237,-198.58356786269832,0.2533962602810909,-198.58356786269832,2.0,18.181818181818183,-0.25,0.2043,0.8189959876345991,1248577459.1098516,167763107.97666666,0.004573159988829381
2021-08-01,GRT/USD,SHORT,-0.005339799777530586,-295.75522288295355,0.460218276117012,-295.75522288295355,1.0,9.090909090909092,-0.25,0.659,0.979076973282603,369564933.9037584,23782471.162666667,3.7879273103253954e-05
2021-08-08,ANKR/USD,LONG,0.001370218020022247,500.0,0.6315655118998582,500.0,10.0,100.0,0.16666666666666666,0.09368,1.2504174084453719,57309638.364605,126675017.9,1.5675631747491217e-07
2021-08-08,CHZ/USD,LONG,0.0013071635150166854,172.18140850995675,0.40115626444152186,172.18140850995675,8.0,80.0,0.16666666666666666,0.2771,0.7922213020930605,106056605.39481974,6901371.333333333,0.00017205904578587443
2021-08-08,XLM/USD,LONG,0.0022766560622914348,289.27479791562916,0.6908001452278376,289.27479791562916,9.0,90.0,0.16666666666666666,0.287263,0.8042924565554159,2989656210.8862576,109958596.06666666,1.2938642732798348e-08
2021-08-08,ALGO/USD,SHORT,0.00018616240266963282,8.2243133592854,0.0013736772372945213,8.2243133592854,2.0,20.0,-0.25,0.8262,0.7301462093317277,506613483.19005257,14015414.233333332,0.8458283467731288
2021-08-08,USDT/USD,SHORT,1.6774193548385248e-05,0.6118297836674943,0.36938498643352424,0.6118297836674943,1.0,10.0,-0.25,1.0007,0.003674613145046572,21340101768.041767,16774176.056666667,0.00036760356530712954
2021-08-15,ANKR/USD,LONG,0.0017749388209121243,500.0,0.8436271258853842,500.0,9.0,81.81818181818183,0.16666666666666666,0.10736,1.1371991199834137,57309638.364605,144169124.13333333,8.453233389510072e-13
2021-08-15,GRT/USD,LONG,0.01298464961067853,500.0,0.8514066249901798,500.0,10.0,90.9090909090909,0.16666666666666666,0.8975,0.950539113210812,369564933.9037584,29961330.311,4.1201650837396474e-13
2021-08-15,ZRX/USD,LONG,0.01744678286985539,500.0,0.9669676420365652,500.0,11.0,100.0,0.16666666666666666,1.063154,0.8441289781366574,294490417.9531757,5478548.365760667,2.7953687401069305e-22
2021-08-15,ALGO/USD,SHORT,0.005349922135706341,195.99734814140464,0.6214086500398456,195.99734814140464,2.0,18.181818181818183,-0.25,0.9963,0.7897523918580972,506613483.19005257,16968271.3,2.3107199963250652e-07
2021-08-15,USDT/USD,SHORT,1.3147942157951832e-05,0.4795162757446463,0.20959630863200107,0.4795162757446463,1.0,9.090909090909092,-0.25,1.0008,0.004768432921632122,21340101768.041767,21150145.571666665,0.010960655000640064
2021-08-22,ADA/USD,LONG,0.04812958843159067,500.0,0.861340717387572,500.0,10.0,83.33333333333334,0.16666666666666666,2.711,1.017682229826181,6377915101.911628,93097697.64933333,1.555535306807371e-13
2021-08-22,DOGE/USD,LONG,0.00523690767519466,500.0,0.850060944132446,500.0,11.0,91.66666666666666,0.16666666666666666,0.3149,1.1859388844781014,1248577459.1098516,429464412.10333335,4.677851515996737e-13
2021-08-22,GRT/USD,LONG,0.017388631813125693,500.0,0.9241430658585197,500.0,12.0,100.0,0.16666666666666666,1.0746,0.9683316219676611,369564933.9037584,37385459.87766667,3.238678152031343e-17
2021-08-22,ALGO/USD,SHORT,0.008599377085650723,271.0511775701653,0.5889490480419304,271.0511775701653,2.0,16.666666666666664,-0.25,1.158,0.8564374474740801,506613483.19005257,21105798.0,7.488184863331312e-07
2021-08-22,USDT/USD,SHORT,3.0255839822021135e-06,0.11034553891924176,0.010085279940674822,0.11034553891924176,1.0,8.333333333333332,-0.25,1.0008,0.005698070979641377,21340101768.041767,24341129.003333334,0.5974864902979514
2021-08-29,ADA/USD,LONG,0.06341212458286985,500.0,0.9351036689801324,500.0,9.0,81.81818181818183,0.16666666666666666,2.853,1.2462093721867755,6377915101.911628,117566713.14033334,3.623573125085703e-18
2021-08-29,DOGE/USD,LONG,0.003892258064516128,500.0,0.5943777452515409,500.0,10.0,90.9090909090909,0.16666666666666666,0.2813,1.3356876534372155,1248577459.1098516,441288819.0233334,6.190894478492587e-07
2021-08-29,GRT/USD,LONG,0.012669899888765294,500.0,0.7176385219244782,500.0,11.0,100.0,0.16666666666666666,0.9153,1.1650920279448376,369564933.9037584,38036025.45466666,3.5667726494097947e-09
2021-08-29,ANKR/USD,SHORT,0.00042314794215795324,143.1143429277733,0.4630628363232789,143.1143429277733,2.0,18.181818181818183,-0.25,0.10792,1.0479515145915208,57309638.364605,139015638.33333334,3.5083494529198675e-05
2021-08-29,USDT/USD,SHORT,6.496106785316303e-06,0.23696571823310525,0.043532661749829456,0.23696571823310525,1.0,9.090909090909092,-0.25,1.0006,0.005805457879611257,21340101768.041767,26380563.587,0.2685238599508734
2021-09-05,ADA/USD,LONG,0.05304934371523915,500.0,0.8629691020616689,500.0,11.0,91.66666666666666,0.16666666666666666,2.9135,1.2812144656632518,6377915101.911628,131615061.76099999,1.3172689702324803e-13
2021-09-05,ALGO/USD,LONG,0.012016596218020023,333.48978251044014,0.7079993675502285,333.48978251044014,10.0,83.33333333333334,0.16666666666666666,1.3152,1.0718164698351986,506613483.19005257,26682952.4,5.741822796074242e-09
2021-09-05,XTZ/USD,LONG,0.09483517241379308,500.0,0.8259379370136648,500.0,12.0,100.0,0.16666666666666666,5.5688,1.49246546540489,1611874059.9112284,5220557.492333334,3.82706277032214e-12
2021-09-05,DOGE/USD,SHORT,0.0008765294771968861,101.66293586808497,0.10450451467047689,101.66293586808497,2.0,16.666666666666664,-0.25,0.3147,1.3431340523257067,1248577459.1098516,492770933.5933333,0.08141597524603397
