initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,61494.708274584984,5.149470827458498,0.3727597895238317,0.29789568623615703,1.2513097931479482,-0.4009266934162422,0.5360726230291448,2094,7.557784145176695,7.367239732569246,14.925023877745941,0.5,0.5,4.2216575136474735e-18,1.0
