initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000.0,8875.81608350606,-0.11241839164939392,-0.14898477106043428,0.3541048069806347,-0.42073636992050767,-0.29560085943979125,0.4758364312267658,270,2.4555555555555557,1.1037037037037036,3.5592592592592593,0.33054502323889073,0.20555555555555555,0.12498946768333515,0.5361005787944463
